atomLen1,atomAmp1,atomFreq1,atomPhase1,atomPos1,atomLen2,atomAmp2,atomFreq2,atomPhase2,atomPos2,atomLen3,atomAmp3,atomFreq3,atomPhase3,atomPos3,atomLen4,atomAmp4,atomFreq4,atomPhase4,atomPos4,atomLen5,atomAmp5,atomFreq5,atomPhase5,atomPos5,atomLen6,atomAmp6,atomFreq6,atomPhase6,atomPos6,atomLen7,atomAmp7,atomFreq7,atomPhase7,atomPos7,atomLen8,atomAmp8,atomFreq8,atomPhase8,atomPos8,atomLen9,atomAmp9,atomFreq9,atomPhase9,atomPos9,atomLen10,atomAmp10,atomFreq10,atomPhase10,atomPos10,atomLen11,atomAmp11,atomFreq11,atomPhase11,atomPos11,atomLen12,atomAmp12,atomFreq12,atomPhase12,atomPos12,atomLen13,atomAmp13,atomFreq13,atomPhase13,atomPos13,atomLen14,atomAmp14,atomFreq14,atomPhase14,atomPos14,atomLen15,atomAmp15,atomFreq15,atomPhase15,atomPos15,LPC_Coefficient1,LPC_Coefficient2,LPC_Coefficient3,LPC_Coefficient4,LPC_Coefficient5,LPC_Coefficient6,LPC_Coefficient7,LPC_Coefficient8,LPC_Coefficient9,LPC_Coefficient10,LPC_Coefficient11,LPC_Coefficient12,LPC_Coefficient13,LPC_Coefficient14,LPC_Coefficient15,Class
32,3.0527,0.15625,2.3688,100,64,2.2853,0.17188,-0.25023,472,32,2.0063,0.15625,-2.0997,1440,32,2.005,0.15625,-1.9247,0,64,1.9709999999999999,0.14062,-2.4535,1608,64,1.8466,0.14062,2.8486,672,64,1.7752,0.14062,2.4708,1504,32,1.7326,0.15625,0.23012,1056,32,1.5638,0.15625,-2.4035,1244,64,1.3092,0.15625,1.5126,1320,64,1.3,0.15625,3.0937,136,32,1.2852,0.15625,-1.3539,80,256,1.1794,0.12891,-0.49023999999999995,768,64,1.1275,0.14062,-0.9636399999999999,352,64,1.1121,0.125,2.0394,1256,1.0018,1.8448,2.3582,2.9241,3.332,3.5729,3.5521,3.3575,2.9243,2.3845,1.8145,1.2308,0.82345,0.41125,0.22180999999999998,abnormal
32,3.6549,0.15625,1.9641,496,32,2.1629,0.125,2.3664,868,32,2.0027,0.125,2.3736,136,64,1.9316,0.14062,-1.6154,1592,64,1.9202,0.125,1.8976,1216,64,1.6715,0.14062,-1.464,1024,64,1.6249,0.15625,-2.1045,232,32,1.3838,0.15625,0.2571,1412,32,1.3793,0.125,-0.26878,688,256,1.2242,0.12109,0.78094,416,32,1.0456,0.15625,-2.0506,1108,32,1.0392,0.15625,1.66,1304,32,1.0241,0.125,0.9400700000000001,1592,32,0.9907299999999999,0.125,-1.6609,944,32,0.9074700000000001,0.15625,2.9160000000000004,984,0.25331,1.2343,1.0321,1.416,1.3795,1.5559,1.3958,1.3573,1.1937,0.9782799999999999,0.7862600000000001,0.5737399999999999,0.44111000000000006,0.1892,0.16722,normal
32,2.2531,0.15625,0.34399,400,256,1.7388,0.13672,0.53358,320,64,1.4836,0.14062,-2.4144,816,64,1.4567,0.14062,-3.0962,592,32,1.3547,0.15625,0.4779,1048,64,1.3489,0.125,-3.09,1696,64,1.3101,0.14062,1.9073,176,128,1.3014,0.125,-2.6059,256,64,1.0853,0.125,-0.07724500000000001,8,64,1.0743,0.14062,-0.8496600000000001,328,32,1.0481,0.15625,-1.0664,1268,32,1.0177,0.125,0.8755299999999999,1492,32,0.97616,0.15625,-1.7985,160,64,0.86279,0.14062,-2.4774,56,64,0.78397,0.125,1.5843,896,0.9844,1.7012,2.1434,2.5534,2.8156,2.9443,2.8224,2.5763,2.1986,1.7539,1.2277,0.8285100000000001,0.49041,0.21161999999999997,0.10587,normal
32,3.0499,0.125,-0.4523,1076,32,3.0051,0.15625,-1.6942,1308,64,2.7558,0.125,-2.0581,584,64,2.5138,0.14062,1.7492,352,32,2.4366,0.15625,2.5537,140,64,2.4333,0.125,-2.5765,824,32,2.3775,0.15625,1.5523,1532,128,1.2049,0.13280999999999998,0.1837,1232,64,0.9501799999999999,0.125,-1.4816,1584,128,0.91199,0.085938,-2.7002,1024,128,0.9081100000000001,0.13280999999999998,-2.5363,864,32,0.86916,0.15625,2.1962,1524,64,0.8628100000000001,0.17188,1.1155,584,128,0.80471,0.17188,-1.2784,1232,64,0.78638,0.14062,-0.9234100000000001,1120,1.2037,1.9025,2.5804,3.2142,3.6671,4.0042,4.0583,3.7951,3.3917,2.8407,2.1805,1.5659999999999998,0.9791200000000001,0.5567300000000001,0.27042,normal
64,2.4807,0.14062,2.5944,304,64,2.344,0.125,0.1819,992,64,2.3061,0.14062,-0.10377,1688,64,2.2939,0.14062,-0.58198,1168,64,2.2248,0.14062,-0.066439,472,32,1.9517,0.15625,2.0034,1096,64,1.7557,0.14062,-3.0327,1504,64,1.6947,0.14062,0.10318,832,64,1.4528,0.14062,-1.9639,208,64,1.4188,0.14062,-2.9903,648,128,1.3866,0.14844000000000002,-2.1588,400,32,1.2662,0.15625,-2.8691,396,32,1.2028,0.21875,1.7634,1004,32,1.1863,0.21875,-1.459,296,64,1.091,0.125,-2.0452,1336,0.56984,1.5686,1.5221,2.1516,2.1221,2.2821,2.1166,1.9403,1.5419,1.2193,0.85441,0.52567,0.33311999999999997,0.081863,0.071663,abnormal
64,1.7669,0.14062,-2.8196,296,64,1.2984,0.125,-0.7243,144,32,1.2727,0.15625,-2.6986,956,64,1.073,0.21875,-1.2009999999999998,144,64,1.0169,0.14062,-0.9885299999999999,1096,128,0.99746,0.125,1.124,752,32,0.80107,0.15625,-0.26904,1588,32,0.78962,0.25,2.3422,796,64,0.78742,0.14062,-0.49743000000000004,1640,64,0.7673300000000001,0.23438,2.4983,1096,32,0.75663,0.1875,-2.2733,632,32,0.7521,0.21875,1.1540000000000001,476,32,0.72204,0.1875,2.8224,1276,32,0.7057100000000001,0.3125,-0.90623,1200,32,0.69171,0.15625,1.1591,1432,1.4396,2.3396,3.1757,4.0571,4.7254,5.1654,5.2357,4.967,4.3975,3.6288,2.7588,1.9417,1.187,0.61926,0.25753000000000004,abnormal
64,0.94784,0.125,-1.8217,544,32,0.87016,0.15625,1.7569,724,128,0.80582,0.13280999999999998,-1.0677,1024,32,0.78913,0.15625,-2.642,404,32,0.71316,0.15625,-1.0438,1452,32,0.7006899999999999,0.4375,0.013515000000000001,932,128,0.7024100000000001,0.125,-0.087599,848,32,0.6743600000000001,0.125,1.4654,960,32,0.57933,0.1875,-1.5434,892,128,0.57605,0.125,0.79656,1504,32,0.5632699999999999,0.15625,1.8138,236,32,0.54738,0.15625,-1.508,1320,64,0.54728,0.125,2.9464,24,64,0.5231,0.125,1.2768,328,256,0.46015,0.11719,-2.9372,576,1.2396,1.9739,2.5448,3.2462,3.6962,3.9285,3.9858,3.7729,3.3139,2.8242,2.1725,1.5232,1.0006,0.53238,0.26744,normal
64,2.101,0.125,-2.9185,192,128,1.6565,0.14062,1.2532,0,64,1.6504,0.125,-1.0926,672,32,1.5027,0.15625,-2.615,1548,32,1.4108,0.1875,-1.3349,1712,64,1.3438,0.125,0.54379,1392,64,1.3057,0.125,-0.8516100000000001,1152,32,1.2377,0.15625,2.5662,1648,32,1.2096,0.21875,3.0332,52,128,1.2092,0.125,-0.59678,976,32,1.1593,0.15625,-0.79201,452,64,1.0976,0.14062,-0.53642,136,256,1.0809,0.16797,0.64799,864,256,1.0483,0.14844000000000002,-2.7899,576,64,0.9935799999999999,0.125,0.7127100000000001,1600,1.0231,1.9316,2.605,3.2381,3.7952,4.0892,4.1031,3.8715,3.4173,2.7911,2.1252,1.4552,0.9027799999999999,0.49537,0.2559,normal
32,2.3178,0.15625,0.68407,1392,32,2.145,0.15625,-2.7071,544,32,2.0333,0.15625,1.3809,1604,32,1.6709,0.15625,-1.3037,752,32,1.646,0.15625,3.0368,1180,32,1.6340000000000001,0.15625,0.26514,1048,32,1.4107,0.15625,1.2742,964,32,1.3312,0.15625,2.7369,328,64,1.0816,0.14062,-2.9419999999999997,1464,32,0.9630299999999999,0.15625,-0.5808,112,32,0.9346700000000001,0.15625,3.0889,1688,32,0.9064200000000001,0.21875,-2.6624,196,32,0.8996,0.15625,2.0231,628,32,0.8531799999999999,0.15625,0.69289,1264,256,0.77353,0.12891,1.7081,96,1.3437,1.9767,2.6936,3.2953,3.7495,3.9381,3.9153,3.6823,3.2143,2.5922,1.9985,1.3994,0.8053899999999999,0.45118,0.21980999999999998,normal
32,1.9808,0.15625,-1.5688,1676,32,1.6032,0.15625,0.99055,1020,32,1.5163,0.1875,0.31025,392,32,1.4629,0.15625,1.9697,1492,32,1.4419,0.15625,2.4809,784,32,1.4186,0.15625,-2.9704,836,32,1.3321,0.1875,0.81929,204,32,1.3041,0.15625,1.9088,1300,32,1.2636,0.15625,1.4295,276,32,1.2372,0.15625,-0.90697,1192,64,1.2084,0.125,1.7662,936,32,1.207,0.15625,3.0106,1556,64,1.0819,0.17188,2.3189,1104,256,1.0774,0.14453,1.8917,512,128,1.0713,0.15625,-3.0348,32,0.77342,1.8681,2.0486,2.8688,3.0989,3.4592,3.4159,3.281,2.8719,2.4272,1.8029,1.3254,0.83791,0.42068,0.24935,normal
32,2.2582,0.1875,-2.9812,440,64,1.8358,0.14062,-1.6357,496,64,1.7288,0.15625,2.3825,1272,32,1.7175,0.15625,-1.5219,1100,256,1.6167,0.12891,-3.0212,864,32,1.5349,0.1875,-1.849,1716,256,1.4297,0.16797,-0.9868299999999999,224,64,1.2802,0.14062,0.069185,120,32,1.1254,0.15625,0.9863799999999999,484,32,1.115,0.125,1.1881,248,32,1.1099,0.28125,1.7861,436,256,1.0668,0.16016,1.9696,896,128,1.0204,0.13280999999999998,-0.64657,768,32,1.0094,0.15625,0.53288,596,32,1.0065,0.1875,-2.7338,516,1.0873,1.7946,2.3508,2.8335,3.2481,3.4131,3.4296,3.1955,2.7705,2.2699,1.7191,1.208,0.72519,0.40341,0.15832000000000002,abnormal
32,1.9955,0.15625,-0.17432,128,32,1.8743,0.1875,1.439,304,32,1.345,0.1875,-0.42646000000000006,488,32,1.3426,0.1875,-0.37484,1064,32,1.3216,0.1875,1.1922,1444,32,1.2217,0.1875,2.0583,868,32,1.0877,0.21875,0.36341999999999997,676,32,1.0132,0.1875,1.4569,1632,64,0.91884,0.125,1.6867,40,32,0.79851,0.25,-2.5078,128,64,0.75867,0.125,2.1222,288,32,0.6866300000000001,0.1875,1.8145,1256,128,0.68098,0.10937999999999999,1.9362,176,32,0.6329,0.28125,-1.8230000000000002,488,32,0.62703,0.28125,-2.4324,1060,1.1238,1.8448,2.3237,2.8314,3.3529,3.5464,3.5658,3.4011,2.9755,2.5018,1.8981,1.4280000000000002,0.91859,0.49901999999999996,0.25881,normal
32,1.6565,0.15625,1.4318,1632,32,1.3031,0.1875,2.4684,916,32,1.2095,0.15625,-1.5213,376,32,1.0438,0.1875,0.0019717,1192,64,1.0242,0.15625,-0.59549,1672,32,1.0221,0.1875,-2.38,104,32,0.99624,0.1875,-2.6802,1316,64,0.9625,0.17188,2.3465,544,32,0.8980600000000001,0.1875,2.1549,636,32,0.85636,0.25,-2.8463,1632,32,0.8204,0.15625,2.6519999999999997,1108,256,0.8075,0.15625,1.1285,160,32,0.7580399999999999,0.28125,-0.28704,1684,32,0.69985,0.15625,1.9578,32,32,0.66245,0.15625,-1.2741,1620,0.90984,1.8630000000000002,2.2528,2.9487,3.3771,3.6226,3.6805,3.4926,3.1257,2.5939,2.0093,1.4279,0.94232,0.5029600000000001,0.28520999999999996,normal
32,1.982,0.15625,0.80374,844,32,1.8953,0.15625,0.24004,304,32,1.4396,0.15625,-1.4163,28,32,1.4359,0.15625,-0.9901200000000001,1236,32,1.4216,0.1875,-2.7499,972,32,1.3923,0.1875,2.6648,164,32,1.3619,0.15625,-1.4394,1372,32,1.2801,0.15625,1.5232,1044,32,1.1708,0.25,0.90871,1500,32,1.1295,0.15625,0.52894,1712,256,1.0484,0.11719,2.3576,352,64,1.0315,0.125,-2.8747,760,32,1.0016,0.15625,-0.20598000000000002,1640,64,0.9290200000000001,0.14062,-2.6039999999999996,1296,32,0.9212,0.15625,0.47835,1496,0.94445,1.8703,2.3101,3.0195,3.4475,3.6681,3.7622,3.4995,3.123,2.5691,1.979,1.3903,0.87192,0.44956,0.22373,normal
32,1.8091,0.15625,-1.7961,640,32,1.6127,0.15625,1.8705,832,32,1.5104,0.15625,2.3626,52,32,1.4142,0.15625,-1.9165,248,32,1.3336,0.15625,-1.432,1032,64,1.3109,0.14062,-0.39551,1408,32,1.2288,0.1875,0.6511399999999999,444,32,1.2196,0.15625,2.5325,1224,32,1.1640000000000001,0.15625,-1.3345,1620,64,0.8771899999999999,0.14062,-0.60313,280,64,0.8636299999999999,0.15625,2.5689,936,32,0.85345,0.15625,2.2113,1548,64,0.77976,0.17188,-2.2184,744,128,0.70582,0.13280999999999998,-1.0248,128,128,0.67581,0.16405999999999998,-1.7530000000000001,1440,0.62803,1.6788,1.8230000000000002,2.4101,2.6489,2.9638,2.8343,2.7762,2.484,2.0192,1.6572,1.1349,0.75993,0.39239,0.25633,normal
32,2.1002,0.15625,0.41617,1548,32,1.9152,0.15625,-0.6080300000000001,736,32,1.8639,0.15625,-0.8226,428,32,1.6858,0.15625,-0.0031579999999999998,1696,64,1.6534,0.125,2.1176,16,32,1.6474,0.15625,1.0808,1064,32,1.6107,0.15625,1.8197,904,64,1.4781,0.14062,-2.2485,248,32,1.3569,0.15625,-1.5347,1220,32,1.2834,0.15625,-2.8929,504,32,1.0543,0.15625,-0.43648000000000003,104,256,1.0023,0.12109,1.0488,544,128,0.8796700000000001,0.22655999999999998,0.25033,1504,32,0.8727,0.15625,0.49066000000000004,20,32,0.8468200000000001,0.15625,-0.20224,1384,1.0253,1.9331,2.4859,3.1053,3.5799,3.8609,3.8817,3.6321,3.2073,2.6345,2.0104,1.4009,0.90199,0.43068999999999996,0.20761,normal
64,3.0084,0.14062,-0.12326,1016,64,2.3456,0.125,2.1015,592,64,1.6705,0.125,2.7897,464,32,1.6041,0.15625,0.083477,272,32,1.5657,0.15625,-2.3328,1104,64,1.3687,0.125,-1.3497,1648,128,1.2438,0.125,-1.0836,1184,64,1.17,0.14062,-0.048662000000000004,1288,64,1.1247,0.10937999999999999,2.2841,1424,64,1.1036,0.125,2.4811,304,32,1.0341,0.25,-1.7971,272,32,0.9794299999999999,0.15625,-1.8816,892,32,0.9722200000000001,0.15625,1.3087,688,64,0.95132,0.14062,-1.1189,816,32,0.9399,0.15625,0.24511,544,1.1387,2.0059,2.655,3.3631,3.886,4.1952,4.2223,4.0077,3.5594,2.9425,2.2373,1.5956,1.0015,0.50945,0.2562,normal
32,1.8225,0.15625,-2.5876,564,64,1.2856,0.14062,1.0359,312,128,1.1991,0.14844000000000002,2.7622,768,32,1.1659,0.15625,-2.9116,1084,64,1.1175,0.125,-3.1296,1520,32,0.8849,0.15625,2.2727,0,32,0.8760399999999999,0.25,1.7477,564,32,0.85898,0.1875,-0.8193,120,64,0.7844399999999999,0.14062,-0.33242,384,32,0.78062,0.15625,-1.9572,1740,32,0.7770600000000001,0.25,0.73373,816,64,0.7765,0.1875,-1.7174,1520,32,0.7557,0.15625,2.5780000000000003,584,32,0.74835,0.1875,-1.9963,20,128,0.70713,0.125,1.5071,1312,0.81023,1.7742,2.1209,2.7729,3.1482,3.4211,3.4803,3.2695,2.9369,2.4226,1.8797,1.3168,0.88912,0.44811999999999996,0.26415,normal
64,3.0433,0.14062,1.4778,1152,32,3.0256,0.125,1.8479,612,64,2.5724,0.14062,2.4871,464,128,2.1194,0.13280999999999998,-2.3393,1312,32,2.0982,0.15625,0.37205,304,256,1.96,0.14453,-1.1938,1408,256,1.8940000000000001,0.12109,1.9698,864,64,1.8712,0.125,-2.4155,0,64,1.7182,0.14062,0.22296,1672,128,1.6743,0.13280999999999998,1.0401,1040,256,1.5741,0.14062,2.3159,1152,32,1.4938,0.125,0.48607,912,64,1.4805,0.15625,-0.038610000000000005,1008,256,1.4701,0.15625,1.5806,672,128,1.3714,0.16405999999999998,-0.087256,1184,0.39345,1.3607,1.2655,1.6763,1.7386,1.8533,1.8384,1.6609,1.5008,1.1922,1.0319,0.66528,0.53879,0.24405,0.22326999999999997,abnormal
64,3.2746,0.14062,1.0441,456,32,2.7682,0.15625,-2.3063,956,32,2.242,0.15625,-2.1208,1588,32,1.8426,0.15625,-2.4197,1300,64,1.8295,0.14062,0.86498,208,32,1.7753,0.15625,1.2173,420,32,1.7653,0.15625,-1.9526,776,128,1.7227,0.13280999999999998,1.2066,576,32,1.5105,0.15625,-0.8891,92,64,1.4517,0.125,-2.5281,344,32,1.1462,0.15625,0.95639,1480,32,1.1168,0.15625,-2.1532,836,32,1.0989,0.15625,-1.7163,524,64,0.9260799999999999,0.1875,-0.9971,456,256,0.9224899999999999,0.12891,1.6381,864,0.88313,1.7519,2.1641,2.8411,3.153,3.4731,3.44,3.3094,2.8989999999999996,2.416,1.8378,1.3248,0.8172,0.45363000000000003,0.22344,normal
32,2.0603,0.1875,-2.5889,1664,32,0.9323799999999999,0.15625,2.3937,812,32,0.87029,0.15625,2.3232,1740,64,0.71853,0.125,2.6816,1648,64,0.69543,0.14062,0.40526999999999996,1312,32,0.67207,0.15625,0.67247,1164,64,0.6188899999999999,0.14062,-1.8792,1520,32,0.6159899999999999,0.28125,2.7597,808,128,0.57633,0.14844000000000002,0.30927,96,32,0.56608,0.3125,1.6335,928,32,0.51368,0.3125,-2.3651,536,32,0.48746000000000006,0.28125,-1.8511,152,32,0.48213,0.40625,1.0613,808,32,0.47589,0.1875,-2.3158,1676,32,0.46028,0.15625,-2.3787,604,1.3719999999999999,2.1481,2.9299,3.6096,4.178999999999999,4.4116,4.3973,4.1412,3.5789999999999997,2.8891,2.1501,1.4722,0.91691,0.47972,0.19813,normal
32,1.5446,0.15625,0.10415999999999999,548,32,1.3251,0.15625,-1.9389,736,32,1.2548,0.15625,-1.3287,928,32,1.2222,0.15625,-0.34872,832,32,1.1342,0.15625,-2.1965,1128,32,0.88807,0.15625,-2.8228,644,32,0.82473,0.25,-1.3159999999999998,548,32,0.7471800000000001,0.15625,-2.5364,156,64,0.74111,0.125,1.2852,1536,128,0.61485,0.13280999999999998,1.4582,336,32,0.57486,0.15625,-3.0439,560,32,0.5747,0.125,-0.068261,1144,64,0.5739,0.125,-2.6896,1336,32,0.5619,0.40625,-0.060493,516,32,0.5462600000000001,0.15625,-0.66575,1436,1.1758,1.9849,2.6488,3.2880000000000003,3.8418,4.0547,4.1416,3.8585,3.4049,2.818,2.1467,1.4797,0.9378200000000001,0.49655,0.21746999999999997,abnormal
32,2.2444,0.15625,-1.4134,660,64,2.2119,0.14062,-3.0352,240,64,2.0193,0.14062,2.1319999999999997,416,32,1.9978,0.15625,2.0168,1672,32,1.8935,0.15625,-0.35993,1080,32,1.8312,0.125,0.28883000000000003,1148,32,1.8221,0.15625,-2.5786,492,32,1.77,0.15625,-0.041614,136,64,1.6681,0.125,-0.94995,1496,64,1.6484,0.14062,-2.7639,1320,64,1.6196,0.125,-1.1579,776,32,1.4089,0.15625,1.3214,592,32,1.4075,0.15625,-0.86567,316,32,1.3346,0.15625,0.7357100000000001,1216,64,1.2053,0.14062,-0.51154,1552,1.0141,1.6646,2.2680000000000002,2.8709,3.1377,3.4973,3.4208,3.3125,2.9385,2.4094,1.8905,1.3403,0.83936,0.45973,0.20646,normal
32,1.9025,0.15625,-1.7102,420,64,1.561,0.14062,1.9419,784,32,1.5366,0.15625,-1.1059999999999999,1744,64,1.3576,0.14062,-1.8431,16,32,1.3506,0.15625,-2.2642,1544,32,1.2283,0.15625,-1.6486,1172,64,1.0938,0.14062,2.3407,1336,32,0.9938799999999999,0.15625,-1.435,228,32,0.8253,0.21875,3.0702,24,128,0.70686,0.13280999999999998,-0.56509,1648,32,0.69017,0.15625,-2.6155,604,32,0.6149399999999999,0.25,2.6569,420,32,0.54601,0.15625,1.9168,1556,64,0.54186,0.1875,3.0121,776,256,0.49878999999999996,0.12109,-0.028158,352,1.0463,1.761,2.3188,2.9475,3.2601,3.4965,3.4677,3.3119,2.8507,2.3818,1.8498,1.2345,0.80078,0.4384,0.20956,normal
32,1.2665,0.1875,-2.1097,312,32,1.1359,0.1875,-1.3827,1608,32,0.65367,0.28125,2.2654,312,32,0.5032300000000001,0.28125,-3.0988,1608,32,0.43249,0.375,0.88225,312,32,0.3755,0.15625,-2.8888,776,32,0.35603,0.1875,2.9108,8,32,0.35525999999999996,0.15625,0.82891,1220,32,0.35155,0.15625,1.1702,320,128,0.33405999999999997,0.11719,0.9270299999999999,1552,64,0.30714,0.125,-1.6866,1408,32,0.30841999999999997,0.46875,-0.9018799999999999,312,32,0.29605,0.1875,3.049,1104,32,0.27094,0.1875,2.5265,292,128,0.26919,0.14844000000000002,-0.40242,1552,1.3051,2.1796,2.9015,3.6671,4.2407,4.55,4.5755,4.2884,3.7439999999999998,3.0944,2.3055,1.6218,1.0136,0.5279699999999999,0.22371,abnormal
32,1.4926,0.1875,-1.5487,332,32,1.4686,0.1875,-0.6631,64,32,1.4285,0.15625,1.7636,592,32,1.3711,0.1875,0.26554,1092,64,1.1568,0.14062,2.2136,648,64,1.0185,0.14062,0.5018100000000001,1576,64,0.95349,0.125,-2.7067,824,32,0.9248299999999999,0.15625,0.098846,412,32,0.90659,0.1875,1.5562,144,32,0.8446100000000001,0.4375,-0.2434,1156,32,0.81261,0.1875,-2.0771,728,32,0.80915,0.3125,-0.10312,116,64,0.8032199999999999,0.125,2.9955,1328,256,0.7593,0.125,-0.9004200000000001,480,32,0.67955,0.3125,-2.5246,1528,1.5674,2.5188,3.4114,4.31,4.9830000000000005,5.4209,5.4382,5.1359,4.5399,3.6839,2.8055,1.9429,1.1879,0.6087899999999999,0.22610999999999998,normal
32,3.1953,0.15625,0.31742,1188,64,2.9669,0.125,2.0219,816,32,2.4078,0.15625,-1.0288,116,64,2.3154,0.14062,1.905,312,32,2.3146,0.15625,-2.8006,412,64,2.1319,0.14062,1.3364,1248,32,2.1086,0.15625,2.8069,1416,64,1.8297,0.14062,2.145,1712,128,1.8157,0.125,2.0402,1600,32,1.6480000000000001,0.15625,-2.7804,532,32,1.5113,0.15625,1.5016,192,128,1.3734,0.125,-0.20307999999999998,1008,32,1.3158,0.15625,2.2311,972,64,1.2253,0.125,2.8108,600,128,1.1621,0.13280999999999998,2.4073,1104,0.5720000000000001,1.4534,1.7796,2.1838,2.436,2.6705,2.6609,2.4925,2.1845,1.8864,1.3587,1.0374,0.61769,0.3316,0.21175,normal
32,1.3073,0.1875,-0.24956,308,32,1.0255,0.1875,-2.0172,440,32,0.9426,0.28125,-1.8252,304,32,0.57305,0.15625,1.0057,1132,32,0.5192399999999999,0.1875,-1.3768,512,64,0.50746,0.125,-2.8277,952,32,0.49801000000000006,0.1875,0.71949,316,32,0.48646000000000006,0.4375,2.3001,304,32,0.4484,0.28125,2.4796,440,32,0.36613,0.21875,-1.3167,968,32,0.36293000000000003,0.1875,-0.28926,1292,32,0.32855999999999996,0.1875,-0.30349,1464,128,0.30308,0.14062,-1.7516,400,64,0.29653,0.34375,1.3435,288,32,0.27948,0.21875,-0.70014,472,1.5809,2.5615,3.5639999999999996,4.5977,5.4082,5.9101,6.0178,5.7115,5.1193,4.2077,3.1932,2.1952,1.3848,0.7048800000000001,0.29166,abnormal
32,2.1977,0.15625,-0.92761,1448,32,2.0694,0.15625,2.0436,984,64,2.0027,0.14062,-1.7401,1056,32,1.9539,0.15625,-2.8804,1684,32,1.7843,0.15625,-0.067932,744,32,1.6789,0.15625,0.6742199999999999,592,32,1.5113,0.15625,-0.67506,1368,32,1.5069,0.15625,-1.1221,36,32,1.5031,0.15625,0.6230600000000001,1228,64,1.3693,0.14062,-1.9878,1288,32,1.3594,0.15625,0.60814,1212,64,1.1916,0.125,2.3334,104,64,1.0151,0.125,3.0274,1528,32,1.0029,0.15625,1.929,420,32,0.9243399999999999,0.15625,-2.0255,504,0.77662,1.6874,1.994,2.6007,2.9066,3.2171,3.1689,3.0855,2.6922,2.2783,1.7842,1.2609,0.8197399999999999,0.45963000000000004,0.28055,normal
64,2.708,0.125,1.1004,416,32,2.4869,0.15625,2.5643,292,32,2.4738,0.125,2.5044,0,64,2.3515,0.125,-1.3899,640,64,2.267,0.125,1.4336,1272,64,2.0326,0.14062,-0.66792,848,32,1.9696,0.15625,-2.1275,208,64,1.7351,0.125,3.0196,1504,32,1.6732,0.15625,0.81135,1732,32,1.5784,0.21875,2.9004,0,32,1.5692,0.15625,1.4419,1592,32,1.4219,0.15625,1.6397,508,32,1.3623,0.15625,-0.4044,1368,256,1.3603,0.1875,-2.0869999999999997,576,32,1.2976,0.15625,-0.85514,1156,0.56576,1.3798,1.6193,1.9593,2.1504,2.2584,2.2279,2.0201,1.794,1.435,1.1225,0.72172,0.50145,0.26502,0.12272999999999999,abnormal
64,3.4993,0.14062,-0.036038,680,64,3.0362,0.14062,-1.9376,1208,64,3.005,0.14062,0.12625,944,64,2.8224,0.14062,-2.0191,408,64,2.7439,0.14062,1.4242,1488,64,2.6595,0.14062,-0.15313,152,32,1.0829,0.125,1.7262,772,256,1.0302,0.14062,-1.6762,128,256,1.0198,0.11327999999999999,-0.078499,864,64,1.0162,0.14062,2.7663,1560,32,0.9717899999999999,0.15625,3.002,1300,128,0.9183600000000001,0.11719,-1.3811,464,64,0.87221,0.15625,2.424,1152,64,0.8522799999999999,0.125,-2.2227,1504,256,0.8437,0.125,2.3865,1120,0.89644,1.5444,2.1269,2.4884,2.8653,3.0599,2.9562,2.8057,2.4965,1.9561,1.5174,1.0945,0.5919,0.36772,0.19386,normal
64,1.1952,0.14062,-0.26445,64,64,1.1302,0.14062,0.45748,1352,64,1.1122,0.14062,-1.7482,320,32,0.97188,0.1875,-0.27336,1096,64,0.88721,0.125,2.4324,576,32,0.81491,0.1875,1.3107,1084,32,0.8047,0.15625,-3.1335,1112,32,0.6755399999999999,0.21875,-2.6341,840,32,0.64366,0.34375,-1.8044,1096,32,0.60563,0.1875,3.1079,1192,32,0.5697,0.15625,-1.6322,852,32,0.55419,0.15625,-2.5304,664,128,0.54952,0.11719,-2.4709,368,64,0.5453399999999999,0.1875,-0.5398,576,128,0.51358,0.23438,0.36943000000000004,560,1.4154,2.1656,2.9649,3.7554,4.3294,4.7073,4.7408,4.5427,4.0713,3.4423,2.6652,1.8857,1.2187,0.67743,0.2745,normal
32,2.1117,0.15625,-1.5417,1348,64,2.0704,0.125,2.1997,1104,64,1.8981,0.14062,0.60573,960,32,1.8628,0.15625,-0.8600700000000001,1200,32,1.7630000000000001,0.15625,-1.1851,660,32,1.5008,0.15625,0.10615,1584,64,1.4756,0.125,-3.0509,192,32,1.4444,0.15625,-0.5674,1436,64,1.4407,0.14062,1.8806,1664,64,1.2145,0.17188,-0.62524,880,32,1.1275,0.15625,0.15286,432,32,1.0883,0.15625,1.9366,520,256,0.93919,0.125,2.739,1120,32,0.8803200000000001,0.15625,-0.9298,284,128,0.8670200000000001,0.13280999999999998,-0.44101,64,0.88651,1.8118,2.2044,2.7913,3.1546,3.3310000000000004,3.3033,3.0986,2.6459,2.1334,1.6237,1.079,0.6550699999999999,0.35061,0.15079,normal
