atomLen1,atomAmp1,atomFreq1,atomPhase1,atomPos1,atomLen2,atomAmp2,atomFreq2,atomPhase2,atomPos2,atomLen3,atomAmp3,atomFreq3,atomPhase3,atomPos3,atomLen4,atomAmp4,atomFreq4,atomPhase4,atomPos4,atomLen5,atomAmp5,atomFreq5,atomPhase5,atomPos5,atomLen6,atomAmp6,atomFreq6,atomPhase6,atomPos6,atomLen7,atomAmp7,atomFreq7,atomPhase7,atomPos7,atomLen8,atomAmp8,atomFreq8,atomPhase8,atomPos8,atomLen9,atomAmp9,atomFreq9,atomPhase9,atomPos9,atomLen10,atomAmp10,atomFreq10,atomPhase10,atomPos10,atomLen11,atomAmp11,atomFreq11,atomPhase11,atomPos11,atomLen12,atomAmp12,atomFreq12,atomPhase12,atomPos12,atomLen13,atomAmp13,atomFreq13,atomPhase13,atomPos13,atomLen14,atomAmp14,atomFreq14,atomPhase14,atomPos14,atomLen15,atomAmp15,atomFreq15,atomPhase15,atomPos15,LPC_Coefficient2,LPC_Coefficient3,LPC_Coefficient4,LPC_Coefficient5,LPC_Coefficient6,LPC_Coefficient7,LPC_Coefficient8,LPC_Coefficient9,LPC_Coefficient10,LPC_Coefficient11,LPC_Coefficient12,LPC_Coefficient13,LPC_Coefficient14,LPC_Coefficient15,LPC_Coefficient16,Class
154.35,6.3274,0.015625,0.99378,7.7647,399.06,4.6481,0.009421,-0.62651,34.353,193.88,3.2817,0.014246,-0.3212,427.76,192,2.7612,0.012983,-0.079467,228,212.71,1.9561,0.011144,0.18865,240.94,216.47,1.6999,0.017693,-0.39116,326.94,236.24,1.4265,0.016602,-0.83576,276,192.94,1.2152,0.019359,0.2948,336,224.94,1.1519,0.016602,-0.37334,311.41,177.88,0.99726,0.022576,0.095263,243.29,168.47,0.8946,0.018612,0.10478,425.88,176,0.82874,0.018784,-0.65526,326.59,227.76,0.73986,0.015395,0.018207,328.59,220.24,0.69422,0.02045,-0.98229,416.94,179.76,0.62516,0.023438,-0.074949,282.82,-0.68896,-0.18644,-0.10104,0.032521,0.057896,0.076199,0.058475,0.041212,0.01846,0.00079261,-0.0084368,-0.013755,-0.0093713,-1.53E-05,0.014974,normal
200.89,5.0029,0.014974,-0.54421,8.8889,296.89,3.2559,0.0088433,-0.40458,109.11,198.22,2.5956,0.012099,-0.25963,309.11,173.33,2.1878,0.012424,-0.26649,179.44,236.44,1.8477,0.012533,-0.2623,239.11,176.89,1.5905,0.014865,0.30243,325.56,183.11,1.3792,0.017578,0.22955,360.67,223.11,1.2219,0.01709,0.46461,367.56,232.89,1.0835,0.016385,0.20828,290.44,165.33,0.97781,0.018229,-0.21373,386.44,176.89,0.86038,0.019043,0.34128,345,193.78,0.78832,0.020616,-0.039363,310.89,191.11,0.69395,0.018338,0.41786,277,160.89,0.65244,0.019531,0.32902,380.11,194.67,0.57724,0.023058,0.35367,334.67,-0.60679,-0.28716,-0.070964,0.048932,0.094449,0.089106,0.060724,0.028701,0.0059553,-0.0071602,-0.010727,-0.0067139,0.0011976,0.011207,0.018146,abnormal
197.12,6.3494,0.014063,-0.12417,7.36,186.88,3.5238,0.01625,-0.61389,160.64,128,2.7925,0.022187,-0.96846,575.68,145.92,2.1961,0.018516,-0.3489,256.16,136.96,1.9739,0.019219,-0.093492,410.56,165.12,1.7701,0.020234,-0.11455,361.6,208.64,1.2843,0.015234,0.16385,229.6,275.2,1.1075,0.015859,0.4136,346.24,184.32,0.97255,0.019453,0.016605,362.4,193.28,0.84882,0.015547,0.25354,380.32,234.24,0.75496,0.017578,0.5615,433.92,247.04,0.69292,0.020391,-0.46031,295.68,156.16,0.64788,0.014922,0.37457,344.96,199.68,0.57079,0.017891,0.2794,296.48,200.96,0.51361,0.027187,-0.25863,413.12,-0.54404,-0.26907,-0.092985,0.0079608,0.055368,0.068504,0.063943,0.04882,0.034858,0.010063,-0.01344,-0.029542,-0.03082,-0.01203,0.02339,abnormal
152.77,5.1783,0.014869,-0.20132,10.581,214.71,3.052,0.013735,0.25503,413.94,173.42,2.3633,0.014491,0.49704,258.32,314.84,1.8321,0.011971,0.04653,232.26,260.13,1.5119,0.013231,0.44083,312.13,201.29,1.2324,0.017326,0.7076,222.06,212.65,1.039,0.018208,0.2948,375.23,235.35,0.90938,0.011656,0.20187,379.61,208.52,0.82759,0.012853,0.39144,347.61,230.19,0.71316,0.011971,0.76075,311.1,192,0.62569,0.011782,0.43425,343.35,213.68,0.52864,0.014554,0.45462,402.06,216.77,0.51563,0.016696,0.49806,275.61,194.06,0.4558,0.021232,-0.22182,250.58,211.61,0.42702,0.016003,0.63307,297.94,-0.78464,-0.22498,-0.016883,0.056384,0.086609,0.072561,0.050463,0.0091405,0.017184,-0.0084483,-0.020484,-0.01637,-0.0045955,0.005735,0.0065563,abnormal
148.36,6.7768,0.016069,-1.4908,50.545,149.82,3.1414,0.015092,-0.81761,474.73,151.27,2.4974,0.017179,-0.093433,127.45,197.82,2.0135,0.014782,-0.071665,121.45,208,1.5678,0.012251,-0.18661,203.09,181.09,1.3904,0.01163,0.10647,218.27,208,1.1756,0.016513,-0.45162,200,168.73,0.98979,0.011497,0.18126,263.91,168,0.89193,0.016291,0.19874,333.09,180.36,0.80306,0.014648,0.21343,258.36,184.73,0.72186,0.018022,-0.17592,276.55,167.27,0.66659,0.017356,-0.06527,354.36,183.27,0.58108,0.01851,-0.28612,280.64,178.18,0.5187,0.016069,-0.0721,266,200,0.4622,0.021573,-0.075283,209.45,-0.52314,-0.18675,-0.068934,0.014096,0.047845,0.055638,0.049725,0.04016,0.028349,0.017831,0.0075661,-0.001441,-0.0051314,-0.0030896,0.003628,abnormal
241.23,8.6294,0.027644,0.57464,3.0769,167.38,5.86,0.019757,-0.10556,472.31,185.85,4.6379,0.01848,-0.40762,297.08,204.31,3.7205,0.019306,0.059432,238.77,173.54,3.3406,0.022085,0.091806,349.23,134.15,2.9096,0.020583,-0.016742,328.77,196.92,2.4752,0.019231,-0.079769,154.15,210.46,2.1396,0.021559,-0.066406,311.54,158.77,2.0468,0.022611,0.13363,213.08,161.23,1.8871,0.021559,0.14413,260,174.77,1.7326,0.021259,0.36683,263.08,211.69,1.4944,0.017879,0.18593,400.77,176,1.3837,0.017428,0.51388,453.38,196.92,1.3263,0.022686,0.26213,312.77,130.46,1.2426,0.019832,-0.45543,494.77,-0.12526,-0.07818,-0.19999,-0.097228,-0.038455,0.068856,0.10291,0.1223,0.095196,0.056299,0.014894,-0.0067744,-0.014279,-0.0087182,0.0060884,abnormal
174.14,4.8444,0.014308,-0.40877,629.21,299.16,3.4216,0.011537,0.02181,237.95,226.23,2.8421,0.012763,0.29728,241.49,200.93,2.4787,0.012218,-0.21981,402.98,244.09,1.9984,0.012218,0.13284,318.6,223.26,1.6818,0.013127,0.64961,365.02,253.02,1.4576,0.015807,0.46747,392.56,230.7,1.286,0.013672,0.015584,329.12,261.95,1.1351,0.015988,0.24294,313.67,183.81,0.98838,0.01558,-0.21447,308.09,212.09,0.95794,0.015171,0.084065,380.84,211.35,0.85591,0.01944,0.25641,391.07,200.93,0.76759,0.016488,0.30637,417.86,212.84,0.68121,0.017169,-0.08162,451.81,200.93,0.64327,0.018259,0.36716,344.84,-0.7437,-0.25219,-0.053078,0.053715,0.083263,0.073276,0.048496,0.017605,0.013994,-0.01174,-0.0042653,-0.0063472,-0.0021149,0.0036048,0.0069038,abnormal
123.64,5.635,0.01527,-0.32132,3.6364,144.73,3.6579,0.021218,-1.3423,588.82,83.636,2.7655,0.017223,0.70886,93.636,160.73,2.0541,0.011186,0.35177,435.91,185.45,1.571,0.015314,0.37954,357.27,202.18,1.3464,0.016513,0.13983,380.45,189.82,1.1232,0.015936,0.20493,406.64,177.45,1.0251,0.016824,0.14859,325.64,203.64,0.93224,0.015803,-0.024791,318.64,160.73,0.81779,0.017578,0.13043,268.82,154.18,0.75156,0.02286,-0.084048,256.36,164.36,0.63378,0.019487,0.18027,243.18,182.55,0.55153,0.018777,0.68853,338.64,174.55,0.51253,0.020197,-0.36982,319.55,135.27,0.4636,0.020241,0.11405,370.64,-0.60995,-0.28423,-0.06605,0.050094,0.086879,0.076389,0.048511,0.026381,0.0027987,-0.0029074,-0.0059788,-0.0087708,-0.0092608,-0.0038421,0.011886,abnormal
222.97,4.4908,0.010837,0.54607,157.94,260.13,3.3245,0.012601,-0.38571,326.19,261.16,2.3424,0.011467,-0.088196,260.26,180.65,1.9732,0.012349,0.49043,269.68,259.1,1.7121,0.012223,0.19596,264.52,194.06,1.5295,0.010396,-0.10591,241.16,193.03,1.2387,0.015877,0.1703,273.03,187.87,1.1288,0.018208,-0.1184,330.84,186.84,0.99595,0.016759,-0.13769,415.23,154.84,0.86493,0.018838,0.38842,301.55,180.65,0.82411,0.015373,0.62072,296.26,170.32,0.77193,0.019531,0.091332,293.16,171.35,0.64685,0.01909,0.33912,430.71,216.77,0.61792,0.016255,-0.044639,297.29,189.94,0.53864,0.022051,0.58623,304.77,-0.67969,-0.22488,-0.079805,0.052785,0.084055,0.088734,0.061752,0.032132,0.0069693,-0.0086922,-0.01535,-0.013177,-0.0060642,0.0075673,0.020446,abnormal
188.51,4.7323,0.014489,0.20469,191.85,185.02,3.7533,0.01527,0.40326,251.35,249.02,2.788,0.012891,0.21223,139.93,194.91,2.0138,0.01527,-0.058255,198.33,240.87,1.6561,0.01353,0.15536,202.98,199.56,1.3878,0.012251,0.41023,245.02,194.33,1.2124,0.01424,-0.055164,237.24,189.09,1.0385,0.013423,0.23522,292.73,201.89,1.0039,0.017507,-0.089575,337.45,180.36,0.86618,0.011967,0.3894,270.11,192.58,0.75928,0.01701,0.40211,239.13,200.15,0.68197,0.017152,0.31812,269.02,181.53,0.62381,0.016087,0.58182,271.13,165.82,0.55873,0.019318,0.2635,249.02,149.53,0.49247,0.017862,-0.028115,210.62,-0.61313,-0.17053,-0.087811,0.030812,0.037267,0.063523,0.043472,0.039343,0.016843,0.010528,0.0016263,0.00014296,-0.0030559,-0.0035978,0.0076665,normal
254.51,1.8333,0.016079,0.60133,64.186,98.233,1.4666,0.026617,-0.57752,627.35,116.09,1.011,0.01944,-1.144,50.977,200.19,0.68324,0.018895,-0.12104,218.79,170.42,0.5588,0.016306,0.030566,334.05,202.42,0.46878,0.016352,0.18742,354.7,154.05,0.41277,0.01994,0.48889,394.14,176.37,0.36706,0.018577,-0.33126,371.26,186.79,0.34609,0.018668,0.33573,278.14,185.3,0.30205,0.02371,-0.061285,417.4,206.14,0.26069,0.020167,0.34598,314.23,144.37,0.25172,0.019122,0.30901,424.28,173.4,0.21251,0.022393,0.080855,314.98,186.79,0.18711,0.020213,-0.041565,384.65,206.14,0.16846,0.016624,0.41721,326.05,-0.6021,-0.22293,-0.080438,0.024449,0.071847,0.080736,0.068125,0.044661,0.014803,-0.0082164,-0.020736,-0.020222,-0.0090119,0.007224,0.020815,normal
216.62,3.3717,0.01878,-0.22498,540.31,172.31,2.4788,0.016376,0.13292,204,196.92,1.8326,0.015024,0.37691,119.38,206.77,1.5212,0.014648,-0.061062,315.38,188.31,1.2571,0.016451,-0.63934,262.31,160,1.1226,0.014123,0.23644,460.31,164.92,0.96161,0.011118,0.58814,400.62,283.08,0.90747,0.019005,-0.87489,352,188.31,0.776,0.020282,0.14895,421.85,249.85,0.70843,0.017353,0.44812,462.15,199.38,0.65923,0.015099,-0.51121,376.31,145.23,0.58256,0.021635,-0.11171,293.69,200.62,0.55266,0.01848,-0.090228,339.38,147.69,0.52196,0.022987,-0.073889,445.85,243.69,0.47604,0.02186,0.32378,402.15,-0.56171,-0.22976,-0.13993,0.0090376,0.046344,0.083208,0.071116,0.057576,0.023946,0.01351,-0.013181,-0.0083905,-0.010729,0.0052997,0.018141,normal
166.05,4.359,0.012986,-0.22636,97.73,164.32,3.2299,0.014253,-0.24811,545.95,174.7,2.0784,0.011666,0.043237,197.19,198.05,1.6024,0.012035,0.24137,239.89,167.78,1.2928,0.016206,0.19256,443.78,191.14,1.0778,0.017314,0.47415,268.76,196.32,0.93724,0.016734,-0.13843,315.46,209.3,0.79552,0.017209,0.69126,292.32,204.97,0.69888,0.021009,-0.012265,310.92,194.59,0.61354,0.016047,0.46638,423.35,180.76,0.56477,0.014516,0.7801,258.81,171.24,0.51232,0.016575,0.53901,334.16,197.19,0.4796,0.016311,0.27254,435.24,199.78,0.41623,0.020217,0.53976,260.97,216.22,0.39031,0.018528,0.36015,298.59,-0.67974,-0.1973,-0.045075,0.016108,0.061024,0.054366,0.049768,0.046933,0.020354,0.0063005,-0.0097807,-0.017686,-0.013111,0.0047481,0.012535,abnormal
182.4,5.6552,0.016504,-0.10662,58.4,208,3.9052,0.017773,-0.50785,439.6,219.2,3.2543,0.014551,-0.038062,266.8,222.4,2.4454,0.013623,0.12115,394.6,262.4,2.1696,0.013135,0.24979,322.8,180,1.8048,0.013574,0.10126,248.6,203.2,1.5131,0.016162,0.17186,380.8,202.4,1.3697,0.014063,0.15812,483.8,198.4,1.203,0.015527,0.22693,305.8,256,1.1014,0.016309,0.032981,377.3,213.6,1.0273,0.015967,0.43245,437.4,192,0.87122,0.01665,0.46369,326.9,168,0.79654,0.016553,0.12114,455.3,209.6,0.72291,0.01792,0.18262,419.7,223.2,0.64838,0.018994,-0.30024,429.3,-0.62996,-0.23361,-0.10119,0.0043166,0.039911,0.056405,0.050771,0.03768,0.025571,0.011606,0.0019343,-0.0033911,-0.0039929,-0.00013038,0.0070319,normal
248,6.9705,0.011475,-1.206,7,178,2.9298,0.010986,-0.39523,161.5,218,2.3393,0.010803,0.53481,374.5,231,1.7944,0.012451,0.34245,366.62,219,1.4998,0.012085,0.28837,375.75,199,1.2494,0.012817,-0.1235,356.5,199,1.107,0.013,-0.2392,338,235,1.02,0.013367,0.18055,280.62,201,0.92065,0.015808,0.097354,361.25,228,0.80604,0.016235,0.12086,363,278,0.65178,0.011719,-0.0049876,331.62,188,0.61505,0.015198,-0.60692,371.38,222,0.55879,0.015991,-0.058548,347.5,224,0.45435,0.01593,0.77685,325.5,172,0.44363,0.017456,0.091962,505.38,-0.59977,-0.27807,-0.099913,-0.00085702,0.05523,0.068675,0.059737,0.041403,0.020226,0.0032223,-0.0074182,-0.0113,-0.0079757,0.0013579,0.017138,abnormal
114.4,3.3385,0.020508,0.099085,225.4,112,2.6515,0.020996,0.075049,198.1,145.6,2.2055,0.022461,-0.045818,191.7,153.6,1.6156,0.024365,0.16206,257.5,140.8,1.4851,0.025098,-0.57638,269.7,172,1.221,0.025098,0.22628,278.2,204.8,1.114,0.02124,-0.033595,289,209.6,1.0191,0.020752,0.45386,318.8,213.6,0.8916,0.025293,0.37902,238.7,195.2,0.8149,0.022461,-0.11181,334.9,193.6,0.75606,0.025391,-0.30479,317.6,254.4,0.69626,0.023682,0.078021,248.9,185.6,0.64592,0.022607,0.52062,259.6,148.8,0.57966,0.024756,0.28788,378.1,211.2,0.55583,0.026953,0.44682,333.4,-0.61038,-0.24323,-0.041243,0.058643,0.08943,0.079166,0.055273,0.030098,0.012406,-0.00050512,-0.0065105,-0.0061482,-0.0010401,0.0069885,0.015437,abnormal
189.44,7.6519,0.015625,-1.3348,19.2,104.96,3.5358,0.01625,0.7852,193.28,130.56,2.389,0.014063,-0.12315,230.4,189.44,1.6933,0.015156,-0.13582,280.64,209.92,1.2652,0.014297,0.62434,326.72,184.32,1.1782,0.015156,0.51653,171.04,239.36,0.96523,0.014609,0.038667,277.76,208.64,0.8287,0.015,-0.046693,219.52,174.08,0.76926,0.018047,0.39884,390.72,180.48,0.6845,0.018516,-0.053985,200.96,204.8,0.61874,0.017812,0.2371,295.84,198.4,0.53507,0.016406,-0.033923,366.56,217.6,0.49149,0.018906,-0.044556,235.2,197.12,0.46284,0.02,-0.083012,289.6,147.2,0.42026,0.021172,0.64585,315.04,-0.57544,-0.20217,-0.089057,0.016024,0.051031,0.059889,0.047493,0.030966,0.018212,0.010399,0.0063808,0.0037557,0.0029027,0.0036817,0.0069854,abnormal
243.2,5.7276,0.016797,-0.58888,286.93,224,4.8897,0.017057,0.3375,324.8,170.67,3.4966,0.014583,0.4899,253.07,186.67,2.7036,0.014779,0.017249,344.27,202.67,2.159,0.013542,-0.030107,262.4,177.07,1.7484,0.015039,-0.32083,300.4,258.13,1.4986,0.016992,0.097546,412.53,190.93,1.3278,0.016081,0.54437,311.2,205.87,1.1964,0.015169,0.15039,376.8,174.93,1.0946,0.020313,0.18892,378.13,193.07,0.98099,0.023307,-0.051591,375.6,226.13,0.85304,0.017708,0.23358,293.33,161.07,0.76671,0.018945,-0.22516,362.4,183.47,0.69512,0.018555,0.23097,368.8,160,0.60125,0.019922,0.17723,424.53,-0.67536,-0.13984,-0.12381,0.044434,0.016335,0.081313,0.032924,0.055816,0.0082716,0.016032,-0.010845,-0.0052442,-0.015174,0.0031155,0.010779,normal
125.71,3.5378,0.016044,-0.20297,50,145.14,1.659,0.012626,-0.61441,84.143,149.71,1.2157,0.012137,0.18209,140.43,153.14,1.0695,0.011509,-0.48902,267.14,188.57,0.8149,0.012207,0.2337,183.86,148.57,0.71829,0.016323,0.017553,281.71,160,0.69226,0.016602,-0.093554,187.71,152,0.56235,0.014648,0.47627,290,188.57,0.47722,0.01702,0.67068,253.29,163.43,0.46201,0.018485,-0.29682,205.57,180.57,0.38685,0.016741,0.69513,256.71,142.86,0.37278,0.019671,0.2257,261,132.57,0.33454,0.01995,0.29434,316.86,204.57,0.28477,0.023019,0.82188,314,146.29,0.26758,0.03125,-0.12259,199,-0.3629,-0.19363,-0.078206,-0.006215,0.033026,0.050382,0.054836,0.0515,0.042572,0.029117,0.012985,-0.00099541,-0.008165,-0.006418,0.0013242,abnormal
196.92,5.7475,0.024639,-0.86294,24,174.77,2.1458,0.020583,-0.10622,306.46,152.62,1.6717,0.022536,-0.61732,413.85,176,1.3878,0.020959,-0.39897,87.385,201.85,1.1337,0.017203,0.83708,108.92,194.46,0.88544,0.013822,-0.68114,287.38,208,0.73422,0.013597,-0.14635,296.15,179.69,0.60209,0.01555,0.16961,365.54,130.46,0.54707,0.016827,0.50608,331.38,195.69,0.4839,0.019381,-0.11288,342.77,179.69,0.42062,0.024564,-0.1408,376.92,134.15,0.35685,0.018855,0.17527,334.62,131.69,0.3215,0.019381,0.52527,466.62,157.54,0.29853,0.019156,-0.43338,300.92,152.62,0.25809,0.023212,-0.40124,280.77,-0.73053,-0.15537,-0.018711,0.048587,0.061627,0.056503,0.043183,0.026048,0.0094986,0.001085,-0.010453,-0.014135,-0.010969,0.00023803,0.0090331,normal
111.41,4.898,0.024016,0.69291,238.52,135.11,3.9003,0.023582,0.74313,581.04,239.41,2.378,0.013672,0.26909,152,278.52,1.9272,0.016348,0.12992,124.15,251.26,1.6622,0.016855,0.018409,327.26,245.33,1.3572,0.016565,0.014659,330.96,202.67,1.1629,0.020399,0.3178,305.48,196.74,1.121,0.017867,0.90282,454.52,200.3,0.9664,0.020544,0.53604,266.22,199.11,0.78987,0.013021,0.35495,340.44,194.37,0.71703,0.022425,0.36751,284.59,157.63,0.64484,0.023582,0.42579,354.81,280.89,0.63061,0.015408,-0.65697,353.78,162.37,0.58882,0.02011,0.095729,307.26,157.63,0.50082,0.014323,0.5121,488.74,-0.81725,-0.22721,0.039037,0.10491,0.076953,0.03688,0.01563,0.015607,0.0099004,0.0081463,-0.008211,-0.022652,-0.024023,-0.0020699,0.033035,abnormal
181.55,4.1415,0.016901,0.13497,47.51,159.35,2.4488,0.021843,-0.11107,141.88,168.49,1.7248,0.020408,0.24438,208.82,160.65,1.3903,0.018017,0.11472,299.35,197.22,1.1883,0.017219,0.60002,234.2,240.98,1.027,0.016342,0.11198,242.37,192,0.92483,0.016582,0.19454,295.67,169.14,0.79964,0.01698,-0.15462,352.24,210.94,0.75545,0.019372,0.38954,251.84,218.12,0.67603,0.017738,-0.02484,220.65,193.31,0.61037,0.021724,-0.048065,303.18,155.43,0.52169,0.017419,0.62481,273.06,212.9,0.48931,0.022042,0.04168,251.92,175.67,0.44066,0.020687,0.062366,386.94,158.04,0.41515,0.021484,0.15148,344,-0.74626,-0.23855,-0.01126,0.073327,0.0895,0.067914,0.04143,0.021112,0.004336,-0.0074285,-0.016419,-0.020396,-0.013302,0.0053612,0.034268,abnormal
179.48,4.1093,0.014861,0.33633,455.3,171.83,3.2685,0.0087466,0.51955,121.48,186.43,1.9111,0.010445,0.095176,133.3,226.09,1.4678,0.010827,0.49452,172.17,216.35,1.277,0.013884,0.23029,343.13,220.52,1.0856,0.014054,-0.029312,272.17,166.26,0.96166,0.012695,0.49296,377.91,181.57,0.82526,0.015243,0.80451,244.52,218.43,0.72288,0.014139,0.44242,288.09,148.87,0.6243,0.013799,0.30481,266.7,185.04,0.55369,0.017748,0.18688,267.22,162.78,0.50417,0.018088,0.075442,320.17,164.17,0.46433,0.017154,0.1042,302.7,198.26,0.40378,0.018427,-0.049639,332.7,176,0.37935,0.022716,0.21828,298,-0.51102,-0.19918,-0.06603,0.0080849,0.043013,0.04885,0.0415,0.031505,0.02287,0.015182,0.0069623,0.00026019,-0.0055402,-0.0010169,0.010453,abnormal
136.17,5.4778,0.015376,0.3998,18.383,151.83,3.1846,0.021526,0.1295,25.957,159.32,2.4546,0.016747,0.025183,72.511,183.15,1.6783,0.020196,-0.19984,64.17,216.51,1.3059,0.015417,0.27643,177.36,198.13,1.1168,0.016539,-0.00836,294.98,239.66,0.91897,0.014461,-0.025374,234.38,183.15,0.81133,0.020944,0.17465,213.87,230.13,0.72681,0.018783,-0.099607,226.3,213.79,0.63099,0.020071,-0.067214,239.83,206.3,0.57953,0.021277,0.043793,326.04,173.62,0.52388,0.017744,0.60202,334.13,185.19,0.46912,0.0251,0.021282,278.3,145.7,0.41221,0.020321,0.67418,359.74,193.36,0.36798,0.015002,-0.16346,268.77,-0.82506,-0.22335,0.013117,0.096097,0.10045,0.072042,0.038156,0.013702,-0.018507,-0.0081106,-0.015622,-0.013935,-0.005679,0.0096303,0.025572,abnormal
185.6,6.8264,0.01237,-0.22126,19.2,219.73,4.0799,0.01224,-0.66788,380,199.47,3.216,0.014779,-1.0567,170.4,224,2.6416,0.013216,0.1723,309.87,213.33,2.2678,0.014648,0.096519,334.67,260.27,1.8479,0.014388,-0.35667,293.6,182.4,1.5684,0.014844,0.051853,385.73,254.93,1.3324,0.015234,0.0092628,350.93,202.67,1.2254,0.013997,0.16576,354.8,177.07,1.0655,0.015169,0.78834,326.27,189.87,1.0637,0.015625,-0.27778,343.73,149.33,0.88612,0.015039,0.062583,393.6,218.67,0.81192,0.018034,-0.2981,298.93,192,0.7241,0.016992,-0.063437,454.13,192,0.64294,0.020573,0.58248,417.2,-0.65205,-0.19029,-0.082138,0.027243,0.046481,0.06063,0.049477,0.040306,0.02245,0.0087069,-0.0049841,-0.013658,-0.014423,-0.0065642,0.013102,abnormal
204.8,4.902,0.011217,-0.66825,13.029,192,2.7701,0.012891,0.012432,151.54,217.6,2.1284,0.012333,-0.16628,291.66,237.71,1.7007,0.015513,0.042807,267.2,194.74,1.3742,0.017076,0.41912,269.14,181.94,1.0985,0.015179,-0.1601,344.91,191.09,0.88514,0.011942,0.020789,268.34,200.23,0.83048,0.016071,0.11129,261.71,234.97,0.68623,0.013839,0.49866,272.23,162.74,0.60865,0.0125,-0.030413,304.46,202.06,0.51133,0.013616,0.89118,275.31,223.09,0.48501,0.019531,0.6798,301.71,155.43,0.43299,0.017969,0.19784,249.71,173.71,0.39871,0.0226,0.43894,342.06,196.57,0.32139,0.017522,0.01478,320,-0.62513,-0.29404,-0.075786,0.04571,0.089041,0.085509,0.058266,0.027064,0.0042065,-0.0076826,-0.0099689,-0.0075624,-0.0035294,-0.00036566,0.002618,abnormal
121.81,6.1655,0.015247,0.60648,177.81,154.84,4.8247,0.01342,0.23696,464.77,254.97,3.0918,0.013483,-0.50269,428.9,256,2.5557,0.013483,0.16425,186.32,245.68,2.2395,0.014932,0.1046,434.58,225.03,1.8727,0.011782,0.13367,321.81,213.68,1.6988,0.013231,-0.28836,343.23,224,1.4615,0.017074,0.083997,337.68,177.55,1.4221,0.016192,-0.12886,418.45,192,1.2462,0.016255,0.52956,439.1,240.52,1.0465,0.017641,0.72299,368.13,222.97,0.96324,0.016822,0.011924,326.19,186.84,0.91054,0.016948,0.069575,253.42,190.97,0.84523,0.022429,-0.10331,377.81,222.97,0.72202,0.017893,0.29439,281.68,-0.79715,-0.21805,-0.10537,0.090384,0.09979,0.11799,0.066713,0.03034,-0.011675,-0.027918,-0.032014,-0.0296,-0.013612,-0.00068026,0.047182,abnormal
144,4.8037,0.015137,0.21979,204.29,176,3.6532,0.012137,-0.21923,201.14,272,2.7605,0.012207,-0.16105,134.57,238.86,2.0079,0.0092076,0.36874,223.86,212.57,1.545,0.017648,0.15681,198.71,198.86,1.2423,0.011161,1.0086,266.71,144,1.0575,0.011789,0.34531,329.43,190.86,0.98284,0.019043,0.21715,294.43,144,0.80373,0.013044,0.60814,358.14,162.29,0.78515,0.017857,0.37884,210,130.29,0.6563,0.016323,0.31469,311.86,214.86,0.61228,0.019601,-0.19133,246.43,170.29,0.56644,0.020229,-0.21206,215.14,241.14,0.48012,0.015137,-0.056987,255.43,153.14,0.4238,0.01988,0.077345,385,-0.67567,-0.25063,-0.046577,0.048843,0.070195,0.061534,0.040044,0.021817,0.0044141,-0.0029749,-0.0034802,-0.0012614,0.0023786,0.0070216,0.011932,abnormal
185.6,4.9182,0.012109,-0.35394,85.92,235.52,3.6151,0.01293,0.30683,296.96,261.12,2.8671,0.012109,0.47443,245.28,206.72,2.2618,0.01043,0.078116,293.52,158.72,1.9319,0.013398,0.087818,218.24,179.84,1.5862,0.015781,0.24382,180.48,199.04,1.4169,0.013555,0.6255,211.28,208,1.1709,0.014609,0.10318,308.96,192.64,1.0535,0.015938,-0.18906,303.68,228.48,0.93193,0.017969,0.040169,275.68,181.12,0.78393,0.015898,0.34447,343.84,186.88,0.74754,0.02043,0.43373,235.68,154.24,0.64628,0.016172,0.13297,314.08,183.04,0.61158,0.016445,-0.021723,286.56,151.04,0.56314,0.020273,0.26106,292.32,-0.57376,-0.2408,-0.076222,0.011252,0.051712,0.063754,0.058523,0.048397,0.025201,0.01248,-0.001691,-0.0095923,-0.0095777,-0.0010451,0.012219,abnormal
168.96,6.6081,0.015781,-0.40075,36.48,174.08,3.5321,0.017344,-0.70187,423.68,115.2,3.0214,0.018437,-0.027259,225.92,126.72,2.1575,0.016094,0.12415,202.72,195.84,1.675,0.017344,0.1751,351.52,279.04,1.4798,0.015312,-0.042233,334.72,175.36,1.1756,0.017734,0.31114,261.76,142.08,1.1019,0.016719,0.27114,333.44,231.68,0.94881,0.015625,0.63745,191.84,174.08,0.86851,0.017188,-0.074305,316.16,198.4,0.73604,0.020781,-0.26347,360.32,203.52,0.63324,0.016406,0.27323,335.68,147.2,0.58145,0.021172,0.55569,463.68,174.08,0.51776,0.019453,0.61296,354.72,185.6,0.49117,0.020078,0.46173,336.48,-0.89789,-0.23961,0.044692,0.13294,0.11046,0.057778,0.009333,-0.016549,-0.021775,-0.018405,-0.0072324,0.0058164,0.015164,0.016034,-0.0041435,abnormal
