,MFCC5_Dias,MFCC5_Sys,MFCC6_S2,MFCC5_S2,MFCC6_S1,MFCC6_Sys,MFCC6_Dias,MFCC5_S1,MFCC2_S2,MFCC4_S2,MFCC3_Dias,MFCC13_Dias,MFCC2_S1,MFCC7_Sys,MFCC7_Dias,MFCC9_Dias,MFCC1_S1,MFCC12_Dias,MFCC1_S2,MFCC4_Sys,MFCC11_Dias,MFCC13_Sys,MFCC2_Dias,MFCC3_Sys,MFCC9_S1,MFCC4_S1,MFCC4_Dias,MFCC1_Dias,MFCC9_Sys,MFCC14_Dias,MFCC10_Dias,MFCC9_S2,MFCC8_Dias,MFCC14_Sys,MFCC3_S2,MFCC12_Sys,MFCC7_S2,MFCC10_Sys,MFCC11_Sys,MFCC2_Sys,MFCC3_S1,MFCC10_S1,MFCC1_Sys,MFCC7_S1,MFCC10_S2,MFCC8_S1,MFCC12_S2,MFCC8_S2,MFCC14_S1,MFCC13_S1,Class
687,0.65485,0.59127,0.49248000000000003,1.1249,0.49233999999999994,0.19817,0.22685,1.2329,5.1679,1.9846,2.3962,-0.031127,4.8757,0.092724,0.07083400000000001,-0.047052,-6.0633,-0.048945999999999996,-11.640999999999998,1.5842,-0.077874,-0.045877999999999995,5.8623,2.5625,-0.22116,2.1485,1.6278,-18.824,-0.034431,-0.017478,-0.08826,-0.15715,-0.14511,0.025042,3.2037,-0.068475,0.13084,-0.14504,-0.11662,5.5637,3.2491,-0.18153,-16.949,0.033162,-0.1361,-0.21525999999999998,-0.075477,-0.11115,0.010994,-0.0017139,abnormal
688,0.5452600000000001,-0.026911,0.25514000000000003,0.64246,0.27593,-0.079066,0.25791,0.92761,5.2218,1.3346,2.8644,-0.0039098,5.2238,0.09461900000000001,0.13801,-0.121,-5.1534,-0.015000999999999999,-6.1173,0.7034600000000001,-0.09750700000000001,-0.0023462,6.1829,2.7172,-0.11880999999999999,1.8897,1.2709,-15.103,0.020623,-0.012428,-0.12579,-0.072588,-0.077025,-0.04635,2.7906,-0.005195,0.07816100000000001,-0.037693,-0.038465,6.3478,3.2987,-0.1031,-12.07,-0.043546,-0.08276,-0.14684,-0.13881,-0.043552,0.021719,-0.039342,abnormal
689,-0.23722,-0.25503000000000003,0.27613000000000004,0.41584,0.1869,0.053769000000000004,-0.040787000000000004,0.59078,5.7009,1.2332,1.4938,0.006695100000000001,5.4722,0.14965,0.16451,0.029706,-1.6228,0.0045842,-1.6052,1.2548,0.054688,0.003990400000000001,6.3907,1.4332,-0.083951,1.5599,1.2504,-6.164,0.024059,0.029344,-0.14412,0.004677199999999999,-0.043907999999999996,-0.004945000000000001,2.2712,0.05385499999999999,0.23199,-0.15828,0.058755999999999996,6.2822,2.7414,-0.11623,-6.2087,0.10819000000000001,-0.04262,-0.039414,0.046918,-0.018784,0.058711,-0.019322,normal
690,-0.31769000000000003,-0.22585,0.32858000000000004,0.23006,0.44319,0.28683000000000003,0.19549,0.65025,5.6562,1.5218,0.23440999999999998,-0.06864400000000001,5.2743,0.3139,0.41281999999999996,0.18954000000000001,-4.7804,-0.011534,-7.6632,1.5897,0.010543,-0.11105,5.6828,0.13187000000000001,-0.06726499999999999,1.5725,1.7551,-9.5653,0.18595,-0.0408,-0.069194,0.07585800000000001,-0.19684000000000001,0.0016375999999999997,1.1802,-0.035696,0.39323,-0.13492,0.015331000000000001,5.5009,1.8703,-0.10101,-9.1484,0.31371,-0.081357,-0.11026,-0.091749,-0.12566,-0.059998,-0.088746,normal
691,0.10422999999999999,0.19795,0.29051,0.50697,0.35506,0.40331,0.37181,0.88725,5.3975,1.4569999999999999,1.3412,-0.09012,5.2541,0.4333,0.37172,0.086974,-13.864,0.025039,-14.779000000000002,1.5490000000000002,-0.055092999999999996,-0.12802,5.8161,1.1439,-0.11354000000000002,1.8765,1.6842,-20.989,0.0083587,0.012495000000000001,-0.29111,-0.014394999999999998,-0.04746,0.0026791000000000002,2.7068,0.008267100000000001,0.22624,-0.2401,0.00052585,5.3186,2.8536,-0.1538,-19.744,0.2358,-0.061347000000000006,-0.0033637,0.007386399999999999,0.029195999999999996,0.011489,-0.050263999999999996,normal
692,0.015505000000000001,0.07181,0.00098301,0.16562000000000002,-0.00099018,-0.036585,-0.0030293000000000004,0.11619000000000002,5.6225,1.0571,0.72678,-0.040301,4.7145,0.17687,0.22345,0.06769299999999999,-2.3198,-0.0037152,-5.0882,0.93829,-0.055930999999999995,-0.039331,5.6883,0.88494,-0.053124,0.7306600000000001,1.004,-5.1531,0.050325,-0.0082818,-0.077593,0.040365,-0.077187,-0.028782,0.90807,-0.014653,0.19837,-0.043776,-0.01064,6.1155,0.68692,-0.066504,-5.3039,0.10184,-0.11552,-0.095337,-0.017363,-0.032364,-0.02326,-0.049285,abnormal
693,0.07898200000000001,0.1786,0.132,0.12717,0.059864,0.18031,0.08653200000000001,0.073193,5.3398,1.0662,0.77253,-0.033345,4.8142,0.32134,0.19043,0.11434000000000001,-6.7813,-0.024899,-6.6461,1.0906,-0.065951,-0.052689,5.8575,0.90222,0.085556,0.76565,0.96935,-7.1958,0.080622,0.0050918,-0.076946,0.13909000000000002,-0.06769299999999999,-0.028283999999999997,0.77253,-0.0036224000000000004,0.23675,-0.071099,-0.057458,6.1194,1.0085,-0.11389,-8.6346,0.1229,-0.014819,0.0013294000000000001,-0.016682,-0.085684,-0.021068,-0.032998,normal
694,0.5363100000000001,0.55107,0.3003,0.6138399999999999,0.12711,0.26611999999999997,0.20655,0.44381000000000004,5.3806,1.1522,2.5797,-0.022175,4.3444,0.1955,0.11713,-0.058173,-5.024,-0.06269,-6.2755,1.3338,-0.11054000000000001,-0.011446,5.5748,2.6676,-0.10474000000000001,1.0132,1.2264,-7.3171,-0.084222,0.018688999999999997,-0.11295999999999999,-0.084087,-0.018471,0.020278,2.4728,-0.046858,0.15044000000000002,-0.13292,-0.11347,5.7685,2.1102,-0.1013,-7.8145,0.046841,-0.10114,-0.06043200000000001,-0.045772,-0.01454,0.0046688,-0.027049,normal
695,-0.48616000000000004,-0.45508999999999994,0.049489,-0.51683,-0.0011642999999999998,0.006275899999999999,0.040438999999999996,-0.14207999999999998,5.4856,1.1501,0.065947,-0.063279,4.6521,0.34245,0.20021,0.1565,-1.9984,-0.01645,-2.7322,1.351,0.065157,-0.052818,5.5851,0.1286,0.058339999999999996,0.75188,1.2009999999999998,-3.1218,0.021450999999999998,-0.0088241,-0.093089,0.16959000000000002,-0.18594000000000002,0.0054874,0.28284000000000004,-0.03665,0.2875,-0.18101,0.062127999999999996,5.882999999999999,0.57811,-0.058667,-3.9739999999999998,0.14099,-0.16097999999999998,-0.11310999999999999,-0.052877,-0.049476,-0.023978,-0.059622,normal
696,0.9332,0.96154,0.34404,0.82621,0.2872,0.353,0.3257,0.9176700000000001,5.3637,1.6899,3.0463,-0.030769,5.2267,0.18528,0.099704,-0.15818,-3.3795,-0.069117,-4.542,2.0073,-0.11635,-0.023468,5.5342,2.8431,-0.14415999999999998,1.8609,1.9314,-9.4891,-0.14936,-0.00045252,-0.13359000000000001,-0.14117000000000002,-0.1456,-0.026494,2.964,-0.034265,0.081136,-0.13076,-0.071269,5.1935,3.1465,-0.11634000000000001,-8.4305,0.039442000000000005,-0.1105,-0.11120999999999999,-0.07999500000000001,-0.16034,-0.022002,-0.009147399999999998,normal
697,0.66633,0.61325,0.35381,0.93043,0.40775,0.16807,0.33528,1.0731,5.2763,1.7478,2.1288,-0.047314999999999996,4.9871,0.19627,0.20715999999999998,-0.048107,-5.3878,-0.004101,-8.2004,1.6387,-0.11366,-0.065562,5.2911,2.1287,-0.17899,2.0184,1.7798,-12.491,-0.079221,-0.039942,-0.11252999999999999,-0.06688999999999999,-0.20654,-0.01789,2.5912,-0.011699,0.11325,-0.12412000000000001,-0.053608,5.4064,3.1002,-0.16534000000000001,-10.648,0.12476,-0.10172,-0.084638,-0.097082,-0.064294,-0.0020367000000000002,-0.065573,normal
698,0.83063,0.74817,0.30135,0.81223,0.39385,0.28883000000000003,0.23309000000000002,0.9308799999999999,5.2003,1.5703,3.0281,-0.022291,4.9927,0.17047,0.06179,-0.09937,-4.4475,-0.026503,-8.1479,1.5046,-0.093447,-0.077787,5.6113,2.2793,-0.09664400000000001,1.936,1.8713,-12.945,-0.09213500000000001,-0.011013,-0.11295999999999999,-0.12327,-0.11638,-0.015823,2.7132,-0.076153,0.094085,-0.088007,-0.054598,5.3082,2.7177,-0.12817,-11.036,0.12384,-0.12328,-0.1133,-0.026266,-0.074566,-0.030325,-0.061092999999999995,normal
699,0.44436000000000003,0.41613999999999995,0.43127,0.66613,0.21631999999999998,0.2959,0.33897,0.58158,5.5959,1.2818,1.7838,-0.084165,5.22,0.2352,0.29941,0.053077,-8.3,-0.07728600000000001,-6.2533,1.3914,-0.087508,-0.096736,5.739,1.4837,-0.04439,1.5077,1.3973,-15.248,0.13159,0.020405,-0.15744,-0.056371000000000004,0.0074681,-0.042645999999999996,2.4348,-0.048325,0.33543,-0.038313,-0.015675,5.7671,2.3517,-0.11988,-14.289000000000001,0.07678,-0.12968,-0.054152,-0.13122999999999999,0.061287,-0.017381999999999998,-0.036269,normal
700,0.52193,0.5320600000000001,0.57845,1.1003,0.42841,0.32084,0.34826,1.0041,4.9192,1.9517,1.9775,-0.053775,4.966,0.26976999999999995,0.25001,0.073027,-3.304,-0.087894,-7.0999,1.5537,-0.12997,-0.081307,5.4607,2.2129,-0.11119000000000001,1.8375,1.714,-11.945,0.11782999999999999,-0.012803,-0.084828,-0.14043,-0.10676,-0.022713999999999998,2.8291,-0.085122,0.26633,-0.083176,-0.088308,5.2908,2.7354,-0.16804000000000002,-9.815,0.11152999999999999,-0.18483,-0.09361699999999999,-0.11212000000000001,-0.047245999999999996,0.0090425,-0.07748300000000001,abnormal
701,0.046613999999999996,-0.005077399999999999,0.39793,0.40313000000000004,0.20881999999999998,0.30423,0.36262,0.5098,5.8359,1.3889,1.6465,-0.074447,5.5311,0.35431999999999997,0.39219,0.06364600000000001,-19.048,-0.07656,-19.485,1.1633,-0.050051,-0.08746699999999999,6.1235,1.2195,-0.035105000000000004,1.4174,1.1693,-24.096999999999998,0.019639,0.0025472,-0.11062999999999999,-0.046498000000000005,-0.04535,-0.047002999999999996,1.8974,-0.088826,0.29819,-0.081581,0.0056151000000000005,6.0899,2.5847,-0.062019000000000005,-23.372,0.092421,-0.15775,-0.055196,-0.05146799999999999,-0.06219500000000001,-0.029158,-0.082485,normal
702,0.70506,0.66232,0.13134,0.47238,0.42283000000000004,0.42938999999999994,0.3454,0.97134,5.6261,1.5296,2.4297,-0.034776,5.1443,0.20335999999999999,0.14556,-0.092936,-1.4973,-0.0030499000000000004,-4.604,1.5838,-0.09398200000000001,-0.06304900000000001,5.6405,2.0668,-0.066303,2.1797,1.8465,-11.056,-0.08920700000000001,0.020618,-0.2019,-0.024825,-0.14878,0.026552,2.674,-0.075289,0.13122999999999999,-0.14537,-0.0655,5.5938,2.5712,-0.14442,-7.2482,0.13587,-0.067187,-0.13002,-0.035406,-0.035531,-0.018625,-0.090334,normal
703,0.6135,0.66361,0.32253000000000004,0.55095,0.36273,0.32718,0.30156,0.89413,5.3032,1.2725,2.4331,-0.057624,5.0683,0.17775,0.18605,-0.050872,-6.237,-0.052835,-7.7667,1.4504,-0.11900999999999999,-0.018484,5.8802,2.5929,-0.1617,1.7844,1.5377,-15.239,-0.09149,-0.013691,-0.12932000000000002,-0.0013638,-0.089371,-0.035775,2.6985,0.017603,0.27254,-0.12739,-0.050199,5.7616,3.1239999999999997,-0.12650999999999998,-13.469000000000001,0.093663,-0.07094400000000001,-0.13022999999999998,-0.082857,0.10231,-0.021991,-0.048463,abnormal
704,-0.046952999999999995,-0.073889,0.31369,0.6884100000000001,0.19965,0.023459999999999998,0.10759,0.5201899999999999,5.5402,1.4368,1.1398,-0.06350900000000001,5.3848,0.29894,0.32108000000000003,0.097237,-0.8811899999999999,-0.020426,-1.4807,1.4377,-0.0071988,-0.055184000000000004,6.0948,0.9652200000000001,-0.0093604,1.3502,1.2969,-7.779,0.048498,0.012886000000000002,-0.073075,-0.079836,-0.076459,0.0086415,2.2345,-0.077142,0.20723000000000003,-0.048048,0.022899,5.8769,2.3964,-0.013334,-5.725,0.21861,-0.12262,0.015577,-0.10167999999999999,-0.060407,-0.017106,-0.07632699999999999,normal
705,0.55318,0.62683,0.25145,0.64239,0.091921,0.19394,0.16261,0.43412,5.3574,1.4763,2.6905,-0.00057989,4.3812,0.085497,0.097068,-0.14862,-4.9708,-0.011796,-5.9273,1.4916,-0.07989,-0.023152000000000002,5.45,2.6938,-0.069708,1.0487,1.4281,-8.0038,-0.079868,-0.001989,-0.14855,-0.14003,-0.086778,-0.012943999999999999,2.5639,-0.045022,0.10870999999999999,-0.14431,-0.131,5.6273,2.0377,-0.088559,-6.8513,0.030356,-0.11903,-0.056586000000000004,-0.041766000000000005,-0.11607999999999999,0.020735,-0.0079521,normal
706,0.22079000000000001,0.16712,0.4687,0.9730700000000001,0.26413000000000003,0.13806,0.16658,0.63768,5.3438,1.7133,1.5252,-0.050358,5.1922,0.19286,0.22701,0.17992,-3.3819999999999997,-0.030614,-3.3237,1.3035,-0.13533,-0.035191,5.9965,1.4971,-0.035684,1.3862,1.4035,-8.9358,0.10001,-0.017637,-0.14197,-0.10015,0.014981999999999999,-0.0053108,2.5606,-0.033609,0.21281999999999998,-0.11759000000000001,-0.071465,5.9485,2.6756,-0.11707999999999999,-8.5826,0.032566000000000005,-0.17695,-0.090789,-0.045877999999999995,-0.048747000000000006,-0.023879,-0.03681,normal
707,0.67681,0.34354,0.37554,0.50846,0.52678,0.15163,0.50545,0.30655,5.6216,1.0586,1.6678,0.021098,4.1085,0.27533,-0.20524,0.09517300000000001,-1.3766,-0.084954,-4.9071,1.4579,-0.059938,-0.055609000000000006,5.5509,2.2626,0.069901,0.9654,1.0084,-5.1428,-0.12144,-0.01268,-0.028825,0.041538,-0.21635,-0.025595,1.8914,-0.02829,-0.052154,-0.03582,-0.068111,5.7273,1.5366,-0.073645,-4.769,-0.090253,-0.042345,-0.37995999999999996,-0.082781,-0.21869,0.041698,-0.028229,abnormal
708,0.6099399999999999,0.56598,0.28493,0.8952700000000001,0.4217,0.017598,0.050663,1.1153,5.0922,1.7916,3.1699,-0.067325,4.8192,-0.11663,-0.065695,-0.064956,-2.6832,0.013765000000000001,-2.5649,1.5841,-0.016225,-0.007501899999999999,5.787999999999999,2.8685,-0.29836999999999997,2.0154,1.8499,-9.5164,-0.10011,-0.022768,-0.058815,-0.15014,-0.18777,-0.026158999999999998,3.0599,-0.03695,0.017899,-0.01867,-0.036263,5.6066,3.0801,-0.22768000000000002,-8.9081,0.0046246,-0.15767,-0.24824000000000002,-0.12625,-0.12234,-0.021102000000000003,-0.0080316,normal
709,-0.06272799999999999,-0.046054000000000005,0.06724,0.044107,0.17532,0.18095999999999998,0.11331,-0.07266900000000001,5.5745,1.011,1.2626,-0.0664,4.7606,0.1517,0.18079,0.076704,-7.7554,0.021047,-9.0192,0.92691,-0.06043,-0.045482999999999996,5.983,1.3325,0.008083400000000001,0.75364,0.9755799999999999,-8.1172,0.12185,-0.044081999999999996,-0.085815,0.06329800000000001,-0.1643,-0.014746,1.4652,0.0010017000000000001,0.17844000000000002,-0.11690999999999999,-0.084137,6.1434,1.2472,-0.061122,-10.04,0.14438,-0.033026,-0.10822000000000001,-0.034604,-0.12412999999999999,0.022425999999999998,-0.042839,normal
710,0.93061,0.73507,0.30516,0.85803,0.23706999999999998,0.17189000000000002,0.26253000000000004,0.89265,5.3051,1.6677,3.05,0.0011232999999999998,5.2407,0.054280999999999996,-0.0088377,-0.13948,-4.6513,0.019242,-5.335,1.6689,-0.046073,0.00303,5.5951,2.7113,-0.12955,1.9081,1.9877,-10.793,-0.099473,-0.019530000000000002,-0.09606,-0.083475,-0.21291,-0.00042897,2.889,-0.049168,0.071413,-0.07585700000000001,-0.063862,5.4349,3.1439,-0.061884,-10.289000000000001,-0.0066622,-0.081439,-0.16999,-0.07584,-0.080734,-0.048604,-0.034499,normal
711,0.8217399999999999,0.8797,0.39221,0.8800100000000001,0.15325,0.26122,0.20163,0.88721,5.0439,1.4765,2.4424,-0.0085396,5.2248,0.12911,0.10620999999999998,-0.095871,-7.0343,-0.050905,-6.0533,1.7703,-0.12668,0.032181,5.7144,2.762,-0.15567999999999999,1.8606,1.7178,-14.120999999999999,-0.15995,0.016468,-0.13212000000000002,-0.14584,-0.082389,0.0071611999999999995,2.6279,-0.035258,0.11964000000000001,-0.10758,-0.07146,5.6403,3.0632,-0.095198,-12.630999999999998,-0.10912000000000001,-0.10960999999999999,-0.19996,-0.053823,-0.079591,-0.041795,-0.012268000000000001,normal
712,0.42757,0.39735,0.11665999999999999,0.34073000000000003,0.36146999999999996,0.11852,0.12007999999999999,0.85661,5.6615,1.3019999999999998,2.3411,-0.017736000000000002,5.3813,0.084483,0.14699,-0.049723,-3.0971,-0.026606,-5.7094,1.2803,-0.079319,0.0145,6.1291,2.5763,-0.18422,1.5946,1.506,-9.0435,-0.034386,0.030137999999999998,-0.13657,0.0023605,-0.090111,0.0007639999999999999,2.1899,-0.010149,0.061360000000000005,-0.16144,-0.12843,5.8585,2.6641,-0.27185,-6.5728,0.035634,-0.052203,-0.16216,0.054583000000000007,-0.19897,0.052239,0.00022431,normal
713,0.57812,0.5665,0.30734,0.61526,0.22071999999999997,0.27046,0.34508,0.43799,5.2311,1.2392,1.953,-0.034164,4.7558,0.14856,0.20792,-0.10976,-7.5572,-0.031087,-9.3872,1.3082,-0.10409000000000002,-0.034598000000000004,5.4912,1.9761,-0.034391000000000005,0.9095799999999999,1.2327,-9.0248,0.01703,0.004718899999999999,-0.1627,-0.0079976,-0.11943,-0.012415,2.0467,-0.08807000000000001,0.12638,-0.060367,-0.13213,5.9116,1.7348,-0.096913,-11.144,0.075864,-0.079349,-0.063678,-0.052775999999999997,-0.074932,0.026499,-0.01516,normal
714,0.5139199999999999,0.32379,0.25056,0.45061999999999997,0.46913,0.22463000000000002,0.3191,1.0357,6.0804,1.3192,0.8221799999999999,-0.074516,5.0884,0.35108,0.41548,0.059753999999999995,-0.20831999999999998,-0.021562,-1.2445,1.5938,-0.11599000000000001,-0.031567000000000005,5.8764,0.6605300000000001,-0.12237999999999999,1.733,1.6165,-5.4575,0.06928,-0.010362,-0.1175,0.050053,-0.12079000000000001,-0.01722,1.7274,-0.046549,0.40343,-0.1249,-0.089863,5.7664,1.9865,-0.15275,-4.9684,0.27716999999999997,-0.06300700000000001,-0.071513,-0.033833999999999996,0.054867,0.059604,0.055787,normal
715,-0.40774,-0.34108,0.58657,0.071582,0.37579,0.63834,0.5864699999999999,0.3191,5.4107,1.3499,0.62533,-0.036387,5.4792,0.26752,0.27079000000000003,0.24266999999999997,-15.800999999999998,-0.0045344999999999995,-15.888,1.4804,-0.030971,-0.078542,5.4751,0.47878999999999994,0.013087,1.6406,1.7294,-18.745,0.18111,0.014116,-0.23121,0.1008,-0.29343,-0.008624600000000001,1.5290000000000001,-0.0024655000000000002,0.33354,-0.18118,0.015519,5.4151,1.9980000000000002,-0.14377,-17.53,0.15236,-0.13635,-0.3847,-0.032612999999999996,-0.14918,-0.0064150000000000006,-0.036299,abnormal
716,0.63302,0.56201,0.040563999999999996,0.49066000000000004,0.18728,0.11427999999999999,0.085261,0.78247,5.8743,1.4331,3.3167,-0.035366,5.3777,-0.0013999000000000001,-0.048724,-0.051181,-7.057,-0.034480000000000004,-11.735999999999999,1.4667,-0.015443,-0.018463999999999998,5.7895,3.1049,-0.13940999999999998,1.775,1.6831,-17.72,-0.07774099999999999,-0.027982,-0.022293,-0.11047,-0.083989,0.0029083000000000004,3.1377,-0.039005,-0.11732000000000001,-0.092277,-0.048801,5.6534,3.3104,-0.093187,-15.927,-0.065124,-0.095714,-0.15800999999999998,-0.059409000000000003,-0.16694,-0.047557999999999996,-0.043946,normal
717,0.37951999999999997,0.23799,0.42851999999999996,0.83788,0.30474,0.21686,0.20007,0.67208,5.6669,1.3378,-0.24579,-0.054333000000000006,5.6154,0.24065999999999999,0.32918000000000003,0.1029,-8.1685,-0.011636,-7.8932,1.072,-0.030166000000000002,-0.043244,6.1592,-0.50441,0.07083400000000001,0.9667100000000001,0.98277,-13.238,0.17503,-0.011856,-0.12315999999999999,-0.025356,0.028350999999999998,-0.025833999999999996,2.123,-0.018289,0.32625,-0.054202,-0.019489,5.8276,1.158,-0.006203800000000001,-11.47,0.19222999999999998,-0.071374,-0.021189,-0.1092,0.031498000000000005,-0.041142000000000005,-0.074098,normal
718,0.74198,0.76663,0.31882,0.76553,0.15878,0.27291,0.29983000000000004,0.5957100000000001,5.0087,1.6423,2.7111,-0.031588,4.4744,0.10909,0.15094000000000002,-0.12932000000000002,-9.1643,-0.05722000000000001,-8.0162,1.8126,-0.1021,-0.0028413,5.1183,2.9429,-0.017144,1.3166,1.6844,-10.339,-0.13719,0.016235,-0.14561,-0.081055,-0.093609,0.010407,2.6272,-0.028905,0.20313,-0.10379000000000001,-0.073172,5.5954,2.2691,-0.083964,-10.662,-0.0037551000000000004,-0.10111,-0.061610000000000005,-0.10477,-0.042081,-0.020544,-0.041122000000000006,normal
719,0.70244,0.68429,0.44966999999999996,0.99441,0.40157,0.22543000000000002,0.16258,1.1762,5.1657,1.7616,2.7672,-0.005035100000000001,4.8933,0.15996,0.13312000000000002,-0.12980999999999998,-8.7912,-0.019361,-12.628,1.5233,-0.11007,-0.0030835999999999997,5.9529,2.8186,-0.22994,2.148,1.601,-21.671,-0.2182,-0.011729,-0.11405,-0.2393,-0.077792,-0.026967,3.0567,-0.029577,0.13157,-0.12878,-0.056816,5.9238,3.2934,-0.13648,-20.283,-0.056097,-0.18862,-0.27152,-0.033701999999999996,-0.13216,-0.010069,-0.056261,normal
720,0.60725,0.35600000000000004,0.33586,0.89981,0.38706999999999997,0.09640800000000001,0.24983000000000002,1.0086,5.4763,1.7561,2.7896,-0.029695999999999997,5.0157,0.11905,0.16296,-0.074278,-2.555,-0.03281,-6.3008,1.1168,-0.048141,-0.03551,6.01,2.4238,-0.16615,1.8721,1.42,-14.24,-0.061591999999999994,-0.014622999999999999,-0.072921,-0.17153,-0.033138,-0.016827,3.2226,-0.019315,0.0093161,-0.022095,-0.037874,6.0798,3.1684,-0.11752,-12.767000000000001,0.033016000000000004,-0.066995,-0.1518,0.042727999999999995,-0.19215,-0.0087654,-0.0079328,normal
721,0.38572,0.69231,0.29234,0.29086,0.30485999999999996,0.44646,0.32078,0.45369,5.1782,1.3966,1.3054,-0.072767,4.2045,0.25297,0.30827,0.030226999999999997,-2.8266,-0.01596,-6.7414,1.5848,-0.085478,-0.051992,5.2662,1.5778,-0.09131900000000001,1.0479,1.5288,-7.2838,-0.0582,-0.0048936000000000006,-0.12189000000000001,0.042661000000000004,-0.16921,0.019688999999999998,1.1935,-0.05756699999999999,0.31538,-0.18949000000000002,-0.07421799999999999,5.6687,1.348,-0.11681,-5.5986,0.17776,-0.097845,-0.1119,-0.06792999999999999,-0.13147,0.031281,-0.025268000000000002,normal
722,0.54372,0.5643,0.32884,0.87408,0.40207,0.042262,0.15252000000000002,1.1071,4.9977,1.9843,2.5161,-0.013229,5.0836,0.007452800000000001,0.10665,-0.064833,-2.8294,-0.018681,-2.9082,1.6386,-0.059786,-0.017659,5.8461,2.5165,-0.16755,2.1577,1.6984,-9.8513,-0.02121,0.0027508000000000003,-0.078823,-0.097108,-0.16902,0.024083,2.6506,-0.040622000000000005,0.08064099999999999,-0.022387,-0.094485,5.7745,3.0668,-0.17523,-9.2511,0.059224,-0.066585,-0.20452,-0.057227,-0.18886,0.013521,-0.010839,normal
723,0.51503,0.45746000000000003,0.21202,0.63817,0.18023,0.11264,0.17137,0.41403,5.2249,1.5231,2.5914,-0.035422,4.3675,0.021743000000000002,0.073138,-0.008831100000000001,-4.1962,-0.025519999999999998,-7.0962,1.5734,-0.047618,-0.003414,5.4702,2.7615,-0.098742,1.1991,1.4041,-8.1407,-0.018415,0.0012144999999999999,-0.071573,-0.016399,-0.054412,0.011375,2.6379,-0.049399,0.010689,-0.11308,-0.14092000000000002,5.4747,2.0188,-0.13264,-7.854,0.037179000000000004,-0.064243,-0.14369,-0.054987,-0.09823899999999999,-0.0040184,-0.0015755,normal
724,0.43923,0.28581999999999996,-0.01764,0.1604,-0.030152999999999996,0.06060700000000001,0.09804199999999999,0.25908000000000003,5.843,0.9257799999999999,2.9789999999999996,-0.037495,5.9928,0.051921,0.031211000000000003,-0.07144600000000001,-6.3904,-0.036443,-7.0567,1.0252,-0.044492000000000004,-0.039055,6.2983,2.7396,-0.038674,1.0012,1.2093,-11.465,0.042697000000000006,-0.03347,-0.063613,-0.096578,-0.051186,-0.028319999999999998,2.7967,-0.0673,0.030316000000000003,-0.000446,-0.092678,5.9622,2.8008,-0.027891000000000003,-9.6977,-0.046475,-0.044329,-0.05946900000000001,-0.031068000000000002,-0.05665599999999999,-0.042946,0.0015284,normal
725,-0.049707999999999995,-0.0040855,0.058509000000000005,0.12089000000000001,0.098699,-0.035207,-0.1175,0.36024,6.1087,1.0863,1.1111,0.0054076,5.8822,0.25064000000000003,0.16449,0.052424,-3.2421,0.0034931999999999997,-3.7635,1.2127,-0.0023418000000000002,-0.028467000000000003,6.3743,1.2932,-0.065051,1.2094,1.1111,-9.4623,0.051075,0.0050406999999999995,-0.024232,0.14447000000000002,-0.10449000000000001,0.025974,1.6666,-0.019841,0.34944000000000003,-0.077225,-0.042196,6.071000000000001,2.3884,-0.025234,-8.8111,0.098465,-0.060425,-0.10987999999999999,-0.12694,0.10719000000000001,-0.017574,-0.054635,normal
726,0.10008,-0.07875,0.14225,0.22876999999999997,0.15532,0.042714,0.18667999999999998,0.45813000000000004,5.5202,1.4583,0.83621,-0.028863999999999997,5.4059,0.1669,0.39383,0.057689,-3.693,-0.051484,-5.8881,1.4985,-0.051697,-0.11152999999999999,5.858,0.61028,-0.14825,1.4622,1.7579,-9.2686,0.20415999999999998,0.008697799999999999,-0.093684,-0.05248,-0.19666,0.01176,1.5452,0.039582,0.53118,-0.14633,0.086087,5.7267,2.35,-0.16037,-7.136,0.2454,-0.025188,-0.063848,-0.02305,-0.053676999999999996,0.0033406,-0.0062409,abnormal
727,0.1401,0.0018828,0.16577,0.25265,0.23219,-0.068978,0.12947,0.67343,5.4709,1.4413,0.62298,-0.073015,5.3406,0.28365,0.49871000000000004,0.043857,-4.5617,-0.011831,-6.8927,1.5229,-0.13857,-0.053733,5.6675,0.76178,-0.072254,1.5507,1.8271,-11.498,0.094203,-0.019984000000000002,-0.034913,0.030777,-0.31473,0.0005555,1.6558,-0.0016848,0.29906,-0.043621,-0.089331,5.7932,2.3468,-0.047416,-9.8935,0.15704,-0.022409000000000002,-0.13185999999999998,-0.042158,-0.14635,0.026174,0.040239,abnormal
728,0.93515,0.74759,0.56711,1.229,0.43254,0.1774,0.31922,1.0842,4.9488,1.9543,2.6937,-0.057920000000000006,4.941,0.10777,0.11017,-0.12513,-2.0697,-0.07438,-2.9426,1.6279,-0.071109,-0.022619999999999998,5.5931,2.2474,-0.21525,1.9236,1.7213,-8.1729,-0.09195199999999999,-0.019625,-0.087918,-0.20836999999999997,-0.10294,-0.033974000000000004,3.0079,0.013697999999999998,0.18674000000000002,-0.11732999999999999,-0.061846000000000005,5.6967,2.8665,-0.1404,-8.4824,0.08872000000000001,-0.21802,-0.17876,-0.12211,-0.07255299999999999,0.00010867,-0.040593000000000004,normal
