MFCC1_S1,MFCC2_S1,MFCC3_S1,MFCC4_S1,MFCC5_S1,MFCC6_S1,MFCC7_S1,MFCC8_S1,MFCC9_S1,MFCC10_S1,MFCC11_S1,MFCC12_S1,MFCC13_S1,MFCC14_S1,MFCC1_S2,MFCC2_S2,MFCC3_S2,MFCC4_S2,MFCC5_S2,MFCC6_S2,MFCC7_S2,MFCC8_S2,MFCC9_S2,MFCC10_S2,MFCC11_S2,MFCC12_S2,MFCC13_S2,MFCC14_S2,MFCC1_Sys,MFCC2_Sys,MFCC3_Sys,MFCC4_Sys,MFCC5_Sys,MFCC6_Sys,MFCC7_Sys,MFCC8_Sys,MFCC9_Sys,MFCC10_Sys,MFCC11_Sys,MFCC12_Sys,MFCC13_Sys,MFCC14_Sys,MFCC1_Dias,MFCC2_Dias,MFCC3_Dias,MFCC4_Dias,MFCC5_Dias,MFCC6_Dias,MFCC7_Dias,MFCC8_Dias,MFCC9_Dias,MFCC10_Dias,MFCC11_Dias,MFCC12_Dias,MFCC13_Dias,MFCC14_Dias,Class
-2.4774,4.6717,1.2336,0.99976,0.46518999999999994,0.11484000000000001,0.13082,-0.06475800000000001,-0.039753,-0.11294000000000001,-0.057951,0.018366999999999998,-0.040060000000000005,-0.01661,-3.5158,5.3297,1.1111,1.2144,0.40989,0.20199999999999999,0.21986999999999998,-0.058384000000000005,0.018659000000000002,-0.14727,-0.09070299999999999,-0.020827000000000002,-0.013024,0.009896700000000001,-5.0032,5.7845,1.4191,1.2303,0.46931999999999996,0.18339,0.24931,-0.078328,0.013538,-0.033311,-0.090705,-0.083326,-0.08240700000000001,-0.036304,-5.0758,5.6053,1.2887,1.1851,0.53373,0.1863,0.2242,-0.025074000000000003,-0.014312,-0.068812,-0.055642,-0.06651900000000001,-0.080088,-0.027482999999999997,normal
-4.78,4.0908,2.1714,1.3637,0.7401,0.29499000000000003,0.044938,-0.12251,-0.1145,-0.12153,-0.07110599999999999,-0.038998000000000005,-0.034376,0.013526,-6.9251,4.9311,2.5618,1.7265,0.77887,0.31215,0.08755700000000001,-0.11606,-0.0709,-0.16692,-0.11064,-0.059461,-0.040199,0.016038999999999998,-8.4782,5.2601,2.8513,1.9295,0.89266,0.42885,0.13627999999999998,-0.16965999999999998,-0.16602999999999998,-0.20046,-0.10249000000000001,-0.024572999999999998,0.011768,0.022932,-7.7686,5.0448,2.6533,1.7056,0.80042,0.33473,0.12215,-0.13063,-0.11943,-0.16459000000000001,-0.13127,-0.038168,-0.0081098,0.0095705,normal
-2.0018,4.1823,0.83311,1.2769,-0.039237,0.38216,0.41931,-0.18168,0.019588,-0.0091973,-0.044192,-0.018883,-0.023785,-0.040732,-2.4268,5.1819,0.88626,1.4546,-0.096167,0.31544,0.474,-0.1453,0.051909000000000004,-0.17858,-0.084367,-0.028752,-0.10645,0.020105,-3.4045,5.5575,0.5989399999999999,1.6643,-0.21909,0.47476,0.61897,-0.30851999999999996,0.07085599999999999,-0.13612,-0.030314999999999998,0.00085271,-0.11949000000000001,0.033338,-2.8858,5.1501,0.76836,1.4423,-0.084624,0.55708,0.4894,-0.27945,0.09171699999999999,-0.17937999999999998,-0.054577,0.031727,-0.069751,-0.010549,abnormal
2.8735,3.7481,0.73774,1.5836,0.07731,0.36943000000000004,0.35174,-0.12637,0.051976,-0.1341,-0.066961,-0.0773,-0.10212,-0.028236,-1.7089,4.0993,0.09647,2.2912,-0.1809,0.52385,0.26141,-0.3015,0.13704000000000002,-0.17269,-0.026657999999999998,-0.10285,-0.035624,-0.023,-1.0644,4.6678,0.4082,2.2885,-0.047342,0.56528,0.34735,-0.16895,0.25597,-0.18195999999999998,-0.11205,-0.15338,-0.052153,0.014094999999999998,-0.013609,4.2653,0.19395,2.2622,-0.11425,0.57924,0.40758,-0.30701,0.099281,-0.15417,0.048845,-0.08595499999999999,-0.10087,-0.021831,normal
-18.643,4.4078,1.3780000000000001,1.0639,0.36883,0.1047,0.060788999999999996,-0.10432999999999999,-0.005831800000000001,-0.041063,-0.026187000000000002,-0.011245,-0.012140999999999999,-0.020878,-19.983,5.2776,2.0018,1.4889,0.58921,0.20915,0.15763,-0.065308,-0.072184,-0.1332,-0.09043999999999999,-0.06565800000000001,-0.045301999999999995,0.018085,-21.405,5.8379,1.8827,1.5106,0.54847,0.21436,0.32971,-0.053766999999999995,-0.09307,-0.14757,-0.13527999999999998,-0.045232999999999995,-0.022997999999999998,0.0050736,-20.666,5.4174,1.6428,1.3619,0.47798999999999997,0.15,0.21339,-0.13330999999999998,-0.058955999999999995,-0.08808400000000001,-0.065073,-0.013036,-0.072433,-0.022425,normal
-0.08051599999999999,4.3263,1.7768,1.078,0.6137199999999999,0.15088,-0.08018,-0.11475999999999999,-0.00099059,-0.04202,-0.10812999999999999,-0.079634,-0.024609,-0.007303399999999999,-1.2906,5.2546,1.9677,1.2814,0.80299,0.40989,-0.009924500000000001,-0.23066,-0.083491,-0.05910700000000001,-0.020544,-0.071048,-0.047887,-0.010698000000000001,-2.7817,5.6863,2.2105,1.5016,0.8766,0.37884,-0.040043,-0.24061999999999997,-0.030566000000000003,-0.037207,-0.044205,-0.07066900000000001,-0.085087,-0.009712899999999998,-3.0401,5.4509,1.9085,1.2327,0.63848,0.29131999999999997,-0.036547,-0.22769,-0.047647,-0.046176,-0.03373,-0.026614999999999996,-0.027191000000000003,-0.011054999999999999,abnormal
-2.5884,4.6413,2.4675,1.2763,0.50995,0.1011,-0.030549,-0.12805999999999998,-0.10472999999999999,-0.0293,-0.0099624,-0.066606,-0.035651,-0.0018598,-5.3566,5.1183,2.8586,1.6223,0.7306699999999999,0.20435,-0.0062447,-0.12777,-0.067325,-0.060398,-0.06260800000000001,-0.04786,-0.039024,-0.018788,-6.4955,5.564,2.9973,1.6779,0.62075,0.10593,-0.044857,-0.15844,-0.079696,-0.038363999999999995,-0.019228,-0.028858999999999996,-0.043743000000000004,-0.038123000000000004,-5.5015,5.2649,2.8689,1.5942,0.66967,0.13519,-0.022729,-0.12759,-0.095609,-0.07978500000000001,-0.040639999999999996,-0.025508000000000003,-0.054009,-0.031832,normal
-5.3552,4.5786,1.2329,0.955,0.3484,0.15938,0.22626999999999997,-0.05467999999999999,-0.020419999999999997,-0.093927,-0.15168,-0.032363,0.02251,0.0021618,-5.6738,5.382000000000001,1.6359,1.4936,0.50839,0.1078,0.2866,-0.10042000000000001,-0.11118,-0.098701,-0.09791,-0.05341799999999999,-0.028104,0.019006,-7.0519,5.9701,1.3594,1.4998,0.48816000000000004,0.11179000000000001,0.42758999999999997,-0.098224,-0.06260399999999999,-0.061277,-0.19884000000000002,-0.07734500000000001,-0.015954,-0.0045743,-5.8105,5.4715,1.4144,1.4705,0.5,0.11094000000000001,0.27426999999999996,-0.10890999999999999,-0.04684,-0.10222,-0.14722000000000002,-0.04671,-0.026017000000000002,-0.0023603,normal
-7.3175,4.3175,1.9108,1.0791,0.62389,0.27937,0.08288999999999999,-0.059884,-0.057289,-0.095038,-0.052708000000000005,-0.037771,-0.047404,-0.0055478,-9.1886,5.1586,2.4652,1.5236,0.7028800000000001,0.24911999999999998,0.08808400000000001,-0.078974,-0.063867,-0.090018,-0.061204999999999996,-0.061048000000000005,-0.058512,-0.017555,-10.113999999999999,5.5459,2.6326,1.6454,0.78509,0.27865,0.10113,-0.077599,-0.019565,-0.081492,-0.11417000000000001,-0.06729,-0.047935000000000005,-0.0045138,-8.6428,5.4135,2.4299,1.4724,0.7267100000000001,0.27592,0.11164,-0.10354000000000001,-0.066224,-0.095368,-0.11946,-0.072835,-0.023162000000000002,0.011318,abnormal
-6.6233,4.1096,1.4405,1.3417,0.38941,0.36593000000000003,0.18250999999999998,-0.029754000000000003,0.010194,-0.096489,0.00087984,-0.064552,-0.053933,-0.00012347,-6.4978,4.8762,1.9093,1.7795,0.60907,0.5329,0.31626,-0.080732,-0.056747000000000006,-0.1976,-0.059092,-0.04046,-0.07984,-0.010772,-7.7464,5.252999999999999,1.8029,1.8853,0.5493100000000001,0.65828,0.42807,-0.12600999999999998,-0.048197000000000004,-0.21255,-0.051591,-0.050314,-0.097624,-0.0047523999999999995,-7.8870000000000005,5.0053,1.6944,1.7255,0.42467,0.49886,0.44832,-0.10022,-0.021764,-0.21047,-0.084427,-0.028075,-0.090848,-0.0086466,abnormal
-2.0901,4.4693,2.0219,0.9762799999999999,0.41122,0.20188,0.15458,0.0075479,-0.031906,-0.036863,-0.07502,-0.11559000000000001,-0.068363,-0.025327000000000002,-5.2785,5.3148,2.3657,1.1969,0.42089,0.23143000000000002,0.14375,-0.097567,-0.047855,-0.072921,-0.14965,-0.10231,-0.0098631,-0.0022684000000000003,-6.2452,5.8978,2.4605,1.4013,0.43615,0.10081,0.12212999999999999,-0.043016000000000006,0.030192,-0.035711,-0.1012,-0.083191,-0.055637,-0.012154,-6.1199,5.5006,2.3178,1.3302,0.44472,0.23265999999999998,0.17175,-0.041936,-0.0043631,-0.09541000000000001,-0.079506,-0.055113999999999996,-0.073349,-0.012793,normal
-16.656,4.3804,1.0469,1.0418,0.51325,0.18674000000000002,0.13223,-0.11714000000000001,-0.084254,-0.10248,-0.043646,-0.005206199999999999,-0.04993,0.0057188000000000004,-18.340999999999998,5.3272,0.9530200000000001,1.3031,0.33995,0.21964,0.30937,-0.051649,0.033712,-0.06628300000000001,-0.060095,-0.10388,-0.067634,0.0034031999999999995,-19.392,5.6746,1.0918,1.396,0.37727,0.24278000000000002,0.32907,-0.042319,-0.028368,-0.12290999999999999,-0.053692,-0.058383000000000004,-0.049555,-0.022172,-18.647000000000002,5.3925,0.8906200000000001,1.3619,0.40988,0.32503000000000004,0.3398,-0.13660999999999998,-0.011996,-0.12405999999999999,-0.085007,-0.059222000000000004,-0.058254999999999994,0.010192,normal
-3.342,4.5051,1.5524,1.048,0.49226000000000003,0.20954,-0.031549,-0.24866,-0.033749,0.0072623,-0.034691,-0.033279,-0.028323,-0.023202,-6.0576,5.513,1.4615,0.96142,0.6645399999999999,0.36078000000000005,-0.077833,-0.19091,0.043823,-0.028716000000000002,-0.05444500000000001,-0.055639,-0.031439,-0.036266,-6.5499,6.0107,1.6872,1.1363,0.5876899999999999,0.2973,0.075818,-0.11609000000000001,0.068249,-0.01324,-0.09991599999999999,-0.08509800000000001,-0.027489999999999997,-0.033572000000000005,-6.1735,5.5188,1.6629,1.0905,0.50778,0.45688999999999996,0.012804,-0.23210999999999998,0.031322,-0.043115,-0.046751,-0.078027,-0.022706999999999998,-0.010447,abnormal
-2.8628,4.4327,1.4991,1.0563,0.44433,0.22177,0.17393,-0.098259,-0.093524,-0.063318,-0.025116,-0.019928,-0.019104,-0.020953,-4.5487,5.2321,1.5119999999999998,1.2441,0.65194,0.31043000000000004,0.26239,-0.062712,-0.081487,-0.15974000000000002,-0.1627,-0.05463200000000001,-0.0030129,0.0074354,-6.1447,5.6777,1.7717,1.4929,0.6935600000000001,0.23646999999999999,0.19489,-0.044202,0.0037216999999999997,-0.12065,-0.14587,-0.08611,-0.027841,0.029917000000000003,-5.1723,5.4699,1.8343,1.3443,0.72004,0.31244,0.19852,-0.092507,-0.05966799999999999,-0.12778,-0.11205,-0.032844,-0.038882,0.012747,normal
-13.675999999999998,4.5473,1.7534,1.0739,0.56004,0.2777,0.04668,-0.13612,-0.063445,-0.15853,-0.099745,-0.0010508,-0.030392000000000002,-0.0067975,-15.027999999999999,5.0895,2.0835,1.5157,0.6513100000000001,0.31576,0.21718,-0.083829,-0.069779,-0.10127,-0.077783,-0.046072,-0.034501,0.020193,-16.118,5.4677,1.9185,1.6272,0.69484,0.3514,0.17282999999999998,-0.13285,0.0026616,-0.12280999999999999,-0.12387000000000001,-0.040523,-0.03047,0.010667,-16.635,5.2399,1.9296,1.4416,0.62863,0.34464,0.15278,-0.1594,-0.03216,-0.10912999999999999,-0.088641,-0.054276,-0.078106,-0.018718000000000002,normal
-13.744000000000002,4.5131,2.2214,1.0907,0.51041,0.10979000000000001,-0.056977,-0.08417899999999999,-0.042861,-0.059632000000000004,-0.046669999999999996,-0.036023,-0.048847,-0.019124000000000002,-14.827,5.2339,2.6297,1.3377,0.63584,0.23588,0.03681,-0.09030099999999999,-0.066786,-0.081286,-0.06149299999999999,-0.037706,-0.025810000000000003,-2.71e-05,-16.414,5.8365,2.8824,1.3924,0.60583,0.22005999999999998,0.045522,-0.10855999999999999,-0.087764,-0.075175,-0.07484099999999999,-0.08227999999999999,-0.062294,0.00093032,-14.892000000000001,5.4527,2.6579,1.4057,0.64147,0.25522,0.089934,-0.089365,-0.077251,-0.084939,-0.046985,-0.015452,-0.0463,-0.028671,normal
-7.5193,4.2353,0.7621899999999999,1.0905,0.16107,0.028087,0.2833,-0.090007,0.022838999999999998,0.0077458,-0.045216,0.020265000000000002,-0.067999,-0.019053,-7.7947,5.4285,0.6421100000000001,1.3985,0.1261,-0.032004000000000005,0.28718,-0.081089,0.089544,-0.12662,-0.072375,0.017339,-0.05397999999999999,0.0053717,-8.6969,5.8536,0.41981999999999997,1.5345,0.19963,-0.014099,0.38754,-0.17524,-0.013033000000000001,-0.083866,-0.05544299999999999,0.064427,-0.009963,-0.046298,-8.164,5.3995,0.3338,1.4827,0.12652,0.091928,0.27991,-0.18908,0.08063300000000001,-0.12965,-0.005310199999999999,0.044005,-0.076201,0.009665100000000001,normal
-9.7292,4.4842,0.52715,0.9749899999999999,-0.12324,-0.06143099999999999,-0.092696,-0.1446,0.13029000000000002,-0.079552,0.029156,0.0015814,-0.079419,0.026235,-10.219,5.452999999999999,0.21881,1.2963,-0.5435,-0.10602,0.013143,-0.24017,0.21319000000000002,-0.1358,-0.01715,-0.027556999999999998,-0.08093099999999999,-0.002302,-10.687000000000001,5.6481,0.001547,1.3827,-0.36433000000000004,0.061722000000000006,0.043437,-0.30077,0.15032,-0.10645,0.051832,-0.068332,-0.033999,-0.008338600000000002,-10.967,5.3976,0.065364,1.3786,-0.41707,0.016582,0.040029,-0.31527,0.15725999999999998,-0.10918,0.049121,0.0037235999999999997,-0.067061,-0.016666,normal
-8.0087,4.7869,0.8623299999999999,0.85519,0.17104,-0.010643999999999999,-0.06885,-0.19573,-0.0049898,-0.054341999999999994,0.022109999999999998,-0.020377000000000003,-0.07083400000000001,-0.0082314,-8.5419,5.6962,1.0605,1.2065,0.27385,0.047105,0.08035199999999999,-0.20459000000000002,-0.013291999999999998,-0.045656999999999996,-0.019836000000000003,-0.062766,-0.06690700000000001,0.009777600000000001,-9.124,6.0379,0.82855,1.3326,0.11628,0.00091639,0.09084500000000001,-0.17414000000000002,0.010472,-0.12555999999999998,-0.042375,-0.021869,-0.039613999999999996,-0.034959,-9.0922,5.82,0.62903,1.1076,0.096459,-0.040514999999999995,0.053857,-0.17623,0.016483,-0.082688,-0.030793,-0.024993,-0.042608999999999994,-0.017577000000000002,normal
-5.9521,4.3781,1.7141,1.1908,0.30091,0.10544,0.08018600000000001,-0.1108,-0.022473,-0.069836,-0.041835000000000004,-0.026664999999999998,-0.012578,-0.012095999999999999,-6.9522,5.164,1.8343,1.6373,0.48706000000000005,0.27573000000000003,0.21091,-0.12485,-0.061304,-0.19564,-0.071285,0.047793,-0.024525,-0.041247000000000006,-8.2555,5.5256,1.9680000000000002,1.7112,0.41365,0.18367,0.18498,-0.10017999999999999,-0.060013,-0.23281,-0.13777,-0.045237,-0.016749,-0.01007,-7.757999999999999,5.2617,1.9686,1.671,0.38097,0.12716,0.16534000000000001,-0.1381,-0.13021,-0.15646,-0.0049324,-0.007985800000000001,-0.049699,0.0084094,normal
-4.2058,4.0435,2.1336,1.3064,0.66094,0.24165,0.049541,-0.11224,-0.13242,-0.12425,-0.059940999999999994,-0.052209000000000005,-0.032894,0.006064,-7.8167,4.9382,2.8387,1.7953,0.9007700000000001,0.36019,0.12808,-0.098611,-0.1194,-0.13743,-0.10973,-0.047053,-0.027911000000000002,0.010123,-8.9047,5.0897,2.9106,1.9322,0.9756100000000001,0.42906000000000005,0.17457999999999999,-0.10762000000000001,-0.17115999999999998,-0.1887,-0.11233,-0.063153,-0.033781,0.027243,-8.1055,4.9792,2.8541,1.8079,0.8656799999999999,0.3172,0.1027,-0.11184000000000001,-0.14155,-0.16624,-0.12495,-0.05407000000000001,-0.030298000000000002,0.021155,normal
-10.606,4.4979,0.9222899999999999,1.1009,0.021075,0.01624,0.046316,-0.14947,0.12983,-0.057954,-0.13194,-0.0049719,-0.02642,-0.014780000000000001,-12.015,5.2033,1.3262,1.3418,0.23668000000000003,0.022101,0.044007,-0.10910999999999998,0.048414,-0.080888,-0.059113,-0.037398,-0.008593,0.0040864000000000004,-12.334000000000001,5.6631,1.1359,1.4601,0.24814,0.0070283,0.079093,-0.19303,0.007708199999999999,-0.11721,-0.063536,0.009409899999999999,-0.024686000000000003,0.022809,-13.001,5.4672,1.0216,1.4699,0.042125,-0.033231000000000004,0.15865,-0.17583,0.032266,-0.059546,-0.00013948,-0.026782999999999998,-0.052557000000000006,0.010288,normal
-8.0424,4.2557,1.8647,1.2948,0.54019,0.17415,0.10387,-0.10962000000000001,-0.13644,-0.087573,-0.027489,-0.033489,-0.027103,-0.011289,-7.7118,5.0722,2.4518,1.7858,0.79385,0.2619,0.11375,-0.15855999999999998,-0.14135,-0.14093,-0.092804,-0.043306,-0.020412,0.016451,-9.3693,5.4698,2.6652,1.8315,0.70373,0.20972,0.11152999999999999,-0.16103,-0.16471,-0.14995999999999998,-0.10835999999999998,-0.074727,-0.041801,-0.0045264,-9.5105,5.2467,2.4683,1.7296,0.64259,0.21143,0.1085,-0.19432,-0.13622,-0.1393,-0.097596,-0.028456,-0.028260000000000004,0.0061688,normal
-5.7868,4.3638,1.4756,0.98988,0.26957,0.099303,0.13385,-0.11878,-0.09977000000000001,-0.070844,-0.021654,-0.015631,-0.009527200000000001,0.0068267,-7.724,5.3621,1.6565,1.3987,0.33676999999999996,0.26582,0.17447000000000001,-0.11294000000000001,0.019515,-0.10415999999999999,-0.027494,-0.045415,-0.054486,0.016327,-8.4163,5.6125,1.7239,1.6057,0.36994,0.22489,0.20182,-0.16218,0.032666,-0.042031,-0.020143,-0.06976,-0.058298,0.020916999999999998,-7.9907,5.4137,1.7162,1.4743,0.38086,0.22291999999999998,0.15375999999999998,-0.17534,0.005657199999999999,-0.10749,-0.072032,-0.048865,-0.06749400000000001,0.020166,normal
-1.5462,4.06,1.3899,1.2447,0.20554,0.32176,0.26291,-0.044841000000000006,0.061774,-0.13053,-0.050608999999999994,-0.047216,-0.047325,-0.0042928,-3.5272,4.9923,1.578,1.5817,0.079112,0.49945,0.31134,-0.13672,0.094467,-0.19025,-0.074666,-0.0037869,-0.047486,-0.026550999999999998,-3.7774,5.2454,1.7277,1.9325,0.13287000000000002,0.58313,0.34274,-0.24598000000000003,0.18959,-0.19732,-0.075816,0.02717,-0.11413,-0.021259,-3.0594,5.0613,1.4117,1.6711,0.13502999999999998,0.46353999999999995,0.35661,-0.22086,0.12086,-0.15897,-0.11344000000000001,-0.032612,-0.066566,0.028448,abnormal
-6.2888,4.6979,2.1326,0.96305,0.40506,0.098513,-0.032611,-0.14006,-0.1119,-0.064364,-0.057022,-0.070353,-0.012695999999999999,0.0009441000000000001,-13.793,5.5718,2.5202,1.2279,0.35741999999999996,0.1664,0.11263,-0.036238,-0.041167,-0.065023,-0.076391,-0.071598,-0.032477,0.007684100000000001,-12.794,5.8439,2.6895,1.3578,0.50708,0.21208000000000002,0.10057999999999999,-0.086258,-0.01875,-0.020218,-0.11749000000000001,-0.11245999999999999,-0.0081969,0.029255,-11.629000000000001,5.3572,2.5176,1.369,0.52525,0.18854,0.077472,-0.08939,-0.09021799999999999,-0.11619000000000002,-0.056333,-0.012121,-0.020423,-0.021066,normal
-5.1383,4.3805,1.4161,0.86498,0.096599,0.099425,0.16059,0.044124000000000003,0.029501,-0.05035,0.013537,-0.082328,-0.011890000000000001,0.023239,-7.4053,5.4751,1.7596,1.4003,0.1568,0.21163,0.22057,-0.095442,0.063443,-0.059213,-0.052451,-0.054667999999999994,-0.036083,-0.023216999999999998,-6.4955,5.7352,1.6028,1.3758,0.19354000000000002,0.36846999999999996,0.33673000000000003,-0.13036,-0.019458,-0.062568,-0.008990999999999999,-0.13697,-0.072357,0.032017000000000004,-6.582999999999999,5.438,1.554,1.2436,0.16562000000000002,0.2976,0.23144,-0.017613,0.041763,-0.10772000000000001,-0.028623000000000003,-0.11119000000000001,-0.053073,0.010399,normal
-9.3795,4.6318,1.5111,1.1909,0.6060300000000001,0.12557000000000001,0.057701,-0.087118,-0.08712400000000001,-0.035443,-0.069566,-0.09437999999999999,-0.0066851,-0.0027405000000000003,-8.2054,5.0841,2.1137,1.5343,0.80265,0.33663000000000004,0.20793000000000003,-0.05439600000000001,-0.067959,-0.11227000000000001,-0.15397,-0.09049700000000001,-0.028983,0.0015914999999999998,-10.600999999999999,5.6689,1.7101,1.4771,0.7095,0.20506,0.20564000000000002,-0.072784,-0.019688,-0.082624,-0.13762,-0.063465,-0.024512,-0.0032784999999999997,-11.463,5.4582,1.3887,1.3940000000000001,0.67309,0.25773,0.25594,-0.036003,0.0072840000000000005,-0.092317,-0.17689000000000002,-0.060839,0.025737,-0.00092356,normal
-3.6752,4.1783,1.7083,1.1927,0.63057,0.20911,0.11558,-0.050004,-0.044101,-0.037506,-0.078873,-0.090443,-0.032382999999999995,0.028813,-4.6589,5.2513,1.3391,1.456,0.6574,0.33571,0.2569,-0.14476,-0.052015,-0.11087999999999999,-0.11469000000000001,-0.038808999999999996,-0.041708999999999996,0.011557,-6.0761,5.5329,1.6259,1.6337,0.73623,0.30529,0.23856,-0.10282999999999999,-0.032171,-0.15073,-0.17406,-0.032304,-0.0021658000000000003,-0.013045,-4.8415,5.1756,1.631,1.6716,0.75178,0.258,0.13909000000000002,-0.18302000000000002,-0.053765,-0.0951,-0.09396499999999999,-0.047967,-0.057414,-0.015874,normal
-2.3338,4.0725,1.9837,1.3064,0.54562,0.28165,0.12354000000000001,-0.16687000000000002,-0.095445,-0.1321,-0.15097,-0.043601999999999995,0.011829000000000001,0.032251,-5.0835,4.9336,2.2457,1.6698,0.7200300000000001,0.42051000000000005,0.19921,-0.11238,-0.052859,-0.13564,-0.09990399999999999,-0.073414,-0.05424,0.010887,-5.3915,5.1489,2.5723,1.9011,0.81829,0.51262,0.27724,-0.16314,-0.11815,-0.17775,-0.12647,-0.060494000000000006,-0.05725,0.02174,-6.3086,5.1239,2.2324,1.7737,0.62322,0.43277,0.20581999999999998,-0.24977,-0.086349,-0.17548,-0.14065999999999998,-0.030351999999999997,-0.023916999999999997,0.023505,abnormal
-1.8307,4.5612,1.0967,0.8539,0.14443,-0.07105800000000001,-0.06746100000000001,-0.14039000000000001,-0.028293000000000002,-0.050008,0.029302999999999996,0.045588,-0.006326399999999999,-0.024444999999999998,-3.8353,5.6141,1.1787,1.1925,0.32066999999999996,0.10419,0.07600900000000001,-0.18120999999999998,-0.014929,-0.049356,0.018594,-0.021165,-0.047719,-0.0094113,-3.377,6.0082,0.7895399999999999,1.1547,0.19964,0.05479,0.070989,-0.19495,-0.0053905,-0.12537,-0.009515799999999998,0.03017,-0.031913,0.020177,-3.9006,5.6047,0.629,1.1674,0.14809,0.026793,0.08398,-0.18386,0.06314600000000001,-0.037870999999999995,-0.011961,-0.011061,-0.037037,0.026389,normal
-3.3510000000000004,4.4913,2.0793,1.2526,0.45993,0.12183,0.022137999999999998,-0.12909,-0.084788,-0.12904000000000002,-0.08797999999999999,-0.00080039,0.0067785,-0.01619,-6.4497,5.1515,2.2797,1.5425,0.6762600000000001,0.22291,0.17973,-0.096462,-0.084182,-0.092843,-0.14275,-0.060387,0.017495,0.022754,-7.0632,5.6988,2.4865,1.6432,0.69309,0.24214000000000002,0.13863,-0.10628,-0.065328,-0.1202,-0.078824,-0.025820999999999997,-0.06978200000000001,0.0074045000000000005,-5.8432,5.2625,2.3469,1.571,0.68019,0.24775,0.10563,-0.14687,-0.11216,-0.12284,-0.11039000000000002,-0.034645999999999996,0.0037302,-0.01214,normal
-3.9967,4.3843,1.7313,1.1084,0.59935,0.31626,0.07985199999999999,-0.1259,-0.059485,-0.071918,-0.07448400000000001,-0.079221,-0.026345999999999998,0.018385,-5.9185,5.0719,2.0547,1.4745,0.73323,0.51881,0.28613,-0.11425,-0.053505,-0.13235999999999998,-0.10487,-0.058039,-0.083178,0.0075218,-7.9514,5.6844,1.8152,1.5844,0.7483,0.5266,0.25563,-0.18637,-0.0025793,-0.083051,-0.10235,-0.025776,-0.035254,-0.029532999999999997,-6.6593,5.2384,1.8589,1.4518,0.62834,0.45427,0.25226,-0.10747000000000001,-0.0090431,-0.11750999999999999,-0.12635,-0.075775,-0.066993,-0.013256,normal
-1.6888,3.8965,1.2582,1.5972,0.37568,0.13619,0.26692,-0.15478,-0.089661,-0.089268,-0.077922,-0.048014999999999995,-0.014778999999999999,-0.0066479,-4.0658,4.6639,1.4925,1.9749,0.37889,0.28703,0.5472,-0.15842,-0.14994000000000002,-0.18796,-0.10643,-0.022924,-0.07737100000000001,-0.0083201,-3.0664,5.22,1.3522,1.9832,0.40078,0.24666999999999997,0.48326,-0.19264,-0.1157,-0.097309,-0.040527999999999995,-0.047908,-0.089385,-0.00068997,-5.2677,4.9045,1.2324,1.9096,0.3592,0.17579,0.3868,-0.090034,-0.013350999999999998,-0.1364,-0.077355,-0.053599,-0.048777999999999995,0.0074558,normal
-1.7981,4.6005,1.5774,0.61625,0.42553,0.12617,-0.1369,-0.11391,0.028758,0.029706,-0.046323,-0.067311,0.024191,0.011576000000000001,-4.0725,5.5502,1.98,1.02,0.3786,0.46431999999999995,-0.10049,-0.30738000000000004,0.13469,-0.0067983,-0.025935000000000003,-0.0798,-0.078989,0.013612,-5.1148,6.1287,1.7421,0.81487,0.60112,0.32216999999999996,-0.2537,-0.16053,0.19977999999999999,-0.035537,-0.11700999999999999,-0.050638999999999997,0.0015057,-0.0064465,-3.9019999999999997,5.8175,1.965,1.0383,0.32172,0.23104,0.061560000000000004,-0.28192,-0.069396,-0.0044386,-0.022568,-0.012398000000000001,-0.033727,-0.018331999999999998,abnormal
-5.6948,4.2956,1.8408,1.2219,0.55409,0.22601,0.17185999999999998,-0.055353,-0.11697,-0.078997,-0.056683000000000004,-0.070516,-0.020141,0.011752,-7.6979999999999995,5.1756,2.544,1.5590000000000002,0.76737,0.33710999999999997,0.19805999999999999,-0.064938,-0.15116,-0.18164,-0.12827,-0.050905,-0.018394999999999998,0.01277,-9.6631,5.4824,2.6081,1.7171,0.83562,0.44501999999999997,0.19618,-0.1598,-0.13701,-0.1564,-0.12147000000000001,-0.013599000000000002,0.0075418,-0.010853,-8.7621,5.1171,2.3931,1.6075,0.72428,0.3265,0.16207,-0.10795999999999999,-0.099229,-0.1152,-0.08097599999999999,-0.044192,-0.033805,0.019039,normal
-3.5636,4.6507,1.1261,0.92296,-0.14363,0.080421,0.14916,-0.17620999999999998,-0.052953999999999994,-0.084888,0.022284,-0.0091743,-0.039976,-0.027718,-4.3366,5.401,1.159,1.2102,-0.25743,0.10290999999999999,0.17653,-0.11485999999999999,0.14523,-0.06260299999999999,-0.085491,-0.080437,0.006499800000000001,0.012933000000000002,-5.1073,5.7062,0.8702200000000001,1.3076,-0.40305,0.087171,0.25756999999999997,-0.044006,0.17848,-0.16464,0.03205,-0.031923,-0.046100999999999996,0.027103,-4.8756,5.5934,0.9215200000000001,1.1811,-0.38619000000000003,0.157,0.24069000000000002,-0.07603,0.1512,-0.11623,0.030242,-0.051315999999999994,-0.034832999999999996,0.0029660999999999997,normal
