,atomPos1,atomLen4,atomPos4,atomFreq5,atomPos5,atomLen6,atomFreq6,atomPos6,atomLen7,atomFreq7,atomLen8,atomLen11,atomFreq11,atomFreq13,atomFreq15,LPC_Coefficient2,LPC_Coefficient4,LPC_Coefficient6,LPC_Coefficient8,LPC_Coefficient9,LPC_Coefficient10,LPC_Coefficient14,Class
390,12.286,212.57,199.71,0.012974000000000001,301.93,171.43,0.011719,319.79,228.0,0.011614,193.14,166.86,0.022566,0.020508000000000002,0.025146,-0.50708,-0.11527000000000001,0.045151,0.071019,0.056063,0.033888,-0.015645,abnormal
391,161.7,156.6,300.17,0.016996,259.57,206.98,0.016165000000000002,268.94,202.21,0.014419999999999999,221.28,174.98,0.01924,0.017495,0.024518,-0.8611,-0.065459,0.067493,0.024659,0.023775,-0.016375999999999998,-0.0025589000000000002,abnormal
392,179.09,165.82,346.55,0.01709,269.09,213.82,0.012651,350.64,214.55,0.017266999999999998,232.0,165.82,0.013538999999999999,0.017889,0.019709,-0.61722,-0.083172,0.076914,0.060867,0.03578,0.014052,-0.018113,normal
393,12.952,158.48,159.24,0.012463,315.05,128.0,0.014137,315.43,124.95,0.014509000000000001,167.62,178.29,0.015718,0.013765000000000001,0.019438,-0.72497,-0.056416999999999995,0.089236,0.06669299999999999,0.026375,0.0081813,-0.008894200000000001,abnormal
394,1015.6,192.0,756.19,0.30748000000000003,863.05,105.14,0.33752,774.86,36.571,0.31176,32.0,54.857,0.35668,0.34431,0.31351999999999997,1.4435,2.3127,2.8735,2.7431,2.4879,2.1271,0.54293,abnormal
395,16.653,209.63,216.16,0.016063,179.27,213.55,0.017459,208.65,188.73,0.014828000000000001,201.14,213.55,0.016462,0.020049,0.020807,-0.8483299999999999,0.023486,0.079868,0.020537,0.0076223,-0.0039656,0.0071885000000000004,abnormal
396,17.882,170.35,124.94,0.017521000000000002,160.59,150.59,0.016142,225.65,143.06,0.01821,119.53,146.82,0.023495,0.02338,0.019933000000000003,-0.54827,-0.05654,0.06571,0.047991000000000006,0.028907,0.015984,-0.013805000000000001,abnormal
397,1007.8,158.12,904.24,0.35164,942.98,143.06,0.3632,935.37,124.24,0.35604,139.29,126.75,0.33544,0.34455,0.33391,1.0853,0.9551799999999999,0.75789,0.58335,0.47103999999999996,0.36725,0.16072,abnormal
398,15.373,243.45,202.98,0.015663,226.51,202.67,0.016276,178.98,180.71,0.01371,219.61,181.96,0.018038,0.022786,0.02451,-0.63452,-0.040401,0.097743,0.05466699999999999,0.022934,-0.00055653,-0.0014596,abnormal
399,654.5,164.0,310.5,0.021606,194.5,152.0,0.020142,283.0,208.0,0.023438,162.0,242.0,0.023804,0.02478,0.026123,-0.78085,-0.013491999999999999,0.13692000000000001,0.045870999999999995,-0.0020629000000000003,-0.02334,0.0088,abnormal
400,395.46,202.38,171.68,0.020429,409.08,167.78,0.02027,406.27,211.03,0.019584,185.08,234.38,0.015308,0.016416999999999998,0.020376,-0.73793,-0.060225,0.12542,0.071256,0.022369,-0.016350999999999997,-0.0087722,normal
401,26.039,150.59,262.2,0.018688999999999997,273.57,168.16,0.015434,264.0,161.25,0.019608,162.51,197.65,0.021178,0.018803999999999998,0.025352,-0.59509,-0.057439,0.08090599999999999,0.050088,0.023385,0.0085259,0.0044406,abnormal
402,498.46,185.23,509.0,0.21428000000000003,512.08,124.92,0.23933000000000001,548.0,170.46,0.22998000000000002,161.23,133.54,0.23726999999999998,0.26649,0.26363000000000003,0.8724299999999999,0.72206,0.5294800000000001,0.41386999999999996,0.37063,0.33933,0.094028,abnormal
403,65.92,166.4,220.48,0.016328,179.68,185.6,0.014766,350.24,198.4,0.013828,172.8,212.48,0.018359,0.016562999999999998,0.021484,-0.62539,-0.064514,0.083288,0.055845000000000006,0.027913999999999998,0.008059899999999998,-0.005126100000000001,abnormal
404,27.429000000000002,157.71,164.29,0.016323,353.14,288.0,0.016881,353.14,144.0,0.019112999999999998,242.29,230.86,0.020508000000000002,0.017718,0.019392,-0.62474,-0.056760000000000005,0.067398,0.04585,0.026739999999999996,0.013909999999999999,-0.00085477,normal
405,240.0,188.44,374.0,0.013835,217.89,176.89,0.014865,355.67,199.11,0.015516,205.33,198.22,0.016927,0.017307,0.018066,-0.63995,-0.074876,0.08338,0.05849,0.029033999999999997,0.0044118000000000004,-0.0083865,normal
406,251.0,114.67,300.67,0.011922,247.0,160.67,0.012858000000000001,229.75,152.67,0.019043,155.33,162.67,0.017904,0.023966,0.02238,-0.65361,-0.040197000000000004,0.07903400000000001,0.048739,0.022116999999999998,0.011245999999999999,-0.010273000000000001,normal
407,28.364,239.52,168.97,0.012133,245.58,277.33,0.014263999999999999,248.97,185.21,0.016809,183.27,183.27,0.015566,0.017164,0.016572,-0.48097,-0.11503,0.024801,0.057168,0.050792000000000004,0.036348,-0.0085916,normal
408,83.69200000000001,199.38,180.31,0.013597,290.15,156.31,0.017803,292.31,151.38,0.012019,163.69,177.23,0.020959000000000002,0.013897,0.014422999999999998,-0.71367,-0.035843,0.082419,0.05812899999999999,0.023722,0.0092066,-0.014575,normal
409,248.0,224.0,436.0,0.0036621,379.0,248.0,0.0068359,296.0,272.0,0.0031738000000000005,144.0,148.0,0.010742,0.023681999999999998,0.014648,-0.38656999999999997,-0.15845,-0.0077713999999999995,0.057424,0.06350700000000001,0.056979999999999996,-0.015008,normal
410,56.888999999999996,234.67,256.89,0.0078125,292.0,167.11,0.0095486,288.0,128.0,0.010851000000000001,167.11,103.11,0.010417000000000001,0.013455000000000002,0.020616,-0.61974,-0.10013999999999999,0.0091895,0.033839999999999995,0.031219,0.026976,0.009473100000000002,normal
411,360.0,336.0,340.0,0.005859399999999999,479.0,168.0,0.008789100000000001,208.0,188.0,0.005859399999999999,188.0,240.0,0.012695,0.010742,0.016602000000000002,-0.25786,-0.14132,-0.044949,0.020498,0.040288,0.051373,0.01493,normal
412,147.56,117.33,175.11,0.0071614999999999995,181.33,120.89,0.0017361,640.89,273.78,0.0093316,184.89,227.56,0.0102,0.017144,0.015408000000000002,-0.46658999999999995,-0.10901,0.045891,0.066588,0.051146,0.031629000000000004,-0.0068323,normal
413,112.0,177.78,283.56,0.0080295,565.33,220.44,0.0093316,244.44,160.0,0.011502,305.78,177.78,0.011285,0.015625,0.019313999999999998,-0.60958,-0.076038,0.068449,0.051179,0.031248,0.018207,-0.0052615000000000006,normal
414,8.0,136.73,354.91,0.0074573999999999994,246.55,215.27,0.015447,210.91,186.18,0.010298,154.18,104.73,0.01456,0.015269999999999999,0.025923,-0.43956999999999996,-0.093437,0.037344,0.042617,0.034607,0.025433,0.007947899999999999,normal
415,632.0,101.82,1044.7,0.03125,1239.3,256.0,0.05859400000000001,480.0,418.91,0.054865,32.0,128.0,0.0625,0.045455,0.0078125,-0.6433800000000001,-0.05689400000000001,-0.15866,-0.059625,0.086283,0.096477,-0.004063000000000001,normal
416,241.78,263.11,291.56,0.009765600000000001,268.44,234.67,0.0095486,288.89,234.67,0.011285,280.89,149.33,0.019313999999999998,0.010851000000000001,0.019965,-0.33909,-0.12891,-0.00068273,0.042935,0.047106999999999996,0.044749000000000004,-0.010659,abnormal
417,4.0,296.0,375.0,0.0073242,384.0,184.0,0.012695,207.0,256.0,0.0063476999999999995,188.0,180.0,0.011475,0.010254000000000001,0.016602000000000002,-0.30865,-0.11782999999999999,0.0085632,0.050062999999999996,0.04997,0.040643,-0.013973,normal
418,61.333,234.67,314.67,0.0078125,274.67,106.67,0.011068000000000001,144.0,320.0,0.008138,213.33,224.0,0.007487000000000001,0.012695,0.011719,-0.51102,-0.08720599999999999,0.05709500000000001,0.053417,0.03336,0.014103000000000001,-0.0006935,normal
419,225.23,221.54,304.62,0.006610600000000001,275.08,199.38,0.0046575,236.0,292.92,0.006911100000000001,137.85,125.54,0.020132,0.017278,0.014122999999999998,-0.71445,-0.048832,0.041674,0.021613,0.0070739999999999996,0.0032944000000000003,0.0071976,normal
420,154.67,184.89,333.33,0.0065103999999999995,525.33,266.67,0.010851000000000001,339.56,298.67,0.0088976,334.22,213.33,0.014106,0.009982600000000001,0.023003,-0.49104,-0.11742999999999999,-0.014388999999999999,0.037932,0.046291000000000006,0.04432,-0.00056785,normal
421,152.0,152.0,456.0,0.0053711,331.0,260.0,0.0051270000000000005,208.0,212.0,0.0048828000000000005,216.0,292.0,0.0063476999999999995,0.017822,0.016113,-0.31,-0.1454,-0.02129,0.041572000000000005,0.052498,0.050882,0.0017403,abnormal
422,138.67,170.67,21.333000000000002,0.008789100000000001,242.67,277.33,0.0035806999999999996,440.0,192.0,0.0071614999999999995,272.0,192.0,0.011719,0.010417000000000001,0.014322999999999999,-0.58531,-0.1113,0.071615,0.063243,0.038417,0.016722,-0.016778,normal
423,57.143,269.71,96.0,0.005580399999999999,166.86,118.86,0.009068099999999999,266.29,249.14,0.010463,210.29,187.43,0.011579,0.029575999999999998,0.015484999999999999,-0.29381999999999997,-0.10379000000000001,0.011259,0.048963,0.050395999999999996,0.047475,-0.0060618,normal
424,379.43,265.14,360.0,0.005859399999999999,499.43,338.29,0.005859399999999999,360.0,306.29,0.010324,109.71,160.0,0.0094866,0.011161,0.010324,-0.42323,-0.11055,0.034808,0.038616000000000004,0.020929,0.0082235,-0.0032084,abnormal
425,181.33,231.11,279.11,0.0043403,352.0,224.0,0.0043403,256.89,213.33,0.0073785,256.0,117.33,0.0073785,0.012153,0.018663,-0.27369,-0.13312000000000002,-0.027266000000000002,0.025004,0.037181,0.039616000000000005,0.007883800000000002,normal
426,407.11,174.22,232.89,0.0075955,159.11,170.67,0.0086806,556.44,241.78,0.0093316,195.56,231.11,0.014106,0.0073785,0.01888,-0.30835,-0.1408,-0.025296000000000003,0.025646,0.035345,0.035675,0.0066359999999999995,abnormal
427,225.6,262.4,232.8,0.0078125,94.4,176.0,0.0044922,489.6,243.2,0.009570299999999999,227.2,172.8,0.010156,0.0080078,0.010156,-0.34243,-0.14095,-0.0023879,0.057151,0.063262,0.055598,-0.011805,normal
428,272.0,237.71,324.57,0.0047433,294.86,137.14,0.0072545000000000005,84.571,160.0,0.0025112,228.57,265.14,0.010603,0.014509000000000001,0.018415,-0.23593000000000003,-0.13052,-0.038329,0.021591,0.037955,0.045893,0.0096605,normal
429,51.556000000000004,163.56,405.33,0.005859399999999999,316.44,145.78,0.0082465,216.0,206.22,0.0069444,184.89,113.78,0.017361,0.015625,0.018446,-0.44805,-0.077662,-0.004957199999999999,0.026631000000000002,0.042566,0.049033999999999994,-0.017707,normal
430,368.0,154.18,567.64,0.036577,540.36,32.0,0.03125,664.0,128.0,0.039062,512.0,64.0,0.078125,0.0014205,0.09233,-0.25829,0.094639,0.066597,0.0069054,0.16199000000000002,0.064748,0.06496299999999999,abnormal
431,201.14,301.71,201.14,0.0066964,688.0,288.0,0.0044643,494.86,219.43,0.0089286,178.29,164.57,0.0036271999999999997,0.0083705,0.010324,-0.50143,-0.12320999999999999,0.017567,0.041347,0.033541,0.021519,-0.012155,abnormal
432,204.44,142.22,424.89,0.0073785,256.89,163.56,0.0071614999999999995,328.89,252.44,0.0084635,202.67,302.22,0.009982600000000001,0.012804,0.02105,-0.39311,-0.11882000000000001,0.028169,0.055649000000000004,0.047655,0.030969,0.0017803,normal
433,135.0,240.0,324.0,0.0046387,522.0,240.0,0.005859399999999999,417.0,76.0,0.013672,296.0,216.0,0.011475,0.017578,0.021484,-0.65281,-0.040362999999999996,0.043220999999999996,0.03075,0.034961,0.038201,-0.019515,normal
434,16.0,224.0,303.2,0.006640600000000001,162.4,195.2,0.005664100000000001,211.2,236.8,0.011914,204.8,102.4,0.011328,0.0125,0.020508000000000002,-0.40578000000000003,-0.11165,0.026399000000000002,0.055404999999999996,0.049055,0.032851,-0.0095249,normal
435,164.57,256.0,292.57,0.01144,148.57,160.0,0.011719,520.0,164.57,0.009765600000000001,228.57,82.286,0.013393,0.0078125,0.014509000000000001,-0.37984,-0.12365,0.004704,0.045092,0.051253,0.036385,-0.0099451,normal
436,100.0,216.0,453.0,0.0073242,248.0,384.0,0.0080566,272.0,164.0,0.0048828000000000005,128.0,108.0,0.0068359,0.013428,0.010498,-0.6349899999999999,-0.079462,0.06391000000000001,0.059562000000000004,0.037614999999999996,0.014421000000000002,-0.019563999999999998,normal
437,37.714,196.57,396.57,0.0066964,418.29,187.43,0.0083705,301.71,169.14,0.0050222999999999995,155.43,128.0,0.015066999999999999,0.017299000000000002,0.010045,-0.39729000000000003,-0.09864500000000001,0.026594,0.04066,0.017836,0.022466,-0.0089932,normal
438,176.0,272.0,244.0,0.005859399999999999,250.0,128.0,0.011719,470.0,176.0,0.0085449,180.0,116.0,0.017578,0.016357,0.0095215,-0.52374,-0.12114000000000001,0.050841000000000004,0.063876,0.040232,0.023344999999999998,-0.015268,abnormal
439,232.0,232.73,278.55,0.0060368999999999996,260.36,154.18,0.0062145,341.82,162.91,0.009233,235.64,168.73,0.009943200000000001,0.012429,0.021662,-0.45424,-0.13564,-0.011386,0.037620999999999995,0.041176,0.04094,0.0031533,normal
440,1056.0,32.0,1244.0,0.074574,1081.8,133.82,0.07777,1138.2,512.0,0.03125,32.0,128.0,0.061079999999999995,0.048295,0.058239,-0.70448,-0.19044,0.054889999999999994,0.056001,0.098101,0.099851,0.0043023,abnormal
441,187.43,224.0,390.86,0.0033482,317.71,297.14,0.006975399999999999,316.0,219.43,0.0061384,228.57,246.86,0.0078125,0.021205,0.010045,-0.46493,-0.14744000000000002,0.017543,0.054439,0.050241,0.040341,-0.013016999999999999,abnormal
442,720.0,64.0,1008.0,0.025568,512.0,512.0,0.025213,576.0,128.0,0.0625,64.0,110.55,0.053266999999999995,0.039773,0.041193,-0.9233399999999999,-0.22366,-0.1943,0.037509,0.055011000000000004,-0.0094281,-0.061367,normal
443,70.0,256.0,255.0,0.0078125,144.0,160.0,0.0051270000000000005,336.0,184.0,0.0073242,232.0,200.0,0.006591800000000001,0.012451,0.010254000000000001,-0.40592,-0.1284,-0.0107,0.028719,0.028816,0.047185000000000005,0.0020964000000000004,normal
444,89.6,185.6,291.2,0.006640600000000001,251.2,224.0,0.008789100000000001,185.6,227.2,0.009570299999999999,204.8,166.4,0.010352,0.017188,0.016602000000000002,-0.46967,-0.10249000000000001,0.052311,0.070566,0.05393099999999999,0.037104000000000005,-0.018801,normal
445,98.286,256.0,306.29,0.0078125,397.71,283.43,0.005859399999999999,260.57,109.71,0.02567,224.0,219.43,0.015066999999999999,0.020647,0.021205,-0.48904,-0.1047,0.052035000000000005,0.06764099999999999,0.048606,0.032083,-0.017216,abnormal
446,166.0,160.0,204.0,0.005859399999999999,381.0,240.0,0.008300799999999999,270.0,272.0,0.014893,156.0,224.0,0.011719,0.017334,0.010986,-0.67792,-0.050263999999999996,0.060895000000000005,0.050178,0.033181999999999996,0.017709,-0.0088262,normal
447,91.2,185.6,495.2,0.0035156,144.8,252.8,0.010352,326.8,192.0,0.0050781,147.2,252.8,0.0099609,0.015234000000000001,0.015234000000000001,-0.30437,-0.13136,-0.0085132,0.047182,0.056112,0.0558,-0.0015405999999999998,normal
448,166.0,272.0,462.0,0.0043945,134.0,208.0,0.0078125,540.0,128.0,0.010742,176.0,192.0,0.0073242,0.011719,0.020996,-0.45723,-0.13155,0.029941000000000002,0.060861,0.049523000000000005,0.033179,0.00023223,abnormal
449,40.889,184.89,194.67,0.0084635,319.11,234.67,0.011502,211.56,184.89,0.011285,202.67,167.11,0.016059,0.015191,0.013021000000000001,-0.75376,-0.029641000000000004,0.12579,0.043632,0.010058,-0.024068,0.008598200000000002,abnormal
450,145.33,173.33,316.67,0.0076497,268.0,184.0,0.006998699999999999,355.33,149.33,0.005859399999999999,144.0,154.67,0.016276,0.015299,0.024413999999999998,-0.5658,-0.06372,0.023503,0.052444000000000005,0.049289,0.030101,-0.014744,normal
451,197.33,124.44,285.33,0.0065103999999999995,215.11,234.67,0.0088976,351.11,234.67,0.0086806,241.78,220.44,0.013238,0.012587000000000001,0.022569,-0.38681,-0.10664000000000001,0.034279000000000004,0.05334,0.043693,0.032862,-0.024418000000000002,abnormal
452,156.8,192.0,296.8,0.0070313,423.6,259.2,0.010352,412.0,169.6,0.0089844,134.4,195.2,0.013086000000000002,0.010546999999999999,0.015819999999999997,-0.44417,-0.11939000000000001,0.015665000000000002,0.04057,0.035975,0.028187,0.0067529,normal
453,912.0,128.0,640.0,0.03125,12.0,512.0,0.064453,576.0,32.0,0.03125,512.0,55.273,0.042614,0.03125,0.14062,-0.8176899999999999,-0.36814,-0.08307300000000001,0.028292,0.13296,0.03597,-0.016812,normal
454,88.0,220.0,226.0,0.015137000000000001,238.0,160.0,0.019043,352.0,116.0,0.008300799999999999,164.0,216.0,0.012206999999999999,0.024658000000000003,0.021729,-0.45705,-0.091174,0.047932,0.056942999999999994,0.049058,0.046293,-0.012364,abnormal
455,65.455,279.27,161.45,0.012429,231.27,142.55,0.011009,280.73,125.09,0.010653,148.36,290.91,0.011186,0.012251,0.014915000000000001,-0.36848000000000003,-0.10337,0.041183,0.068009,0.05778,0.041888999999999996,-0.014806999999999999,normal
456,21.333000000000002,199.11,447.11,0.010417000000000001,183.11,256.0,0.010634000000000001,284.44,170.67,0.009982600000000001,295.11,184.89,0.011285,0.01671,0.011068000000000001,-0.29799000000000003,-0.13878,-0.023877000000000002,0.031702,0.04129,0.046130000000000004,0.0056251999999999995,abnormal
457,493.71,329.14,326.86,0.0053013,166.86,201.14,0.0089286,384.0,187.43,0.007533499999999999,297.14,155.43,0.009765600000000001,0.0078125,0.012556,-0.56107,-0.12843,0.053176999999999995,0.066863,0.043992,0.017843,-0.010298999999999999,normal
458,154.18,512.0,104.73,0.088068,830.91,93.09100000000001,0.067472,639.64,221.09,0.059303999999999996,128.0,32.0,0.03125,0.03125,0.059659000000000004,-0.9802200000000001,-0.26639,-0.13432,-0.064456,0.14368,-0.026180000000000002,-0.015046,normal
459,46.545,189.09,141.45,0.007990100000000002,384.73,133.82,0.014027000000000001,283.64,142.55,0.011364,128.0,206.55,0.018643,0.012784,0.019886,-0.6191,-0.075873,0.06953200000000001,0.051146,0.03096,0.016191999999999998,-0.008823600000000001,normal
460,80.0,327.11,250.67,0.0080295,353.78,195.56,0.0082465,263.11,209.78,0.0086806,209.78,174.22,0.014322999999999999,0.011068000000000001,0.015408000000000002,-0.42207,-0.1246,0.025692000000000003,0.057235,0.048852,0.035966000000000005,-0.0054383999999999995,normal
461,311.11,273.78,404.44,0.0078125,150.22,312.89,0.0078125,222.22,241.78,0.0093316,156.44,167.11,0.015842,0.0080295,0.015191,-0.42185,-0.082702,0.021311,0.023578,0.020541999999999998,0.018937,0.019015,normal
462,13.091,203.64,173.82,0.0071023,215.27,288.0,0.006747199999999999,200.0,157.09,0.0081676,136.73,180.36,0.012784,0.013672,0.017756,-0.54155,-0.099911,-0.0062272,0.010740000000000001,0.022293,0.024006,0.012422,abnormal
463,136.89,220.44,266.67,0.0067274,426.67,252.44,0.0069444,309.33,110.22,0.010417000000000001,220.44,152.89,0.012587000000000001,0.0095486,0.019097,-0.56742,-0.069726,0.04715,0.046408,0.029155,0.025827999999999997,-0.0010874,normal
464,128.0,312.0,298.0,0.0078125,427.0,148.0,0.0063476999999999995,284.0,368.0,0.0085449,148.0,224.0,0.013672,0.011963,0.018066,-0.43936000000000003,-0.13638,0.017822,0.052215,0.046091,0.034115,-0.0058794,normal
465,144.0,128.0,624.0,0.051136,493.82,381.09,0.03125,182.18,93.09100000000001,0.036577,325.82,32.0,0.03125,0.049183,0.08203099999999999,-0.8684,-0.047362,-0.12157000000000001,-0.057738,0.14477,-0.041000999999999996,0.0097799,abnormal
466,154.67,245.33,456.0,0.0045573,288.0,101.33,0.0039062,601.33,149.33,0.005859399999999999,282.67,186.67,0.011393,0.013021000000000001,0.013996999999999999,-0.42013999999999996,-0.16572,-0.0044128,0.056429999999999994,0.059098000000000005,0.051726,-0.0063694,normal
467,174.22,181.33,332.44,0.009982600000000001,284.44,177.78,0.009982600000000001,520.89,135.11,0.0052083,160.0,124.44,0.011719,0.013021000000000001,0.021266999999999998,-0.36684,-0.14628,-0.004959399999999999,0.052208000000000004,0.055687,0.049878,-0.003482,normal
468,38.0,168.0,236.0,0.0095215,424.0,224.0,0.008789100000000001,134.0,168.0,0.016602000000000002,160.0,152.0,0.01123,0.018555000000000002,0.019043,-0.6674899999999999,-0.054499,0.091137,0.050167,0.026241000000000004,-0.002548,-0.00030795,normal
469,137.14,246.86,317.71,0.0061384,364.0,178.29,0.0078125,161.14,237.71,0.010603,205.71,169.14,0.014787999999999999,0.014509000000000001,0.022879,-0.37487,-0.1309,0.015488,0.054937,0.050696,0.036955,-0.016447999999999997,normal
470,768.0,128.0,496.0,0.03125,392.0,162.91,0.034979,401.45,384.0,0.042614,32.0,174.55,0.050426,0.039062,0.058239,-0.96044,-0.12941,0.037631,-0.092757,0.13509000000000002,0.10636,0.004679699999999999,normal
471,77.333,241.78,488.89,0.010634000000000001,383.11,209.78,0.0088976,413.78,227.56,0.011502,227.56,188.44,0.009765600000000001,0.011068000000000001,0.020182,-0.57139,-0.11723,0.068886,0.071061,0.047555,0.015241,-0.0080174,abnormal
472,391.11,224.0,504.0,0.0071614999999999995,266.67,177.78,0.011936,251.56,149.33,0.019531,192.0,145.78,0.01671,0.014322999999999999,0.017361,-0.29098,-0.12573,-0.006573999999999999,0.049473,0.056867999999999995,0.052226,-0.01267,normal
473,50.286,224.0,149.14,0.0061384,238.29,155.43,0.0086496,288.0,169.14,0.01144,171.43,150.86,0.012416,0.015625,0.023717,-0.34460999999999997,-0.092285,-0.0016375999999999997,0.03762,0.045316,0.046538,0.008368700000000001,normal
474,54.0,152.0,318.0,0.0085449,193.0,216.0,0.0073242,66.0,248.0,0.0080566,240.0,144.0,0.008300799999999999,0.012206999999999999,0.015137000000000001,-0.72001,-0.051503,0.060167,0.039998,0.027622000000000004,0.029836,-0.021578999999999997,normal
475,144.0,356.0,180.0,0.01123,144.0,328.0,0.007568399999999999,234.0,212.0,0.006591800000000001,356.0,112.0,0.0063476999999999995,0.0085449,0.020263999999999997,-0.37738,-0.10232999999999999,-0.005831800000000001,0.018614,0.028535,0.039652999999999994,0.0056208,normal
476,812.0,128.0,368.0,0.046875,192.0,256.0,0.0625,352.0,64.0,0.03125,256.0,32.0,0.0625,0.039773,0.045455,-0.8276,-0.16660999999999998,-0.033544,0.032109,-0.018108000000000003,0.092585,0.007061399999999999,abnormal
477,64.0,256.0,320.0,0.05859400000000001,608.0,58.181999999999995,0.044034,531.64,64.0,0.03125,87.273,512.0,0.038707,0.024503,0.03125,-1.4343,-0.13959000000000002,0.18452000000000002,0.015091,0.16158,-0.085608,0.029764,normal
478,6.4,256.0,211.2,0.0078125,332.8,256.0,0.0035156,502.4,230.4,0.0078125,115.2,230.4,0.011719,0.00625,0.011328,-0.5738800000000001,-0.06366799999999999,0.018688999999999997,0.012401,0.0099706,0.011678000000000001,0.013279,normal
479,192.0,149.33,198.22,0.0073785,174.22,181.33,0.0082465,370.67,170.67,0.004991300000000001,263.11,110.22,0.010417000000000001,0.016276,0.016059,-0.47553999999999996,-0.12052,0.0059628,0.050913,0.050286000000000004,0.040095,-0.014746,normal
480,82.90899999999999,194.91,336.0,0.0088778,256.73,200.73,0.006392,166.18,218.18,0.011895999999999999,276.36,238.55,0.010121,0.019176,0.016513,-0.39452,-0.077097,0.010024,0.030643,0.036032999999999996,0.035368000000000004,-0.0089859,normal
481,310.86,274.29,461.71,0.0044643,424.0,164.57,0.0066964,192.0,265.14,0.0041853,237.71,146.29,0.0044643,0.0078125,0.013393,-0.29953,-0.13742000000000001,-0.029342,0.026014999999999996,0.037641,0.041118,0.007817000000000001,normal
482,252.8,217.6,140.8,0.008593799999999999,416.0,236.8,0.007617199999999999,296.8,284.8,0.009570299999999999,128.0,169.6,0.014844,0.0033203000000000004,0.019141,-0.39809,-0.098229,-0.0025500999999999996,0.033049,0.041773000000000005,0.045343,-0.00057139,normal
483,32.0,192.0,229.6,0.010742,282.4,198.4,0.0074218999999999995,308.0,300.8,0.010742,124.8,227.2,0.013281,0.0078125,0.013672,-0.68353,-0.014579,0.061332000000000005,0.035802,-0.007549200000000001,0.047011000000000004,-0.0058866000000000005,normal
484,160.0,64.0,1336.0,0.049716,417.45,354.91,0.032314999999999997,376.73,250.18,0.043324,471.27,267.64,0.034091,0.03125,0.034091,-1.014,-0.24401,-0.031617,0.036661,0.07245900000000001,0.14942,0.11227000000000001,normal
485,384.0,256.0,704.0,0.03267,1287.3,61.091,0.045455,128.73,512.0,0.035156,256.0,512.0,0.027344,0.11577,0.06392,-0.68004,-0.11302999999999999,0.028954,0.044446,0.13145,-0.014894999999999999,-0.0099181,abnormal
486,42.667,284.44,339.56,0.0047743,147.56,277.33,0.0052083,464.0,177.78,0.0086806,184.89,227.56,0.0088976,0.012587000000000001,0.011285,-0.5364300000000001,-0.10268,0.052648,0.051972000000000004,0.033676,0.017643,-0.0059478000000000005,normal
487,85.333,241.78,473.78,0.0078125,248.89,284.44,0.011068000000000001,311.11,224.0,0.0032551999999999998,113.78,320.0,0.0078125,0.0084635,0.023003,-0.50207,-0.12457,0.026164999999999997,0.049219,0.042631999999999996,0.032754000000000005,-0.0010676,normal
488,62.4,198.4,374.4,0.003125,251.2,128.0,0.011328,420.0,230.4,0.011914,156.8,112.0,0.0054687,0.025195,0.015625,-0.38404,-0.14267,0.015136000000000002,0.070316,0.067255,0.050889,-0.027254,normal
489,86.0,320.0,384.0,0.0048828000000000005,417.0,152.0,0.0063476999999999995,407.0,300.0,0.0078125,176.0,220.0,0.014893,0.01001,0.021729,-0.2928,-0.133,-0.017437,0.037634,0.045844,0.045134,-0.0020914,abnormal
490,261.33,245.33,438.67,0.007487000000000001,378.67,240.0,0.0048828000000000005,154.67,144.0,0.0071614999999999995,192.0,170.67,0.0078125,0.020833,0.0078125,-0.28133,-0.12761,-0.018855,0.03512,0.046633,0.047601,0.00077453,normal
491,21.333000000000002,177.78,316.44,0.010634000000000001,299.56,170.67,0.010851000000000001,231.11,177.78,0.011719,131.56,273.78,0.010851000000000001,0.015191,0.016059,-0.55032,-0.044851,-0.0060296,0.038245999999999995,0.057157000000000006,0.055389,-0.02021,normal
492,4.4444,323.56,263.11,0.015625,165.33,184.89,0.015842,122.67,238.22,0.0084635,334.22,170.67,0.015842,0.027995,0.013238,-0.58567,-0.051208000000000004,0.076016,0.051171,0.041681,0.008894899999999999,-0.015182,normal
493,5.3333,234.67,448.0,0.010091,320.0,181.33,0.007487000000000001,345.33,282.67,0.013346,197.33,256.0,0.0078125,0.0071614999999999995,0.018229,-0.47095,-0.16752,0.0066858,0.065879,0.06614500000000001,0.049538,-0.014387,normal
494,73.333,192.0,224.67,0.007487000000000001,180.67,170.67,0.0066732,242.67,162.67,0.013996999999999999,181.33,258.67,0.013996999999999999,0.02002,0.013672,-0.50008,-0.049477,0.062423,0.036246,0.014650999999999999,0.024143,-0.0075214,abnormal
495,256.0,128.0,1280.0,0.0078125,128.0,32.0,0.0625,424.0,512.0,0.017578,256.0,128.0,0.085938,0.054688,0.042969,-0.9683700000000001,-0.20277,0.080189,0.012152,0.13221,-0.064015,0.040202,normal
496,32.0,512.0,896.0,0.03125,1383.6,512.0,0.025391,0.0,32.0,0.13352,32.0,52.364,0.096591,0.053266999999999995,0.035156,-0.24359,0.15861,0.16671,0.10166,0.21836,0.050963999999999995,0.01292,normal
497,151.27,215.27,453.82,0.0087003,268.36,148.36,0.010298,355.64,133.82,0.010653,238.55,180.36,0.017223,0.014737,0.022372,-0.53993,-0.06436900000000001,0.0051109,0.036455,0.03876,0.0424,-0.010169,normal
