atomLen1,atomAmp1,atomFreq1,atomPhase1,atomPos1,atomLen2,atomAmp2,atomFreq2,atomPhase2,atomPos2,atomLen3,atomAmp3,atomFreq3,atomPhase3,atomPos3,atomLen4,atomAmp4,atomFreq4,atomPhase4,atomPos4,atomLen5,atomAmp5,atomFreq5,atomPhase5,atomPos5,atomLen6,atomAmp6,atomFreq6,atomPhase6,atomPos6,atomLen7,atomAmp7,atomFreq7,atomPhase7,atomPos7,atomLen8,atomAmp8,atomFreq8,atomPhase8,atomPos8,atomLen9,atomAmp9,atomFreq9,atomPhase9,atomPos9,atomLen10,atomAmp10,atomFreq10,atomPhase10,atomPos10,atomLen11,atomAmp11,atomFreq11,atomPhase11,atomPos11,atomLen12,atomAmp12,atomFreq12,atomPhase12,atomPos12,atomLen13,atomAmp13,atomFreq13,atomPhase13,atomPos13,atomLen14,atomAmp14,atomFreq14,atomPhase14,atomPos14,atomLen15,atomAmp15,atomFreq15,atomPhase15,atomPos15,LPC_Coefficient1,LPC_Coefficient2,LPC_Coefficient3,LPC_Coefficient4,LPC_Coefficient5,LPC_Coefficient6,LPC_Coefficient7,LPC_Coefficient8,LPC_Coefficient9,LPC_Coefficient10,LPC_Coefficient11,LPC_Coefficient12,LPC_Coefficient13,LPC_Coefficient14,LPC_Coefficient15,Class
128,2.1758,0.03125,-0.20788,640,128,1.172,0.015625,1.3705,16,128,0.80491,0.023438,-2.784,608,256,0.59078,0.011719,-1.4614,32,64,0.48139,0.03125,-2.8122,736,128,0.41476,0.023438,2.2654,656,64,0.40323,0.015625,0.80092,0,256,0.40603,0.058594,-1.1477,576,256,0.38113,0.015625,0.85533,192,256,0.31675,0.046875,1.2627,544,128,0.26958,0.03125,0.79519,32,128,0.34874,0.0078125,-1.5965,752,32,0.27895,0.03125,-1.9388,588,256,0.21611,0.027344,0.43193,192,32,0.20472,0.0625,0.69589,172,-1.3571,0.92693,-0.13255,-0.066294,0.25529,-0.12327,-0.056109,0.17373,-0.016647,-0.026903,0.095864,-0.012635,-0.020825,0.046434,0.0062903,normal
128,1.3181,0.015625,-2.4289,16,256,0.82765,0.019531,0.70595,448,64,0.98599,0.015625,1.7656,0,256,0.6568,0.011719,1.9577,32,128,0.34567,0.015625,-1.3291,160,256,0.37489,0.0039062,-1.6801,0,256,0.24513,0.03125,2.8816,128,256,0.22889,0.015625,2.7427,224,32,0.27346,0.03125,1.2958,0,64,0.1905,0.046875,1.4405,8,64,0.2094,0.015625,-2.1075,40,256,0.18414,0.015625,-2.1065,512,128,0.17624,0.039062,-2.5356,512,256,0.16685,0.019531,1.0873,384,256,0.13547,0.039062,0.41884,0,-0.9343,-0.1586,0.175,0.19952,0.11182,0.018558,-0.045294,-0.062276,-0.031831,0.0047537,0.029112,0.03582,0.020463,-0.0091742,-0.013352,normal
32,2.666,0.1875,0.45646,1652,32,0.86807,0.375,-2.9451,1652,64,0.81263,0.14062,0.59611,1328,64,0.77885,0.14062,0.8416,1632,32,0.66227,0.15625,2.2263,224,32,0.60404,0.15625,-1.6917,712,128,0.56833,0.125,-3.0953,1520,32,0.55426,0.15625,-2.9343,640,64,0.54642,0.23438,2.653,1632,32,0.54122,0.15625,0.60442,1260,64,0.54008,0.14062,-0.95211,1464,64,0.48864,0.14062,-0.65482,832,64,0.47245,0.14062,0.18751,504,64,0.44977,0.14062,-2.7266,280,32,0.44611,0.125,-1.8515,432,0.51141,1.3512,1.4498,1.836,1.9597,2.0843,1.9964,1.8896,1.5681,1.3185,0.97421,0.69663,0.44321,0.2539,0.14991,normal
128,0.5255,0.023438,1.1167,48,128,0.51259,0.023438,3.0512,688,128,0.46639,0.03125,-1.0159,112,64,0.32278,0.03125,-1.2533,24,256,0.27003,0.023438,-0.52463,416,256,0.24596,0.019531,-3.0412,128,32,0.27937,0.03125,1.9908,4,32,0.18728,0.03125,2.9312,860,128,0.19443,0.070312,2.1623,32,128,0.19506,0.015625,2.0816,768,256,0.16983,0.042969,0.48494,384,64,0.16223,0.0625,2.8434,784,256,0.14881,0.046875,-1.7392,32,128,0.14097,0.015625,-2.1484,96,256,0.12876,0.039062,-0.071249,576,-1.383,1.6451,-1.2764,0.56351,0.25821,-0.46182,0.45558,0.042409,-0.27889,0.28723,-0.055761,-0.081686,0.24671,-0.15227,0.11755,normal
32,1.076,0.15625,-1.039,136,32,0.963,0.15625,-1.9683,960,32,0.83419,0.15625,-1.5812,344,64,0.76125,0.125,-0.62995,56,32,0.75276,0.15625,-2.899,756,32,0.67017,0.15625,0.37663,1376,64,0.63822,0.125,-3.0463,880,64,0.61107,0.125,0.31889,688,32,0.60426,0.15625,-2.3652,548,32,0.59476,0.15625,0.49663,1172,32,0.55755,0.15625,0.51479,1580,128,0.53281,0.14062,2.7099,1392,64,0.50568,0.125,0.83721,1512,64,0.4503,0.14062,-1.035,272,32,0.38085,0.1875,2.5974,1520,1.224,1.9092,2.6433,3.2088,3.5965,3.8717,3.8661,3.5984,3.0999,2.574,1.9041,1.3186,0.79514,0.38694,0.16169,normal
256,2.6162,0.015625,-0.3067,0,128,0.95973,0.015625,-0.47701,0,256,0.58313,0.019531,-1.1753,672,256,0.56515,0.027344,-1.4532,0,256,0.45285,0.015625,-0.073094,160,32,0.23796,0,3.1416,4,256,0.32995,0.019531,2.5558,480,128,0.39255,0.0078125,1.3105,80,128,0.26594,0.023438,-2.8527,144,128,0.23414,0.039062,-2.0463,0,128,0.2177,0.03125,-2.9193,368,256,0.21779,0.03125,-2.0515,192,256,0.20694,0.019531,-0.048022,576,128,0.18961,0.015625,1.7891,912,256,0.13926,0.011719,-1.7915,256,-0.76832,0.36521,0.11772,-0.046768,0.11941,0.083306,-0.021727,0.042026,0.083008,0.014031,0.00083136,0.060922,0.050062,-0.025504,0.068924,normal
256,1.1312,0.015625,1.7897,0,64,1.138,0.015625,-2.1364,8,256,0.77676,0.019531,2.57,576,64,0.8058,0.015625,1.2702,40,32,0.63279,0.03125,1.5829,0,256,0.47756,0.015625,-2.5493,416,256,0.35786,0.011719,2.0144,704,256,0.29445,0.03125,1.689,608,256,0.26658,0.019531,1.1957,32,256,0.26144,0.019531,-2.1047,320,64,0.23189,0.046875,1.1407,8,32,0.23144,0.0625,1.1983,0,128,0.21945,0.023438,0.33477,192,128,0.23929,0.0078125,1.3418,832,32,0.22729,0.03125,1.3192,0,-0.49599,0.12051,0.009589,-0.065928,0.089667,0.10235,0.040851,0.0471,0.016969,0.012674,0.081923,0.072193,-0.037795,-0.061808,0.064295,normal
256,2.3774,0.023438,0.46844,0,128,1.8539,0.015625,-1.8933,0,64,1.0228,0.015625,-2.3561,0,256,0.93874,0.019531,1.786,640,256,0.63667,0.027344,-0.48452,32,256,0.38366,0.015625,1.9558,64,32,0.39639,0.03125,2.0573,0,128,0.3114,0.0078125,-0.75106,32,256,0.30394,0.015625,-2.1861,576,256,0.28832,0.015625,-0.94304,192,256,0.22668,0.015625,0.2318,736,64,0.21422,0.03125,-0.75803,8,256,0.20967,0.039062,-2.0012,32,64,0.18217,0.03125,1.8248,40,256,0.17599,0.015625,2.2854,384,-0.34351,-0.13122,-0.02296,0.010611,0.048477,0.081697,0.067745,0.028192,0.013877,0.023169,0.027904,0.013522,-0.010346,-0.020196,0.0021898,normal
128,0.72457,0.023438,-1.5338,32,32,0.94591,0.03125,-1.6165,132,64,0.30502,0.03125,-2.848,144,64,0.29344,0.046875,1.2741,24,64,0.25734,0.03125,-2.724,672,256,0.25412,0.019531,2.2632,480,256,0.18955,0.023438,-2.2428,640,32,0.16432,0.03125,-0.30432,0,128,0.15386,0.039062,0.9921,48,256,0.12757,0.058594,-2.8285,608,128,0.11228,0.023438,0.18298,256,128,0.10956,0.015625,-0.93829,816,32,0.096415,0.03125,2.7895,176,64,0.10414,0.046875,-0.46242,768,256,0.10307,0.046875,-2.658,448,-0.7388,0.58719,-0.037691,-0.016013,0.30787,0.020372,-0.031616,0.1926,0.047319,-0.059076,0.083211,0.035685,-0.032792,0.063783,-0.061519,normal
128,0.68685,0.023438,0.77904,0,256,0.45025,0.015625,-1.755,512,128,0.36101,0.023438,1.2948,64,64,0.2462,0.03125,-2.0422,8,256,0.24009,0.03125,1.4611,512,128,0.19831,0.046875,0.33129,80,32,0.22351,0.03125,1.8101,48,256,0.14873,0.046875,1.9097,544,128,0.14522,0.015625,-1.021,528,64,0.17644,0.015625,-1.3308,64,64,0.091814,0.03125,2.5708,144,256,0.088834,0.015625,-0.99711,96,32,0.061329,0,0,0,128,0.083577,0.078125,-1.8283,16,128,0.081095,0.0625,-0.62909,640,-2.0118,2.6352,-2.1728,1.0137,0.30333,-0.82619,0.6187,0.059823,-0.3779,0.33185,0.032104,-0.31767,0.37281,-0.19486,0.053895,normal
256,0.7925,0.019531,1.7062,32,256,0.56232,0.015625,0.58765,224,256,0.53364,0.019531,-0.7714,864,128,0.50103,0.03125,0.79662,48,256,0.39062,0.011719,-1.5172,704,64,0.38385,0.03125,-2.3787,8,256,0.30359,0.015625,0.98337,384,256,0.29047,0.015625,-1.3625,128,256,0.25866,0.023438,3.1344,928,256,0.21792,0.011719,0.40582,800,256,0.20671,0.011719,-1.4004,640,128,0.18302,0.023438,0.70329,96,128,0.18131,0.023438,-2.5635,1072,256,0.17203,0.03125,-1.3541,864,256,0.15192,0.023438,1.0438,544,-0.75917,-0.12418,0.054486,0.061694,0.069959,0.042157,-0.0031719,0.0060664,0.021974,0.015374,-0.0034434,-0.012383,-0.012112,0.010462,0.060363,abnormal
128,1.6513,0.015625,1.0212,0,256,0.89245,0.011719,-2.5346,0,256,0.86902,0.015625,-1.8603,576,64,0.26465,0,3.1416,8,128,0.35209,0.015625,-2.0731,576,256,0.33407,0.015625,-0.11959,64,64,0.25306,0.046875,2.7976,8,128,0.23172,0.03125,1.743,48,128,0.22637,0.015625,-0.68355,704,128,0.19087,0.070312,-1.3239,16,32,0.16839,0.03125,0.58195,0,64,0.16585,0.046875,-1.6958,760,32,0.15268,0.0625,-2.609,392,128,0.13996,0.015625,0.21939,624,256,0.13647,0.0078125,-0.68491,32,-1.827,1.7744,-0.94839,0.12842,0.49526,-0.48828,0.054595,0.34026,-0.33737,0.048757,0.15112,-0.12218,0.051909,0.024243,0.015827,normal
128,0.78033,0.023438,0.95215,0,256,0.5932,0.015625,1.4429,32,128,0.32794,0.03125,1.1407,32,32,0.36143,0.03125,2.0433,12,128,0.22933,0.039062,-1.2001,512,64,0.19268,0.03125,0.018706,600,32,0.15244,0.03125,2.7605,52,128,0.16094,0.046875,-2.1232,80,128,0.14077,0.023438,-3.1237,640,32,0.1219,0.0625,-2.4469,4,64,0.074822,0,3.1416,72,256,0.096147,0.039062,1.8791,320,128,0.093267,0.054688,-2.0661,256,32,0.11938,0.03125,-1.3363,584,256,0.079568,0.03125,-1.5379,224,-1.4305,1.2551,-0.51918,0.040909,0.36994,-0.18547,0.0079433,0.15226,-0.1313,0.035152,0.15491,-0.059439,-0.039035,0.036517,0.0019409,normal
128,1.032,0.015625,0.072478,0,128,0.56079,0.015625,-0.55028,64,64,0.43832,0.015625,-0.43152,0,256,0.39155,0.015625,0.71852,96,128,0.30822,0.039062,-0.46054,32,256,0.25384,0.019531,0.84311,672,128,0.14321,0,3.1416,16,256,0.18769,0.027344,1.9006,32,32,0.2148,0.03125,-1.6281,0,256,0.15125,0.019531,2.465,160,64,0.18783,0.015625,1.381,888,128,0.11242,0.023438,-1.144,640,256,0.1088,0.0039062,-0.82596,0,64,0.09895,0.046875,-2.3949,24,256,0.095862,0.050781,-2.345,0,-0.7558,0.57371,-0.062822,-0.10509,0.27224,0.081876,-0.046889,0.096104,0.029666,-0.027647,0.085159,0.045861,-0.044618,0.021333,0.025763,normal
32,0.6083,0.1875,2.4697,184,32,0.57138,0.34375,0.36192,140,32,0.57024,0.25,0.76391,120,32,0.56183,0.1875,-0.93004,284,32,0.48829,0.21875,-1.4249,140,128,0.3813,0.16406,0.23294,64,32,0.36723,0.1875,0.47602,1044,128,0.36476,0.41406,1.8764,80,32,0.35542,0.1875,-2.9058,1472,32,0.35242,0.1875,-3.0389,32,32,0.31757,0.34375,1.2848,328,32,0.31032,0.1875,-2.3882,1252,32,0.30918,0.1875,-0.27831,380,32,0.30675,0.15625,2.7827,604,32,0.29563,0.15625,1.6308,824,1.7597,2.7961,3.9726,5.0457,5.9912,6.5333,6.6731,6.3244,5.5594,4.5929,3.4646,2.4276,1.4798,0.80011,0.32451,normal
256,1.759,0.015625,0.049792,0,64,1.7371,0.015625,1.346,16,256,0.91024,0.015625,1.1956,608,32,0.66026,0.125,-1.5735,28,64,0.6171,0.03125,2.244,56,256,0.5682,0.023438,0.66566,64,64,0.4435,0.046875,2.3616,0,256,0.4383,0.011719,2.4228,32,256,0.35292,0.042969,2.7226,0,32,0.2552,0.03125,2.919,44,32,0.30179,0.03125,-0.89673,516,64,0.33488,0.015625,-1.4286,656,128,0.24712,0.0625,2.6998,32,256,0.22882,0.015625,0.45552,320,64,0.22559,0.09375,2.4396,704,-1.0659,1.1498,-0.60019,-0.0091531,0.40135,-0.21284,0.07558,0.23651,-0.15701,0.0031362,0.11029,-0.093172,0.084955,0.056838,0.020045,normal
64,1.0154,0.03125,0.82942,96,128,1.0072,0.023438,-1.0816,16,256,0.4929,0.023438,-2.281,736,128,0.45057,0.023438,0.5361,336,64,0.43399,0.046875,-1.2745,72,128,0.40547,0.015625,-1.8664,96,64,0.35095,0.03125,1.0933,640,128,0.34385,0.015625,2.2969,880,256,0.26676,0.023438,-2.6424,192,256,0.24714,0.011719,-1.1848,736,256,0.22119,0.015625,2.6902,416,64,0.25763,0.015625,-1.1051,0,128,0.19119,0.015625,-1.734,656,128,0.1806,0.0625,-2.9926,64,64,0.16337,0.03125,-2.5981,24,-1.0115,-0.12676,0.10419,0.12561,0.14349,0.073055,-0.021231,-0.03828,-0.041095,-0.048835,0.001233,0.050209,0.029747,0.0081811,-0.0097457,normal
128,2.259,0.015625,1.753,16,128,1.2029,0.0078125,-1.5771,80,64,0.56982,0,3.1416,0,256,0.48815,0.015625,-3.0733,736,128,0.41947,0.0078125,-1.959,144,256,0.29562,0.027344,-2.5648,0,64,0.23434,0.03125,-0.51164,24,128,0.20678,0.023438,2.4173,768,64,0.23932,0.015625,-1.6801,248,256,0.17839,0.023438,-1.4116,512,64,0.1667,0.03125,0.43191,144,256,0.14626,0.015625,0.97208,320,64,0.12712,0.015625,-2.5937,88,256,0.13928,0.015625,3.0498,608,128,0.1324,0.015625,1.0068,816,-0.63183,-0.054828,0.10847,0.059828,0.044523,0.046402,0.013546,-0.0061277,0.014168,0.039035,0.029854,-0.021119,-0.060486,-0.013663,0.092499,abnormal
128,1.5286,0.023438,-2.2046,0,64,0.68391,0.03125,-2.7478,0,128,0.6858,0.023438,1.8009,704,128,0.44157,0.023438,2.8078,48,256,0.3913,0.015625,1.1522,96,128,0.31009,0.046875,-1.7536,0,32,0.35196,0.03125,-1.3788,0,64,0.24544,0.03125,-0.65398,704,128,0.19581,0.039062,-1.8493,80,64,0.17046,0.03125,-1.8732,784,256,0.16398,0.019531,2.0944,160,64,0.13013,0.0625,-1.9062,8,64,0.16947,0.015625,-1.3677,144,128,0.13022,0.015625,1.6259,16,256,0.12661,0.015625,0.68304,800,-0.93593,0.69822,-0.13825,-0.14109,0.28592,0.010821,-0.093056,0.14117,0.057496,-0.052218,0.064295,0.030534,-0.044379,0.036466,-0.011558,normal
256,1.1975,0.019531,-2.896,0,256,0.69179,0.015625,1.3316,576,64,0.54486,0.015625,1.2235,24,64,0.56042,0.015625,1.8736,576,256,0.31187,0.015625,-3.047,96,64,0.3183,0.015625,-2.0353,0,128,0.25306,0.015625,-1.887,736,128,0.21239,0.054688,2.5668,0,128,0.16178,0.085938,-1.6398,576,256,0.15857,0.019531,0.94942,352,64,0.15581,0.046875,0.45059,552,256,0.14651,0.011719,-0.74841,0,64,0.15544,0.015625,-0.94213,592,256,0.13586,0.035156,-2.5179,0,256,0.12627,0.019531,-1.2949,160,-1.6894,1.1466,-0.49021,-0.072316,0.45225,-0.1623,-0.13646,0.1264,-0.023109,0.02212,0.038164,-0.081108,0.02192,-0.04591,0.080616,normal
128,2.3524,0.015625,0.87685,0,256,2.1513,0.015625,-0.48936,64,256,2.0163,0.015625,1.5598,736,256,0.9726,0.015625,-2.8506,640,256,0.88615,0.015625,2.3959,192,64,0.55267,0,3.1416,8,128,0.98581,0.0078125,1.6731,32,256,0.62283,0.015625,-1.8633,288,128,0.56474,0.015625,-1.3046,896,256,0.51725,0.015625,-0.81117,544,256,0.46639,0.023438,1.9392,128,256,0.42257,0.0078125,-1.572,736,256,0.4081,0.023438,0.37506,672,64,0.39131,0.015625,1.4265,0,256,0.29055,0.035156,-2.9917,768,-0.89487,0.17865,0.0088471,-0.074825,0.13812,0.039262,-0.13628,-0.038718,0.068046,0.016876,0.028246,0.052849,-0.0089815,-0.022009,0.043371,normal
128,0.25488,0.023438,-1.093,32,64,0.17289,0.03125,1.7004,16,64,0.11688,0.03125,-2.705,768,256,0.10807,0.050781,2.4155,0,128,0.080342,0.023438,1.4415,192,64,0.061291,0.015625,-3.1255,744,128,0.066033,0.03125,2.1885,64,256,0.054307,0.015625,-2.9225,416,64,0.06001,0.015625,1.9463,56,128,0.045111,0.078125,1.0716,32,64,0.049027,0.015625,1.0794,704,32,0.045053,0.03125,-1.1275,8,64,0.03218,0.0625,0.2704,144,256,0.030486,0.011719,0.44228,192,32,0.029349,0.0625,1.4466,800,-1.498,1.1132,-0.24415,-0.19508,0.36571,-0.0088151,-0.1718,0.10854,0.054593,-0.045819,0.043498,0.017893,-0.027494,0.019455,0.03428,normal
128,1.443,0.023438,1.7527,80,256,1.338,0.019531,0.8778,96,128,1.1291,0.023438,-1.8933,0,256,1.1272,0.015625,-3.1301,800,256,0.6203,0.015625,-0.20387,704,256,0.60007,0.027344,-1.3403,96,256,0.45462,0.015625,1.7193,0,256,0.31292,0.011719,0.97692,864,256,0.29449,0.015625,1.6426,128,32,0.20762,0,3.1416,8,256,0.26062,0.015625,2.7008,288,256,0.25589,0.019531,1.9753,544,256,0.23541,0.050781,-2.9441,768,256,0.21622,0.042969,-2.7879,672,64,0.19723,0.03125,-1.6704,144,-0.99773,0.79583,-0.40549,-0.15594,0.43989,-0.068595,-0.25926,0.08889,0.074422,-0.0091538,0.15076,0.053815,-0.091969,0.082785,-0.020226,normal
32,1.5117,0.1875,2.3823,1740,32,0.61835,0.21875,2.2152,1108,32,0.60975,0.15625,-0.33319,1236,64,0.58567,0.14062,-1.1398,1424,64,0.56121,0.14062,2.1943,608,32,0.53417,0.28125,1.3476,1236,32,0.46894,0.15625,-0.84397,696,128,0.46751,0.15625,1.6576,784,64,0.4671,0.14062,-1.8232,192,32,0.45318,0.28125,0.13368,620,64,0.44977,0.23438,0.01038,1712,32,0.42638,0.15625,2.4279,1284,64,0.42276,0.14062,0.98233,264,64,0.41465,0.125,2.4235,1016,32,0.39816,0.25,2.0174,1440,1.3731,2.3991,3.2272,4.1321,4.8025,5.1201,5.1702,4.8147,4.23,3.3461,2.5338,1.6602,1.0222,0.48592,0.20185,normal
256,2.1574,0.015625,-0.75669,0,64,1.1675,0.03125,-0.36275,40,256,0.62391,0.015625,1.6414,576,128,0.49864,0.046875,-2.3811,32,64,0.43292,0.015625,1.0977,24,256,0.33431,0.015625,-1.9283,128,64,0.31382,0.015625,0.72783,112,256,0.29403,0.015625,-0.52044,480,256,0.27592,0.015625,-1.8969,672,64,0.24705,0.03125,1.0349,152,256,0.19901,0.015625,-2.5345,384,64,0.16756,0.0625,2.9825,24,32,0.12036,0.03125,0.53903,20,64,0.1191,0.0625,-0.22942,120,128,0.11826,0.023438,1.3602,272,-1.1932,1.191,-0.48236,-0.023094,0.50337,-0.2125,-0.072665,0.25182,-0.065242,-0.014215,0.10589,-0.083165,0.010485,0.01779,-0.0061916,normal
128,1.0265,0.015625,1.5749,16,64,0.69844,0.015625,0.65033,0,256,0.63351,0.019531,1.3835,512,256,0.63513,0.015625,-1.3222,608,64,0.69356,0.015625,-1.9227,112,128,0.43366,0.023438,1.5923,240,128,0.39535,0.015625,2.1256,464,128,0.38738,0.015625,0.89216,768,256,0.34798,0.039062,-0.88407,0,256,0.28062,0.011719,2.9107,288,128,0.26488,0.03125,3.1321,0,128,0.19934,0.023438,2.9489,528,256,0.17407,0.023438,1.5171,544,256,0.1658,0.011719,1.0839,64,256,0.1992,0.0039062,-1.3584,640,-0.87669,0.23607,0.10399,-0.11617,0.029444,0.039675,-0.071193,0.021813,0.1222,0.028473,-0.02697,0.042107,0.035419,-0.018067,0.056067,normal
32,2.015,0.15625,-0.31873,1284,32,2.0144,0.15625,-2.5834,1620,32,1.4451,0.15625,-2.9799,608,64,1.433,0.14062,0.73418,176,128,1.3976,0.13281,-2.9998,992,32,1.3694,0.15625,-2.8345,948,64,1.336,0.14062,-1.4704,1704,32,1.2532,0.15625,0.77269,1452,32,1.2317,0.1875,-2.3686,780,32,1.1871,0.15625,-1.2071,268,32,0.99236,0.15625,-1.3812,440,32,0.95005,0.15625,-0.19831,364,32,0.87437,0.15625,0.18946,1108,32,0.80857,0.15625,3.0887,704,32,0.79166,0.28125,-0.048059,268,0.88368,1.8513,2.0501,2.8302,3.0667,3.383,3.3094,3.1977,2.8156,2.3568,1.833,1.2525,0.84738,0.41374,0.24495,normal
128,0.99341,0.023438,1.4539,720,256,0.60815,0.015625,1.2911,0,256,0.42534,0.015625,-0.41684,608,32,0.33364,0.09375,-2.6625,692,64,0.25708,0.015625,-2.8247,0,256,0.26746,0.035156,0.49841,640,256,0.21465,0.015625,0.98161,480,256,0.21191,0.050781,2.6542,640,256,0.18888,0.023438,0.042965,128,256,0.18542,0.035156,-0.15861,32,64,0.19674,0.015625,-0.94947,24,256,0.17699,0.011719,1.4873,736,256,0.15718,0.011719,-0.92811,192,32,0.15323,0.21875,-1.5652,684,256,0.15022,0.027344,1.701,672,-0.65648,-0.036142,0.049984,0.027685,0.086978,0.048855,-0.031627,0.0013357,0.050398,0.022929,0.0043772,0.019677,0.0094651,0.004968,0.061586,normal
128,2.1515,0.015625,2.7029,0,64,1.6347,0.015625,-1.5851,80,256,0.88274,0.015625,1.8859,64,64,0.73649,0.015625,2.21,0,256,0.60884,0.015625,-0.82525,384,128,0.47494,0.0078125,2.2836,0,256,0.42012,0.015625,0.47884,640,256,0.41804,0.015625,1.7449,896,64,0.51136,0.015625,-1.6405,824,32,0.39961,0.03125,1.1045,0,256,0.35473,0.015625,-2.0474,192,256,0.33764,0.023438,2.0344,800,256,0.30824,0.027344,-0.97111,96,128,0.27691,0.023438,3.1154,592,128,0.27218,0.023438,-0.30601,1024,-0.5345,-0.26375,-0.075339,0.024436,0.069431,0.083292,0.067687,0.031837,0.0047791,-0.0033536,-0.0094505,-0.011936,0.0035987,0.023532,0.035679,abnormal
32,1.836,0.15625,0.07896,752,64,1.7831,0.14062,-1.1833,944,32,1.635,0.15625,-1.7441,1288,32,1.6152,0.15625,0.23582,484,256,1.5734,0.15234,-1.7776,736,32,1.5651,0.125,0.5031,1228,32,1.5633,0.15625,-0.20013,1020,64,1.5078,0.14062,-1.9931,136,256,1.4939,0.11719,2.2647,736,64,1.4833,0.125,1.0919,1352,32,1.4768,0.15625,-1.6328,612,32,1.3957,0.15625,-0.9123,240,32,1.3146,0.15625,-0.47099,1420,64,1.2834,0.125,-0.98942,672,256,1.1537,0.12109,0.060407,1504,0.66492,1.814,1.8959,2.712,2.9145,3.3055,3.2475,3.1381,2.7802,2.3282,1.7919,1.3084,0.82507,0.44999,0.2385,normal
256,0.68087,0.015625,2.2256,704,128,0.3929,0.015625,3.1109,0,256,0.30081,0.015625,-0.98154,800,256,0.26676,0.015625,-2.9343,576,64,0.20537,0.015625,-2.6835,0,256,0.1989,0.015625,1.6334,64,64,0.22784,0.015625,-1.3343,752,128,0.13518,0.015625,1.4711,48,32,0.16687,0.03125,1.5484,0,256,0.11292,0.019531,0.20795,384,64,0.10528,0.015625,2.3531,808,128,0.10203,0.03125,1.8074,624,128,0.072289,0.0078125,3.1302,0,256,0.073309,0.015625,-1.1795,160,128,0.067008,0.023438,-0.84967,96,-0.23866,-0.1165,-0.11019,-0.053385,0.050758,0.06228,0.040881,0.06962,0.071665,0.03507,0.028834,0.016169,-0.032379,-0.03964,0.00054578,normal
256,1.7374,0.015625,1.5648,0,256,1.2458,0.015625,1.5271,96,128,1.1461,0.015625,1.9665,0,256,0.5812,0.015625,0.47935,672,256,0.50537,0.015625,1.9207,352,128,0.50514,0.015625,1.0083,224,32,0.30987,0,3.1416,0,256,0.37859,0.027344,-1.9674,704,256,0.36704,0.027344,-3.0811,64,256,0.35616,0.015625,-2.0886,448,64,0.29801,0.015625,-2.4616,8,128,0.30986,0.015625,2.0861,336,256,0.24409,0.035156,0.48105,608,128,0.22581,0.015625,2.4538,864,256,0.2113,0.035156,1.8596,320,-0.68471,0.17014,-0.073645,-0.16357,0.10819,0.1092,-0.020629,0.027466,0.029532,-0.042168,0.00080969,0.064992,0.033512,0.01229,0.0073493,normal
32,1.3924,0.1875,2.992,64,32,0.76951,0.15625,-0.22144,612,32,0.62953,0.3125,-1.3295,64,32,0.60764,0.15625,-2.5313,1360,64,0.43162,0.14062,0.68818,56,32,0.41791,0.15625,0.46664,680,32,0.38505,0.15625,1.6761,500,32,0.38389,0.1875,-0.21346,1544,32,0.37406,0.1875,-1.4537,248,32,0.34042,0.15625,0.48549,1612,32,0.33311,0.375,-0.082509,64,32,0.33075,0.15625,-1.4257,1232,32,0.31929,0.21875,-1.387,0,32,0.31846,0.15625,2.3476,796,32,0.31421,0.1875,-0.064968,1168,1.0448,1.9529,2.4131,3.0625,3.4318,3.7129,3.6461,3.3987,2.9703,2.3904,1.8021,1.2063,0.77242,0.38209,0.17256,normal
32,1.8074,0.1875,2.4442,1744,32,1.5938,0.125,0.567,404,64,1.3423,0.14062,-1.637,120,32,1.3352,0.1875,2.1573,1480,32,1.3348,0.15625,-1.4538,732,32,1.3053,0.1875,-1.1316,420,32,1.1417,0.15625,0.78954,928,32,1.0875,0.15625,-1.4741,464,32,0.98568,0.125,-2.9244,8,128,0.91654,0.15625,0.02941,1552,256,0.90402,0.12109,-0.97367,192,32,0.88654,0.1875,1.6079,1504,64,0.84898,0.15625,-0.94377,792,32,0.83905,0.15625,1.7539,1668,32,0.83599,0.15625,0.40757,1692,0.59486,1.548,1.3998,1.9739,1.9172,2.1236,1.9479,1.8968,1.5945,1.3571,1.0959,0.77334,0.56469,0.28365,0.19532,normal
256,1.5045,0.015625,1.6959,672,256,0.8415,0.015625,2.2755,32,128,0.63441,0.023438,-2.8426,0,256,0.58872,0.015625,1.9059,256,256,0.54057,0.015625,1.9433,384,128,0.52661,0.015625,1.4218,672,64,0.41882,0.046875,-0.73117,416,128,0.38647,0.015625,-1.5284,832,256,0.36684,0.054688,2.3685,640,256,0.34314,0.03125,-0.81001,0,256,0.28176,0.03125,-0.28867,160,32,0.23737,0.03125,0.76767,4,32,0.19354,0.03125,2.9103,396,64,0.25381,0.015625,2.091,776,256,0.20338,0.011719,-2.5039,512,-1.1439,0.91946,-0.30341,-0.086198,0.39034,-0.07652,-0.065472,0.22775,-0.011436,-0.059217,0.13193,-0.012014,-0.037254,0.14777,-0.038504,normal
