MFCC1_S1,MFCC2_S1,MFCC3_S1,MFCC4_S1,MFCC5_S1,MFCC6_S1,MFCC7_S1,MFCC8_S1,MFCC9_S1,MFCC10_S1,MFCC11_S1,MFCC12_S1,MFCC13_S1,MFCC14_S1,MFCC1_S2,MFCC2_S2,MFCC3_S2,MFCC4_S2,MFCC5_S2,MFCC6_S2,MFCC7_S2,MFCC8_S2,MFCC9_S2,MFCC10_S2,MFCC11_S2,MFCC12_S2,MFCC13_S2,MFCC14_S2,MFCC1_Sys,MFCC2_Sys,MFCC3_Sys,MFCC4_Sys,MFCC5_Sys,MFCC6_Sys,MFCC7_Sys,MFCC8_Sys,MFCC9_Sys,MFCC10_Sys,MFCC11_Sys,MFCC12_Sys,MFCC13_Sys,MFCC14_Sys,MFCC1_Dias,MFCC2_Dias,MFCC3_Dias,MFCC4_Dias,MFCC5_Dias,MFCC6_Dias,MFCC7_Dias,MFCC8_Dias,MFCC9_Dias,MFCC10_Dias,MFCC11_Dias,MFCC12_Dias,MFCC13_Dias,MFCC14_Dias,atomLen1,atomAmp1,atomFreq1,atomPhase1,atomPos1,atomLen2,atomAmp2,atomFreq2,atomPhase2,atomPos2,atomLen3,atomAmp3,atomFreq3,atomPhase3,atomPos3,atomLen4,atomAmp4,atomFreq4,atomPhase4,atomPos4,atomLen5,atomAmp5,atomFreq5,atomPhase5,atomPos5,atomLen6,atomAmp6,atomFreq6,atomPhase6,atomPos6,atomLen7,atomAmp7,atomFreq7,atomPhase7,atomPos7,atomLen8,atomAmp8,atomFreq8,atomPhase8,atomPos8,atomLen9,atomAmp9,atomFreq9,atomPhase9,atomPos9,atomLen10,atomAmp10,atomFreq10,atomPhase10,atomPos10,atomLen11,atomAmp11,atomFreq11,atomPhase11,atomPos11,atomLen12,atomAmp12,atomFreq12,atomPhase12,atomPos12,atomLen13,atomAmp13,atomFreq13,atomPhase13,atomPos13,atomLen14,atomAmp14,atomFreq14,atomPhase14,atomPos14,atomLen15,atomAmp15,atomFreq15,atomPhase15,atomPos15,LPC_Coefficient2,LPC_Coefficient3,LPC_Coefficient4,LPC_Coefficient5,LPC_Coefficient6,LPC_Coefficient7,LPC_Coefficient8,LPC_Coefficient9,LPC_Coefficient10,LPC_Coefficient11,LPC_Coefficient12,LPC_Coefficient13,LPC_Coefficient14,LPC_Coefficient15,LPC_Coefficient16,Class
-6.7123,4.7612,1.7231,0.8468899999999999,0.40087,0.30698000000000003,-0.068487,-0.22511,0.017734,-0.0060731000000000005,-0.047898,-0.083101,-0.032539,0.040919,-8.434,5.5179,1.9331,1.0475,0.5988100000000001,0.42398,-0.2164,-0.25845,0.11137999999999999,-0.030282999999999997,-0.06750199999999999,-0.11012999999999999,-0.0017483000000000002,0.012959,-9.6008,6.1068,1.9252,1.0202,0.70333,0.29678000000000004,-0.17144,-0.19118,0.063467,0.020696,-0.12542999999999999,-0.11267,0.025686,0.00072646,-8.6268,5.6977,2.1037,1.2533,0.23496999999999998,0.19275,0.086247,-0.33111999999999997,-0.049791,-0.023075,-0.047998,-0.015336,-0.060465,-0.01969,128.0,4.4157,0.054688,-2.0543,960.0,128.0,3.6848,0.039062,-1.6187,896.0,128.0,3.1337,0.054688,-1.9598,480.0,128.0,2.9193,0.054688,0.60435,1072.0,512.0,2.506,0.050781,0.34948,512.0,32.0,2.7713,0.03125,2.1976,88.0,72.727,2.3208,0.080966,-2.5111,227.64,215.27,2.3077,0.036222000000000004,-1.5035,548.36,128.0,2.1846,0.03125,-0.28103,528.0,512.0,2.1583,0.06640599999999999,-0.54498,576.0,34.909,2.5754,0.03267,2.0721,1058.9,32.0,2.0374,0.03125,2.2797,1284.0,32.0,2.3659,0.03125,-1.3526,156.0,32.0,1.7091,0.03125,-0.61016,480.0,64.0,1.7109,0.046875,1.557,988.36,-0.38198000000000004,0.37718,-0.0085082,0.20998000000000003,0.077488,0.16752999999999998,0.096093,0.09869299999999999,0.039764,0.061220000000000004,0.058766,0.052881,0.082182,-0.011575,0.043927,abnormal
-2.9074,4.1218,1.4887,1.3734,0.43976000000000004,0.14435,0.14128,-0.019188999999999998,-0.04603,-0.11846,-0.087784,-0.031548,0.0052168,-0.023367,-4.425,5.0101,1.9448,1.7865,0.59978,0.24786999999999998,0.18474000000000002,0.017703,-0.047254000000000004,-0.24134,-0.1118,-0.08313200000000001,-0.031319,0.048794,-5.1583,5.2193,1.9882,1.8666,0.5586,0.26092,0.22798000000000002,-0.049212,-0.07585,-0.21785,-0.07424800000000001,-0.046178,-0.042073,0.021248,-5.4441,5.1901,1.8155,1.7454,0.51226,0.18361,0.19969,-0.068502,-0.09788999999999999,-0.22199000000000002,-0.09813,-0.031583,-0.014941999999999999,0.0097985,128.0,4.502,0.054688,-2.4162,608.0,64.0,4.4212,0.03125,1.0701,232.0,128.0,4.2023,0.039062,2.0293,752.0,64.0,3.9704,0.078125,-0.79446,144.0,256.0,3.8417,0.039062,1.263,448.0,128.0,3.6939,0.039062,-2.7618,896.0,128.0,3.4665,0.039062,2.4652,48.0,128.0,3.4301,0.085938,1.3843,976.0,64.0,3.4148,0.046875,1.1649,288.0,58.181999999999995,2.8527,0.044034,0.65141,242.18,43.636,3.165,0.034801,-1.4076,358.91,128.0,2.7321,0.03125,1.9393,304.0,174.55,2.6465,0.042614,-0.82034,769.45,113.45,2.6232,0.051136,0.19365,938.18,256.0,2.5471,0.058239,-1.1851,0.0,-1.0542,1.0476,-0.5595,0.49048,-0.34121999999999997,0.5235,-0.33145,0.28373000000000004,-0.16330999999999998,0.27389,-0.23992,0.16983,-0.025047999999999997,-0.043574,0.040481,normal
-5.7519,4.3569,2.2969,1.2329999999999999,0.56963,0.19638,0.07535,-0.029525,-0.03493,-0.079807,-0.12895,-0.049762,0.017795,0.012971000000000002,-6.7113,5.0645,2.8512,1.659,0.85072,0.36079,0.10559,-0.095538,-0.14317,-0.1482,-0.10455,-0.062346000000000006,-0.035220999999999995,-0.0044817,-9.2814,5.3023,3.0254,1.7273,0.82809,0.29966,0.12934,-0.086896,-0.17625,-0.13842000000000002,-0.10532000000000001,-0.088112,-0.031793,0.029582999999999998,-7.8882,5.2969,2.8501,1.6272,0.7525,0.27443,0.08050399999999999,-0.0927,-0.094181,-0.12686,-0.13266,-0.067352,-0.019726,-0.005184,40.727,2.9196,0.089489,-2.1192,683.64,512.0,2.7227,0.050781,-0.047671,768.0,168.73,2.4356,0.057527999999999996,-0.043094,649.45,151.27,2.4289,0.060014,-0.02192,845.82,64.0,2.4239,0.058239,0.10272,816.73,256.0,2.3903,0.035156,0.8936799999999999,40.727,512.0,2.2508,0.021484,-2.0702,192.0,512.0,2.2484,0.03125,-2.7607,768.0,116.36,2.202,0.040483,-2.5327,1125.8,145.45,1.9469,0.06321,2.3051,218.18,125.09,1.9019,0.081676,1.1135,769.09,186.18,1.8296,0.035511,-1.3382,581.82,64.0,1.829,0.078125,0.38649,528.0,256.0,1.7849,0.070312,-1.9586,288.0,256.0,1.7175,0.054688,-2.1282,192.0,-0.8727600000000001,0.8305600000000001,-0.1547,0.23934,-0.028672000000000003,0.10941,0.10943,-0.010618,0.10743,0.037732999999999996,0.083138,-0.048683,0.1183,-0.033721,0.058622,normal
-9.4721,4.5309,1.1342,0.81698,0.16245,0.18314,0.15769,-0.028907,0.020980000000000002,-0.11562,-0.045106,-0.042312999999999996,-0.034118,0.007929899999999998,-11.698,5.2309,0.80537,1.2678,0.29909,0.24705,0.25244,-0.056738,0.058195000000000004,-0.1164,-0.004958,-0.073274,-0.12261,0.026839,-11.854000000000001,5.8378,0.86275,1.3291,0.24875999999999998,0.30837,0.31459000000000004,-0.081318,0.038441,-0.13671,-0.0073619,-0.062426,-0.07231599999999999,0.056946000000000004,-11.915999999999999,5.4548,1.0747,1.3725,0.38549,0.34,0.18773,-0.14340999999999998,0.074012,-0.10935999999999998,-0.08522,-0.053217999999999994,-0.05555499999999999,-0.01864,512.0,3.1903,0.023438,-1.9166,128.0,250.18,2.8829,0.050959,0.034863,398.91,226.91,2.8407,0.038352,-2.5337,437.82,349.09,2.8258,0.043679,-2.5982,250.18,154.18,2.4696,0.053266999999999995,-1.0754,862.91,395.64,2.3423,0.029119,0.7439600000000001,593.45,512.0,2.1737,0.037108999999999996,2.2595,69.818,122.18,2.0209,0.029830000000000002,2.4761,730.91,69.818,2.0114,0.087358,1.8732,253.09,64.0,1.9738,0.046875,-1.9085,344.0,512.0,1.8737,0.014205,1.8242,384.0,40.727,1.7776,0.053977,-2.1725,920.0,101.82,1.7761,0.045455,1.9243,790.91,32.0,1.7372,0.125,1.5037,24.0,81.455,1.6837,0.062855,-1.0332,165.82,-0.8677299999999999,0.9506700000000001,-0.41238,0.41975,-0.13731,0.21251,-0.00299,0.14742,-0.075152,0.18872,-0.084036,0.12938,-0.023632,0.017636000000000002,0.050104,abnormal
-7.7728,4.4963,0.7267399999999999,0.93858,-0.09494,0.077835,0.028444999999999998,-0.22728,5.85e-05,-0.11125,0.0165,0.00055253,-0.022571,0.010829,-8.984,5.4404,0.37463,1.3655,-0.21906,-0.0013304999999999999,0.20924,-0.23121,0.07749600000000001,-0.14207999999999998,-0.0093512,0.010579,-0.098164,-0.050238,-9.8156,5.8489,0.15903,1.5199,-0.42003,0.06625299999999999,0.15849000000000002,-0.3105,0.14877,-0.11553,0.016191999999999998,-0.049061,-0.06703200000000001,0.024994,-8.1399,5.4613,0.52982,1.504,-0.27033,0.076567,0.14652,-0.25161999999999995,0.071898,-0.11215,0.00056666,-0.027364999999999997,-0.019416,-0.00063694,512.0,21.903000000000002,0.050781,-2.2005,448.0,128.0,20.037,0.039062,2.0111,528.0,128.0,24.778000000000002,0.0078125,1.5082,560.0,64.0,16.745,0.046875,-2.4245,216.0,128.0,16.413,0.039062,2.0136,1152.0,128.0,16.102,0.046875,1.7873,1296.0,512.0,15.584000000000001,0.019531,-0.47846000000000005,576.0,256.0,14.798,0.035156,-0.48811000000000004,608.0,64.0,13.805,0.046875,-0.54075,16.0,64.0,13.895999999999999,0.03125,-1.995,152.0,372.36,12.897,0.020952000000000002,0.86946,645.82,395.64,12.808,0.018111000000000002,0.51354,538.18,32.0,8.2436,0.0,3.1416,8.0,128.0,11.202,0.054688,-1.9101,1216.0,256.0,11.248,0.0078125,1.5616,992.0,-0.38174,0.3586,4.35e-05,0.20503000000000002,0.02338,0.1148,0.13723,0.055930999999999995,0.086244,0.1331,0.039293,0.081606,0.048942,0.058207,0.0046742,normal
-4.4525,4.6285,1.838,0.93695,0.5029,0.13915,-0.056933000000000004,-0.10249000000000001,0.019949,-0.027029,-0.08594700000000001,-0.064705,-0.023334,0.030925,-6.7948,5.7458,2.1177,0.94955,0.54592,0.25432,-0.031167,-0.14775,0.032557,0.0041322,-0.071546,-0.052788,-0.028607,-0.027602999999999996,-7.3257,5.7974,2.156,1.2702,0.66668,0.26463000000000003,-0.07471,-0.21759,0.016493999999999998,-0.028325,-0.086977,-0.090911,-0.028857,0.025914,-6.6836,5.7924,2.2159,1.0546,0.55703,0.13248,-0.080045,-0.14564000000000002,-0.024881,-0.0055078,-0.018459,-0.016268,-0.013513999999999998,-0.017648,256.0,3.7161,0.05859400000000001,-1.2523,352.0,512.0,3.6955,0.05859400000000001,-0.785,0.0,110.55,3.6673,0.046875,-1.5529,1082.9,256.0,3.6085,0.035156,-2.4921,864.0,256.0,3.4483,0.046875,-1.1235,480.0,128.0,3.3206,0.039062,-1.3306,1200.0,174.55,3.076,0.055042999999999995,1.5309,257.45,113.45,3.0291,0.072443,-0.66057,451.27,46.545,2.6904,0.055398,1.9793,1374.5,49.455,2.6708,0.053977,0.96416,1364.4,32.0,2.5884,0.0625,-0.76145,384.0,32.0,2.3921,0.0625,-0.47408999999999996,762.55,232.73,2.3113,0.034446,-2.0869,168.73,372.36,2.2998,0.06392,1.5797,58.181999999999995,139.64,2.2739,0.040483,1.0471,647.27,-0.8997700000000001,0.7225699999999999,-0.18356,0.27616999999999997,-0.0078084,0.12183,0.021866999999999998,0.018262999999999998,0.10327,-0.02194,0.060312,-0.0010265,0.1102,-0.11800999999999999,0.1177,abnormal
-3.9931,4.538,1.4418,0.8892,0.06803200000000001,0.1896,0.17485,-0.13668,0.068424,0.0042606,-0.090934,-0.038772,-0.008817700000000001,-0.0096807,-6.4479999999999995,5.388999999999999,1.4195,1.3074,0.13451,0.27815,0.15491,-0.14069,0.11748,-0.13194,-0.087753,-0.04566,-0.041969,0.011031000000000001,-6.5786,5.8702,1.3015,1.2428,0.048089,0.25464000000000003,0.11068,-0.27126999999999996,0.093274,-0.11528,-0.046676999999999996,-0.020649,-0.080941,-0.0061719999999999995,-6.3796,5.5621,1.2776,1.2993,0.019341,0.26738,0.1997,-0.1863,0.10540999999999999,-0.098375,-0.041864,-0.025800999999999998,-0.053751,-0.035298,32.0,5.9925,0.03125,1.3473,712.0,64.0,4.258,0.03125,2.8734,776.0,64.0,5.4473,0.015625,-1.2488,1384.0,64.0,4.2612,0.03125,0.87756,880.0,32.0,3.5689,0.03125,-0.17486,1208.0,128.0,4.2111,0.015625,-1.6074,160.0,64.0,4.2814,0.015625,0.97969,624.0,64.0,3.9556,0.03125,2.1389,1016.0,512.0,3.0810000000000004,0.023438,0.56481,192.0,512.0,2.9224,0.050781,-0.80345,704.0,128.0,2.8458,0.039062,2.3333,128.0,64.0,2.8171,0.046875,-2.021,248.0,49.455,3.0247,0.029830000000000002,0.07410599999999999,52.727,512.0,2.5829,0.0078125,-0.55684,64.0,128.0,2.3858,0.039062,0.8223799999999999,1088.0,-0.85003,0.6796800000000001,-0.23415999999999998,0.10812000000000001,0.12007999999999999,0.059614999999999994,0.025786,0.13716,-0.028770999999999998,0.071546,0.010332,-0.030706,0.06804500000000001,-0.0025928,0.023038999999999997,normal
-6.8629999999999995,4.5321,2.0214,1.0537,0.44404,0.09478500000000001,0.013241999999999999,-0.08704500000000001,-0.089817,-0.084723,-0.040313999999999996,-0.011627,-0.0014777000000000002,0.0033442,-6.591,5.3946,2.5021,1.3717,0.61235,0.19368,0.04106,-0.12588,-0.14404,-0.11914000000000001,-0.013375,-0.023556,-0.074001,-0.004756100000000001,-9.6777,5.7897,2.6704,1.4349,0.58454,0.16760999999999998,0.0029307,-0.12132000000000001,-0.062354999999999994,-0.093138,-0.071171,-0.056735,-0.034019,-0.0093021,-9.1213,5.445,2.5559,1.3652,0.5569,0.18698,0.059259000000000006,-0.073589,-0.038572,-0.07324299999999999,-0.061911,-0.039779,-0.031773,-0.0077196,256.0,5.1928,0.019531,1.1774,480.0,128.0,5.0001,0.054688,-0.79691,400.0,128.0,4.3528,0.03125,-0.7988,240.0,256.0,4.1809,0.05859400000000001,2.8369,512.0,128.0,3.917,0.03125,-2.8365,464.0,93.09100000000001,3.8208,0.046875,0.10525,469.82,130.91,3.9164,0.04652,0.59988,386.18,64.0,3.7396,0.046875,2.4092,1360.0,512.0,3.6889999999999996,0.072266,-0.8906799999999999,64.0,206.55,3.6957,0.033381,0.6399199999999999,537.82,407.27,3.4387,0.036932,1.4040000000000001,821.82,407.27,3.3599,0.018466,2.193,589.09,186.18,3.3173,0.049183,1.9901,157.09,256.0,3.2472,0.015625,-0.091929,1120.0,64.0,3.2055,0.03125,-1.389,1280.0,-0.62507,0.6189600000000001,-0.26098000000000005,0.41491999999999996,-0.15400999999999998,0.21691999999999997,-0.005099800000000001,0.011881999999999998,0.10970999999999999,0.040394,0.1221,-0.045254,0.061063,0.015769,0.066557,normal
-5.5729,4.4213,2.1461,1.0455,0.44869,0.11709000000000001,-0.038818,-0.085224,-0.027472000000000003,-0.054671000000000004,-0.077226,-0.062827,-0.015249,0.011285,-6.8669,5.3083,2.6931,1.4677,0.69403,0.25605,0.05496,-0.08140599999999999,-0.051417,-0.090289,-0.09757300000000001,-0.072977,-0.057386,-0.00062915,-8.5867,5.6383,2.7783,1.4797,0.6533800000000001,0.1805,0.021111,-0.057145,-0.016078,-0.065988,-0.06626599999999999,-0.029727999999999997,-0.028849,-0.016184,-8.9133,5.5051,2.6075,1.348,0.56043,0.14954,0.04873,-0.039156,-0.058039,-0.11272,-0.08330800000000001,-0.054498000000000005,-0.045462999999999996,-0.013228,512.0,4.2093,0.037108999999999996,-1.3497,0.0,58.181999999999995,4.1651,0.048295,0.39595,1010.9,101.82,3.968,0.039773,-1.1112,1029.1,64.0,3.7959,0.046875,-1.2061,1192.0,32.0,3.3187,0.03125,2.5823,688.0,32.0,2.7877,0.059659000000000004,0.1495,997.09,162.91,2.8377,0.056817999999999994,-0.7589100000000001,733.09,381.09,3.0356,0.071023,1.2407,525.82,512.0,2.9927,0.040661,-1.1016,640.0,32.0,3.5189,0.042614,0.84447,141.45,98.90899999999999,2.7193,0.051136,-0.40703,1230.5,64.0,2.7101,0.053977,-2.2405,928.73,58.181999999999995,2.864,0.018466,-1.1099,945.45,32.0,2.2569,0.036932,-1.0289,477.09,32.0,2.659,0.056817999999999994,-1.04,262.18,-1.1589,1.0731,-0.55706,0.40325,-0.26244,0.34149,-0.15237,0.12761,-0.046742,0.081465,-0.060187,0.10947,-0.046501,0.033963,0.028942000000000002,normal
-2.5093,4.3156,2.0207,1.1418,0.53963,0.18473,-0.027124000000000002,-0.11058,-0.065854,-0.10407000000000001,-0.060991,-0.027114,-0.038774,-0.011446,-5.3108,5.2158,2.6376,1.6601,0.80393,0.33196,0.12408,-0.13842000000000002,-0.1268,-0.10244,-0.08582000000000001,-0.044666000000000004,-0.011612,-0.021807,-6.9072,5.6376,2.8663,1.6463,0.8124600000000001,0.33131,0.087212,-0.099222,-0.09043,-0.13135,-0.11809000000000001,-0.07636699999999999,-0.017662,0.011372,-5.257000000000001,5.1482,2.6846,1.585,0.8424,0.40567,0.085478,-0.17752,-0.12653,-0.1163,-0.099123,-0.051171,-0.050574,-0.0078753,256.0,5.6197,0.035156,-1.6804,608.0,128.0,4.8565,0.03125,1.4903,384.0,512.0,3.8806,0.023438,-2.9105,768.0,128.0,3.6446,0.03125,-1.3785,816.0,512.0,3.247,0.023438,-1.6179,64.0,512.0,3.2352,0.023438,-1.4768,384.0,512.0,3.2247,0.037108999999999996,-2.2843,0.0,512.0,3.1774,0.042969,0.06665,896.0,128.0,2.9023,0.046875,-1.7890000000000001,1216.0,32.0,3.5373,0.03125,-1.2543,933.45,32.0,3.3648,0.03125,-1.161,574.55,32.0,2.4908,0.0625,-1.9828,549.45,128.0,2.4245,0.10156,-1.0029,656.0,43.636,2.1416,0.03125,0.24408000000000002,493.82,52.364,2.2378,0.03125,-2.1663,834.18,-1.1216,1.1218,-0.59672,0.50407,-0.16339,0.24045,-0.077517,0.18862,0.026945999999999998,0.043697,-0.011796,0.16624,-0.10242000000000001,0.083011,0.010731999999999998,normal
-7.0601,4.2203,2.0881,1.2409999999999999,0.68437,0.34455,0.13338,-0.097081,-0.13086,-0.14069,-0.071238,-0.012367,-0.065545,-0.036156,-9.0618,5.1269,2.383,1.6549,0.79205,0.3589,0.10955999999999999,-0.11560999999999999,-0.034234,-0.10795999999999999,-0.091022,-0.043263,-0.049031,-0.0058889,-9.8438,5.2055,2.6367,1.8189,0.9098299999999999,0.38079,0.12547,-0.12908,-0.054720000000000005,-0.067219,-0.07882,-0.041077999999999996,-0.039764,-0.024850999999999998,-9.3641,5.3006,2.3964,1.6619,0.75768,0.2792,0.093375,-0.10361,-0.051342,-0.13172999999999999,-0.080513,-0.0256,-0.050607,-0.015052000000000001,512.0,3.9249,0.025391,-1.1520000000000001,448.0,32.0,3.6624,0.0625,0.8153,184.0,512.0,3.5831,0.039062,0.29679,768.0,128.0,3.5638,0.039062,-1.9366,0.0,64.0,3.2066,0.046875,1.0446,0.0,256.0,3.1856,0.054688,-2.6108,512.0,32.0,3.4041,0.042614,1.0096,297.45,75.63600000000001,3.157,0.047053,0.88145,1205.5,468.36,2.8487,0.04723,0.6228,696.36,349.09,2.7533,0.0625,0.45511,593.45,64.0,2.5871,0.046875,-0.51157,360.0,512.0,2.5628,0.023438,2.9697,832.0,32.0,2.5962,0.056817999999999994,0.4496,219.27,186.18,2.4212,0.038352,0.8843,704.0,197.82,2.4034,0.039773,1.0808,768.0,-1.0926,1.1173,-0.61021,0.61247,-0.28089000000000003,0.2989,-0.11785999999999999,0.19288,-0.07137,0.1334,-0.017306000000000002,0.052516,0.0060501,-0.0036411,0.035795999999999994,normal
0.7012,4.0354,2.3256,1.4233,0.68288,0.19430999999999998,-0.064221,-0.18352000000000002,-0.14887,-0.1157,-0.06653300000000001,-0.047249,-0.020464,0.0063994,-2.8968,4.8111,3.0923,1.9842,1.0415,0.31221,-0.10694000000000001,-0.29663,-0.2626,-0.19384,-0.074113,-0.0058371000000000004,0.013966,0.042972,-4.1001,5.1631,3.2784,2.0627,0.9904200000000001,0.25406999999999996,-0.1011,-0.27485,-0.24375,-0.1601,-0.045633,0.020689,0.040626999999999996,0.030313999999999997,-3.7839,4.9746,3.1278,1.9943,0.9727299999999999,0.2545,-0.1198,-0.29373,-0.21306999999999998,-0.12746,-0.040975,0.01914,0.026933999999999996,0.011191,32.0,2.189,0.125,-1.3509,128.0,32.0,2.0897,0.09375,2.1015,296.0,512.0,1.9899,0.16602,0.34859,448.0,512.0,1.9719,0.15039,1.1143,192.0,32.0,1.8941,0.125,1.1325,4.0,32.0,1.8624,0.1875,0.17997,69.714,32.0,1.7338,0.15625,1.2952,44.0,512.0,1.6849,0.18555,1.4468,128.0,512.0,1.6433,0.18555,0.13501,576.0,43.428999999999995,1.6354,0.15625,1.1908,884.86,185.14,1.5819,0.18164,-0.9484799999999999,751.71,64.0,1.5648,0.2048,-1.5583,150.86,290.29,1.5593,0.17732,1.7512,481.43,68.571,1.5477,0.18972999999999998,-0.028522000000000002,512.57,80.0,1.5405,0.1476,0.8806799999999999,642.29,0.30276,1.0887,0.72055,0.98209,0.77023,0.89192,0.7780699999999999,0.7411800000000001,0.63551,0.53603,0.42246000000000006,0.3316,0.1979,0.11037999999999999,0.11785,abnormal
-2.3732,4.4527,1.8895,1.1982,0.41185,-0.033431,0.16077,0.009087,-0.23254,-0.10303,0.018818,-0.11209000000000001,-0.065652,0.061374,-4.7087,5.1605,2.2906,1.5612,0.5150600000000001,-0.098286,0.23093000000000002,0.054436,-0.28501,-0.13924,0.017553,-0.12930999999999998,-0.070099,0.09842100000000001,-5.7955,5.5735,2.4239,1.8047,0.53685,-0.16162,0.30972,0.069254,-0.34252,-0.13342,0.030775999999999998,-0.1524,-0.079105,0.10412,-5.5088,5.4453,2.2281,1.6531,0.4626,-0.1924,0.29224,0.083672,-0.30706999999999995,-0.11997999999999999,0.027875,-0.15623,-0.08232300000000001,0.10349000000000001,148.09,1.7368,0.31713,-0.40276999999999996,297.95,245.58,1.6792,0.30778,-1.4871,235.35,229.21,1.6207,0.32199,-0.078264,252.09,171.91,1.517,0.33962,1.0203,316.56,161.49,1.4015,0.38236,1.0257,442.98,231.44,1.3797,0.37318,1.1374,435.07,116.09,1.3113,0.36932,0.9375,623.26,129.49,1.2998,0.33998,0.63715,530.42,72.93,1.2722,0.35102,0.5602600000000001,808.56,135.44,1.2570000000000001,0.37,0.11352000000000001,586.88,139.16,1.2509,0.33503,0.22389,433.12,189.02,1.2232,0.36024,-0.43835,678.6,189.02,1.194,0.35206,0.28859,549.86,167.44,1.1741,0.3601,0.28765,524.19,107.16,1.1524,0.36405,0.21998,624.37,1.3207,1.5387,1.6062,1.6030000000000002,1.4801,1.3530000000000002,1.2768,1.2098,1.163,1.0934,0.94147,0.7600899999999999,0.55721,0.28701,0.12440999999999999,abnormal
-1.8305,4.4893,2.2245,1.1016,0.38177,0.065775,-0.022484999999999998,-0.083316,-0.022632,-0.043063,-0.063694,-0.053942,-0.036708,-0.010838,-4.4845,5.346,2.7934,1.4502,0.50349,0.075613,-0.014215,-0.079209,-0.016641999999999997,-0.017702000000000002,-0.040034,-0.074051,-0.056899,-0.001585,-5.5187,5.7377,2.9544,1.5609,0.48753,0.04215,-0.036091000000000005,-0.095917,-0.0053904,-0.011399,-0.037015,-0.065463,-0.059000000000000004,-0.019038,-5.0182,5.4688,2.8383,1.4824,0.4759,0.032701999999999995,-0.051026,-0.10715,-0.0035957999999999997,-0.0032569,-0.036362,-0.049281,-0.053417,-0.022309,199.64,2.5799,0.47483000000000003,-0.87945,640.27,290.91,2.2366,0.46633,-1.0671,570.05,308.73,2.0311,0.4474,1.3586,771.09,170.55,1.945,0.46092,0.36862,640.45,207.64,1.8442,0.45878,-0.36058,551.05,234.55,1.6934,0.44937,-0.36639,715.64,183.27,1.6253,0.44713,-0.45288,583.77,254.55,1.6109,0.45091000000000003,-0.24377,685.91,237.09,1.5581,0.44973,0.20925,592.68,269.82,1.5254,0.44771000000000005,0.065075,585.95,190.91,1.5204,0.44491,-0.63027,528.14,193.45,1.4844,0.44571000000000005,-0.16217,478.77,246.91,1.4597,0.44173999999999997,-0.29861,488.55,235.27,1.4373,0.44891000000000003,-0.26211,488.41,265.82,1.3789,0.43737,-0.49685,497.27,1.056,0.8887299999999999,0.80569,0.70201,0.59168,0.5417,0.43554,0.35081999999999997,0.28765999999999997,0.20302,0.19567,0.19138,0.15413,0.10036,0.050707,abnormal
-3.1065,4.2089,2.2475,1.321,0.70435,0.32449,0.10942,-0.081687,-0.15278,-0.17954,-0.1147,-0.046557999999999995,-0.0012454,0.031181,-5.7953,4.9747,2.7369,1.7008,0.93504,0.48103,0.19354000000000002,-0.10832,-0.2101,-0.23029000000000002,-0.15843,-0.071274,0.0023098000000000003,0.048617,-6.9374,5.2798,2.9204,1.8439,0.9827899999999999,0.49781000000000003,0.19925,-0.12709,-0.2178,-0.25033,-0.16727999999999998,-0.041551,0.008583499999999999,0.03349,-6.2474,5.0793,2.7752,1.7347,0.8947799999999999,0.44435,0.16643,-0.12666,-0.21745,-0.23046,-0.13667,-0.064042,-0.0033122,0.050697000000000006,105.06,1.8829,0.27108000000000004,0.24679,1091.6,272.91,1.676,0.26647,0.043817,477.74,230.04,1.6039,0.27779,-0.09632,619.17,184.75,1.5542,0.29706,-0.14974,552.68,115.92,1.5190000000000001,0.30248,-0.0059034,773.51,161.21,1.4933,0.28494,-0.73945,700.68,172.08,1.4717,0.30539,-0.49773,806.26,187.17,1.4389,0.29898,-0.53828,719.47,223.4,1.4171,0.32282,0.091111,619.17,215.55,1.3846,0.3303,-0.22855999999999999,497.66,188.38,1.3619999999999999,0.32900999999999997,-0.40286,550.79,196.83,1.3514,0.32591,0.048424,557.13,251.17,1.3422,0.34415999999999997,0.24005,512.08,259.02,1.3238,0.32702,0.37094,506.94,147.32,1.3066,0.33936,-0.084758,604.15,1.3,1.4097,1.2896,1.0842,0.92176,0.80175,0.68305,0.5383399999999999,0.41286000000000006,0.31339,0.23981,0.16712,0.10853,0.085861,0.044193,abnormal
