,MFCC1_S1,MFCC6_S1,MFCC2_S2,MFCC4_S2,MFCC5_S2,MFCC6_S2,MFCC5_Sys,MFCC5_Dias,MFCC6_Dias,MFCC12_Dias,MFCC13_Dias,MFCC14_Dias,Class
780,-10.722999999999999,0.23718000000000003,4.6343,2.0876,0.45643999999999996,0.5614100000000001,0.10303,-0.011742,0.44892,-0.012106,-0.10465,-0.01372,normal
781,-2.4196,0.33515,6.0505,1.0098,0.48811000000000004,0.23814000000000002,0.090741,0.04344,-0.17653,-0.030904,-0.036032,-0.010622,normal
782,-10.14,0.31644,5.749,1.0044,0.15424000000000002,0.34004,0.38821,0.22089,0.022442,-0.019482,-0.059609,0.0019149000000000002,normal
783,-9.9625,0.057293,6.1298,0.9091100000000001,-0.081862,0.00035515,-0.23001,-0.55758,-0.11607,-0.0079337,-0.042076,0.02903,normal
784,-3.1944,0.09840499999999999,5.7751,1.2138,0.47292,0.31051,0.069779,0.23331999999999997,0.26061,-0.054016999999999996,-0.028406999999999998,0.024947999999999998,normal
785,-3.3037,0.51294,4.9641,2.1492,1.1612,0.4197,0.7108800000000001,0.64295,0.17811,-0.042864,-0.064809,-0.0064975,normal
786,-2.8445,0.019303,5.372000000000001,1.4136,0.62254,0.063872,0.68112,0.58327,0.046113999999999995,-0.014916,-0.13185999999999998,-0.041333,normal
787,-8.2261,0.094672,5.2884,1.3972,0.03003,0.052163,-0.023771,-0.05474299999999999,0.009727600000000001,-0.050658999999999996,-0.034491,-0.010711,normal
788,-5.6665,0.11185999999999999,5.9276,0.9072100000000001,0.49483,0.24766999999999997,0.5832,0.61231,0.20259000000000002,-0.081082,-0.025889,0.0028879,normal
789,-9.8919,0.0023243,5.8484,0.7944899999999999,-0.1063,-0.014831,-0.055224,-0.060273,0.12075,-0.03725,-0.083993,-0.0036067,normal
790,-4.6009,0.22973000000000002,5.0313,1.9721,0.61392,0.27453,0.72797,0.61473,0.21259,0.015891,-0.011309999999999999,0.0033878,normal
791,-0.62251,0.44988,5.303,1.9386,1.0503,0.45353999999999994,0.46976,0.64446,0.15943,-0.002123,-0.0089895,0.027132,normal
792,-4.7398,0.11219000000000001,5.6105,1.2622,0.61617,0.2608,0.70363,0.617,0.31667,-0.074269,-0.035965,-0.0026129,abnormal
793,-3.0888,0.43976000000000004,5.2477,1.6546,0.65496,0.22355,0.47613999999999995,0.5716899999999999,0.18587,-0.044299,-0.041498,-0.041311,abnormal
794,-1.9503,0.20754,5.8984,1.0109,0.38064000000000003,0.168,-0.075418,-0.088501,0.12971,-0.051733,-0.08648,0.019259000000000002,normal
795,-3.8264,0.21506999999999998,5.0091,1.7818,0.95793,0.49116000000000004,0.3953,0.32658000000000004,0.18074,-0.008331700000000001,-0.044323,-0.013265,normal
796,-5.4394,0.47186999999999996,5.0639,1.8266,0.9565,0.51343,0.74588,0.83511,0.42868999999999996,-0.062086,-0.059087,0.002546,normal
797,-5.5598,0.48199,5.1587,1.7016,1.1708,0.54097,0.7091,0.93401,0.47513,-0.057561,-0.06801,-0.0062957,normal
798,-5.8374,0.39496,5.0002,1.5789,0.40799,0.33707,0.28994000000000003,0.33246,0.26771999999999996,-0.035506,-0.056865,-0.024215999999999998,abnormal
799,-8.1429,0.23599,5.8757,0.9051899999999999,0.28014,0.17547000000000001,0.31624,0.30715,0.25467,-0.0073235,-0.028147000000000002,-0.0093506,normal
800,-4.2393,0.15012999999999999,5.7958,1.4615,0.52815,0.25395,-0.048922,0.11715999999999999,0.24745,-0.020756999999999998,-0.10432999999999999,0.018285,normal
801,-10.107000000000001,-0.089219,4.783,1.4758,-0.32231,-0.036916000000000004,-0.50478,-0.46436000000000005,-0.052552,0.013166999999999998,-0.032161,-0.00059839,normal
802,-2.2582,0.39565,5.1988,1.5049,0.045038,0.28247,-0.016328,-0.034635,0.30074,-0.073232,-0.037862,-0.006772800000000001,normal
803,-5.8044,0.12861,6.2552,0.37163,-0.1902,-0.082511,-0.20415999999999998,0.17145,-0.037442,-0.015704,-0.008199799999999998,-0.018821,abnormal
804,-10.092,0.3293,5.5504,1.5612,0.49215,-0.11495999999999999,0.48965,0.68378,0.11215,-0.043539999999999995,-0.056604999999999996,-0.013279,normal
805,-1.3426,0.12565,5.6978,1.3274,-0.033316000000000005,0.062708,-0.4491,-0.6149899999999999,0.26487,-0.056573000000000005,-0.045571,-0.013024,abnormal
806,-2.501,0.2585,5.3893,1.1033,0.5473,0.25694,0.61646,0.57614,0.23298000000000002,-0.04242,-0.045144,-0.019619,normal
807,-4.2253,0.47202,4.9745,1.9322,0.95331,0.36416,0.66425,0.7018,0.17113,-0.021435,-0.029945999999999997,0.028918,normal
808,-4.6324,-0.053408000000000004,5.5373,1.3104,0.09891,0.021292,-0.11587,-0.078083,0.014431999999999999,0.0018120999999999999,-0.020406999999999998,-0.0401,normal
809,-6.5763,-0.020324000000000002,5.8599,1.5009,0.07874,-0.0078822,-0.43812,-0.5472600000000001,-0.16691,-0.060212,-0.052872,0.009651,normal
810,-9.2494,0.034983999999999994,5.797000000000001,0.8726299999999999,-0.056839,0.028867,0.09082799999999999,0.028388,0.043972000000000004,-0.013612,-0.031172000000000002,0.006443300000000001,normal
811,-2.7312,0.20786,5.6803,1.2447,0.98834,0.5039399999999999,0.70294,0.6779999999999999,0.19705,-0.049839,-0.081451,-0.029082999999999998,normal
812,-3.4268,0.12262,5.1922,1.5236,0.33333,0.23526999999999998,0.29467,0.25471,0.16087,-0.020367,-0.094278,-0.01648,normal
813,-15.533,0.11215,5.5932,1.2867,-0.030029000000000004,0.34765,-0.23306,-0.34643,0.24051,-0.066027,-0.014696,0.013293000000000001,normal
814,-10.855,0.10153999999999999,6.0214,0.9910700000000001,0.22523,0.13005,-0.15161,-0.0091441,0.024949000000000002,-0.029176999999999998,-0.062377999999999996,0.018458000000000002,normal
815,-8.3153,0.31324,5.6826,1.1431,0.4496,0.07484299999999999,0.2219,0.27689,0.17461,-0.038511000000000004,-0.065488,0.018646,normal
816,-8.2594,0.35613,5.2446,1.7928,0.67483,0.37290999999999996,0.061622,0.14390999999999998,0.11879,-0.053765999999999994,-0.067352,-0.044220999999999996,abnormal
817,-3.6884,0.049193,5.3572,1.4318,0.39337,0.23308,0.3003,0.38552,0.18423,-0.051912,-0.058385,-0.0016647000000000003,abnormal
818,-5.1081,0.11954000000000001,5.2251,1.2863,0.49905,0.13172,0.4943,0.51763,0.1621,-0.05545,-0.028382,-0.010222,normal
819,-2.9882,0.21563000000000002,5.5936,1.0188,0.049223,0.14211,0.095886,0.24706999999999998,0.23501999999999998,-0.0037173,-0.054578999999999996,-0.004547600000000001,normal
820,-12.280999999999999,0.44101999999999997,5.5743,1.2913,0.55613,0.19327,0.75226,0.43461000000000005,0.10447000000000001,-0.04197,-0.029099,-0.007875799999999999,normal
821,-4.6616,0.19229000000000002,5.1331,1.4039,0.37823,0.24543,0.46471999999999997,0.58783,0.22396,-0.050623,-0.052775,-0.013072,abnormal
822,-6.6148,0.27137,5.6856,1.3198,0.46219,0.15357,0.5220199999999999,0.63097,0.23155,-0.10061,-0.050993000000000004,-0.00074097,normal
823,-5.0882,-0.21345,5.6504,0.68485,-0.22588000000000003,-0.066453,-0.2071,-0.18132,-0.23244,-0.040427,-0.053270000000000005,0.0027305,normal
824,-3.8866,0.20953000000000002,5.7998,1.0983,-0.39569,-0.10707,-0.46693,-0.6641,0.20027999999999999,-0.027908,-0.016188,0.0091694,normal
825,-8.9809,0.45893999999999996,5.4271,1.4837,0.6620199999999999,0.24006,0.71503,0.61528,0.28019,-0.012218000000000001,-0.055621000000000004,0.029692000000000003,normal
826,-6.2626,0.26573,4.9831,1.4536,0.60133,0.31426,0.69092,0.64494,0.34546,-0.031207,-0.054426,-0.035348000000000004,abnormal
827,-1.5132,0.3151,5.7077,1.1139,0.46196000000000004,0.07019199999999999,0.73134,0.7149300000000001,0.10142000000000001,-0.040598,-0.05204299999999999,-0.011304999999999999,normal
828,-3.7611,0.20353,5.2094,1.5190000000000001,0.59492,0.24191,0.5024,0.6352800000000001,0.26627,-0.044047,-0.06375900000000001,0.018331999999999998,normal
829,-4.643,0.29969,6.0706,0.99597,0.37847,0.079541,0.40859,0.50237,0.16577,-0.058817999999999995,-0.031029,-0.0036363,normal
830,-0.6798,0.079466,6.0408,0.67647,0.09064900000000001,0.11345999999999999,-0.13648,-0.22391,-0.16041,-0.024411000000000002,-0.010843,-0.0051259999999999995,abnormal
831,-9.7095,0.0070346,6.011,1.2953,-0.30595,-0.15242999999999998,-0.70938,-0.7017899999999999,-0.029663,-0.024727000000000002,-0.05658099999999999,-0.015425999999999999,normal
832,-0.45183999999999996,0.1503,5.644,0.9401799999999999,0.3693,0.28002,0.008499799999999998,0.018406,0.026226,-0.0037826,-0.020350999999999998,-0.020968999999999998,normal
833,-6.9877,0.048991,5.2406,1.4295,0.16812,0.11287,0.00022075,0.10315999999999999,0.18307,-0.044111000000000004,-0.040616,0.0044271,normal
834,-4.3847,0.13585999999999998,5.4187,1.1889,0.03986,0.25711,-0.25303000000000003,-0.13543,0.16805,-0.0047092,-0.046178,-0.0010969,normal
835,-8.8421,0.48831,5.4854,0.9939600000000001,0.6708,0.37428,0.46543999999999996,0.71827,0.58515,-0.1058,0.0046475,-0.011445,abnormal
836,-1.8869,0.4086,5.3179,1.6058,0.7518,0.26608000000000004,0.045526,0.62555,0.29254,-0.035999,-0.095864,0.0029571,abnormal
837,-6.1583,0.081068,5.5144,1.4633,0.5703,0.16218,0.58286,0.574,0.15805,-0.077968,-0.057484,-0.02139,normal
838,-5.6306,0.39942,5.0096,1.9224,1.0526,0.46338,0.7372,0.78191,0.24366,-0.010322,0.011951,0.012258,normal
839,-4.3916,-0.034803,5.65,1.1369,-0.42998000000000003,-0.10094,-0.31489,-0.32318,-0.010952,-0.0078991,-0.06901,-0.012164,normal
840,-6.6258,0.18111,5.1076,1.5937,0.76663,0.34639000000000003,0.8443200000000001,0.6832600000000001,0.28183,-0.066432,-0.00037454,0.00027422,normal
841,-6.2412,0.096296,6.3342,0.8398399999999999,-0.07535399999999999,0.071652,-0.61828,-0.56165,-0.048369,0.016493999999999998,-0.066255,0.008822,normal
842,-5.6981,0.16672,6.0122,0.81235,-0.17374,0.20297,-0.74429,-0.73358,0.2566,-0.042631999999999996,-0.07023099999999999,0.021906000000000002,normal
843,-6.446000000000001,0.14914000000000002,5.2734,1.6499,0.9352299999999999,0.22682,0.72822,0.75655,0.022212,-0.008318299999999999,-0.035175,0.0028710000000000003,normal
844,-3.2889,0.5222399999999999,5.0264,1.5933,0.6724899999999999,0.41501000000000005,0.34206,0.64645,0.28719,-0.054028999999999994,-0.089665,0.031682999999999996,abnormal
845,-4.4468,0.3631,5.6179,1.2419,0.63157,0.21756,0.63064,0.48368999999999995,0.20313,-0.034125,-0.011229000000000001,0.014256,abnormal
846,-4.4442,0.25745999999999997,4.9521,1.745,0.7439899999999999,0.31417,0.76681,0.75345,0.29771,-0.063427,-0.043182,0.019046,normal
847,-1.2015,-0.051042000000000004,5.284,1.253,-0.5041800000000001,0.011016,-0.50617,-0.36424,0.08695900000000001,-0.049252,-0.038477,-0.030371,normal
848,-7.2568,0.31271,5.5977,1.3785,0.51227,0.34424,-0.047305,0.13899,0.51995,-0.024531999999999998,-0.088399,-0.045143,normal
849,-2.439,0.57325,5.1497,1.6592,0.54847,0.39933,0.061769000000000004,0.1808,0.46166,-0.075936,-0.064886,0.030691000000000003,normal
850,-4.1393,0.20761,5.7748,1.2987,0.5172800000000001,0.37135999999999997,0.17219,0.47305,0.38629,-0.039331,-0.080013,-0.016107,normal
851,-5.7944,0.30448000000000003,5.2066,1.6851,0.5796600000000001,0.26781,0.43209,0.22343000000000002,0.42015,-0.07099,-0.085503,-0.025606,normal
852,-8.9019,0.16604000000000002,5.0272,1.5634,0.79724,0.37518,0.70101,0.63918,0.29943000000000003,-0.047036,-0.0026655,-0.026108999999999997,abnormal
853,-5.433,0.34194,5.5099,1.454,0.78895,0.28365,0.64542,0.6116699999999999,0.11275,-0.009934700000000001,-0.00045885,-0.007195999999999999,normal
854,-2.846,0.43568999999999997,5.5829,1.2174,0.63954,0.42821000000000004,0.5350600000000001,0.6117199999999999,0.32311,-0.055058,-0.055438,0.017557,abnormal
855,-6.3666,0.15429,5.3279,1.3527,0.61168,0.21377,0.51798,0.56996,0.1731,-0.077625,-0.046158,0.0025071,normal
856,-1.7804,0.17401,5.3746,1.1548,0.4376,0.14321,0.41852,0.4303,0.19832,-0.037035000000000005,-0.04258,-0.029516000000000004,normal
857,-3.8438,0.3775,5.3076,1.6961,0.77999,0.34236,0.5786100000000001,0.66063,0.25742,-0.040164,-0.031511000000000004,0.012317,normal
858,-8.2834,0.36812,5.8814,0.8223600000000001,-0.37611,0.0015876,-0.30876,-0.32187,0.17435,-0.047178,-0.058253,0.03657,abnormal
859,-6.0206,0.18608,5.331,1.4836,0.65292,0.20815,0.80613,0.60245,0.19362000000000001,-0.0534,-0.0377,-0.0107,normal
860,-9.2562,0.27551,5.465,1.4484,0.6298199999999999,0.18566,0.5769,0.6837,0.22895,-0.037771,-0.07915900000000001,-0.018642,normal
861,-2.5881,0.24120999999999998,6.2492,0.5493899999999999,0.27960999999999997,0.2999,0.32773,0.30775,0.20442000000000002,-0.049282,-0.072899,0.008800200000000001,normal
862,-7.0809,0.48418999999999995,5.1093,1.9637,1.0484,0.47906000000000004,0.55375,0.64437,0.15939,-0.043731,-0.029089999999999998,0.0010798,normal
863,-6.7123,0.30698000000000003,5.5179,1.0475,0.5988100000000001,0.42398,0.70333,0.23496999999999998,0.19275,-0.015336,-0.060465,-0.01969,abnormal
864,-5.0153,0.33321,5.4942,1.3585,0.7963899999999999,0.39277,0.5342,0.64177,0.39157,-0.049694,-0.061498000000000004,0.012087,normal
865,-5.4265,0.22324000000000002,5.2637,1.6231,0.6087,0.33288,0.5122,0.50749,0.13607,-0.004904100000000001,-0.037452,0.013193,normal
866,-4.309,0.33462,5.3667,1.3505,0.60054,0.21831,0.70133,0.51683,0.17496,-0.060059,-0.025837,0.005612300000000001,normal
867,-2.9074,0.14435,5.0101,1.7865,0.59978,0.24786999999999998,0.5586,0.51226,0.18361,-0.031583,-0.014941999999999999,0.0097985,normal
868,-3.7973,0.33316999999999997,5.5144,1.3197,0.52976,0.24029,0.066255,0.23653000000000002,0.084212,-0.02083,-0.073909,0.00071353,normal
869,-5.6224,0.39046,5.2989,1.9073,0.95415,0.36394,0.82768,0.56606,0.069313,-0.046569,-0.062042999999999994,-0.006824800000000001,normal
870,-5.7519,0.19638,5.0645,1.659,0.85072,0.36079,0.82809,0.7525,0.27443,-0.067352,-0.019726,-0.005184,normal
871,-4.2055,0.40278,5.3366,1.7606,0.9789899999999999,0.45861999999999997,0.9454799999999999,0.9528,0.37185999999999997,-0.075727,-0.0192,-0.001099,normal
872,-4.9008,0.4469,5.2198,1.7084,1.0957,0.50964,0.70581,0.8458200000000001,0.30180999999999997,-0.084449,-0.056880999999999994,0.01516,normal
873,-9.4721,0.18314,5.2309,1.2678,0.29909,0.24705,0.24875999999999998,0.38549,0.34,-0.053217999999999994,-0.05555499999999999,-0.01864,abnormal
874,-7.7728,0.077835,5.4404,1.3655,-0.21906,-0.0013304999999999999,-0.42003,-0.27033,0.076567,-0.027364999999999997,-0.019416,-0.00063694,normal
875,-5.3631,0.40767,5.4008,1.5746,0.19758,0.38847,0.066643,-0.15439,0.5182100000000001,0.013533000000000002,-0.057621000000000006,-0.029394,abnormal
876,-5.4021,0.4038,5.4805,1.4386,0.7720899999999999,0.44777,0.41913999999999996,0.58681,0.24763000000000002,-0.027923000000000003,-0.037972000000000006,-0.050445,abnormal
877,-8.5707,0.064542,6.0905,0.9293600000000001,0.32535,0.18425,0.5111399999999999,0.38736,0.09332599999999999,-0.042484,-0.034838,0.0011198,normal
878,-2.5212,0.20407999999999998,5.4277,1.7794,0.77651,0.1986,0.6785399999999999,0.7353,0.063498,-0.030963,-0.011465000000000001,-0.013086000000000002,normal
879,-4.77,0.059914,5.9571,1.0737,0.48168,0.27102,0.20402,0.27602,0.16159,-0.0095267,-0.071189,-0.030064999999999998,abnormal
880,-4.2076,0.28523000000000004,5.5269,1.3921,0.6168100000000001,0.35419,0.33297,0.5037,0.28736999999999996,-0.07025,-0.042349,-0.0033417,normal
881,-4.7169,0.35368,5.8395,1.1967,0.5161899999999999,0.35233000000000003,0.29041999999999996,0.37716,0.1575,-0.058309,-0.021981,-0.013284,normal
882,-9.917,0.35908,5.5108,1.2081,0.30963,0.23390999999999998,0.055434000000000004,0.5765,0.29665,-0.061232,-0.0366,-0.0067063,abnormal
883,-5.5877,0.37435999999999997,5.5865,1.1542,0.51452,0.2693,0.5701,0.5451199999999999,0.22965,-0.041559,-0.04397,-0.0063668,normal
884,-4.4525,0.13915,5.7458,0.94955,0.54592,0.25432,0.66668,0.55703,0.13248,-0.016268,-0.013513999999999998,-0.017648,abnormal
885,-1.7180000000000002,0.14381,6.0396,1.0756,-0.023704,0.11654,-0.40942,-0.23335,0.3213,-0.013181,-0.11189,0.0062599,normal
886,-3.8519,0.13091,5.9473,0.8328899999999999,-0.73034,-0.30815,-0.62653,-0.69688,0.044575,-0.019571,-0.07270800000000001,0.039928,normal
887,-3.9931,0.1896,5.388999999999999,1.3074,0.13451,0.27815,0.048089,0.019341,0.26738,-0.025800999999999998,-0.053751,-0.035298,normal
888,-6.8629999999999995,0.09478500000000001,5.3946,1.3717,0.61235,0.19368,0.58454,0.5569,0.18698,-0.039779,-0.031773,-0.0077196,normal
889,-2.6725,0.17836,5.3258,1.7817,0.82545,0.2383,0.6180899999999999,0.57581,0.074611,-0.013066,-0.029392,0.012830000000000001,normal
890,-6.4326,0.2904,5.5272,1.4719,0.26515,0.070233,0.23339000000000001,0.5094,0.19732,-0.027576,0.008804600000000001,0.073905,normal
891,-5.5729,0.11709000000000001,5.3083,1.4677,0.69403,0.25605,0.6533800000000001,0.56043,0.14954,-0.054498000000000005,-0.045462999999999996,-0.013228,normal
892,-5.7985,0.27928000000000003,5.4091,1.4469999999999998,0.73625,0.31539,0.53696,0.7793100000000001,0.29864,-0.044372,-0.030631,-0.00017925,abnormal
893,-2.5093,0.18473,5.2158,1.6601,0.80393,0.33196,0.8124600000000001,0.8424,0.40567,-0.051171,-0.050574,-0.0078753,normal
894,-7.0468,0.18974000000000002,5.3491,1.5855,0.82416,0.29155,0.47235,0.49015,0.11388,-0.059241999999999996,-0.038531,-0.033766000000000004,normal
895,-7.0601,0.34455,5.1269,1.6549,0.79205,0.3589,0.9098299999999999,0.75768,0.2792,-0.0256,-0.050607,-0.015052000000000001,normal
896,-3.1329,0.16293,5.615,0.57955,-0.28217,0.22860999999999998,-0.9394399999999999,-0.6935600000000001,0.0475,-0.006229,-0.051384000000000006,0.0089182,normal
897,-6.4481,-0.0052503,5.4153,1.6481,0.54022,0.020911000000000003,-0.13942000000000002,-0.038652,-0.12692,-0.033956,-0.039089,0.016923,normal
898,-2.3082,0.16935999999999998,5.8541,1.4948,-0.054116,-0.0024643,-0.37009000000000003,-0.43823,0.089084,-0.041134,-0.016843,0.043689,normal
899,-8.2654,0.17243,5.7860000000000005,1.4804,0.14644000000000001,-0.43101999999999996,-0.049652999999999996,0.60745,0.16843,-0.046546,-0.038076,-0.0042791,abnormal
900,-5.0203,0.13654000000000002,5.3903,1.7706,0.88828,0.34271,0.4547,0.77205,0.23906999999999998,-0.040433,-0.00016056,0.011816,abnormal
901,-4.1107,0.22896,5.8705,0.80116,0.50952,0.37282,0.52905,0.63976,0.63594,-0.06779199999999999,-0.061751,0.0053286,normal
902,-7.0414,0.40649,5.1807,1.6977,0.77813,0.27468000000000004,0.63859,1.0055,0.43845,-0.046651,-0.014103999999999998,0.024625,abnormal
903,0.7012,0.19430999999999998,4.8111,1.9842,1.0415,0.31221,0.9904200000000001,0.9727299999999999,0.2545,0.01914,0.026933999999999996,0.011191,abnormal
904,-4.0158,0.37419,6.1036,0.57849,0.72354,0.3919,0.4885,0.6422899999999999,0.51572,-0.055534,-0.055762,-0.039488,normal
905,-2.5103,0.24454,5.6775,1.0664,0.42213999999999996,0.37332,0.19035,0.16766,0.56428,0.068466,-0.054285,0.028998000000000003,normal
906,-2.3732,-0.033431,5.1605,1.5612,0.5150600000000001,-0.098286,0.53685,0.4626,-0.1924,-0.15623,-0.08232300000000001,0.10349000000000001,abnormal
907,-4.2809,0.42673999999999995,4.7523,2.0298,1.1889,0.5220899999999999,0.71983,1.1283,0.55286,-0.050953,0.013075,0.04517,abnormal
908,2.2817,0.33529000000000003,5.6057,0.84811,0.83581,0.77112,-0.27457,0.6109899999999999,1.2455,-0.12375,-0.04685,0.066432,abnormal
909,-4.163,0.096929,6.2378,0.4655,0.34544,0.36268,0.021855,0.050339,0.41022,-0.018411,-0.08556699999999999,0.013841,normal
910,-6.0727,0.1724,5.2527,1.5594,0.64175,0.20476,0.44233,0.60901,0.22476999999999997,-0.12428,-0.078543,0.0058513,abnormal
911,-5.2871,-0.05430599999999999,5.9877,1.0545,0.20518000000000003,-0.046428,-0.05665,0.077049,0.036909,-0.021556,-0.022415,0.010004,abnormal
912,-7.5781,0.28785,5.4245,1.4936,0.54911,0.11707999999999999,0.43911999999999995,0.77164,0.25062,-0.035269,-0.0018835999999999998,0.015275,abnormal
913,1.7619,-0.038777,5.9455,0.6184,0.45003000000000004,0.32611999999999997,0.072043,0.69391,0.5129199999999999,-0.061986,-0.069052,-0.015819999999999997,abnormal
914,-1.2334,0.55166,5.9742,0.71438,0.59104,0.58003,0.19089,0.26404,0.6468,-0.030394,-0.063888,-0.00099227,normal
915,-1.8305,0.065775,5.346,1.4502,0.50349,0.075613,0.48753,0.4759,0.032701999999999995,-0.049281,-0.053417,-0.022309,abnormal
916,-7.5875,0.20899,4.9419,2.1758,1.1365,0.39045,0.424,1.3287,0.5655600000000001,-0.02822,0.011377,0.049995,abnormal
917,-1.2529,-0.033788,5.9729,1.0071,0.09385800000000001,-0.040535,-0.28472,0.14809,0.06100800000000001,-0.0039162,-0.041341,-0.009095299999999999,abnormal
918,-7.2619,0.060770000000000005,5.8583,1.2526,0.28958,-0.16994,0.2879,0.38103000000000004,0.17923,0.0055708,-0.032974,-0.0015807,abnormal
919,-1.4428,0.19946,6.2819,0.49596,0.49886,0.24247,0.15875999999999998,0.93611,0.42661000000000004,-0.027367000000000002,-0.033303,0.0055263000000000005,abnormal
920,-8.059,0.21898,5.986000000000001,0.89743,0.63381,0.27037,0.54809,0.62742,0.27512,-0.050981,-0.051766,-0.012028,normal
921,-4.8494,0.24809,5.4342,1.4248,0.70539,0.22096999999999997,0.36714,0.9246700000000001,0.2874,-0.06944600000000001,-0.037853,0.019869,abnormal
922,-5.9836,0.25514000000000003,5.2799,1.6231,0.6420899999999999,0.12539,0.037295,0.78535,0.25831,-0.014138999999999999,-0.0063308999999999995,0.01097,abnormal
923,2.8510000000000004,0.47877,3.9357,2.2654,-0.70187,0.40746,-1.0889,-0.81724,0.49911000000000005,-0.13666,0.036492000000000004,-0.0019142,abnormal
924,-1.3643,0.23406,6.1585,0.61217,0.11349000000000001,0.11002,-0.24706999999999998,0.70558,0.3659,0.043635,0.013634,0.006617399999999999,abnormal
925,-4.4927,0.68198,5.3025,1.4438,1.0838,0.66547,1.0314,0.9607100000000001,0.71787,-0.048376,-0.032905000000000004,-0.0036317,abnormal
926,-4.0029,0.20277,5.4843,1.79,0.7118899999999999,0.13344,0.12547,0.86365,0.33416,-0.019231,0.0025868,0.018831999999999998,abnormal
927,-3.1065,0.32449,4.9747,1.7008,0.93504,0.48103,0.9827899999999999,0.8947799999999999,0.44435,-0.064042,-0.0033122,0.050697000000000006,abnormal
928,-2.6032,0.3544,5.9848,0.7733899999999999,0.54122,0.5301899999999999,0.21065,0.327,0.5839,-0.029626,-0.06867100000000001,0.0082691,normal
929,-5.4945,0.31867,5.513999999999999,1.6340000000000001,0.60695,0.08377899999999999,0.38098000000000004,0.84273,0.25198000000000004,-0.018514,-0.013562000000000001,0.022156,abnormal
930,-2.8499,0.34551,5.0455,2.0047,1.4502,0.5494399999999999,1.1686,1.4146,0.11525,-0.072635,-0.080846,0.017186,normal
931,-4.8374,-0.19135,5.6115,1.3675,0.51051,0.28622,-0.19445,-0.19258,0.39532,0.19301,-0.071707,-0.084783,abnormal
932,-0.068742,0.14197,5.4217,1.6734,0.44017,0.18036,-0.075197,0.14787999999999998,0.23671999999999999,0.09289800000000001,-0.048563,-0.16782,abnormal
933,-0.83468,-0.8260200000000001,6.1529,0.9396700000000001,0.20369,0.049488,-0.59043,0.29157,0.14572000000000002,0.077563,-0.07786,-0.071498,abnormal
934,-6.0564,0.22341999999999998,5.7717,1.294,0.70523,-0.055425,0.82315,1.1158,0.05413,0.034057,-0.066061,-0.011251,normal
935,-1.4757,0.35061,4.9258,1.9078,1.0759999999999998,0.49655,0.8265399999999999,0.82739,0.29666,-0.056663,-0.066099,0.036729000000000005,normal
936,-4.4756,0.19683,5.3744,1.7026,0.62964,0.1433,0.14759,0.14954,-0.08113,0.0080159,-0.052096,-0.024276,normal
937,-16.423,0.21704,5.6625,1.3012,0.39250999999999997,0.16776,0.64017,0.76594,0.55303,0.19855,-0.060073,-0.17112,abnormal
938,-2.6896,0.19493,5.9055,0.17267000000000002,-0.365,0.36454000000000003,-0.38918,-0.55118,0.33755999999999997,0.25056999999999996,-0.058388,-0.11102999999999999,abnormal
939,-6.4327,0.29481,5.7112,1.1951,0.7437199999999999,0.4189,0.041012,-0.0029504,0.30682,0.094683,-0.069763,-0.11455,abnormal
940,-5.8102,0.33926,6.2371,0.6421600000000001,0.29824,0.09787699999999999,0.32244,0.32615,0.20992,0.11635999999999999,-0.068604,-0.14006,abnormal
941,-4.3382,0.32472,5.796,1.3248,0.28941999999999996,0.35984,-0.031501999999999995,-0.034138,0.50079,0.13360999999999998,-0.09857,-0.13144,abnormal
942,-2.2941,0.030049,5.5082,1.5958,0.71818,0.20861,-0.0028159,-0.11631,-0.27876999999999996,-0.081106,0.045355,0.050932,normal
943,-2.7134,0.32348000000000005,6.2166,0.7259399999999999,0.0018160999999999997,0.27618000000000004,-0.30657,-0.13545,0.33952,0.20327,-0.042931,-0.12647,abnormal
944,-0.69925,0.17390999999999998,4.9718,1.8911,1.1216,0.48972,0.93921,1.2501,0.48328000000000004,0.0028835,-0.031185,-0.031065,normal
945,-3.3601,0.38652,5.5523,1.7333,0.70553,0.16641,0.21600999999999998,0.20853000000000002,0.23444,0.2418,-0.10165,-0.19955,normal
946,-3.9202,0.27209,6.2029,0.59168,0.05396,0.22616,-0.72372,-0.48228999999999994,0.15855999999999998,0.20432,-0.096438,-0.10998,abnormal
947,-4.6642,-0.12566,6.1362,1.0621,0.26036,-0.15395,0.39821999999999996,0.4208,-0.077387,0.15199000000000001,-0.14432,-0.08297,abnormal
948,-4.922,0.07737000000000001,5.7542,1.1397,0.55842,0.17389000000000002,-0.8987799999999999,0.63246,0.12766,0.079565,-0.038516,-0.045325,abnormal
949,-1.423,0.4547,5.4154,1.4686,0.45014,0.34314,0.1609,0.053795,0.49013999999999996,0.17618,-0.11599999999999999,-0.17377,normal
950,-3.5413,0.13352,5.9276,1.1547,0.10471,-0.010751,-0.028401999999999997,-0.18935,0.10259000000000001,0.084551,-0.042174,-0.12052,abnormal
951,-6.9063,-0.092658,5.7989,1.3459999999999999,0.14143,-0.17885,-0.16297,0.018116999999999998,0.21011,0.20906999999999998,-0.11400999999999999,-0.19086,abnormal
952,-4.6397,0.35148,5.4427,1.3713,0.66435,0.1997,0.51181,0.76941,0.097819,-0.057451,0.013656,0.018721,normal
