,atomAmp1,atomFreq1,atomAmp2,atomFreq2,atomAmp3,atomAmp4,atomPos4,atomFreq5,atomPos5,atomAmp6,atomFreq7,atomPos7,atomFreq8,atomPos9,atomPos10,atomPos11,atomFreq12,atomPos13,atomPos14,LPC_Coefficient4,Class
902,0.26115,0.015625,0.1765,0.015625,0.17301,0.13214,512,0.023438,672,0.08429099999999999,0.015625,0,0.03125,480,96,496,0.0,160,560,0.07292699999999999,abnormal
903,2.2069,0.20312,2.1945,0.16797,2.1492,2.1273,16,0.16405999999999998,1088,1.9316,0.18359,320,0.21094000000000002,1264,456,192,0.14844000000000002,960,784,4.7251,abnormal
904,0.60817,0.015625,0.40983,0.015625,0.3125,0.271,832,0.015625,32,0.21859,0.023438,752,0.03125,96,288,544,0.015625,608,128,-0.011720999999999999,normal
905,0.62676,0.023438,0.60118,0.015625,0.32008000000000003,0.20729,664,0.023438,32,0.16897,0.06640599999999999,576,0.046875,704,16,608,0.023438,0,640,-0.19249000000000002,normal
906,1.0936,0.46875,1.1464,0.46875,0.84655,0.8208200000000001,512,0.46875,36,0.73907,0.46875,1280,0.4375,648,1748,1664,0.47656000000000004,932,560,5.6978,abnormal
907,0.6107100000000001,0.015625,0.59155,0.015625,0.37122,0.23881999999999998,192,0.019531,544,0.19096,0.015625,704,0.023438,0,64,288,0.015625,8,544,-0.0021620000000000003,abnormal
908,0.33626999999999996,0.019531,0.25738,0.015625,0.20014,0.13402999999999998,576,0.046875,0,0.10511,0.015625,160,0.0039062,216,0,160,0.015625,584,192,3.895,abnormal
909,0.47513,0.015625,0.2529,0.015625,0.2273,0.22799,536,0.023438,528,0.10692,0.046875,48,0.015625,0,32,448,0.03125,480,624,0.09615399999999999,normal
910,0.9443299999999999,0.023438,0.5955600000000001,0.015625,0.21541999999999997,0.18068,64,0.023438,464,0.16272,0.03125,0,0.015625,672,832,208,0.0,512,80,0.042631,abnormal
911,1.0012,0.023438,0.58076,0.023438,0.31351,0.31232,0,0.015625,64,0.1606,0.039062,0,0.03125,256,576,0,0.019531,432,0,0.016791,abnormal
912,0.47463999999999995,0.015625,0.31296,0.015625,0.17328,0.1363,80,0.023438,576,0.10768,0.019531,192,0.019531,80,0,128,0.023438,0,544,0.026389999999999997,abnormal
913,0.19286,0.015625,0.12007000000000001,0.0,0.16781,0.16137,48,0.03125,32,0.10272,0.085938,256,0.08203099999999999,224,128,160,0.027344,0,160,-0.16755,abnormal
914,0.7175699999999999,0.023438,0.5977100000000001,0.015625,0.45803999999999995,0.3026,608,0.015625,0,0.19645,0.015625,192,0.0625,576,352,656,0.03125,0,704,-0.015875999999999998,normal
915,0.16833,0.21875,0.16694,0.20312,0.1665,0.16530999999999998,256,0.23438,1200,0.16395,0.1875,364,0.21875,1340,1252,864,0.34375,1088,1248,1.652,abnormal
916,0.53318,0.023438,0.3361,0.015625,0.14533,0.13435999999999998,128,0.015625,0,0.10745999999999999,0.015625,224,0.015625,32,672,96,0.03125,800,80,-0.090364,abnormal
917,0.30856,0.023438,0.22688000000000003,0.03125,0.19885999999999998,0.14573,128,0.046875,32,0.11822,0.06640599999999999,32,0.015625,24,336,128,0.03125,256,80,5.053999999999999,abnormal
918,0.39773000000000003,0.03125,0.38793,0.015625,0.25304,0.19343,32,0.042969,608,0.14364000000000002,0.015625,848,0.03125,736,592,16,0.03125,128,8,0.068379,abnormal
919,0.28385,0.015625,0.1813,0.015625,0.13835,0.13708,112,0.023438,432,0.099816,0.035156,448,0.046875,0,32,256,0.039062,64,704,-0.21631,abnormal
920,0.35281999999999997,0.015625,0.26979000000000003,0.023438,0.14448,0.17476,8,0.023438,672,0.10330999999999999,0.015625,112,0.023438,672,32,0,0.019531,32,624,-0.11988,normal
921,0.9725600000000001,0.015625,0.6876899999999999,0.015625,0.32523,0.19965,128,0.015625,0,0.16433,0.046875,0,0.019531,48,96,0,0.03125,32,448,-0.17401,abnormal
922,0.96301,0.015625,0.57734,0.015625,0.36573,0.24606999999999998,0,0.023438,32,0.13149,0.0,52,0.03125,352,0,544,0.03125,64,248,0.00085145,abnormal
923,0.24228000000000002,0.125,0.20329,0.14062,0.17,0.16535,16,0.12109,224,0.14706,0.125,0,0.085938,64,232,272,0.10937999999999999,24,192,1.8126,abnormal
924,0.80491,0.015625,0.47812,0.015625,0.22225,0.28864,608,0.023438,576,0.22654000000000002,0.03125,64,0.03125,224,384,48,0.03125,608,256,0.11957999999999999,abnormal
925,1.4752,0.015625,0.85419,0.015625,0.58983,0.33509,0,0.019531,768,0.27899999999999997,0.027344,0,0.015625,64,384,224,0.019531,0,48,0.073964,abnormal
926,0.9328,0.015625,0.56147,0.023438,0.48786999999999997,0.27537,16,0.0078125,80,0.21556,0.019531,704,0.03125,144,88,224,0.03125,432,576,7.3172,abnormal
927,0.68614,0.4375,0.58507,0.4375,0.48323999999999995,0.5209699999999999,496,0.42968999999999996,1184,0.5099100000000001,0.40625,1240,0.47266,96,1492,1504,0.38281,1576,168,4.7962,abnormal
928,0.84006,0.019531,0.36821,0.019531,0.34726999999999997,0.32151,24,0.015625,64,0.27657,0.03125,12,0.015625,32,512,608,0.046875,640,16,-0.23087,normal
929,0.99669,0.015625,0.69058,0.015625,0.41491999999999996,0.34119,0,0.015625,80,0.19998,0.03125,0,0.0078125,736,32,480,0.019531,784,0,-0.049214,abnormal
930,2.2348,0.015625,1.2107,0.023438,1.1273,1.1702,48,0.015625,576,0.56563,0.015625,160,0.046875,48,720,512,0.019531,64,0,0.020342,normal
931,1.4035,0.023438,0.455,0.023438,0.42528,0.42306000000000005,24,0.039062,16,0.21916,0.023438,800,0.042969,288,720,288,0.015625,24,416,-0.2068,abnormal
932,1.1789,0.015625,0.5222100000000001,0.0,0.69711,0.82889,72,0.015625,288,0.46671999999999997,0.0625,144,0.054688,320,192,480,0.03125,256,160,-0.10455,abnormal
933,1.6712,0.0625,1.004,0.03125,0.9769,0.88794,96,0.03125,776,0.47186000000000006,0.050781,256,0.015625,720,64,120,0.0625,656,512,-0.25038,abnormal
934,1.6219999999999999,0.015625,0.6763100000000001,0.011719,0.42922,0.22013000000000002,16,0.015625,0,0.24925999999999998,0.03125,496,0.039062,48,544,288,0.03125,64,496,0.025977999999999998,normal
935,1.5735,0.015625,1.1536,0.015625,0.7085100000000001,0.62346,64,0.023438,528,0.27181,0.0078125,624,0.03125,320,128,12,0.015625,288,688,-0.17523,normal
936,1.903,0.015625,0.97444,0.011719,0.84167,0.40413000000000004,0,0.011719,96,0.27594,0.0,0,0.0078125,432,8,0,0.027344,224,352,4.2692,normal
937,0.14168,0.015625,0.11625,0.015625,0.071585,0.068612,128,0.015625,512,0.032501,0.015625,352,0.046875,792,160,664,0.015625,144,56,-0.048737,abnormal
938,1.0009,0.3125,0.89302,0.28125,0.81487,0.81055,1448,0.25,880,0.71314,0.3125,164,0.3125,208,1288,624,0.375,916,580,5.9408,abnormal
939,2.0048,0.015625,0.82616,0.015625,0.6846300000000001,0.3955,544,0.011719,480,0.29244000000000003,0.0,0,0.0078125,624,640,544,0.015625,544,640,-0.25906,abnormal
940,0.55037,0.039062,0.4182,0.015625,0.35301,0.2528,716,0.015625,704,0.31909,0.046875,672,0.015625,64,752,768,0.0625,624,752,0.039225,abnormal
941,1.4215,0.019531,1.3959,0.019531,0.63664,0.52959,96,0.046875,728,0.30929,0.023438,736,0.03125,496,160,800,0.015625,976,168,4.3764,abnormal
942,1.9663,0.015625,1.6921,0.015625,0.91146,0.65594,64,0.039062,560,0.42623,0.023438,0,0.0039062,752,448,0,0.011719,688,48,-0.14413,normal
943,1.1253,0.023438,0.8718600000000001,0.015625,1.003,0.67911,32,0.015625,64,0.35296,0.0625,552,0.035156,616,8,432,0.09375,416,624,-0.15261,abnormal
944,4.8334,0.015625,1.9523,0.015625,1.6837,1.5482,64,0.015625,0,1.3015,0.0078125,32,0.03125,192,784,80,0.03125,352,128,-0.024834000000000002,normal
945,0.75774,0.015625,0.72275,0.015625,0.37787,0.39514,800,0.015625,416,0.32542,0.015625,48,0.03125,288,544,912,0.019531,104,96,-0.0019999,normal
946,0.6413,0.023438,0.43612,0.03125,0.42458,0.30334,640,0.027344,96,0.18388,0.03125,36,0.03125,688,320,720,0.03125,636,96,-0.15194000000000002,abnormal
947,0.9894700000000001,0.023438,0.92756,0.023438,0.40529,0.50537,8,0.015625,608,0.23636999999999997,0.015625,80,0.046875,448,96,640,0.015625,4,192,-0.25942,abnormal
948,1.0252,0.0625,0.95731,0.015625,0.63971,0.61842,816,0.015625,944,0.46448,0.019531,128,0.0625,32,416,608,0.0625,504,376,0.21929,abnormal
949,3.2922,0.015625,2.6389,0.015625,1.5731,0.90741,88,0.027344,576,0.69995,0.015625,736,0.0,288,544,16,0.023438,648,8,-0.034776,normal
950,1.3433,0.015625,0.7563300000000001,0.015625,0.45974,0.35038,0,0.0,0,0.33647,0.023438,448,0.03125,80,224,48,0.03125,320,640,-0.068772,abnormal
951,0.96698,0.015625,0.52682,0.011719,0.39810999999999996,0.31421,688,0.015625,512,0.23722,0.03125,624,0.0,64,512,48,0.0078125,512,80,0.04049,abnormal
952,1.5846,0.023438,1.2201,0.023438,0.63785,0.56816,656,0.015625,0,0.45103999999999994,0.019531,160,0.03125,640,288,728,0.015625,16,144,-0.019525,normal
953,1.8861,0.015625,1.218,0.015625,1.4239,0.9289700000000001,512,0.0078125,80,0.54369,0.015625,192,0.019531,320,704,4,0.015625,664,752,-0.27342,normal
954,2.7848,0.015625,1.218,0.015625,1.1044,0.662,96,0.015625,0,0.36383000000000004,0.015625,96,0.015625,144,16,672,0.011719,512,384,-0.17025,normal
955,0.49528999999999995,0.375,0.44553000000000004,0.40625,0.38695999999999997,0.36372,1608,0.3125,488,0.30307,0.4375,1560,0.40625,0,856,516,0.375,1452,1176,6.8202,abnormal
956,0.98354,0.035156,0.51136,0.050781,0.48213,0.31565,480,0.035156,608,0.24104,0.019531,320,0.039062,0,576,8,0.015625,80,576,0.057192999999999994,normal
957,0.91671,0.0625,0.89591,0.03125,0.7431,0.56057,576,0.21875,640,0.38677,0.09375,8,0.125,592,96,576,0.14062,576,136,-0.16387000000000002,abnormal
958,0.48317,0.046875,0.43563,0.03125,0.41716000000000003,0.27254,576,0.10156,512,0.19012,0.046875,48,0.023438,480,192,680,0.023438,0,160,0.28642,abnormal
959,2.8074,0.015625,1.5515,0.015625,1.4788,0.65601,0,0.015625,704,0.67086,0.011719,704,0.03125,0,576,96,0.015625,224,544,-0.028479,normal
960,1.0961,0.015625,0.76323,0.015625,0.5920000000000001,0.49317,0,0.015625,0,0.33604,0.015625,480,0.039062,48,0,128,0.015625,608,116,-0.21955,normal
961,0.71328,0.023438,0.45713000000000004,0.015625,0.38123,0.36113,744,0.03125,816,0.34556,0.023438,224,0.015625,544,800,0,0.054688,448,792,-0.10300000000000001,abnormal
962,0.7791100000000001,0.03125,0.50541,0.03125,0.40109,0.23329,32,0.023438,176,0.19172999999999998,0.023438,672,0.03125,480,0,680,0.03125,36,576,-0.083366,abnormal
963,0.79645,0.015625,0.7327,0.015625,0.48081,0.36772,128,0.015625,0,0.27386,0.015625,608,0.027344,384,32,352,0.023438,0,168,0.010536,abnormal
964,1.0528,0.015625,0.8525200000000001,0.03125,0.84177,0.59195,576,0.027344,160,0.50415,0.015625,0,0.03125,128,672,472,0.039062,16,156,0.022622,abnormal
965,0.55611,0.027344,0.53743,0.015625,0.28708,0.25411,512,0.039062,32,0.17747000000000002,0.046875,8,0.035156,608,576,400,0.03125,192,576,-0.005342100000000001,normal
966,2.2655,0.015625,1.8571,0.015625,1.3577,0.93647,40,0.011719,96,0.65522,0.015625,104,0.015625,576,192,32,0.019531,224,0,-0.11157,normal
967,0.98467,0.015625,1.2158,0.015625,0.8384799999999999,0.5142800000000001,32,0.015625,0,0.36135,0.015625,736,0.019531,688,544,400,0.039062,160,32,-0.32863000000000003,abnormal
968,1.1174,0.03125,0.58045,0.023438,0.47411000000000003,0.4034,672,0.0625,640,0.30403,0.10156,576,0.09375,96,4,672,0.03125,752,624,-0.13697,abnormal
969,0.99954,0.011719,0.7944,0.015625,0.59096,0.42281,784,0.0,0,0.3231,0.015625,224,0.03125,0,864,736,0.027344,144,912,-0.15703,abnormal
970,1.3276,0.015625,0.7834800000000001,0.015625,0.36505,0.31181,384,0.015625,0,0.19622,0.011719,128,0.023438,448,32,152,0.011719,80,192,-0.078828,normal
971,0.41326999999999997,0.011719,0.4241,0.015625,0.24428000000000002,0.11625,8,0.015625,384,0.15759,0.023438,608,0.0078125,480,288,224,0.011719,0,0,0.0084507,abnormal
972,1.4754,0.019531,1.1021,0.015625,0.8944200000000001,0.39966999999999997,0,0.03125,16,0.41958999999999996,0.015625,160,0.011719,32,0,48,0.023438,224,32,-0.13177,normal
973,2.9558,0.15625,2.9008,0.15625,2.5803,2.445,1236,0.14062,96,2.2759,0.12891,160,0.15625,992,312,672,0.14844000000000002,384,1600,2.9059,normal
974,1.7651,0.015625,1.6049,0.027344,1.0293,0.9030100000000001,544,0.0,0,0.6241800000000001,0.0625,576,0.019531,112,640,224,0.03125,0,0,0.032683,normal
975,0.8688,0.027344,0.47186999999999996,0.023438,0.38478,0.32145999999999997,0,0.035156,384,0.28591,0.03125,176,0.039062,64,352,560,0.03125,96,576,0.13945,abnormal
976,3.1113,0.015625,1.2653,0.015625,1.2007,0.9015200000000001,16,0.015625,0,0.6100300000000001,0.015625,592,0.015625,448,640,16,0.03125,416,336,-0.0306,normal
977,0.77164,0.03125,0.73615,0.03125,0.48627,0.43918,128,0.039062,80,0.36953,0.015625,0,0.015625,64,8,496,0.046875,352,64,-0.096701,normal
978,2.6759,0.015625,1.8887,0.015625,1.0526,0.91865,32,0.0,0,0.42368,0.015625,128,0.023438,52,416,560,0.019531,64,64,-0.094061,normal
979,1.7788,0.023438,0.8240000000000001,0.027344,0.6160899999999999,0.30099000000000004,0,0.039062,672,0.26108000000000003,0.015625,192,0.023438,100,608,416,0.054688,288,224,-0.20299,normal
980,0.84349,0.03125,0.5894199999999999,0.023438,0.62311,0.22533000000000003,0,0.015625,48,0.22158000000000003,0.039062,0,0.039062,544,176,576,0.0,624,448,-0.18905999999999998,abnormal
981,0.33723000000000003,0.015625,0.24663000000000002,0.027344,0.17443,0.12195,760,0.046875,928,0.098735,0.011719,768,0.0,1072,192,992,0.054688,352,96,-0.1476,abnormal
982,2.3206,0.015625,1.8242,0.015625,1.1222,1.0737,640,0.023438,32,0.6634899999999999,0.015625,0,0.011719,640,648,784,0.03125,208,352,-0.34805,normal
983,2.7748,0.023438,2.3323,0.015625,1.4857,1.1187,0,0.015625,672,0.73545,0.015625,416,0.03125,32,672,320,0.023438,840,640,0.03625,normal
984,1.0634,0.023438,0.85482,0.03125,0.86167,0.68883,32,0.015625,640,0.48496000000000006,0.0,4,0.019531,32,632,784,0.027344,544,688,-0.28281,normal
985,0.64857,0.023438,0.48915,0.015625,0.32009,0.23138000000000003,60,0.042969,32,0.12280999999999999,0.023438,432,0.015625,64,0,256,0.023438,352,0,0.11592000000000001,normal
986,0.59797,0.046875,0.36983,0.023438,0.28312,0.25306999999999996,64,0.046875,608,0.21498,0.039062,160,0.046875,48,640,16,0.0625,512,368,0.8583700000000001,normal
987,0.54501,0.023438,0.34853,0.039062,0.28759,0.24595999999999998,352,0.0,32,0.17107,0.054688,160,0.015625,288,56,0,0.050781,464,272,0.10507999999999999,normal
988,0.44231000000000004,0.015625,0.2825,0.019531,0.32511999999999996,0.23385,8,0.015625,72,0.10132000000000001,0.019531,608,0.039062,96,656,64,0.015625,632,0,0.11754,normal
989,0.68283,0.03125,0.64366,0.03125,0.41076999999999997,0.18266,480,0.027344,0,0.15299000000000001,0.03125,32,0.03125,640,32,512,0.039062,320,16,0.0403,normal
990,0.45679,0.015625,0.31343000000000004,0.03125,0.2911,0.25251,16,0.015625,128,0.21327,0.03125,288,0.03125,672,160,576,0.039062,40,48,5.4621,normal
991,0.8332799999999999,0.03125,0.68891,0.03125,0.6561600000000001,0.5343,144,0.046875,256,0.53257,0.042969,480,0.046875,48,304,592,0.046875,416,384,0.033915,normal
992,1.0021,0.039062,0.36548,0.03125,0.25519000000000003,0.22343000000000002,32,0.03125,16,0.14059000000000002,0.0625,608,0.050781,8,128,544,0.039062,688,624,-0.1133,normal
993,1.1309,0.019531,0.5745,0.015625,0.43417,0.41931999999999997,0,0.027344,0,0.30088000000000004,0.023438,240,0.03125,432,96,32,0.011719,512,32,-0.09304,normal
994,0.41557,0.023438,0.37283,0.023438,0.24853000000000003,0.18055,4,0.03125,16,0.13202,0.019531,32,0.0625,192,448,160,0.03125,40,560,-0.081262,normal
995,1.8778,0.015625,1.6027,0.015625,1.1259,0.8859600000000001,48,0.019531,608,0.38673,0.015625,120,0.035156,48,544,688,0.011719,0,256,-0.14296,normal
996,0.9885200000000001,0.023438,0.49573999999999996,0.019531,0.40168000000000004,0.38923,0,0.015625,640,0.2237,0.03125,704,0.03125,80,0,12,0.027344,832,176,-0.19215,normal
997,2.9103,0.019531,1.8009,0.023438,1.4974,0.706,80,0.0,0,0.42296000000000006,0.015625,544,0.023438,256,0,496,0.015625,352,512,-0.022115,normal
998,1.5757,0.019531,1.0852,0.019531,0.53292,0.52979,16,0.03125,576,0.25192,0.03125,4,0.019531,592,0,608,0.046875,700,480,7.5787,normal
999,0.34299,0.023438,0.25429,0.027344,0.23281999999999997,0.22407,688,0.046875,720,0.11322,0.023438,496,0.10156,192,0,648,0.046875,288,760,5.8298,normal
1000,0.55365,0.027344,0.66052,0.015625,0.34299,0.29208,48,0.015625,0,0.19822,0.03125,736,0.019531,16,96,640,0.015625,0,768,-0.060498,normal
1001,0.28236,0.03125,0.34692,0.015625,0.22355999999999998,0.21056,416,0.015625,64,0.13660999999999998,0.03125,48,0.023438,640,12,560,0.05859400000000001,496,312,-0.039467,normal
1002,1.2257,0.039062,0.63321,0.03125,0.6060800000000001,0.32799,12,0.023438,784,0.5394100000000001,0.015625,128,0.015625,748,708,0,0.035156,656,688,-0.0514,normal
1003,1.1165,0.30469,1.0659,0.30469,0.98136,0.9519700000000001,1408,0.35547,1344,0.90071,0.30469,0,0.32811999999999997,1736,1056,928,0.30469,960,32,6.501,abnormal
1004,0.41196000000000005,0.046875,0.25425,0.03125,0.25556,0.24925999999999998,0,0.039062,544,0.21283000000000002,0.046875,0,0.039062,288,16,160,0.054688,736,648,-0.065828,normal
1005,1.9898,0.015625,1.18,0.015625,0.56757,0.50629,544,0.039062,0,0.3593,0.011719,128,0.015625,0,576,96,0.046875,416,168,-0.075409,normal
1006,0.8144899999999999,0.035156,0.45077,0.039062,0.29780999999999996,0.25936,608,0.03125,0,0.19208,0.05859400000000001,608,0.03125,0,208,64,0.027344,192,32,-0.097968,normal
1007,0.64842,0.039062,0.3671,0.03125,0.27981,0.20215999999999998,720,0.015625,576,0.16226,0.054688,544,0.0625,32,0,4,0.070312,168,672,-0.16488,normal
1008,1.3807,0.015625,1.0553,0.015625,0.62755,0.54548,576,0.019531,608,0.35285,0.03125,4,0.054688,64,128,96,0.042969,544,160,-0.07199,normal
1009,1.262,0.015625,1.0312,0.03125,0.78325,0.38353000000000004,96,0.054688,608,0.24506999999999998,0.03125,40,0.015625,192,752,592,0.03125,8,256,0.62959,normal
1010,0.76878,0.015625,0.42233999999999994,0.015625,0.41715,0.25794,88,0.015625,0,0.17414000000000002,0.023438,96,0.046875,224,24,64,0.03125,88,528,0.13419,normal
1011,0.7761100000000001,0.035156,0.69439,0.046875,0.40235,0.3639,368,0.0625,672,0.35084,0.050781,32,0.03125,288,96,448,0.023438,32,512,0.0099005,normal
1012,0.63673,0.015625,0.38011999999999996,0.039062,0.43013999999999997,0.18519000000000002,512,0.0078125,96,0.16954,0.023438,448,0.0078125,64,0,216,0.03125,80,204,0.033025,normal
1013,0.53765,0.019531,0.32825,0.0625,0.2445,0.27415,812,0.03125,544,0.15735,0.046875,0,0.023438,672,648,64,0.09375,64,496,0.084354,normal
1014,0.72483,0.019531,0.8956200000000001,0.015625,0.5919399999999999,0.45588999999999996,104,0.0,0,0.24039000000000002,0.015625,704,0.046875,632,704,16,0.050781,716,752,7.7676,normal
1015,1.6535,0.039062,0.44792,0.046875,0.44267,0.29804,656,0.046875,64,0.21825999999999998,0.023438,0,0.015625,0,640,176,0.039062,672,696,0.006509,normal
1016,1.5162,0.03125,1.0996,0.023438,0.9657399999999999,0.61666,120,0.046875,592,0.61856,0.046875,640,0.03125,320,768,0,0.03125,96,592,3.2757,normal
1017,1.2031,0.019531,0.42672,0.03125,0.4013,0.30218,64,0.019531,576,0.15157,0.019531,448,0.03125,64,0,480,0.015625,32,704,-0.06842100000000001,normal
1018,1.2297,0.023438,0.65167,0.03125,0.48668999999999996,0.36325,64,0.046875,32,0.3722,0.03125,616,0.023438,640,0,624,0.0625,0,0,0.11359000000000001,normal
1019,0.54718,0.039062,0.36773,0.019531,0.30529,0.24416999999999997,32,0.015625,0,0.20444,0.03125,624,0.070312,192,352,216,0.03125,576,400,0.00052003,normal
1020,1.0571,0.03125,0.8087300000000001,0.03125,0.62989,0.54052,640,0.019531,0,0.43795,0.054688,64,0.0625,40,96,8,0.03125,776,808,-0.029552,normal
1021,0.58573,0.015625,0.38741,0.015625,0.28841999999999995,0.18036,48,0.03125,512,0.15589,0.0,48,0.015625,480,0,0,0.046875,48,80,0.15469000000000002,normal
1022,0.69617,0.03125,0.5592,0.015625,0.36476,0.25656,0,0.03125,720,0.17149,0.015625,24,0.046875,128,608,880,0.015625,4,256,-0.058847000000000003,normal
1023,0.99735,0.015625,0.5012300000000001,0.015625,0.31099,0.30728,224,0.015625,0,0.30335,0.015625,64,0.03125,384,256,624,0.046875,104,576,-0.1529,normal
1024,0.9480200000000001,0.03125,0.33689,0.03125,0.17975,0.16623,0,0.03125,72,0.063386,0.09375,44,0.039062,80,320,64,0.0625,480,480,-0.18106,normal
1025,0.49706999999999996,0.019531,0.49986,0.015625,0.33721,0.43437,0,0.019531,96,0.2822,0.039062,208,0.046875,672,480,48,0.027344,224,456,-0.074927,normal
1026,1.1162,0.023438,0.87065,0.039062,0.7315,0.5021899999999999,576,0.015625,704,0.33566999999999997,0.070312,624,0.03125,544,0,0,0.0078125,144,320,-0.049112,normal
1027,0.76343,0.03125,0.41203999999999996,0.03125,0.31477,0.22521,40,0.039062,512,0.1097,0.0625,496,0.03125,0,88,96,0.011719,72,28,0.10708,normal
1028,0.52241,0.39061999999999997,0.45703,0.40625,0.42832,0.42378000000000005,1096,0.375,728,0.38946,0.375,876,0.40625,620,1200,504,0.375,1656,640,5.3781,abnormal
1029,0.73936,0.023438,0.41055,0.03125,0.39885,0.28601,0,0.03125,416,0.18441,0.03125,56,0.019531,36,0,416,0.039062,4,272,0.3268,normal
1030,0.60587,0.375,0.54187,0.4375,0.44447,0.34778000000000003,1328,0.46875,1196,0.30496999999999996,0.375,1388,0.47656000000000004,1308,1304,1180,0.20312,1336,1120,3.3069,normal
1031,0.60236,0.015625,0.36904000000000003,0.0078125,0.28157,0.24197,160,0.078125,544,0.20376,0.015625,8,0.039062,576,536,0,0.0625,192,20,-0.49035,normal
1032,1.7567,0.015625,1.0875,0.015625,0.59497,0.38789,80,0.046875,664,0.34552,0.046875,56,0.023438,608,80,0,0.015625,160,32,2.3813,normal
1033,0.44198000000000004,0.023438,0.42558999999999997,0.046875,0.28286,0.25231,16,0.03125,80,0.18224,0.046875,512,0.023438,32,564,128,0.015625,576,64,-0.01951,normal
1034,1.0738,0.015625,0.83631,0.015625,0.49182,0.49138999999999994,16,0.015625,64,0.39271,0.054688,608,0.015625,624,0,0,0.015625,128,656,-0.03768,normal
1035,0.45052,0.015625,0.26439,0.015625,0.16994,0.16665,96,0.03125,0,0.11657000000000001,0.015625,64,0.054688,464,512,192,0.023438,544,8,-0.047885000000000004,normal
1036,1.2606,0.015625,0.71154,0.019531,0.66042,0.53047,544,0.015625,128,0.3786,0.015625,0,0.023438,712,288,528,0.03125,800,592,-0.030851,normal
1037,1.0367,0.015625,0.72928,0.015625,0.41095,0.29041,48,0.03125,640,0.27541,0.015625,128,0.03125,44,640,688,0.015625,0,676,0.13130999999999998,normal
1038,0.56909,0.015625,0.37826,0.019531,0.30591,0.30788000000000004,24,0.03125,112,0.1664,0.042969,384,0.027344,0,232,632,0.019531,0,48,-0.094821,normal
1039,0.23231999999999997,0.015625,0.17702,0.023438,0.11079000000000001,0.09622,576,0.019531,192,0.096566,0.023438,544,0.023438,160,704,0,0.03125,416,4,0.0084597,abnormal
1040,1.946,0.015625,1.3671,0.023438,0.93796,0.70891,576,0.015625,72,0.30987,0.046875,0,0.023438,608,640,216,0.046875,684,96,0.10619,normal
1041,0.85434,0.03125,0.52504,0.046875,0.32487,0.31805,8,0.03125,144,0.25906,0.046875,608,0.03125,576,176,40,0.03125,4,224,0.38704,normal
1042,1.1019,0.015625,0.81429,0.019531,0.72911,0.4157,0,0.019531,0,0.26266,0.03125,0,0.015625,448,512,704,0.03125,480,64,-0.11179000000000001,normal
1043,1.1826,0.015625,0.6758,0.019531,0.3767,0.40018000000000004,32,0.039062,656,0.31358,0.03125,32,0.015625,192,672,0,0.019531,288,784,0.0039529000000000005,normal
1044,0.64147,0.023438,0.4419,0.023438,0.22753,0.26769,16,0.015625,144,0.15762,0.03125,464,0.023438,336,232,192,0.046875,344,8,3.2201,normal
1045,1.4107,0.015625,1.3689,0.015625,1.0059,0.73109,96,0.015625,32,0.55081,0.03125,712,0.0,0,544,832,0.0625,8,776,-0.12761,normal
1046,0.95063,0.023438,0.58019,0.039062,0.5446,0.38852,160,0.046875,384,0.29208,0.019531,448,0.039062,352,16,0,0.0,192,400,0.11525,normal
1047,0.92475,0.28125,0.87776,0.28125,0.85236,0.65947,1636,0.40625,1696,0.70762,0.375,940,0.375,1172,16,640,0.375,424,256,4.8781,normal
1048,0.60564,0.015625,0.30441999999999997,0.03125,0.30080999999999997,0.26311999999999997,480,0.015625,8,0.17321,0.03125,0,0.023438,0,480,192,0.054688,0,288,0.14039000000000001,normal
1049,1.4121,0.34375,1.3282,0.40625,1.2036,1.1455,332,0.375,280,1.0504,0.46875,208,0.375,1592,1016,380,0.40625,1528,1168,7.5595,abnormal
1050,0.6887,0.019531,0.5229600000000001,0.019531,0.39554,0.3323,0,0.039062,512,0.36106,0.039062,368,0.05859400000000001,192,168,608,0.027344,496,80,0.023583,normal
1051,0.34536,0.03125,0.23697,0.03125,0.23016999999999999,0.1902,0,0.054688,64,0.15613,0.039062,128,0.046875,544,64,136,0.039062,0,160,0.082476,normal
1052,0.77181,0.03125,0.20619,0.039062,0.16829000000000002,0.16869,752,0.054688,624,0.1232,0.03125,72,0.046875,0,96,752,0.0,664,656,0.43309,normal
1053,1.1486,0.039062,0.5422,0.015625,0.34241,0.30501999999999996,0,0.019531,512,0.24111,0.050781,512,0.0625,512,0,96,0.046875,576,0,-0.030947000000000002,normal
1054,0.9907600000000001,0.015625,0.82394,0.015625,0.34049,0.24734,32,0.019531,96,0.22584,0.023438,736,0.03125,112,92,160,0.06640599999999999,128,816,-0.11043,normal
1055,1.3472,0.015625,0.8923200000000001,0.015625,0.65537,0.39755999999999997,64,0.03125,0,0.4466,0.015625,160,0.03125,112,512,16,0.023438,416,80,0.080248,normal
1056,0.44364,0.03125,0.3742,0.03125,0.2399,0.17329,20,0.03125,480,0.17595999999999998,0.06640599999999999,0,0.054688,40,608,148,0.0625,64,352,-0.044879,normal
1057,1.3187,0.015625,0.50413,0.03125,0.44619,0.34676,64,0.035156,0,0.15057,0.0625,52,0.015625,576,544,464,0.078125,64,160,-0.024606,normal
