MFCC1_S1,MFCC2_S1,MFCC3_S1,MFCC4_S1,MFCC5_S1,MFCC6_S1,MFCC7_S1,MFCC8_S1,MFCC9_S1,MFCC10_S1,MFCC11_S1,MFCC12_S1,MFCC13_S1,MFCC14_S1,MFCC1_S2,MFCC2_S2,MFCC3_S2,MFCC4_S2,MFCC5_S2,MFCC6_S2,MFCC7_S2,MFCC8_S2,MFCC9_S2,MFCC10_S2,MFCC11_S2,MFCC12_S2,MFCC13_S2,MFCC14_S2,MFCC1_Sys,MFCC2_Sys,MFCC3_Sys,MFCC4_Sys,MFCC5_Sys,MFCC6_Sys,MFCC7_Sys,MFCC8_Sys,MFCC9_Sys,MFCC10_Sys,MFCC11_Sys,MFCC12_Sys,MFCC13_Sys,MFCC14_Sys,MFCC1_Dias,MFCC2_Dias,MFCC3_Dias,MFCC4_Dias,MFCC5_Dias,MFCC6_Dias,MFCC7_Dias,MFCC8_Dias,MFCC9_Dias,MFCC10_Dias,MFCC11_Dias,MFCC12_Dias,MFCC13_Dias,MFCC14_Dias,Class
-3.9202,6.1034,1.0449,1.0016,0.10115,0.27209,0.25436,-0.67559,-0.0026916,0.12153,-0.21251,0.091874,-0.031538,-0.084212,-2.9396,6.2029,0.40986,0.59168,0.05396,0.22616,0.17169,-0.63432,0.00082704,0.1045,-0.16357,0.087525,-0.037341,-0.1095,-8.8808,6.1067,0.22192,1.1638,-0.72372,0.25512,0.56823,-1.0711,0.12311,0.1598,-0.30349,0.18653,-0.084488,-0.10587,-6.7822,6.3066,-0.22775,1.0935,-0.48229,0.15856,0.48199,-0.93702,0.13698,0.098198,-0.29894,0.20432,-0.096438,-0.10998,abnormal
-4.6642,5.9996,1.4506,1.2748,0.54778,-0.12566,-0.18367,-0.27852,0.009954,-0.020644,-0.057489,0.016803,-0.071504,-0.013342,-5.5257,6.1362,1.4043,1.0621,0.26036,-0.15395,-0.020966,-0.22072,0.07129,0.027943,-0.084613,0.065874,-0.072349,-0.10022,-10.294,5.8364,0.084546,1.5811,0.39822,-0.098623,0.1641,-0.43666,0.071785,0.014625,-0.091363,0.15572,-0.11607,-0.089903,-11.266,5.8028,-0.3489,1.5679,0.4208,-0.077387,0.12803,-0.5241,0.12667,0.0066102,-0.13,0.15199,-0.14432,-0.08297,abnormal
-4.922,5.878,1.7727,0.8863,0.29254,0.07737,0.019847,-0.12844,0.065639,0.0082903,-0.036344,-0.023842,-0.093788,-0.006412,-5.839,5.7542,1.6483,1.1397,0.55842,0.17389,0.0042418,-0.2961,-0.019004,-0.024638,-0.10017,0.013952,-0.053229,-0.036841,-3.9907,7.2266,0.88399,-0.5917,-0.89878,-0.72835,-0.39254,-0.40009,-0.059331,0.030856,0.025494,0.10943,-0.046005,-0.083277,-10.784,6.1299,0.67006,1.568,0.63246,0.12766,-0.029146,-0.54979,0.11531,0.0083252,-0.22372,0.079565,-0.038516,-0.045325,abnormal
-1.423,4.8815,2.7456,1.9067,0.96922,0.4547,0.13963,-0.2822,-0.26274,-0.19718,-0.12708,-0.0004296,0.015709,0.0065143,-2.7928,5.4154,2.6739,1.4686,0.45014,0.34314,0.34165,-0.14266,-0.058055,-0.032266,-0.15433,-0.067938,-0.074196,-0.020481,-8.1501,5.4859,1.4058,1.5916,0.1609,0.48846,0.55663,-0.67748,-0.087762,0.051297,-0.17599,0.15351,-0.067772,-0.14651,-9.4387,5.8231,1.0522,1.7324,0.053795,0.49014,0.6547,-0.79151,-0.047269,0.066358,-0.22763,0.17618,-0.116,-0.17377,normal
-3.5413,5.6309,2.7542,1.5426,0.5047,0.13352,0.03331,-0.18498,-0.0069961,0.035592,-0.085462,-0.054334,-0.042559,-0.032072,-5.9234,5.9276,2.5333,1.1547,0.10471,-0.010751,0.098909,-0.17191,0.067613,0.05256,-0.15719,-0.057397,-0.043496,-0.0589,-8.7461,6.0861,2.0664,1.232,-0.028402,0.085438,0.254,-0.38856,0.051341,0.094068,-0.18233,0.032961,-0.062526,-0.11046,-9.5726,6.3856,1.7415,1.1304,-0.18935,0.10259,0.34219,-0.43131,0.12058,0.11171,-0.22124,0.084551,-0.042174,-0.12052,abnormal
-6.9063,5.6511,2.9072,1.4828,0.25993,-0.092658,-0.089148,-0.30922,-0.057988,0.068904,0.013283,0.050244,-0.055317,-0.10293,-7.809,5.7989,2.7772,1.346,0.14143,-0.17885,-0.14212,-0.34331,-0.091126,0.021283,-0.05525,0.059258,-0.061779,-0.078709,-12.299,5.8767,1.6967,1.372,-0.16297,0.051483,0.41993,-0.46312,-0.014782,0.066212,-0.14435,0.11507,-0.11417,-0.12862,-14.241,5.9889,1.6619,1.6385,0.018117,0.21011,0.45884,-0.66332,-0.068876,0.078009,-0.14591,0.20907,-0.11401,-0.19086,abnormal
-4.6397,4.9841,2.9336,1.8279,1.0265,0.35148,-0.01407,-0.18562,-0.1882,-0.14992,-0.1025,-0.083732,-0.043201,0.01028,-6.9935,5.4427,2.6316,1.3713,0.66435,0.1997,0.019821,-0.096994,-0.13615,-0.16813,-0.10625,-0.065511,-0.022287,0.043297,-13.614,5.9451,2.2672,1.3661,0.51181,0.0085675,0.021958,-0.056596,-0.0074823,-0.073276,-0.10639,-0.062366,-0.0073367,-0.0027783,-16.402,5.8259,2.6244,1.7845,0.76941,0.097819,0.057053,-0.089998,-0.098567,-0.14709,-0.15804,-0.057451,0.013656,0.018721,normal
-2.5677,4.9788,2.9056,1.9095,1.0575,0.33679,0.019264,-0.14299,-0.15554,-0.15404,-0.08137,-0.043779,-0.061318,-0.0045852,-3.694,5.5593,2.9313,1.6564,0.70836,-0.0037253,-0.16012,-0.10985,-0.065497,-0.12027,-0.059813,-0.020554,-0.039123,-0.0078984,-8.7947,5.5301,2.0652,1.5669,0.98017,0.16632,-0.054556,-0.12658,-0.11344,-0.12452,-0.086857,-0.026133,0.0021425,0.0090232,-9.7241,5.8909,2.233,1.6762,0.92415,0.1546,-0.035893,-0.053052,-0.03578,-0.17993,-0.089604,0.027462,-0.026858,-0.034821,normal
-1.5183,5.0051,3.0188,2.0686,1.124,0.43164,0.11114,-0.11266,-0.19607,-0.19664,-0.11543,-0.062667,-0.011995,0.020003,-5.1068,5.815,2.3406,1.4728,0.83418,0.096436,-0.080902,-0.10078,-0.0443,-0.011632,-0.012191,-0.0077472,0.011633,-0.00019738,-11.427,5.6162,1.2004,1.4422,0.7458,0.03018,0.17332,0.050264,0.048757,-0.087114,-0.18958,-0.13795,-0.043412,0.053099,-12.581,5.9154,1.0175,1.5885,0.923,0.086194,0.22108,0.0061845,0.072693,-0.090526,-0.26378,-0.11002,-0.050899,0.0087855,normal
-12.823,4.5731,1.2654,0.83009,0.26469,0.22945,0.2224,-0.2048,-0.04172,-0.020301,-0.11103,0.042628,-0.03328,-0.078748,-14.114,5.5296,1.3793,1.1591,0.28272,0.41113,0.38858,-0.38583,-0.029417,-0.01062,-0.20725,0.036312,-0.018323,-0.059381,-14.432,5.8736,1.3466,1.2069,0.29318,0.41525,0.42187,-0.40777,-0.045787,-0.026193,-0.21878,0.037684,-0.027999,-0.055256,-13.866,5.6057,1.339,1.1304,0.26877,0.37379,0.38928,-0.37156,-0.062951,-0.033048,-0.18371,0.041491,-0.042967,-0.067968,abnormal
-6.8355,5.8347,2.7757,1.3628,0.39036,0.019328,0.030861,-0.10209,-0.102,-0.078123,-0.07073,-0.035561,-0.018961,-0.0079115,-6.8025,5.9736,2.7134,1.077,0.16375,-0.053506,-0.022053,-0.1542,-0.13594,-0.12167,-0.046752,0.0086688,-0.015806,-0.024933,-13.28,6.2649,2.1525,0.88226,0.18163,0.053946,0.048801,-0.16644,-0.057483,-0.10653,-0.050911,0.038902,-0.053613,-0.010596,-13.814,6.6183,2.1511,0.84273,0.036727,-0.0019318,0.02847,-0.24873,-0.037727,-0.047958,-0.073767,0.046528,-0.025722,-0.038475,normal
0.19615,6.5993,-0.78307,-0.030084,-0.29385,-0.47892,-0.1921,-0.17661,-0.13546,-0.25085,-0.019164,-0.016591,-0.10621,-0.019898,-2.7674,5.7417,-0.052883,1.2659,-0.26603,-0.14528,-0.062763,-0.060802,0.058229,-0.20176,0.0038784,-0.10554,-0.090401,-0.0046671,-10.848,6.3419,0.43957,0.53371,-0.42706,-0.27646,-0.10418,-0.1679,-0.039359,-0.13623,0.02298,-0.0246,-0.024595,-0.010381,-14.365,5.9622,0.84566,1.7069,0.17039,-0.0041212,0.027984,-0.29549,-0.018707,-0.19056,-0.054563,-0.014192,-0.036939,0.01024,abnormal
-7.7441,5.8196,2.1162,1.2226,0.68862,0.15376,-0.032322,-0.13771,-0.035949,-0.034384,-0.065445,-0.0088244,0.067351,0.01731,-6.4719,5.9888,2.1218,1.0824,0.48819,0.071736,-0.0059782,-0.13102,-0.076294,-0.059398,-0.031696,0.0024075,-0.0089783,0.023306,-12.726,6.1522,1.8949,1.0992,0.29672,0.047161,0.010511,-0.21971,-0.0388,-0.067383,-0.08257,0.049627,0.015972,-0.0081892,-13.38,6.3648,1.9315,1.1673,0.35773,0.034505,0.00094518,-0.24455,-0.07782,-0.055094,-0.047363,-0.00086765,0.0047715,0.0025662,abnormal
-3.0391,4.729,2.7648,2.025,1.3367,0.55171,0.008986,-0.24619,-0.19902,-0.15535,-0.11633,-0.054759,-0.022616,0.030934,-4.1708,4.9186,2.7242,1.9773,1.1492,0.33797,0.01627,-0.16241,-0.17724,-0.19212,-0.15138,-0.052874,0.009793,0.025713,-10.459,5.6239,1.4675,1.6036,1.2665,0.34663,0.044323,-0.125,-0.11035,-0.079733,-0.024623,-0.055566,-0.067677,-0.041491,-10.732,5.8054,1.6812,1.6509,1.4244,0.44398,0.06129,-0.10269,-0.14272,-0.10677,-0.035098,-0.069316,-0.079643,-0.0055549,normal
-3.5508,4.9914,-0.80568,2.1744,1.9165,-0.29973,-0.078538,0.17602,-0.10359,-0.13707,0.018545,-0.033893,-0.097178,-0.00318,-2.7119,5.2587,-0.28275,1.6958,1.5685,-0.032249,0.17905,0.18571,-0.039935,-0.0026257,-0.027854,-0.10395,-0.097585,-0.040138,-6.0629,5.1066,-2.4615,1.9345,1.7783,-0.31999,0.13164,0.16439,0.046767,0.011327,0.047319,-0.054363,-0.15485,-0.012785,-6.3711,5.4179,-2.779,1.8749,1.6682,-0.42242,0.18772,0.16473,0.089696,0.052736,-0.075152,-0.08979,-0.10217,-0.030767,normal
-4.8818,5.3574,2.4759,1.7906,0.78277,0.35173,0.070709,-0.42616,-0.1228,-0.0067459,-0.11581,0.040952,0.0077839,-0.058414,-3.2312,5.2676,2.6964,1.729,0.82654,0.30413,-0.046255,-0.39225,-0.15885,-0.029111,-0.070023,0.044867,0.0063398,-0.079124,-7.4928,5.8441,1.8294,1.5704,0.51702,0.3835,0.1545,-0.61061,0.030404,0.09874,-0.18546,0.10836,-0.01407,-0.12178,-8.1102,5.8878,1.7944,1.5422,0.51434,0.41932,0.19006,-0.61026,0.041313,0.12212,-0.19147,0.11798,-0.024848,-0.15843,abnormal
-3.913,5.9032,2.1504,1.3803,0.32994,-0.17968,-0.20299,-0.35134,-0.22928,-0.16459,-0.10228,-0.024401,0.029683,0.022329,-5.4097,5.8435,1.7384,1.1167,0.20628,-0.25175,-0.13629,-0.20538,-0.086173,-0.10108,-0.094553,-0.0072361,0.040813,0.03407,-12.879,6.069,1.7555,1.2884,0.12039,-0.10017,0.18022,-0.12499,-0.078262,-0.11722,-0.098823,-0.017672,-0.022623,-0.0070226,-15.348,5.9708,1.8274,1.6454,0.20709,-0.0070238,0.27904,-0.23417,-0.1468,-0.1319,-0.087881,-0.012103,-0.04874,0.015711,abnormal
-2.4762,5.1844,2.5949,1.781,1.0332,0.5835,0.21828,-0.2609,-0.19334,-0.13022,-0.13208,-0.011075,-0.0039375,-0.025689,-4.1154,5.3046,2.6071,1.6368,0.77234,0.51652,0.25354,-0.28351,-0.080674,0.0076927,-0.1266,-0.052787,-0.095715,-0.082864,-6.188,6.0048,0.61773,1.0913,0.37957,0.25924,0.24729,-0.58662,-0.02054,0.05046,-0.19349,0.1355,-0.021213,-0.090877,-9.9599,5.6009,1.8568,1.7918,0.20712,0.65793,0.65458,-0.85873,-0.13733,0.16193,-0.16699,0.19159,-0.060222,-0.18912,abnormal
-1.8735,6.0665,1.8196,0.92504,-0.028722,-0.064319,0.094126,-0.37777,0.074304,0.18771,-0.067709,0.076088,-0.16534,-0.20353,-2.541,5.6745,2.0797,1.3742,0.20394,0.13677,0.1727,-0.4479,-0.052724,0.055126,-0.15808,0.040845,-0.027388,-0.091215,-4.6222,6.4257,0.98555,1.0323,-0.18777,0.077362,0.1937,-0.80481,0.078292,0.1489,-0.25811,0.19536,-0.04524,-0.18009,-7.2343,6.0386,1.1766,1.6448,-0.12376,0.4522,0.63028,-0.99263,-0.055717,0.14755,-0.25362,0.23673,-0.076573,-0.19102,abnormal
-5.73,5.7205,2.6331,1.3986,0.32347,-0.078271,-0.11114,-0.22469,0.0423,0.082902,0.0092588,0.020065,-0.058397,-0.06385,-6.6445,5.9539,2.5088,1.101,-0.078045,-0.20289,-0.017796,-0.17429,0.052238,0.038589,-0.11346,-0.065126,-0.053118,-0.031551,-11.627,6.0635,1.6369,1.3126,0.025924,0.045774,0.090421,-0.60008,-0.0014028,0.094176,-0.16876,0.07269,-0.029282,-0.10123,-11.995,6.1268,1.9498,1.5338,0.011734,0.034642,0.10524,-0.64142,-0.040189,0.087373,-0.14303,0.063895,-0.06248,-0.10717,normal
-3.2892,4.9729,2.707,2.2617,1.4553,0.39718,-0.020859,-0.16377,-0.23787,-0.23617,-0.10978,-0.017793,0.01325,0.050553,-5.4213,4.9689,2.2397,1.923,1.1697,0.11391,-0.16143,-0.18639,-0.12315,-0.14647,-0.17035,-0.059887,0.038117,0.020067,-8.3042,4.9769,1.1459,2.0324,1.3684,-0.025409,-0.11256,-0.089919,-0.11452,-0.24675,-0.16275,0.043798,0.042404,0.014751,-9.5805,5.6721,0.97562,2.1651,1.4216,-0.14554,-0.1208,-0.1566,-0.18312,-0.17289,-0.1041,-0.0214,-0.012995,0.055411,normal
-5.8819,5.4162,2.8421,1.7235,0.57929,-0.002461,-0.076878,-0.17038,-0.032193,-0.048571,-0.07688,0.016326,-0.028147,-0.032184,-8.1401,5.5243,2.7542,1.6136,0.58533,0.13045,0.099796,-0.059004,-0.0094559,-0.0088867,-0.026383,-0.029674,-0.049099,-0.041337,-11.4,6.031,2.1107,1.4897,0.36326,0.083498,0.1342,-0.24196,0.010606,-0.044478,-0.16208,0.027772,-0.028112,-0.068445,-13.084,6.3383,2.119,1.3886,0.29176,0.050992,0.18118,-0.23471,0.039038,-0.015592,-0.20091,0.027291,-0.025922,-0.07897,abnormal
-5.6725,5.9071,1.3465,1.5685,0.30606,-0.44863,0.069889,-0.087177,-0.1445,-0.11786,-0.060837,0.0054868,-0.036843,-0.00028494,-1.7635,5.5881,0.34198,1.1095,0.27233,-0.18164,0.11287,-0.13057,-0.16195,-0.16928,-0.005901,0.0021406,-0.034737,-0.024489,-10.71,5.6407,0.11235,2.0403,0.20581,-0.7278,0.19996,-0.013106,-0.21643,-0.27251,-0.015153,-0.0042215,-0.089957,0.081761,-13.634,5.3984,-0.65706,2.6872,0.11981,-0.81171,0.39336,0.10841,-0.028519,-0.3768,-0.089384,0.047677,-0.06159,0.057207,abnormal
-1.3892,5.3023,2.2649,1.7054,0.87363,0.5719,0.31001,-0.30509,-0.083464,-0.050393,-0.14363,0.072456,-0.056099,-0.10238,-1.0929,5.7367,1.9822,1.2421,0.357,0.11726,0.041611,-0.38693,0.0046557,0.049667,-0.16642,0.061228,-0.021671,-0.10114,-5.4232,6.0253,0.77847,1.4385,-0.025218,0.33056,0.44973,-0.83283,0.09836,0.14005,-0.257,0.22489,-0.07778,-0.18734,-7.663,5.6503,0.64332,1.9235,0.12002,0.67639,0.75312,-1.0688,-0.056375,0.093759,-0.25176,0.29616,-0.079026,-0.18535,abnormal
-5.6603,4.8009,2.9712,2.1238,1.1723,0.47765,0.07904,-0.22006,-0.23205,-0.18841,-0.11372,-0.062481,-0.019612,0.010406,-8.8519,5.4786,2.7053,1.5588,0.74933,0.32257,0.099496,-0.12847,-0.082482,-0.075368,-0.10377,-0.073518,-0.022888,-0.015275,-14.07,5.3098,2.2225,1.5445,0.55684,0.26367,0.20144,-0.2278,-0.059092,-0.048002,-0.11646,0.035458,-0.027176,-0.070201,-16.398,5.8337,2.1139,1.7115,0.45144,0.18636,0.18893,-0.40111,-0.095938,-0.03814,-0.12062,0.10056,-0.027553,-0.10928,normal
-6.2462,5.2451,2.6277,1.8005,0.85915,0.24602,0.011882,-0.19147,-0.028627,-0.021421,-0.056262,0.045513,-0.0026373,-0.042153,-6.8443,5.9456,2.437,1.3823,0.39009,-0.11461,-0.21795,-0.36478,-0.067481,-0.06307,-0.10912,0.087685,0.011721,-0.058148,-10.885,5.527,1.2509,1.5175,0.5326,0.12063,0.10754,-0.41829,0.094836,0.017053,-0.21922,0.1334,-0.043465,-0.11504,-11.81,5.9725,1.094,1.5409,0.47001,0.089041,0.14683,-0.45474,0.11011,-0.014756,-0.26369,0.18582,-0.023236,-0.13486,abnormal
-1.0109,5.263,2.7174,1.8491,1.0096,0.32396,0.001837,-0.2296,-0.19789,-0.15719,-0.060474,0.0022724,-0.038686,-0.038941,-6.8283,5.1881,2.8019,1.5821,0.80971,0.27507,0.044024,-0.096759,-0.13796,-0.12325,-0.09306,-0.10132,-0.052878,-0.0077234,-10.791,4.8009,2.1816,1.8881,1.1713,0.44834,-0.019634,-0.22851,-0.10229,-0.14097,-0.042745,0.011725,-0.0029322,-0.0023615,-12.134,5.5104,2.4247,2.0117,1.349,0.3496,-0.19956,-0.30613,-0.1148,-0.1522,-0.11464,0.023115,0.00058369,-0.022911,normal
-2.3355,4.4252,1.4376,1.1298,0.72043,0.18215,-0.028764,-0.085588,-0.0069264,-0.071619,-0.034741,-0.013339,-0.052654,-0.029422,-4.8997,5.2537,1.6051,1.4478,0.95401,0.30052,0.066252,-0.025588,0.011641,-0.12824,-0.085778,-0.064352,-0.08157,0.0040531,-5.0899,5.6553,1.5492,1.5103,1.0666,0.25453,-0.0063766,0.031823,0.073053,-0.090268,-0.07836,-0.12443,-0.11551,-0.0048581,-4.6158,5.3268,1.6444,1.4171,0.93103,0.26581,0.039831,-0.050643,0.007608,-0.10562,-0.1062,-0.076201,-0.058375,-0.0089906,normal
-5.6565,6.0869,2.3404,0.95148,0.36956,0.14595,0.19829,-0.038878,-0.20959,-0.15997,-0.031349,-0.011153,-0.064494,-0.051013,-5.7782,6.2294,1.7034,0.94411,0.22562,-0.1923,0.12014,0.038859,-0.0059257,-0.056443,-0.093215,-0.1365,-0.070446,-0.035031,-12.976,6.0842,1.7698,0.84452,0.13276,-0.042777,0.096649,-0.06576,0.01703,-0.063914,-0.10726,-0.0037593,-0.048954,-0.048399,-16.812,6.5022,1.1915,1.2117,0.35317,0.097915,0.25907,-0.15673,-0.086356,-0.12987,-0.065379,0.037227,-0.064819,-0.044463,normal
-4.0342,6.0842,1.9003,0.91767,0.36063,0.040051,-0.049974,-0.27718,-0.089408,-0.043564,-0.10723,-0.0010176,-0.017033,-0.037211,-5.958,5.5972,2.4202,1.189,0.19624,-0.022796,-0.060378,-0.39509,-0.16413,-0.055062,-0.099552,0.059814,0.028945,-0.028041,-7.9545,6.4683,0.97338,0.50545,-0.097072,-0.090724,-0.027788,-0.43135,0.083988,0.036538,-0.1826,0.077024,-0.018826,-0.064357,-12.125,6.1249,1.6342,1.4211,0.062512,0.21436,0.25481,-0.71365,-0.048874,0.080035,-0.16041,0.15648,-0.052545,-0.12354,abnormal
-4.1727,5.339,2.7483,1.6877,0.68449,0.18537,0.056882,-0.10817,-0.037845,-0.058026,-0.075776,-0.01484,0.017964,-0.063874,-4.8438,5.5317,2.4917,1.4433,0.45292,0.1631,0.18579,-0.053786,-0.054436,-0.099125,-0.057216,-0.0092944,-0.038026,-0.027037,-9.8021,5.7405,1.9058,1.2942,0.27759,0.032838,0.10566,-0.16021,0.027133,-0.061947,-0.063144,0.0163,-0.053131,-0.0009783,-10.765,6.1583,1.8488,1.3781,0.20207,-0.01945,0.12281,-0.1925,-0.0040399,-0.010474,-0.03456,-0.00029071,-0.061737,-0.050558,normal
-2.7144,5.9102,2.6851,1.2989,0.5037,-0.026224,-0.23374,-0.24653,-0.064519,-0.020156,-0.051091,-0.028826,-0.032631,-0.037717,-6.2801,5.7301,2.3545,1.1909,0.69747,0.28262,-0.029133,-0.18562,-0.080803,-0.013268,-0.010361,-0.077896,-0.048587,0.0091267,-11.642,5.9228,1.9651,0.86582,0.23927,0.025504,0.038759,-0.13173,0.018548,0.036622,-0.022723,-0.037246,-0.03162,-0.017709,-12.313,6.4548,2.1577,1.0046,0.15897,-0.046833,0.0044121,-0.15756,0.02657,0.041922,-0.039681,-0.050593,-0.038547,-0.0074577,normal
-3.0176,4.7107,3.0205,2.3174,1.3866,0.62491,0.14572,-0.16112,-0.23592,-0.22292,-0.14282,-0.11606,-0.023114,0.049314,-7.1335,5.5948,3.0367,1.8817,0.81064,0.2368,-0.00348,-0.18729,-0.15985,-0.13051,-0.061768,-0.0065382,-0.014344,-0.014185,-12.191,5.4193,2.7155,1.9167,0.80675,0.26098,0.10013,-0.14139,-0.011697,-0.043212,-0.094039,-0.075391,-0.067105,0.035838,-12.845,5.3827,2.9627,2.1118,1.0193,0.38293,0.075051,-0.19108,-0.109,-0.12838,-0.088004,-0.023179,-0.032218,0.0082334,normal
-4.9864,5.7376,2.8192,1.7461,0.59659,-0.050529,-0.22051,-0.22883,-0.097031,-0.12501,-0.07326,-0.059049,-0.065237,0.014157,-8.6309,5.835,2.3002,1.4867,0.57829,-0.018117,-0.27139,-0.3148,-0.16271,-0.19345,-0.06838,-0.030966,-0.045571,0.015749,-14.407,5.8702,1.4851,1.5232,0.50128,-0.032951,-0.16056,-0.16673,0.032427,-0.14904,-0.091905,-0.054517,-0.011687,-0.0058079,-15.193,6.103,1.336,1.4487,0.48674,0.035128,-0.064536,-0.061575,0.077988,-0.13473,-0.077232,-0.079873,-0.057547,-0.005325,normal
-4.6747,5.8811,1.4645,1.2799,0.56849,-0.1958,-0.20209,-0.21721,-0.0020385,-0.05575,-0.046489,0.056368,-0.042322,-0.02721,-5.6406,6.0576,1.4026,1.0054,0.24269,-0.13548,0.017387,-0.19664,0.089474,0.060415,-0.080528,0.041754,-0.067527,-0.073374,-10.365,5.8024,0.071291,1.5876,0.45628,-0.057101,0.14488,-0.50277,0.025041,0.021891,-0.099707,0.13733,-0.11858,-0.092246,-11.212,5.8498,-0.34839,1.5894,0.446,-0.10467,0.14246,-0.51448,0.12789,0.03373,-0.13403,0.16743,-0.11129,-0.090477,abnormal
-15.526,5.6537,2.2987,1.3637,0.32777,0.50256,0.47843,-0.35607,-0.084446,0.001359,-0.18272,0.030839,-0.047079,-0.075247,-11.47,5.8836,2.3994,1.1252,0.3296,0.33172,0.23032,-0.29189,-0.061962,0.025477,-0.075902,0.082974,0.013426,-0.067386,-17.357,5.8721,1.864,1.3456,0.099393,0.53108,0.57358,-0.62678,-0.055536,0.12105,-0.23535,0.099336,-0.057793,-0.13512,-18.315,6.0475,1.802,1.439,-0.0040239,0.52915,0.65185,-0.70728,-0.045902,0.13088,-0.27801,0.097006,-0.063264,-0.14943,abnormal
-2.7929,5.3298,1.8622,1.8622,1.4553,0.21143,-0.17934,-0.19447,-0.21508,-0.18001,-0.058678,0.0060696,0.0054804,0.0095592,-3.0917,5.5633,1.208,1.2881,1.2423,0.13019,-0.17335,-0.029338,-0.047404,-0.1012,-0.0087868,-0.01142,-0.073479,-0.073227,-7.5748,5.784,-0.45299,1.4333,1.543,-0.086628,-0.12362,0.094513,-0.029296,-0.11637,0.035408,-0.019549,-0.10637,0.0073573,-8.2892,6.1133,-0.57725,1.6614,1.5817,-0.27764,-0.18945,0.083528,-0.072004,-0.13454,0.068584,0.015115,-0.089356,-0.013968,normal
-2.5065,4.9098,2.6634,1.9652,1.254,0.46669,-0.012257,-0.15676,-0.16564,-0.15538,-0.094337,-0.10092,-0.067929,-0.0057684,-2.5246,5.4902,2.5186,1.5543,0.95224,0.22208,-0.050499,-0.0073913,-0.032367,-0.15264,-0.10318,-0.024409,-0.026403,0.01423,-8.0488,5.7481,1.4558,1.1326,1.1789,0.3239,0.041247,0.1317,0.051428,-0.089005,-0.084499,-0.0819,-0.090913,-0.062279,-9.3768,5.9202,1.3211,1.468,1.2753,0.21273,-0.011741,0.1117,0.02639,-0.12463,-0.046099,-0.045645,-0.087949,-0.038766,normal
-3.2187,5.2773,0.9194,1.9878,1.2086,0.06612,-0.053417,-0.36567,-0.20915,-0.0013029,0.022578,0.047687,0.023118,0.0044639,-2.629,5.3815,1.0656,2.048,1.0985,0.019429,-0.14134,-0.3297,-0.17854,-0.27818,-0.065955,0.094661,-0.031805,-0.017852,-6.0516,5.1207,-0.58301,2.1891,0.99421,0.087856,0.041042,-0.36342,-0.023505,-0.14069,-0.06931,-0.016428,-0.042295,0.025261,-6.6227,5.6418,-0.79468,2.2893,1.2249,-0.13435,0.035651,-0.35626,-0.073515,-0.10811,-0.11536,-0.025326,-0.047263,0.017079,normal
-4.869,6.3081,2.1916,0.74916,-0.19388,-0.21126,-0.064199,-0.15746,-0.051275,-0.082969,-0.059285,-0.0039718,-0.022133,-0.018298,-7.5515,6.2625,1.2438,0.35277,-0.41687,-0.016797,0.15548,-0.15138,0.0010426,-0.02171,-0.026576,-0.065598,-0.046145,-0.021767,-9.2063,6.3025,0.59667,0.46486,-0.61039,-0.19445,0.061871,-0.25904,0.025392,-0.085058,-0.069931,-0.036488,-0.031295,0.010548,-9.9271,6.3788,0.6065,0.56191,-0.74402,-0.17234,0.14026,-0.19545,0.078654,-0.091345,-0.040927,-0.039439,-0.028291,-0.0091479,normal
-3.6866,6.3221,2.6246,1.0182,-0.15562,-0.39173,-0.23683,-0.25676,-0.087975,-0.063819,-0.046334,-0.0093035,-0.041594,-0.012385,-3.3309,6.4595,2.4621,0.70296,-0.43768,-0.48875,-0.19546,-0.15813,-0.030369,-0.060441,-0.083006,-0.077681,-0.033596,0.010033,-7.9779,6.4656,1.6245,0.91364,-0.69814,-0.61145,-0.1857,-0.2613,0.026611,-0.15944,-0.083578,-0.014747,-0.062935,0.010155,-8.5005,6.4725,1.4208,1.0202,-0.69677,-0.56753,-0.2181,-0.34653,0.0016641,-0.1697,-0.059985,-0.0098978,-0.066904,-0.010634,normal
-0.022415,6.1953,2.7721,0.9644,0.079508,-0.10886,-0.0010072,-0.062422,-0.078967,-0.12615,-0.099475,-0.0369,-0.020209,-0.0055585,-5.468,5.9688,1.8427,0.77408,-0.17143,-0.16739,-0.042958,-0.1962,-0.029841,-0.093624,-0.079711,-0.021457,-0.04712,-0.0086703,-5.2903,6.3163,1.5494,0.63883,-0.41571,-0.2876,-0.0096304,-0.19479,0.0089437,-0.082099,-0.077654,-0.0049033,-0.024347,-0.030578,-8.095,6.3253,1.1604,1.1163,-0.27891,-0.2058,0.084259,-0.22829,-0.007727,-0.1346,-0.087455,-0.022649,-0.027524,-0.0088747,normal
