MFCC1_S1,MFCC2_S1,MFCC3_S1,MFCC4_S1,MFCC5_S1,MFCC6_S1,MFCC7_S1,MFCC8_S1,MFCC9_S1,MFCC10_S1,MFCC11_S1,MFCC12_S1,MFCC13_S1,MFCC14_S1,MFCC1_S2,MFCC2_S2,MFCC3_S2,MFCC4_S2,MFCC5_S2,MFCC6_S2,MFCC7_S2,MFCC8_S2,MFCC9_S2,MFCC10_S2,MFCC11_S2,MFCC12_S2,MFCC13_S2,MFCC14_S2,MFCC1_Sys,MFCC2_Sys,MFCC3_Sys,MFCC4_Sys,MFCC5_Sys,MFCC6_Sys,MFCC7_Sys,MFCC8_Sys,MFCC9_Sys,MFCC10_Sys,MFCC11_Sys,MFCC12_Sys,MFCC13_Sys,MFCC14_Sys,MFCC1_Dias,MFCC2_Dias,MFCC3_Dias,MFCC4_Dias,MFCC5_Dias,MFCC6_Dias,MFCC7_Dias,MFCC8_Dias,MFCC9_Dias,MFCC10_Dias,MFCC11_Dias,MFCC12_Dias,MFCC13_Dias,MFCC14_Dias,atomLen1,atomAmp1,atomFreq1,atomPhase1,atomPos1,atomLen2,atomAmp2,atomFreq2,atomPhase2,atomPos2,atomLen3,atomAmp3,atomFreq3,atomPhase3,atomPos3,atomLen4,atomAmp4,atomFreq4,atomPhase4,atomPos4,atomLen5,atomAmp5,atomFreq5,atomPhase5,atomPos5,atomLen6,atomAmp6,atomFreq6,atomPhase6,atomPos6,atomLen7,atomAmp7,atomFreq7,atomPhase7,atomPos7,atomLen8,atomAmp8,atomFreq8,atomPhase8,atomPos8,atomLen9,atomAmp9,atomFreq9,atomPhase9,atomPos9,atomLen10,atomAmp10,atomFreq10,atomPhase10,atomPos10,atomLen11,atomAmp11,atomFreq11,atomPhase11,atomPos11,atomLen12,atomAmp12,atomFreq12,atomPhase12,atomPos12,atomLen13,atomAmp13,atomFreq13,atomPhase13,atomPos13,atomLen14,atomAmp14,atomFreq14,atomPhase14,atomPos14,atomLen15,atomAmp15,atomFreq15,atomPhase15,atomPos15,Class
-2.925,5.3436,2.6531,1.9377,0.5606,0.080904,0.063259,-0.18519,-0.069368,-0.091871,-0.08552,-0.020468,-0.012128,-0.00034003,-4.1375,5.6904,1.9705,1.6254,0.10061,-0.054497,0.17157,-0.19736,-0.081703,-0.22996,-0.18107,-0.0013968,0.0013337,-0.00994,-7.6027,5.4728,0.8127,2.0578,-0.27091,-0.12728,0.05343,-0.32657,0.031832,-0.25391,-0.030763,0.0037372,0.012245,0.038611,-9.0837,5.2962,0.31519,2.363,-0.29394,0.11715,0.12543,-0.3363,0.063932,-0.32561,-0.030804,-0.049396,0.0035109,0.041628,153.6,5.6647,0.015951,0.19785,2.1333,219.2,3.7619,0.015137,-0.29064,49,256,3.1117,0.014551,0.80527,182.13,204.8,2.7261,0.019076,0.072897,320.53,184,2.2496,0.014128,0.82229,174.67,170.67,1.9236,0.021484,0.098156,188.53,166.93,1.6331,0.019564,-0.18181,296.67,159.47,1.4409,0.022103,-0.045483,313.73,169.6,1.3114,0.02002,-0.21688,291.8,168,1.131,0.019076,0.2534,300.73,226.13,1.0352,0.016048,0.026415,255.47,178.13,0.89171,0.014095,0.11025,318.07,176.53,0.81172,0.017904,-0.0074742,391.4,181.87,0.76299,0.020085,-0.067279,351.6,193.6,0.67738,0.02028,0.19236,338,normal
-14.521,6.1077,2.4005,1.2765,0.21714,-0.032759,-0.060724,-0.22713,-0.057935,-0.11129,-0.095649,-0.054153,-0.064327,0.0097744,-16.843,6.0781,1.6943,0.90917,-0.17318,-0.077295,0.057256,-0.2252,0.01879,-0.11328,-0.1062,-0.039806,-0.072593,0.014988,-17.797,5.8876,1.2559,0.92273,-0.24004,-0.1311,0.027765,-0.28527,0.048175,-0.065599,-0.080119,-0.0069842,-0.065288,0.011714,-18.631,6.1279,1.0607,1.1137,-0.26093,-0.050694,0.1444,-0.24508,0.080204,-0.12,-0.080701,-0.0026319,-0.036053,0.020394,152.47,0.93566,0.014304,0.58857,20.706,222.12,0.64103,0.012983,0.15076,40.118,177.88,0.40684,0.015568,0.13946,128.71,134.59,0.32763,0.016774,-0.63115,183.06,186.35,0.26801,0.020335,-0.45808,134.82,161.88,0.22553,0.019359,-0.12656,162.35,137.41,0.18563,0.019416,-0.17906,153.41,123.29,0.15609,0.019646,-0.07683,214.24,145.88,0.14721,0.021025,-0.88613,223.88,169.41,0.12291,0.019531,0.088953,210.47,142.12,0.10273,0.025103,0.61395,159.88,156.24,0.093467,0.022863,-0.19888,207.29,134.59,0.084965,0.026195,0.034918,209.06,132.71,0.071891,0.027746,0.17397,162,132.71,0.068024,0.021082,-0.031169,178,normal
-11.515,5.671,0.92104,1.3547,-0.5846,-0.15768,0.16535,-0.10844,0.13867,-0.08214,0.011518,-0.071931,0.0085179,0.016031,-11.757,5.3385,0.67769,1.5711,-0.41409,-0.060519,0.30444,0.0088294,0.16144,-0.14436,-0.067131,-0.1659,-0.028574,0.033729,-13.404,4.9702,-0.32644,1.7229,-0.86519,0.18871,0.11723,0.012852,0.24593,-0.16874,0.1171,-0.15836,0.043404,-0.037608,-14.994,5.0007,-0.51535,1.9623,-0.74121,0.31249,0.11921,-0.048112,0.19503,-0.19075,0.089665,-0.19575,0.097609,-0.032878,199.11,0.6785,0.016493,0.52886,170.67,224,0.58391,0.015842,0.50458,148.89,213.33,0.50978,0.01671,0.41576,176.89,167.11,0.40033,0.020182,0.33146,121.33,248.89,0.25992,0.013129,0.24143,215.56,176,0.20541,0.02105,0.27281,259.78,206.22,0.17512,0.021593,0.4309,307.56,181.33,0.15237,0.020942,1.077,225.56,184.89,0.14372,0.017795,-0.1303,260.67,188.44,0.12,0.017036,0.31278,186.44,199.11,0.10428,0.015082,-0.037012,256.89,163.56,0.094625,0.019965,0.59585,286.67,147.56,0.087462,0.020725,-0.15301,244,240,0.071591,0.01747,0.89594,296.44,176,0.06821,0.016168,0.74237,297.11,normal
-2.0873,5.5132,1.6776,1.9328,0.076347,-0.12648,-0.015487,-0.26003,0.12683,-0.0018254,-0.01318,0.012866,0.00062709,0.0034022,-2.3236,5.8383,1.4273,1.474,-0.37961,-0.35837,-0.16276,-0.38653,0.046567,-0.066807,-0.064913,-0.014463,-0.02061,-0.028221,-5.1819,5.4175,-0.060962,1.8488,-0.80817,-0.31048,-0.17716,-0.42286,0.14678,-0.16339,0.0085204,-0.066823,-0.0061918,-0.0142,-6.1577,5.3947,-0.57498,2.0824,-0.93972,-0.084325,-0.11582,-0.44141,0.186,-0.18531,0.034627,-0.085935,0.012365,-0.035259,168.42,6.1209,0.015419,0.94961,9.2632,161.68,4.052,0.016961,0.71817,158.74,181.89,3.4357,0.020662,-0.18102,266.11,175.16,2.9097,0.020354,-0.14412,335.37,119.58,2.5373,0.02426,-0.16258,448.84,173.47,2.1488,0.021279,0.05985,293.68,107.79,1.794,0.024465,0.48625,431.16,185.26,1.5235,0.021998,0.0066638,335.16,161.68,1.3074,0.019428,0.062751,220.63,210.53,1.1364,0.022204,-0.22856,309.47,202.11,1.1406,0.020765,-0.81821,288.84,166.74,0.97376,0.027755,-0.053751,332.84,207.16,0.81041,0.030428,0.22462,253.05,163.37,0.79636,0.025699,-0.156,369.89,175.16,0.73983,0.021896,-0.054551,351.79,normal
-3.8673,5.581,2.7942,1.7647,0.43132,0.093533,0.031255,-0.19138,0.002066,-0.073242,-0.12027,-0.02696,-0.048843,0.017835,-6.5651,5.675,1.7836,1.411,-0.030412,0.027572,0.033109,-0.16876,0.14374,-0.1611,-0.055014,-0.013466,-0.076143,0.013282,-9.1628,5.6026,0.67052,1.637,-0.43068,-0.03914,0.020192,-0.35023,0.15385,-0.13687,0.061143,-0.032628,-0.12585,0.026399,-10.96,5.5782,0.078045,1.8443,-0.44888,0.20711,0.034057,-0.39584,0.25189,-0.21849,0.057265,-0.035061,-0.10311,0.018047,112,5.4503,0.019531,-0.14255,6.8571,157.71,3.2264,0.015346,0.4602,60.571,128,2.3774,0.018136,-0.66934,40,169.14,1.6902,0.020926,-0.60504,197.71,189.71,1.3218,0.023019,1.0779,317.14,134.86,1.041,0.027483,0.08214,116.29,237.71,0.90855,0.018136,0.20999,322.29,146.29,0.76259,0.017578,-0.44823,340,162.29,0.67525,0.021624,0.042511,213.71,128,0.56373,0.024833,0.53345,289.71,123.43,0.5105,0.024833,0.3008,218.29,196.57,0.43562,0.023298,0.14925,248.29,128,0.39205,0.028739,0.054654,185.14,169.14,0.37751,0.023856,-0.45241,229.43,157.71,0.32366,0.018973,-0.25542,208.29,normal
-3.4573,5.8504,2.3054,1.1081,0.10529,0.025605,-0.0073336,-0.17905,-0.088877,-0.098984,-0.015595,0.033163,0.010946,-0.021642,-5.8824,6.1753,0.99561,0.63214,-0.33374,0.06884,0.15456,-0.094996,0.062017,-0.12088,-0.030407,-0.037228,-0.035146,-0.0031974,-8.0326,5.9465,0.20244,0.81637,-0.80553,0.0073384,-0.04698,-0.18704,0.10388,-0.1758,0.034039,-0.060825,-0.013905,-0.022861,-8.8959,5.7744,0.2026,1.2565,-0.68801,0.18728,0.08711,-0.16756,0.057078,-0.19915,0.050796,-0.065561,0.035838,-0.010871,131.56,4.692,0.022135,-0.57866,25.481,116.15,3.5046,0.020616,-0.25285,28.444,122.67,2.3585,0.022859,0.48305,147.48,149.33,1.804,0.025897,0.068578,193.56,164.15,1.484,0.021665,0.60171,240.44,143.41,1.177,0.02474,0.26556,70.889,142.22,0.97423,0.02275,0.010029,233.19,169.48,0.81408,0.022642,0.07582,241.56,135.11,0.70313,0.024812,0.28462,164,132.15,0.60122,0.029297,0.12158,290.22,194.96,0.54175,0.024016,0.13021,225.26,160,0.46774,0.025644,0.15126,231.78,153.48,0.42523,0.027669,-0.086809,247.26,183.7,0.39989,0.026331,0.48994,250.81,186.07,0.36208,0.02445,0.15458,223.48,normal
-5.4546,4.7508,1.8659,2.2501,0.7071,0.29656,0.13135,-0.27939,-0.14027,-0.21076,-0.080686,-0.014622,-0.0003879,0.036625,-6.038,4.9204,1.4535,2.0204,0.55599,0.35335,0.17171,-0.25389,0.0035646,-0.15088,-0.095439,-0.068737,-0.074561,0.00099028,-9.1799,4.8481,-0.37556,2.2078,0.23417,0.47202,0.26044,-0.24984,0.11885,-0.2752,-0.045436,-0.081558,-0.03022,0.021561,-9.2448,5.0059,-0.58304,2.3401,0.16137,0.53849,0.33166,-0.244,0.14782,-0.28337,-0.020123,-0.09409,-0.051574,-0.00020707,145.92,4.6208,0.015781,-0.82041,62.4,153.6,2.837,0.016563,-0.17908,518.72,154.88,2.2254,0.013906,-0.18135,129.44,157.44,1.6314,0.011719,-0.83963,164.96,208.64,1.2704,0.013906,-0.44485,284.32,200.96,1.0467,0.010937,0.018207,240.32,186.88,0.91507,0.013203,0.69891,242.4,139.52,0.76185,0.012891,0.62345,352,133.12,0.69665,0.021016,0.49866,305.6,256,0.65864,0.016016,0.46357,231.68,168.96,0.55796,0.018437,0.19969,343.68,170.24,0.49993,0.012109,0.12819,356.16,175.36,0.44167,0.016875,-0.12789,222.4,184.32,0.4042,0.019609,0.067776,273.28,131.84,0.38562,0.023594,0.33978,280.32,abnormal
-4.9212,5.4735,2.6537,1.7733,0.36802,0.065244,-0.041125,-0.21082,-0.058754,-0.16744,-0.0066469,-0.0086726,-0.067681,0.0084472,-5.6374,5.7003,2.1483,1.4062,0.17956,-0.025864,-0.077359,-0.18519,0.06555,-0.10219,-0.022192,-0.009923,-0.084734,0.00090673,-11.855,5.4768,0.50365,1.9871,-0.75591,0.019419,0.027738,-0.31643,0.20971,-0.26754,0.053892,-0.049677,-0.049733,0.036803,-12.484,5.4441,0.32939,2.1237,-0.66999,0.17023,0.08572,-0.31677,0.17841,-0.27955,0.11076,-0.076557,-0.036821,0.053667,116.71,6.0215,0.022059,-1.4264,7.5294,150.59,3.4317,0.023438,-1.5353,659.76,141.18,2.2425,0.015165,0.86772,519.53,135.53,1.8329,0.027114,-0.094531,128.47,152.47,1.414,0.018612,0.39759,214.12,158.12,1.2168,0.019187,-0.34265,218.82,205.18,1.0066,0.018842,0.87364,412.24,150.59,0.84837,0.02068,0.30557,357.65,178.82,0.61899,0.023438,-0.025053,351.06,141.18,0.54872,0.019531,0.073152,386.82,148.71,0.47364,0.025735,-0.40523,470.59,171.29,0.46469,0.015855,0.093306,221.88,141.18,0.41452,0.021369,0.052032,305.65,220.24,0.35912,0.025276,0.060306,280.47,139.29,0.30911,0.019072,-0.61501,393.18,normal
-2.5616,6.5018,1.8266,0.445,0.4932,-0.17318,-0.53004,-0.15103,0.056322,-0.048805,-0.000163,0.04866,-0.026729,-0.071403,-3.939,6.7368,1.1856,0.26364,0.84006,0.10376,-0.25261,0.18272,0.12804,-0.15495,-0.026406,0.028205,-0.069964,-0.047194,-9.1697,7.1641,-0.72755,-0.6419,1.0131,-0.18845,-0.59098,0.18373,0.0059659,-0.27923,0.0095352,0.031407,-0.061113,0.016419,-10.245,7.5027,-1.1758,-0.81561,1.1909,-0.036415,-0.39955,0.3741,0.02548,-0.29231,0.046863,0.030993,-0.087295,0.013614,192,8.1249,0.0092773,0.86734,5,240,4.1755,0.0090332,-1.2832,46,156,2.3583,0.015381,-0.079505,103.5,128,1.9082,0.016113,-1.0274,398.5,128,1.6785,0.015747,0.53597,341.5,70,1.2584,0.016602,0.058199,296,272,1.1629,0.018677,0.74973,122,200,1.0411,0.013306,-0.011155,235.5,220,0.84621,0.02063,0.1246,171,182,0.67567,0.021729,0.67453,230.5,174,0.66536,0.019043,-0.00061901,183,180,0.53056,0.014648,1.4822,355.5,220,0.51174,0.020142,-0.23628,253,198,0.4757,0.019165,0.0060275,280,136,0.42427,0.026123,-0.45165,166.75,normal
-7.2605,6.3596,1.9882,0.59487,0.00014802,-0.039874,-0.039509,-0.12783,-0.039665,-0.041797,-0.019983,0.015726,0.0018989,-0.026455,-10.773,6.2239,0.75983,0.14217,-0.35682,-0.067118,-0.01401,-0.16535,0.013612,-0.075588,-0.02388,-0.024958,-0.026413,-0.016955,-11.845,6.3241,0.3277,0.2178,-0.63323,-0.077742,-0.042666,-0.22572,0.016808,-0.14794,-0.024049,-0.04546,-0.015445,-0.014186,-12.975,6.1469,0.23073,0.56995,-0.48694,0.052832,0.066088,-0.16583,0.063503,-0.13043,0.0028454,-0.026318,0.010542,-0.033688,117.18,3.4537,0.020577,0.55561,17.014,88.338,1.7885,0.026133,-0.24956,15.437,119.89,1.2701,0.023438,-0.17919,51.831,114.48,0.8606,0.024978,-0.0288,153.01,137.01,0.64701,0.025666,0.13487,158.14,141.07,0.52034,0.021347,0.055892,141.01,156.39,0.4326,0.025061,0.35448,139.38,143.32,0.36963,0.030067,0.24124,118.59,144.68,0.31384,0.025281,0.37936,176.17,153.24,0.27615,0.025996,0.090856,179.32,143.32,0.24654,0.029654,0.010783,188.06,137.92,0.22139,0.024538,0.41424,194.76,125.3,0.20249,0.030397,-0.15206,173.52,151.89,0.19653,0.028857,-0.13892,149.46,108.62,0.17165,0.030837,0.019571,218.25,normal
-7.1898,6.2038,2.2928,1.1784,-0.73728,-0.67453,-0.18324,-0.18232,0.055116,-0.024722,0.006488,-0.053794,-0.042183,0.031639,-6.3364,6.2454,1.841,0.84228,-0.80754,-0.53166,-0.089387,-0.055709,0.071864,-0.113,-0.050079,-0.031777,0.00036873,0.0075613,-11.996,5.8442,0.58884,1.6331,-1.3894,-0.53687,-0.18065,-0.40877,0.21186,-0.14953,0.006399,-0.065826,-0.026856,0.0033384,-11.997,5.9096,0.49455,1.6187,-1.408,-0.54586,-0.2335,-0.44263,0.12234,-0.21589,0.019429,-0.071733,-0.010858,-0.024232,106.67,5.158,0.03125,-1.6532,520,128,4.3419,0.019965,-1.1867,288.89,99.556,3.6816,0.022135,-0.063094,479.11,78.222,2.9452,0.02691,1.3149,101.33,160,1.9016,0.019965,0.087378,127.11,167.11,1.4724,0.02474,0.28407,384,149.33,1.4018,0.027344,0.50094,257.78,177.78,1.233,0.02691,0.26363,401.78,163.56,1.1183,0.021267,0.16191,490.67,174.22,0.9857,0.035156,-0.53006,263.56,149.33,0.83491,0.030816,0.31219,311.11,145.78,0.76659,0.027778,0.12,546.67,124.44,0.68467,0.025391,-1.0795,384.89,195.56,0.58543,0.038411,-0.54813,289.78,227.56,0.53366,0.024089,-0.20411,180.44,normal
-11.316,4.7593,1.7151,2.3134,0.66636,0.26521,0.083954,-0.34756,-0.065023,-0.10929,-0.012761,0.0025025,-0.0079819,-0.00039701,-12.62,4.9189,1.0056,2.2892,0.39115,0.25832,0.24723,-0.33674,0.0094436,-0.16443,-0.068065,-0.034094,-0.027975,0.021372,-13.831,4.7212,-0.17409,2.1832,0.17376,0.35508,0.34192,-0.28474,0.077749,-0.1503,-0.014949,-0.060886,-0.042002,-0.023405,-15.401,5.0425,-0.57049,2.2724,0.17658,0.58511,0.32203,-0.27359,0.15905,-0.26145,-0.028879,-0.10129,-0.031897,-0.0049567,205.91,6.6613,0.011209,0.62161,43.13,211.48,3.0127,0.011974,-0.19568,131.48,158.61,2.1377,0.011209,-1.2969,182.26,185.04,1.6668,0.0095109,-0.56147,211.13,150.26,1.347,0.013757,-0.59321,304.35,178.09,1.1512,0.01537,-0.029339,196.87,139.13,0.95344,0.012058,-0.26038,195.13,169.74,0.79093,0.017578,-0.073106,213.91,146.09,0.70514,0.017578,-0.012472,198.09,162.78,0.62101,0.015031,-0.40656,222.61,187.83,0.56546,0.014266,0.14726,314.78,148.87,0.45961,0.017238,0.28541,271.13,171.13,0.43089,0.017748,0.16745,269.57,144.7,0.38439,0.02106,0.57517,207.83,196.17,0.37385,0.022079,-0.83516,233.74,abnormal
-1.6861,5.1543,0.93123,1.9523,-0.61729,-0.043215,0.078482,-0.12943,0.14172,-0.17571,0.019816,-0.20584,0.022901,0.036385,-1.3792,5.3533,1.045,1.6465,-0.96123,-0.2545,0.083375,-0.14936,0.046229,-0.1122,0.06342,-0.1604,0.039378,0.020453,-3.5849,5.0271,-0.38086,2.2037,-1.3649,-0.022061,-0.10774,-0.23998,0.058487,-0.24094,0.11269,-0.32071,0.091479,-0.026703,-4.6417,4.9118,-0.90376,2.2415,-1.6538,0.075183,-0.18251,-0.14204,0.10674,-0.24203,0.16783,-0.35217,0.13053,-0.037891,179.81,13.476,0.019903,-0.40458,400.38,231.62,11.798,0.015346,0.047525,266.29,338.29,9.4592,0.013207,0.25182,105.14,185.9,7.4,0.026228,-0.99801,556.95,143.24,5.9575,0.019531,0.33759,383.24,158.48,5.1657,0.015625,-0.87244,358.86,158.48,4.0499,0.017392,0.70988,341.33,169.14,3.4154,0.019159,0.49949,443.81,225.52,3.2111,0.015625,-0.41069,229.33,239.24,2.9297,0.02167,0.34561,207.24,161.52,2.5429,0.033203,0.16503,307.05,231.62,2.5361,0.017485,0.049737,356,188.95,2.1119,0.024461,-0.050542,349.52,275.81,2.0174,0.015811,-0.02491,329.9,182.86,1.9361,0.020833,0.22001,281.9,normal
-10.256,3.9035,1.3905,1.5414,0.6371,0.31377,0.11561,-0.13891,-0.046969,-0.14609,-0.062828,-0.05369,-0.029881,0.019198,-12.445,4.5673,1.5353,2.0786,0.7533,0.47132,0.23086,-0.1919,-0.036599,-0.19169,-0.12096,-0.074724,-0.032277,0.001667,-12.479,4.7601,1.5542,2.3608,0.78986,0.52468,0.26018,-0.2406,-0.031102,-0.2395,-0.1048,-0.07523,-0.072923,0.011293,-13.257,4.6224,1.6777,2.1822,0.72391,0.43186,0.2,-0.23069,-0.035415,-0.20389,-0.11072,-0.065659,-0.045777,0.008622,330.97,1.9748,0.30357,0.6721,924.11,82.286,1.78,0.36786,-1.0159,762.29,117.94,1.6198,0.37031,-0.087998,1011.2,90.514,1.53,0.32946,0.093641,591.54,98.743,1.469,0.28683,0.087566,275.77,140.8,1.4178,0.30379,-0.75601,454.06,170.06,1.3768,0.28253,-0.36181,489.14,209.37,1.3453,0.24559,-0.40668,714.29,169.14,1.3148,0.26272,-0.40537,578.06,119.77,1.2872,0.28783,0.40494,384.11,100.57,1.2556,0.30893,0.28783,567.09,160,1.1983,0.2986,0.14757,622.4,146.29,1.1624,0.34844,0.21736,627.66,149.94,1.136,0.30658,0.26175,627.43,206.63,1.1095,0.29157,0.5342,678.51,abnormal
-6.699,5.9187,1.986,1.1728,-0.499,-0.31835,-0.064656,-0.10176,0.19946,-0.10438,-0.09091,-0.027561,-0.044622,0.029274,-9.459,5.5116,1.3058,1.6557,-0.42903,0.082444,0.29558,0.018515,0.24326,-0.21485,-0.081641,-0.04509,-0.075292,-0.0067516,-12.395,5.1735,-0.067666,1.6357,-1.1894,0.2396,0.039699,-0.01401,0.36227,-0.28107,0.050482,-0.14763,0.009038,0.0078273,-12.674,5.0664,0.099413,2.0863,-0.78151,0.44528,0.25654,0.031894,0.41554,-0.27706,-0.045841,-0.19238,0.0050647,0.023162,214.4,2.6752,0.013672,-0.20668,30.4,172.8,2.1814,0.017773,-0.063026,34.8,128,1.5731,0.020508,0.47224,272.4,121.6,1.1615,0.014844,0.14341,209.2,155.2,0.9375,0.01377,0.27081,245.2,252.8,0.72114,0.016016,0.3823,152.4,182.4,0.61602,0.017285,-0.2494,151.2,206.4,0.50594,0.0086914,0.25834,161.4,192,0.42131,0.018555,0.44345,142.8,198.4,0.37527,0.017773,0.36092,276,153.6,0.3308,0.024707,0.2771,217.4,160,0.31458,0.022363,0.22804,283.6,224,0.27546,0.017578,0.069958,261.2,120,0.24548,0.021484,0.0080152,230,200,0.21345,0.020605,0.30235,160,normal
-0.919,6.6655,1.8385,0.13333,-0.37434,-0.27632,-0.071593,-0.125,-0.052871,-0.063738,-0.058811,-0.016913,-0.056283,-0.043048,-3.1749,6.8522,1.6559,-0.022871,-0.60172,-0.3382,0.033853,-0.094274,-0.022632,-0.019339,-0.03435,0.012066,-0.048257,-0.0448,-4.643,6.7726,1.0995,-0.32844,-0.80106,-0.35251,0.024462,-0.16498,-0.033618,-0.059565,-0.089523,-0.013178,-0.046895,-0.032773,-5.9753,6.8253,1.0035,-0.16995,-0.82885,-0.34182,0.0048198,-0.18354,0.038155,-0.076355,-0.07938,0.016014,-0.037823,-0.028976,114.82,4.6791,0.022059,0.050148,16.706,129.88,3.2906,0.019876,-0.43485,28.706,138.35,2.2564,0.017119,-0.77053,131.29,143.06,1.8037,0.018095,-0.68332,162.24,127.06,1.513,0.020221,0.13509,235.76,152.47,1.1459,0.022691,0.57113,224.71,142.12,1.0186,0.021886,0.19982,223.18,160.94,0.88936,0.021772,-0.4754,158.71,157.18,0.7842,0.022691,0.090408,194.94,163.76,0.70906,0.023495,0.1943,275.53,162.82,0.653,0.024069,0.30148,236.47,192,0.55904,0.029125,0.020085,137.53,160,0.50511,0.031537,-0.095361,240.94,143.06,0.47436,0.024759,0.2144,239.76,121.41,0.44434,0.031537,-0.26712,224,normal
-5.7126,5.468,2.459,1.7739,0.29266,-0.042762,-0.034888,-0.25653,-0.043683,-0.07335,-0.027899,0.029831,-0.013561,-0.037219,-5.9799,5.6091,2.1321,1.5153,0.17533,-0.023971,-0.0060687,-0.28197,-0.070243,-0.076512,-0.041231,-0.016025,0.001541,0.0029713,-12.188,5.5438,0.45538,2.0045,-0.60783,-0.11422,0.0749,-0.4006,0.12303,-0.14782,-0.019827,-0.044768,-0.0065105,0.024246,-12.686,5.5096,0.28433,2.239,-0.59124,0.025303,0.12765,-0.41076,0.12037,-0.19641,-0.017454,-0.052568,0.0029815,0.010185,109.87,6.2542,0.020833,-1.6779,9.3333,132.27,3.7541,0.022917,-1.3358,645.07,125.87,2.3733,0.014583,1.1825,414.13,167.47,1.7987,0.02474,0.03331,288.53,123.73,1.5058,0.02487,0.82303,174.4,155.73,1.1388,0.022201,0.091325,317.6,168.53,0.93356,0.016081,0.41339,380,180.27,0.82572,0.019922,0.46656,406.67,158.93,0.66362,0.021289,0.26657,339.73,164.27,0.58847,0.020247,0.43212,334.13,128,0.49478,0.018164,-0.32254,454.8,165.33,0.43322,0.028451,0.035017,223.87,163.2,0.38922,0.023503,-0.21958,330.4,150.4,0.32141,0.020768,-0.0078161,496.67,150.4,0.30658,0.026628,0.19373,390,normal
-2.9289,6.6974,1.9608,0.31921,-0.64749,-0.51245,-0.097174,-0.15361,-0.035995,-0.0085159,-0.025198,-0.0030081,-0.0087365,-0.018634,-5.2693,6.3661,1.0355,0.4554,-0.70516,-0.45848,0.035913,-0.22292,-0.055912,-0.054268,-0.020344,0.0027807,-0.025745,-0.028502,-5.0155,6.226,0.96294,0.14139,-0.76978,-0.4452,0.04152,-0.17091,-0.023467,-0.055018,-0.051153,-0.0092722,-0.039001,-0.050302,-6.0861,6.8388,1.3098,0.61233,-0.6243,-0.39101,0.14558,-0.17836,0.0022833,-0.044034,-0.065999,0.00489,-0.041792,-0.019961,195.2,4.4682,0.013379,0.43303,31.4,166.4,3.0062,0.020508,0.4113,40.7,156.8,2.1606,0.019531,0.41852,74.2,184,1.6102,0.017969,0.059546,137.2,164.8,1.2872,0.02124,0.21201,183.6,165.6,1.1163,0.02417,0.12635,228.7,141.6,0.9933,0.025635,0.70084,268.2,175.2,0.88426,0.025635,0.13789,136.2,146.4,0.80781,0.020313,-0.36448,204.7,156.8,0.76069,0.022266,-0.46021,220.9,176,0.7141,0.026514,-0.27417,175.9,137.6,0.60818,0.027002,0.3344,263.2,145.6,0.56531,0.024902,0.5071,258.8,124,0.53985,0.031104,-0.31077,189.5,152,0.46884,0.031738,-0.11667,261.6,normal
-1.4082,5.2685,0.88102,1.94,-0.54704,-0.2986,0.14676,-0.20289,0.12073,-0.14125,-0.07305,-0.1516,-0.025048,0.035227,-1.5845,5.509,0.74435,1.6513,-0.74001,-0.38999,0.10917,-0.16317,0.097271,-0.12929,-0.02814,-0.033537,0.01041,0.029612,-3.9978,5.028,-0.70303,2.1497,-1.2475,-0.26199,-0.014071,-0.33708,0.2025,-0.18331,0.055238,-0.18265,0.02648,-0.027239,-5.2498,4.9853,-1.4024,2.2994,-1.5231,-0.17987,-0.031041,-0.3088,0.17319,-0.20051,0.068906,-0.24269,0.049402,0.0060654,128,11.826,0.022786,-0.6072,167.33,170.67,10.35,0.021159,-0.22633,462.67,458.67,7.2562,0.011393,0.2049,148,186.67,5.5625,0.02832,0.99982,440.67,117.33,4.9562,0.020833,-0.10097,183.33,120,4.0613,0.023763,0.08103,418.67,114.67,3.1726,0.02474,-0.30985,282,101.33,2.5711,0.017253,-0.021956,441.33,210.67,2.4731,0.017904,0.23365,233.33,186.67,2.4591,0.022135,-0.16717,259.33,213.33,2.1122,0.020833,0.48381,276.33,141.33,1.9658,0.025065,-0.18325,339,178.67,1.6907,0.029134,0.65699,301.33,272,1.6772,0.024414,-0.21009,293.33,189.33,1.4802,0.023763,0.12054,346.67,normal
