MFCC1_S1,MFCC2_S1,MFCC3_S1,MFCC4_S1,MFCC5_S1,MFCC6_S1,MFCC7_S1,MFCC8_S1,MFCC9_S1,MFCC10_S1,MFCC11_S1,MFCC12_S1,MFCC13_S1,MFCC14_S1,MFCC1_S2,MFCC2_S2,MFCC3_S2,MFCC4_S2,MFCC5_S2,MFCC6_S2,MFCC7_S2,MFCC8_S2,MFCC9_S2,MFCC10_S2,MFCC11_S2,MFCC12_S2,MFCC13_S2,MFCC14_S2,MFCC1_Sys,MFCC2_Sys,MFCC3_Sys,MFCC4_Sys,MFCC5_Sys,MFCC6_Sys,MFCC7_Sys,MFCC8_Sys,MFCC9_Sys,MFCC10_Sys,MFCC11_Sys,MFCC12_Sys,MFCC13_Sys,MFCC14_Sys,MFCC1_Dias,MFCC2_Dias,MFCC3_Dias,MFCC4_Dias,MFCC5_Dias,MFCC6_Dias,MFCC7_Dias,MFCC8_Dias,MFCC9_Dias,MFCC10_Dias,MFCC11_Dias,MFCC12_Dias,MFCC13_Dias,MFCC14_Dias,atomLen1,atomAmp1,atomFreq1,atomPhase1,atomPos1,atomLen2,atomAmp2,atomFreq2,atomPhase2,atomPos2,atomLen3,atomAmp3,atomFreq3,atomPhase3,atomPos3,atomLen4,atomAmp4,atomFreq4,atomPhase4,atomPos4,atomLen5,atomAmp5,atomFreq5,atomPhase5,atomPos5,atomLen6,atomAmp6,atomFreq6,atomPhase6,atomPos6,atomLen7,atomAmp7,atomFreq7,atomPhase7,atomPos7,atomLen8,atomAmp8,atomFreq8,atomPhase8,atomPos8,atomLen9,atomAmp9,atomFreq9,atomPhase9,atomPos9,atomLen10,atomAmp10,atomFreq10,atomPhase10,atomPos10,atomLen11,atomAmp11,atomFreq11,atomPhase11,atomPos11,atomLen12,atomAmp12,atomFreq12,atomPhase12,atomPos12,atomLen13,atomAmp13,atomFreq13,atomPhase13,atomPos13,atomLen14,atomAmp14,atomFreq14,atomPhase14,atomPos14,atomLen15,atomAmp15,atomFreq15,atomPhase15,atomPos15,Class
-3.2737,5.023,2.155,2.0388,0.33512,0.088496,0.091427,-0.24919000000000002,-0.06561399999999999,-0.086788,-0.033011,-0.017733000000000002,0.0032991999999999995,0.00099133,-4.3566,5.5236,1.0319,1.6798,-0.24702,0.17736,0.36808,-0.21783000000000002,-0.043396,-0.12934,-0.043793,-0.07613099999999999,-0.030708999999999997,-0.0004609,-8.486,4.7353,-0.98954,2.2119,-1.0405,0.40015,0.2629,-0.14627,0.070757,-0.27946,0.038669,-0.09157699999999999,0.06209,-0.022211,-9.0864,4.6991,-1.1874,2.3795,-1.0738,0.58395,0.29205,-0.10968,0.048511,-0.35809,0.080317,-0.09791,0.093081,-0.021116,183.27,8.6975,0.020241,0.18355,10.182,84.36399999999999,7.1369,0.017044999999999998,-1.2044,17.455,170.18,3.4026,0.018643,0.6967,224.0,202.18,2.6605,0.020774,0.7711399999999999,338.73,157.09,2.1287,0.020774,-0.22380999999999998,218.18,139.64,1.5019,0.021838999999999997,-0.1893,231.27,139.64,1.2334,0.023082,-0.2264,336.91,160.0,1.1105,0.024059,-0.11921,361.09,160.0,0.9706799999999999,0.021307,-0.59165,281.82,158.55,0.8340299999999999,0.020153,-0.0598,233.82,189.09,0.72073,0.017756,0.34663,275.64,136.73,0.68876,0.018821,-0.21628000000000003,370.55,155.64,0.58372,0.029119,0.051001,190.55,174.55,0.48598,0.026189999999999998,0.56587,213.09,209.45,0.45765,0.024325,0.47163,196.0,normal
-5.2687,6.0683,3.025,1.5791,-0.044692,-0.63821,-0.60147,-0.47845,-0.089852,0.0032923,-0.012044,-0.0060917,-0.061255,-0.078796,-10.007,5.861000000000001,1.8968,1.58,-0.44581000000000004,-0.56539,-0.40966,-0.3408,0.018813999999999997,-0.16286,0.032899,-0.027036,-0.07713400000000001,0.011309,-13.877,5.5851,0.24848,1.7597,-0.8836700000000001,-0.29834,-0.19329000000000002,-0.34721,0.043501,-0.30703,-0.040566000000000005,-0.10332999999999999,-0.016741,0.0083706,-16.209,5.1753,-1.0214,2.1136,-1.2134,0.11773,-0.08663,-0.23131999999999997,0.15787,-0.40515999999999996,-0.060251,-0.2385,0.02157,0.026795999999999997,124.63,5.1354,0.031456,0.15716,5.4737,168.42,2.7629,0.02426,0.35508,18.947,192.0,2.1825,0.016859,0.70357,58.946999999999996,186.95,1.6502,0.020765000000000002,0.040822000000000004,220.21,129.68,1.3645,0.030427999999999997,0.069906,462.74,126.32,1.1195,0.025905,0.30864,417.05,175.16,0.97862,0.022821,-0.45901000000000003,260.63,180.21,0.9086700000000001,0.020148,-0.026979000000000003,227.58,185.26,0.7885800000000001,0.025596,0.163,197.47,198.74,0.70508,0.025287999999999998,-0.1237,302.74,144.84,0.65027,0.029605000000000003,-0.31095,254.53,178.53,0.53433,0.02611,0.017696,359.37,87.579,0.47608,0.023232,1.1776,320.63,133.05,0.42253999999999997,0.021484,0.36096999999999996,407.16,217.26,0.39314,0.029914,-0.0072965,199.16,normal
-2.1089,5.6109,1.9495,1.702,-0.10928,-0.13882,-0.21309,-0.28768,-0.013900999999999998,-0.14699,0.034448,0.029508,0.030026,-0.007732899999999999,-2.6325,5.7776,1.2499,1.3641,-0.52967,-0.12536,-0.22059,-0.24688000000000002,0.16705,-0.18459,-0.071986,-0.065689,-0.007755800000000001,-0.04408,-5.7966,5.1895,0.14494,1.7946,-0.91779,-0.041451,-0.25044,-0.21982,0.07061100000000001,-0.35281999999999997,0.011275,-0.067473,0.086252,-0.066215,-6.8495,5.0413,-0.5674899999999999,2.0135,-1.1099,0.32938,-0.29004,-0.12390999999999999,0.062804,-0.35951,0.015927,-0.13122999999999999,0.12792,-0.10046000000000001,88.0,7.6746,0.015625,1.2023,15.667,160.0,4.4814,0.01709,-0.13445,34.667,281.33,2.8186,0.021484,-0.41005,142.67,228.0,2.3392,0.023193000000000002,-0.26273,341.33,161.33,1.9622,0.021484,-0.080022,170.0,136.0,1.4944,0.023112,-0.10413,177.83,196.0,1.263,0.014730000000000002,0.19125,131.33,102.67,1.115,0.019531,0.19523,446.33,216.0,0.98436,0.017415,0.42668999999999996,256.0,146.67,0.9454600000000001,0.023356000000000002,-0.12261,281.67,170.67,0.81508,0.022135,-0.29306,349.67,245.33,0.71807,0.02238,-0.28581,182.67,204.0,0.66899,0.0271,-0.26209,219.33,224.0,0.60936,0.024902,-0.028858999999999996,265.0,141.33,0.54305,0.022216999999999997,0.0044431,327.33,normal
-2.3184,6.5375,2.3482,0.35878000000000004,-0.48058999999999996,-0.4064,-0.090061,0.001645,0.044946,-0.042366,-0.038811,-0.039542,-0.066456,-0.030969,-5.7014,6.6242,1.5077,0.0049932,-0.84221,-0.63013,-0.2183,-0.22202,-0.051628999999999994,-0.048522,-0.065012,-0.019586000000000003,-0.006740899999999999,-0.018279,-7.4316,6.7826,1.2373,-0.11849000000000001,-1.0747,-0.62574,-0.067819,-0.13810999999999998,-0.0037738,-0.11084000000000001,-0.051172,-0.0017407,-0.051131,-0.026414999999999998,-8.6346,6.815,0.80835,-0.063457,-1.1864,-0.6903699999999999,-0.06278500000000001,-0.18631,0.0015089,-0.1407,-0.08670499999999999,-0.020662,-0.050802999999999994,-0.022351,113.23,3.7384,0.021835,-0.5997399999999999,31.59,100.1,2.2287,0.022336,-0.93117,15.179,101.74,1.4027,0.020533000000000003,-0.15231,84.71799999999999,110.77,1.1284,0.022035,0.42252,149.95,125.54,0.9626100000000001,0.023438,0.22198,192.41,150.15,0.79865,0.022336,-0.061702,130.26,137.03,0.67535,0.026793,-0.16517,211.69,141.13,0.55876,0.028395,0.43456999999999996,163.18,123.9,0.50016,0.032302,0.47962,247.18,133.74,0.43406000000000006,0.030549,-0.13427999999999998,200.1,153.44,0.39153000000000004,0.034555,0.48298,144.31,151.79,0.35063,0.032853,0.2178,188.21,146.87,0.3253,0.034004,-0.2506,137.85,134.56,0.30238000000000004,0.027644,0.70119,155.38,181.33,0.28292,0.032402,0.068298,154.36,normal
-0.26465,5.3388,2.4074,1.8454,0.4241,0.07632,0.067064,-0.068964,0.031894,-0.16155999999999998,-0.040147,0.008644200000000001,-0.035524,0.0016820999999999997,-0.60419,5.8193,1.7401,1.4205,-0.017735,-0.1131,0.060030999999999994,-0.045645,0.092703,-0.12175,-0.020875,-0.062301999999999996,-0.06069,0.036899,-4.7715,5.4661,0.29988000000000004,1.9979,-0.5065,0.039014,0.0075027,-0.25524,0.13423,-0.28494,0.007098999999999999,-0.1013,-0.019161,0.043177,-6.1186,5.3526,-0.038191,2.2222,-0.60935,0.055508,-0.026218,-0.2093,0.15485,-0.34854,0.042785000000000004,-0.13940999999999998,-0.019243,0.024722,178.09,6.4371,0.014776,0.5656800000000001,2.7826,208.7,4.7415,0.014266,0.28748,185.39,192.0,3.986,0.016474000000000003,-0.20314000000000002,358.96,130.78,3.1885,0.016474000000000003,0.72201,286.78,146.09,2.4274,0.018003,0.058101,332.7,143.3,1.9197,0.014436000000000001,-0.47261000000000003,438.61,187.83,1.5401,0.015455000000000002,0.17662,232.52,217.04,1.3473,0.019531,0.45741000000000004,311.65,253.22,1.2205,0.020041,0.8789100000000001,361.74,162.78,1.149,0.025306,0.20551,324.17,173.91,0.98801,0.022418,0.37335,419.65,229.57,0.8637600000000001,0.022758,-0.17526,306.78,232.35,0.7698699999999999,0.018427000000000002,0.20454,177.39,139.13,0.7207,0.026325,0.06729,302.78,183.65,0.6625300000000001,0.018852,-0.12495999999999999,425.39,normal
-3.5105,5.6285,2.3698,1.7919999999999998,-0.16296,-0.38937,-0.26742,-0.3126,-0.035236,-0.047923,0.036652,-0.03792,-0.015397,-0.018688,-3.5422,6.0845,1.8116,1.1402,-0.6460100000000001,-0.57785,-0.2282,-0.12607000000000002,0.20495,0.038875,-0.003071,-0.060522,-0.041885000000000006,-0.053903,-7.425,5.6203,0.8248200000000001,1.8805,-0.87285,-0.42368999999999996,-0.22013000000000002,-0.35541999999999996,-0.0022401,-0.18699000000000002,0.098944,-0.15595,-0.014119,0.021386000000000002,-9.1976,5.3389999999999995,0.014771000000000001,2.242,-0.9531200000000001,-0.14787999999999998,-0.27388,-0.3955,-0.048510000000000005,-0.26215,0.1513,-0.19874,0.041915,-0.035185,131.76,5.3535,0.025735,0.9803200000000001,112.47,161.88,5.0372,0.015394999999999999,-0.20981999999999998,264.0,199.53,4.0131,0.018727,0.16307,321.41,348.24,2.5972,0.011719,0.072004,19.529,146.82,1.8855,0.025965,0.26493,310.59,111.06,1.6282,0.024127000000000003,-0.06566799999999999,274.12,122.35,1.4123,0.035386,0.31237,351.06,176.94,1.167,0.026425,-0.14881,366.12,146.82,0.98103,0.026654,-0.3222,332.0,184.47,0.9197200000000001,0.024931000000000002,0.16545,268.71,165.65,0.82255,0.026425,0.006120399999999999,264.0,229.65,0.7330300000000001,0.019187,0.29014,370.35,197.65,0.70217,0.02045,1.1523,419.29,193.88,0.5876399999999999,0.016888999999999998,0.1018,251.76,175.06,0.59785,0.03102,0.026437000000000002,539.76,normal
-10.716,4.8566,2.0383,2.1843,0.69008,0.43183,0.09110399999999999,-0.28215,-0.16465,-0.19271,-0.043862,-0.029027999999999998,0.0035646999999999996,0.011202,-12.145999999999999,4.9659,2.0825,2.1487,0.81586,0.28457,0.11657999999999999,-0.2133,-0.049219,-0.15891,-0.11083,0.00023317,-0.019944999999999997,0.00077265,-14.84,4.6087,0.29407,2.3604,0.4203,0.55628,0.31905,-0.23934,0.049801,-0.22909000000000002,-0.079887,-0.11367000000000001,-0.065315,-0.034553,-17.204,4.6443,0.32337,2.4798,0.6321100000000001,0.6343300000000001,0.43138999999999994,-0.16559000000000001,0.06675299999999999,-0.22464,-0.096985,-0.13327,-0.067705,-0.00071887,120.62,5.9083,0.016827,-0.9262100000000001,139.08,221.54,3.4056,0.010367,-0.32886,320.0,216.62,2.8477,0.013522,-0.017527,265.23,270.77,1.9083,0.011118000000000001,-0.15963,147.08,155.08,1.7468,0.010817,-0.14062,378.46,142.77,1.2695,0.015325,0.6682899999999999,251.69,162.46,1.0497,0.021935,-0.7471899999999999,277.23,132.92,0.8413200000000001,0.015625,-0.32291,410.46,189.54,0.74165,0.015775,0.0099989,336.62,145.23,0.61887,0.021334,-0.12984,278.15,182.15,0.5538,0.011869,0.8949799999999999,300.0,211.69,0.5271399999999999,0.015024000000000001,-0.12185,307.08,209.23,0.46943,0.013371000000000001,-0.1022,433.85,209.23,0.44061000000000006,0.01878,-0.30241999999999997,164.31,258.46,0.37498000000000004,0.018029,-0.48967,295.08,abnormal
-4.3046,5.5696,1.7305,1.7983,-0.19437000000000001,-0.2868,0.050821,-0.32374,-0.048085,-0.056915999999999994,0.0017113,0.053187,-0.0031704999999999997,-0.013181,-3.4843,5.6183,1.7116,1.6733,-0.08847200000000001,-0.21397,0.028288999999999998,-0.29285,-0.035951,-0.082924,-0.026249,0.022690000000000002,-0.034291,-0.024928,-7.4703,5.5443,0.079502,2.0213,-0.78451,-0.19226,0.13017,-0.38308000000000003,-0.041399,-0.22073,0.074612,0.015172999999999999,0.00062103,-0.049235,-8.9244,5.2469,-0.62065,2.2563,-0.83267,0.10077,0.20593000000000003,-0.34257,-0.045999,-0.31866,0.12729000000000001,-0.0039494,0.032619,-0.038370999999999995,128.0,5.5788,0.023232,1.1937,639.16,107.79,4.4872,0.018503,-0.26578,23.368000000000002,158.32,2.4251,0.014648,0.30556,70.947,142.32,1.7722,0.017013,0.56399,283.58,113.68,1.5114,0.022615,0.79845,253.05,134.74,1.2595,0.024156999999999998,0.80393,328.0,107.79,1.0721,0.024465,-0.004894399999999999,445.37,125.47,0.95814,0.024825,-0.0013651,462.32,152.42,0.83955,0.023438,0.10884,298.0,119.58,0.6745800000000001,0.017988999999999998,0.2238,424.21,201.26,0.62578,0.025544999999999998,-0.17489000000000002,306.95,165.89,0.55895,0.023489,0.09310399999999999,395.47,165.89,0.51599,0.023797,0.3995,358.84,160.84,0.44932,0.022461000000000002,0.016038,393.68,221.47,0.44201,0.022255,0.078007,281.47,normal
-1.6539,5.1756,1.6352,2.2545,0.4169,-0.13642,0.13749,-0.13205,0.0082707,-0.08720399999999999,-0.022383,-0.051726,-0.037942000000000004,0.10354000000000001,-1.9337,5.6293,0.89551,1.6255,-0.33581,-0.46279,0.12144,0.013438,0.12912,-0.066124,0.012683,-0.099446,-0.012163,0.098747,-5.9684,4.9332,-1.1647,2.1976,-0.86072,0.007422399999999999,0.12295999999999999,-0.063355,0.11037000000000001,-0.25523,0.090427,-0.23736,0.008947499999999999,0.09998,-6.6634,4.7816,-1.7609,2.3286,-1.1814,0.016687999999999998,0.12186,0.052958000000000005,0.1676,-0.26173,0.10590999999999999,-0.32459,0.022765999999999998,0.10736,177.78,6.9841,0.014757,-0.21336,74.222,92.444,6.0213,0.020399,-0.76963,348.44,117.33,4.7863,0.018663,0.064231,314.67,156.44,3.3995,0.017578,0.7533,281.33,181.33,2.6711,0.015625,0.73533,336.0,119.11,2.1208,0.020182,0.31417,180.44,140.44,1.6307,0.018989,-1.2088,250.22,144.0,1.4435,0.019531,0.014485,581.11,152.89,1.077,0.027561000000000002,-0.24656,278.89,124.44,1.0144,0.024957,-0.07878099999999999,418.22,165.33,0.9030600000000001,0.016602000000000002,0.40483,343.11,126.22,0.71577,0.028212,-0.47757,483.11,138.67,0.70634,0.027561000000000002,-0.060563,366.22,183.11,0.61693,0.024306,0.057951,335.11,222.22,0.54785,0.024306,0.28998,420.44,normal
-8.0861,5.5104,2.4377,1.4203,-0.12230999999999999,-0.21681,-0.11946,-0.1175,0.13185999999999998,-0.05997,-0.051973,-0.05254400000000001,-0.06653099999999999,-0.013722999999999999,-8.9231,5.9127,2.1821,1.1764,-0.31104,-0.26775,0.075616,0.0084912,0.19483,-0.037294,-0.087987,-0.042582999999999996,-0.037138,0.011722,-15.446,5.3544,0.55645,2.0117,-0.90835,-0.25855,-0.022978,-0.20833000000000002,0.25268,-0.16572,0.072433,-0.056579,-0.049678,-0.0031941999999999995,-15.815999999999999,5.359,0.27013000000000004,2.2208,-0.9479,-0.060154,-0.014555000000000002,-0.19560999999999998,0.32556,-0.19378,0.10015,-0.09399099999999999,-0.057116999999999994,0.0065553,135.76,3.8599,0.016809,1.1714,39.273,110.55,2.4447,0.01965,0.9219299999999999,442.3,92.12100000000001,2.1231,0.02036,1.0723,183.76,101.82,1.4694,0.017756,-0.56387,165.21,104.73,1.1411,0.019531,-0.33671999999999996,182.55,93.09100000000001,0.82862,0.028291000000000004,-0.12725999999999998,230.79,104.73,0.65349,0.025568,-0.40246,415.76,112.48,0.55488,0.025923,-0.016694,328.85,139.64,0.5009100000000001,0.024148,-0.27154,301.45,102.79,0.41465,0.025568,0.33004,159.03,127.03,0.35886999999999997,0.028113,-0.5280600000000001,237.33,139.64,0.31835,0.023793,-0.0088218,358.55,110.55,0.27904,0.028408999999999997,-0.19395,356.85,191.03,0.24222,0.029001,0.21624000000000002,287.27,146.42,0.2221,0.028823,0.43567,271.15,normal
-1.9458,5.6654,2.4789,1.5964,0.17335,-0.20689000000000002,-0.0034475,-0.18754,-0.13059,-0.072761,0.0055591,0.015507,0.014316999999999998,0.014934000000000001,-2.6559,5.9992,2.2241,1.4312,-0.030037,-0.22821999999999998,0.054838,-0.20499,-0.13901,-0.09037,-0.036442,-0.028749,-0.03406,0.0064389,-5.1671,6.002000000000001,1.2401,1.4533,-0.37471,-0.4069,-0.023502000000000002,-0.29625,-0.096557,-0.13138,0.016193,-0.043302,-0.060913999999999996,0.019827,-6.0437,6.0509,0.8569399999999999,1.5467,-0.47685,-0.33095,0.068497,-0.29096,-0.081964,-0.17783,0.026452999999999997,-0.060559,-0.053690999999999996,0.017928,128.0,5.8496,0.018973,0.8442299999999999,6.4762,134.1,3.9063,0.020461,1.2778,400.76,117.33,3.3713,0.017671,0.50479,228.19,205.71,2.2588,0.011719,-0.26189,112.76,166.1,1.7519999999999998,0.019624000000000003,0.62063,273.14,103.62,1.4627,0.020647,0.42873999999999995,191.05,175.24,1.2471,0.023065000000000002,-0.91996,238.48,176.76,1.0328,0.019531,0.20514000000000002,306.86,146.29,1.0124,0.027344,-0.15755999999999998,376.0,216.38,0.84706,0.023065000000000002,0.48831,214.48,169.14,0.7780600000000001,0.02074,0.29425999999999997,348.19,201.14,0.74288,0.020554,0.57216,361.9,161.52,0.69588,0.022321,0.53632,314.48,173.71,0.60063,0.019344999999999998,0.32273,312.76,128.0,0.57093,0.023250999999999997,0.14343,239.81,normal
-4.2712,6.2994,2.4316,0.8374,-0.25866,-0.4666,-0.16477,-0.048552,0.05993099999999999,-0.013328999999999999,0.010256,0.051266,-0.021584,-0.019892,-8.2719,6.2339,1.272,0.58933,-0.42518999999999996,-0.45058000000000004,-0.17054,-0.075223,0.08652699999999999,-0.13025,-0.033285,0.011923999999999999,-0.0417,-0.0057705,-8.7944,5.9039,1.1217,0.76194,-0.40586,-0.37774,-0.026295,-0.041948,0.093169,-0.1369,-0.022609999999999998,0.054633,-0.031646,-0.008193,-10.694,6.2052,0.5454100000000001,0.9885299999999999,-0.45113000000000003,-0.29131999999999997,0.043704,-0.064328,0.18649000000000002,-0.17765999999999998,-0.011154,0.076526,-0.033693,-0.0085647,101.95,4.9978,0.017987,-0.033025,6.6977,291.72,2.7031,0.014126,-0.04383,50.419,123.53,2.0143,0.023665000000000002,0.068391,45.766999999999996,121.3,1.4358,0.020076,0.15984,91.535,122.05,1.0801,0.020848,0.19235,118.42,148.84,0.91495,0.017759999999999998,-0.053051999999999995,208.74,152.56,0.76778,0.020031,-0.055028999999999995,172.09,198.7,0.66428,0.021166,0.15787,175.26,169.67,0.56298,0.027933999999999997,0.21099,155.44,154.05,0.50662,0.022619999999999998,0.017059,213.95,106.42,0.43675,0.024709000000000002,0.41276999999999997,178.88,177.86,0.40065,0.026435000000000004,0.087652,180.09,117.58,0.38885,0.024664,-0.029725,214.42,167.44,0.33576,0.026799,0.22571999999999998,176.09,148.09,0.29489,0.025936,0.51818,184.09,normal
-2.7760000000000002,6.1337,2.4309,1.0914,0.10734,-0.10048,0.036338,-0.069445,-0.017044999999999998,-0.087424,-0.088666,-0.052671,-0.041725,-0.022819,-5.1329,6.1031,1.9058,0.8641399999999999,-0.15757000000000002,-0.15695,0.10747999999999999,0.0014092,0.074028,-0.070599,-0.10299000000000001,-0.10013,-0.085385,-0.016319999999999998,-7.6275,5.9182,0.89187,0.90366,-0.33795,-0.16416,0.079121,-0.14465999999999998,0.1101,-0.1055,-0.037601,-0.030542000000000003,-0.052883000000000006,0.019647,-8.3622,6.2806,0.81699,1.0857,-0.33293,-0.1664,0.11017,-0.15859,0.11048,-0.14647000000000002,-0.043811,-0.0031738000000000005,-0.065838,0.0054972,137.31,4.7408,0.015837999999999998,-0.8617,7.8545,180.95,3.7247,0.012642,0.83167,40.945,245.53,2.6196,0.015128,0.81932,169.89,150.11,2.1277,0.020916,0.27694,265.02,132.65,1.7294,0.022300999999999998,0.59658,158.25,169.31,1.3645,0.021768,0.4242,83.709,171.64,1.1059,0.018999000000000002,0.12952,165.96,162.33,0.85554,0.021165,0.20569,209.82,168.73,0.78714,0.020774,0.08116,214.25,226.33,0.68266,0.019283,0.62115,189.38,180.36,0.58222,0.023686000000000002,-0.0052668,194.69,191.42,0.54276,0.019993,0.063678,253.45,182.11,0.48722,0.024219,-0.44258000000000003,256.51,172.22,0.45119,0.023011,-0.03865,256.36,161.16,0.40519,0.020277,0.37706,234.98,normal
-3.0256,5.4086,2.1791,1.9638,0.13215,-0.088497,-0.16665,-0.58917,-0.10592,-0.13951,0.023476,0.19122,0.0016521,-0.016625,-3.1839999999999997,5.8115,1.7097,1.6812,-0.28281999999999996,-0.25906999999999997,-0.095849,-0.5491699999999999,-0.099237,-0.033048,0.087246,0.10493,-0.044189,-0.12390999999999999,-7.5906,5.1977,-0.38614,2.1461,-0.89391,0.27473000000000003,0.081581,-0.61702,0.060298000000000004,-0.36445,0.012448,0.087203,0.012440999999999999,-0.053077,-8.5626,4.9895,-0.7613,2.3205,-0.92911,0.31822,0.014263,-0.52852,0.039918,-0.4719,0.050258,0.053273,0.029394999999999998,-0.051923000000000004,70.4,6.715,0.017188,1.1842,20.8,121.6,4.341,0.024609,0.7371800000000001,228.0,121.6,3.6835,0.030469,0.24561,495.2,147.2,2.6323,0.016406,0.53914,56.0,236.8,1.9162,0.016797,-0.27625,391.2,166.4,1.6849,0.020703,0.26044,376.0,150.4,1.2806,0.023438,-0.24703000000000003,272.4,192.0,1.2026,0.020508000000000002,0.26988,263.2,166.4,1.1563,0.019922,0.14545,299.2,243.2,1.0147,0.033007999999999996,0.27061999999999997,292.8,182.4,0.8875299999999999,0.029102,1.4699,325.6,185.6,0.83719,0.031836,-0.22057,391.2,256.0,0.8205100000000001,0.019336000000000002,0.29336,393.6,211.2,0.7403,0.028125,0.17365,336.4,284.8,0.57462,0.021484,1.2779,314.0,normal
-9.4537,4.8171,2.3521,2.4126,0.84078,0.31854,0.060025,-0.33429000000000003,-0.1283,-0.16516,-0.075179,0.003931800000000001,0.011006,0.022397999999999998,-10.667,4.8478,1.1275,2.2891,0.4414,0.16396,0.07276,-0.32491,-0.009478499999999999,-0.17281,-0.035963999999999996,-0.018885,-0.06731000000000001,-0.002541,-11.99,4.7661,0.10064,2.622,0.30569,0.48828,0.22593000000000002,-0.34656,0.07989199999999999,-0.28920999999999997,-0.020222,-0.083758,-0.030186,0.041836,-11.992,4.8234,0.14883,2.7213,0.37788,0.53414,0.35684,-0.38359,0.027569999999999997,-0.28856,-0.037632,-0.09341100000000001,-0.060612,0.047557999999999996,236.8,4.4571,0.012206999999999999,0.95444,32.0,208.0,3.1818,0.010059,0.50652,115.2,260.8,2.4628,0.008593799999999999,0.44128,136.6,200.0,2.0242,0.012598,-0.048408,335.2,289.6,1.6388,0.011914,-0.37351,407.2,230.4,1.2821,0.011621,0.6782199999999999,383.2,252.8,1.2,0.013477000000000001,0.23105,303.6,233.6,0.9290200000000001,0.0125,-0.20265999999999998,256.4,195.2,0.8458200000000001,0.015430000000000001,0.23099,326.8,206.4,0.80562,0.013866999999999999,0.16016,280.0,198.4,0.69612,0.013672,-0.80471,380.0,206.4,0.61032,0.013866999999999999,0.0088038,457.2,292.8,0.561,0.012402,0.055563999999999995,347.6,192.0,0.49988999999999995,0.012206999999999999,0.37899,238.0,169.6,0.46776,0.017578,0.50183,445.0,abnormal
-4.8574,5.3591,2.7617,1.8312,0.53915,0.076571,-0.032943,-0.19696,-0.041973,-0.08045,-0.035032,-0.01754,-0.04863,0.0079538,-5.3756,5.7396,2.2871,1.449,0.2133,0.01456,0.064411,-0.18600999999999998,-0.037852,-0.10645,-0.07544400000000001,0.010997,-0.066018,-0.031224000000000002,-11.935,5.484,0.3319,1.9969,-0.63927,0.037121,0.035399,-0.3358,0.18145999999999998,-0.18215,-0.0040706,-0.050595,-0.021795,0.031056999999999998,-12.662,5.4242,0.20045,2.1102,-0.52869,0.19319,0.11663,-0.32592,0.15521,-0.19981,0.019747999999999998,-0.073657,-0.020538,0.023788,109.42,6.21,0.019153,-0.58624,10.839,163.1,2.9223,0.022933000000000002,-1.0519,644.65,140.39,2.3518,0.016381,0.91571,85.419,116.65,1.7927,0.018271000000000003,1.0124,415.48,117.68,1.6319,0.021421,0.67806,280.77,147.61,1.1498,0.023816,0.039773,249.81,162.06,0.9653799999999999,0.023753,0.11854,273.42,186.84,0.77023,0.020602000000000002,-0.042952,317.68,147.61,0.68589,0.020224000000000002,0.07727200000000001,449.68,140.39,0.5633600000000001,0.020224000000000002,0.49621000000000004,391.23,122.84,0.45937,0.017956,0.18178,340.0,189.94,0.42973,0.01909,-0.14232,323.87,150.71,0.39878,0.028352,0.2891,343.23,162.06,0.36398,0.021294999999999998,-0.21433000000000002,361.29,199.23,0.32529,0.027848,-0.053605999999999994,287.61,normal
-17.019000000000002,5.0075,-0.050054,1.9149,-0.41055,0.26529,0.13819,-0.30263,0.093306,-0.24372,0.03839,-0.066304,-0.039806,0.027848,-18.419,4.7427,-0.84401,1.8369,-0.7108899999999999,0.4634,0.18074,-0.20615,0.16679000000000002,-0.26692,0.045384,-0.13462000000000002,-0.011299,-0.020871,-18.384,4.3441,-0.94742,1.7517,-0.6873199999999999,0.43116000000000004,0.22088000000000002,-0.19499,0.15155,-0.21788000000000002,0.02815,-0.14225,0.012102,0.016481,-19.123,4.6508,-1.3176,1.97,-0.88225,0.62211,0.20085,-0.11635999999999999,0.24448000000000003,-0.30257,0.062545,-0.14832,0.011346,-0.013350999999999998,202.21,0.58485,0.011469,0.014547999999999998,90.63799999999999,189.96,0.27363000000000004,0.01014,0.31449,114.98,191.32,0.20204,0.011594,-0.49886,166.13,144.34,0.14864000000000002,0.013338999999999998,0.305,190.38,155.23,0.13076,0.015708,0.18912,239.74,151.83,0.1141,0.013381,0.16174000000000002,207.57,164.77,0.10390999999999999,0.01949,-0.50655,166.55,153.87,0.0822,0.017994,0.53359,205.87,149.79,0.06995,0.0155,0.34146,219.91,173.62,0.063529,0.019531,0.44322,208.6,125.28,0.060492,0.021027,-0.07731299999999999,205.7,170.21,0.054735,0.021484,-0.27331,174.72,138.89,0.047383,0.018908,-0.24143,228.94,157.96,0.0411,0.024766999999999997,-0.27034,240.51,138.21,0.037132,0.024766999999999997,0.53001,247.57,normal
