,atomFreq1,atomFreq2,atomFreq8,atomFreq5,atomFreq6,atomFreq12,atomFreq7,atomPos5,atomFreq4,LPC_Coefficient6,atomFreq3,atomFreq14,atomFreq13,atomFreq10,atomPos7,atomFreq11,atomFreq9,LPC_Coefficient5,atomFreq15,atomAmp1,atomAmp3,LPC_Coefficient8,atomAmp4,atomAmp2,LPC_Coefficient11,atomAmp14,atomAmp5,atomAmp12,atomPos13,LPC_Coefficient1,LPC_Coefficient9,atomAmp15,LPC_Coefficient13,LPC_Coefficient3,atomAmp13,LPC_Coefficient2,atomLen1,LPC_Coefficient7,LPC_Coefficient12,atomAmp6,atomPos11,atomPos6,atomPos10,atomPos14,LPC_Coefficient10,atomPos4,atomPos3,LPC_Coefficient4,LPC_Coefficient14,atomAmp7,atomPos12,atomAmp8,atomPos2,atomPos9,LPC_Coefficient15,atomAmp9,atomPos8,atomAmp11,atomAmp10,atomPos1,atomPos15,atomLen2,atomLen6,atomLen3,atomLen7,Class
650,0.015625,0.015625,0.027344,0.0078125,0.046875,0.035156,0.03125,64,0.03125,-0.13205,0.019531,0.070312,0.015625,0.03125,40,0.046875,0.03125,0.47466,0.019531,1.7905,0.7638,0.24781999999999998,0.63357,1.0301,0.23578000000000002,0.1213,0.5482899999999999,0.13607,448,-1.301,-0.15545,0.11937,-0.085612,-0.52391,0.13345,1.0759999999999998,128,-0.062596,0.0089944,0.34412,80,608,0,608,-0.079109,40,608,-0.12105,0.11356,0.23354,224,0.2278,8,144,-0.09009600000000001,0.19088,608,0.16555999999999998,0.19372,32,576,64,256,256,32,abnormal
651,0.019531,0.015625,0.0,0.015625,0.023438,0.03125,0.015625,320,0.023438,0.10789000000000001,0.015625,0.03125,0.023438,0.023438,592,0.015625,0.015625,0.1214,0.015625,0.9847799999999999,0.49958,0.0054532,0.31974,0.59241,-0.033562,0.07447000000000001,0.29265,0.10453,448,-0.68043,0.048559,0.087104,0.041484,0.09537799999999999,0.08620499999999999,0.14870999999999998,256,-0.019202,0.022124,0.17435,112,32,208,0,-0.015156000000000001,64,0,-0.014036000000000002,0.030882999999999997,0.16630999999999999,16,0.11062000000000001,448,304,-0.0071622,0.15139,0,0.14337,0.13188,0,584,256,128,128,128,abnormal
652,0.039062,0.015625,0.03125,0.019531,0.015625,0.03125,0.015625,0,0.03125,-0.70908,0.023438,0.015625,0.015625,0.078125,96,0.046875,0.019531,0.051821000000000006,0.015625,0.64893,0.38845,-0.22050999999999998,0.22773000000000002,0.46771,-0.27301,0.081776,0.22355,0.096673,912,-1.8517,-0.1879,0.079546,0.1065,-2.1208,0.091228,2.3787,256,0.74968,0.041054,0.20407999999999998,192,512,800,192,0.42867,752,16,1.2367,-0.039564999999999996,0.19133,744,0.14071,640,352,0.059012,0.13219,24,0.10311,0.10658,64,768,256,256,128,256,normal
653,0.015625,0.019531,0.03125,0.015625,0.011719,0.05859400000000001,0.011719,16,0.03125,0.026742000000000002,0.015625,0.027344,0.039062,0.039062,0,0.027344,0.015625,0.10575999999999999,0.015625,1.2474,0.40013000000000004,-0.059235,0.36586,0.45747,0.014105000000000001,0.12899000000000002,0.42505,0.13840999999999998,64,-0.78274,-0.033951999999999996,0.11515,0.014553,0.070108,0.13177,-0.22439,256,-0.040573000000000005,0.016374,0.30985999999999997,608,96,16,416,-0.0016993,0,192,0.14505,0.019109,0.23944000000000001,0,0.22651,576,448,0.043023,0.20790999999999998,608,0.14647000000000002,0.15116,32,336,256,256,256,256,normal
654,0.015625,0.011719,0.015625,0.015625,0.011719,0.0,0.03125,736,0.015625,-0.5043300000000001,0.03125,0.027344,0.015625,0.0,736,0.054688,0.023438,0.43336,0.011719,2.0401,1.0293,0.19477,1.2124,1.4038,0.077075,0.28281,0.7710600000000001,0.2095,64,-1.6980000000000002,-0.31244,0.27193,0.15005,-1.2751,0.30649,1.8351,256,0.24434,-0.14432,0.73847,704,96,120,736,0.15424000000000002,16,720,0.30633,-0.096358,0.5562699999999999,4,0.50912,0,640,0.078794,0.39960999999999997,904,0.35536,0.26425,672,672,256,256,64,128,normal
655,0.015625,0.015625,0.015625,0.019531,0.03125,0.015625,0.0625,576,0.015625,0.13377999999999998,0.03125,0.0625,0.015625,0.027344,756,0.015625,0.015625,0.16469,0.015625,2.1156,0.98539,0.053296,0.78295,1.3684,-0.0030059,0.31933,0.73737,0.41866000000000003,480,-0.9698700000000001,0.071884,0.28698,0.038914,0.06441799999999999,0.32846,0.48326,256,-0.033582,0.099048,0.52571,88,704,576,776,-0.049246,160,8,-0.14670999999999998,-0.011715,0.47839,40,0.46505,672,128,0.10101,0.46868000000000004,384,0.43835,0.36491,0,184,256,256,64,32,normal
656,0.015625,0.015625,0.03125,0.015625,0.015625,0.015625,0.015625,32,0.0,0.065333,0.015625,0.0625,0.0,0.023438,560,0.015625,0.0039062,0.032517000000000004,0.0,4.4994,1.7768,0.059401999999999996,0.9863,3.2355,-0.0056972,0.28095,1.1051,0.26609,52,-0.30913,0.049766000000000005,0.2153,-0.0091494,-0.073404,0.21318,-0.16213,256,0.066848,-0.020694999999999998,0.9003200000000001,160,0,384,0,0.025558,0,416,-0.019949,0.024426,0.68414,632,0.7335699999999999,0,0,0.072087,0.56782,0,0.43068999999999996,0.48218999999999995,0,0,128,64,256,128,abnormal
657,0.015625,0.015625,0.015625,0.0039062,0.015625,0.015625,0.015625,0,0.015625,-0.0070589,0.039062,0.03125,0.03125,0.015625,0,0.046875,0.03125,0.24520999999999998,0.0078125,0.97895,0.44719,0.11529,0.3819,0.58087,0.0019284000000000003,0.19692,0.47186000000000006,0.20992,0,-1.6858,0.051601999999999995,0.15205,-0.024980000000000002,-0.12301,0.21677,1.045,128,-0.13035,0.11872,0.45464,48,544,352,584,-0.13397,160,0,-0.18609,-0.07964700000000001,0.40678000000000003,0,0.27166,32,96,0.047403,0.26619,624,0.22348,0.22498,16,160,256,64,128,64,normal
658,0.023438,0.023438,0.015625,0.015625,0.09375,0.027344,0.039062,0,0.11719,-1.0341,0.015625,0.015625,0.011719,0.011719,0,0.125,0.078125,-0.5533899999999999,0.09375,0.3507,0.23634000000000002,-0.70814,0.21611,0.2749,-0.6225,0.084133,0.18372,0.083092,224,-2.3841,-0.27405,0.068405,0.30744,-3.7161,0.069315,3.5937,128,1.4519,0.08644099999999999,0.12239000000000001,500,540,96,128,0.7972899999999999,432,320,2.5469999999999997,-0.34576,0.11775999999999999,320,0.10404000000000001,480,448,0.18250999999999998,0.098253,480,0.089349,0.091476,16,564,128,32,256,128,normal
659,0.015625,0.039062,0.023438,0.015625,0.015625,0.046875,0.015625,0,0.0,0.12293,0.023438,0.046875,0.046875,0.023438,256,0.015625,0.03125,0.1737,0.03125,1.3418,0.6653399999999999,0.05243099999999999,0.39971,1.0176,-0.031356,0.19325,0.46565,0.22582,256,-1.0705,0.10534,0.21278000000000002,0.039342,0.004275500000000001,0.21478000000000003,0.545,128,-0.082342,0.05026,0.50027,384,608,192,680,-0.042949,108,608,-0.21578000000000003,0.069898,0.42738999999999994,624,0.32449,0,80,-0.0017249000000000001,0.2813,64,0.22751999999999997,0.27591,32,0,128,256,128,256,abnormal
660,0.15625,0.14062,0.15625,0.14062,0.15625,0.1875,0.13280999999999998,824,0.15625,3.0153,0.15625,0.12109,0.1875,0.12891,192,0.16405999999999998,0.15625,2.7515,0.11719,3.2218,2.5939,2.8906,2.1302,2.7847,1.6955,1.2994,2.1283,1.3811,912,0.64891,2.5606,1.2891,0.81013,1.8711,1.3583,1.693,64,2.9525,1.2268,2.0664,384,1684,544,224,2.1456,312,1296,2.4441,0.4731,1.8235,1100,1.7624,32,1492,0.25527,1.7228,1736,1.455,1.6247,112,608,64,32,32,128,normal
661,0.15625,0.17188,0.15625,0.14062,0.14062,0.15625,0.14062,1608,0.15625,3.5729,0.15625,0.14062,0.12891,0.15625,1504,0.15625,0.15625,3.332,0.125,3.0527,2.0063,3.3575,2.005,2.2853,1.8145,1.1275,1.9709999999999999,1.2852,768,1.0018,2.9243,1.1121,0.82345,2.3582,1.1794,1.8448,32,3.5521,1.2308,1.8466,136,672,1320,352,2.3845,0,1440,2.9241,0.41125,1.7752,80,1.7326,472,1244,0.22180999999999998,1.5638,1056,1.3,1.3092,100,1256,64,64,32,64,abnormal
662,0.15625,0.125,0.15625,0.125,0.14062,0.15625,0.15625,1216,0.14062,1.5559,0.125,0.125,0.125,0.12109,232,0.15625,0.125,1.3795,0.15625,3.6549,2.0027,1.3573,1.9316,2.1629,0.7862600000000001,0.9907299999999999,1.9202,1.0392,1592,0.25331,1.1937,0.9074700000000001,0.44111000000000006,1.0321,1.0241,1.2343,32,1.3958,0.5737399999999999,1.6715,1108,1024,416,944,0.9782799999999999,1592,136,1.416,0.1892,1.6249,1304,1.3838,868,688,0.16722,1.3793,1412,1.0456,1.2242,496,984,32,64,32,64,normal
663,0.15625,0.13672,0.125,0.15625,0.125,0.125,0.14062,1048,0.14062,2.9443,0.14062,0.14062,0.15625,0.14062,176,0.15625,0.125,2.8156,0.125,2.2531,1.4836,2.5763,1.4567,1.7388,1.2277,0.86279,1.3547,1.0177,160,0.9844,2.1986,0.78397,0.49041,2.1434,0.97616,1.7012,32,2.8224,0.8285100000000001,1.3489,1268,1696,328,56,1.7539,592,816,2.5534,0.21161999999999997,1.3101,1492,1.3014,320,8,0.10587,1.0853,256,1.0481,1.0743,400,896,256,64,64,64,normal
664,0.015625,0.015625,0.046875,0.039062,0.054688,0.015625,0.023438,32,0.0,0.054777,0.023438,0.015625,0.03125,0.0625,64,0.011719,0.011719,0.19097,0.015625,2.5009,0.6784899999999999,0.15392,0.45482,1.446,0.0054272,0.15424000000000002,0.39926,0.24258000000000002,764,-0.7117899999999999,0.1116,0.15138,-0.006844199999999999,-0.032494999999999996,0.14338,0.25182,128,-0.021450999999999998,0.065745,0.2845,32,0,4,24,-0.050817,0,608,-0.045706000000000004,0.02302,0.27807,808,0.21338000000000001,96,608,0.11441,0.20052999999999999,672,0.19058,0.19276,16,256,64,128,256,256,normal
665,0.015625,0.015625,0.03125,0.011719,0.015625,0.011719,0.03125,128,0.015625,0.077123,0.015625,0.03125,0.0078125,0.039062,48,0.015625,0.046875,0.05469500000000001,0.0078125,2.6035,1.1594,0.068983,1.0066,1.9574,0.008611399999999998,0.1332,0.4232,0.17438,128,-0.24068,0.052347000000000005,0.15545,-0.00058053,-0.057147,0.20513,-0.14240999999999998,128,0.079551,-0.0041364,0.40687,752,608,592,8,0.030433999999999996,40,0,0.0090101,0.018275,0.34706,224,0.22575,0,0,0.046643000000000004,0.21124,0,0.18425,0.20342000000000002,0,32,256,256,64,128,abnormal
666,0.015625,0.023438,0.023438,0.015625,0.015625,0.03125,0.03125,8,0.027344,-0.66125,0.015625,0.011719,0.011719,0.015625,0,0.015625,0.015625,0.42138000000000003,0.03125,0.40759,0.19857,0.20698000000000003,0.1925,0.30714,0.19424,0.083817,0.24090999999999999,0.10415999999999999,64,-2.2838,-0.33094,0.077513,0.19979,-2.0564,0.087601,2.6815,256,0.29902,-0.26758000000000004,0.17248,608,192,48,352,0.088773,672,448,0.76812,-0.032744,0.17918,584,0.15832000000000002,672,704,-0.00027887,0.13464,384,0.1076,0.13510999999999998,32,128,128,256,256,32,normal
667,0.015625,0.015625,0.015625,0.0,0.039062,0.015625,0.0078125,0,0.019531,0.035602999999999996,0.015625,0.0,0.027344,0.03125,64,0.046875,0.011719,0.077177,0.03125,3.4487,1.077,0.021109,0.7276100000000001,2.1686,-0.030892000000000003,0.092217,0.46288,0.21975,64,-0.94385,0.031439,0.15925,0.0083163,0.1329,0.1483,0.16374,256,-0.037644,-0.0017747,0.45563000000000003,32,32,0,0,-0.033475,32,512,-0.005686699999999999,0.039962,0.30064,608,0.2402,0,576,0.013333000000000001,0.23714000000000002,416,0.17819000000000002,0.22128,0,0,128,128,256,256,normal
668,0.015625,0.019531,0.0078125,0.019531,0.03125,0.0625,0.019531,608,0.015625,0.065466,0.0,0.078125,0.015625,0.019531,320,0.015625,0.027344,0.07459199999999999,0.03125,1.3504,0.41363,0.034733999999999994,0.45043999999999995,1.0492,0.0010374,0.12962,0.35228000000000004,0.14455,736,-0.38716,0.011893,0.1112,-0.009326000000000001,-0.0020407,0.13417,-0.15277000000000002,128,0.050263,0.0063262,0.31621,192,0,448,712,-0.004225,16,0,0.059772000000000006,-0.013374,0.19607,744,0.19019,0,32,0.016021,0.15847999999999998,0,0.15441,0.15814,0,12,256,32,64,256,normal
669,0.015625,0.015625,0.015625,0.011719,0.015625,0.015625,0.015625,448,0.015625,0.087688,0.015625,0.046875,0.015625,0.023438,704,0.0039062,0.046875,0.087761,0.0,2.5618,1.3039,0.015033000000000001,0.8789,1.9063,-0.0037530000000000003,0.1982,0.69165,0.20428,416,-0.7268,0.013268,0.13729,-0.0094345,0.018949,0.1982,0.018788,256,0.009141100000000001,0.016819999999999998,0.6177,448,64,96,88,-0.021554,128,0,-0.033941000000000006,-0.0023425,0.39087,288,0.3099,32,0,0.086151,0.28936999999999996,656,0.31494,0.26427,544,0,256,64,128,128,normal
670,0.015625,0.015625,0.015625,0.023438,0.0,0.015625,0.054688,32,0.015625,0.10870999999999999,0.015625,0.015625,0.0,0.015625,16,0.03125,0.015625,0.14648,0.015625,2.822,0.97944,0.057353999999999995,0.32731,1.2268,-0.033797,0.091793,0.31042,0.11972999999999999,0,-0.9754299999999999,0.12337999999999999,0.090197,0.015683000000000002,0.028987,0.067733,0.3996,128,-0.053216,0.03656,0.14553,136,124,216,416,-0.0057502,512,64,-0.1416,0.00055696,0.19476,736,0.21295999999999998,0,608,0.034515,0.171,16,0.13047,0.20799,32,288,128,32,128,128,abnormal
671,0.019531,0.023438,0.039062,0.015625,0.015625,0.015625,0.015625,704,0.03125,0.062954,0.023438,0.03125,0.015625,0.019531,24,0.011719,0.125,0.27665,0.03125,1.9654,0.80765,0.15722,0.59136,1.1527,0.030754000000000004,0.24011999999999997,0.44498999999999994,0.20171,984,-0.90122,0.044259,0.16007000000000002,-0.02756,-0.26536,0.23951999999999998,0.7232,256,-0.045275,0.018183,0.32634,32,128,800,0,-0.049346,8,96,-0.25523,0.026204,0.3299,608,0.25474,16,8,0.043841000000000005,0.2453,48,0.22868000000000002,0.24254,0,128,128,256,128,64,abnormal
672,0.015625,0.046875,0.0078125,0.03125,0.03125,0.03125,0.023438,588,0.015625,-0.17942,0.015625,0.046875,0.03125,0.046875,496,0.03125,0.039062,0.40005,0.03125,0.8256899999999999,0.48263,0.23621,0.47435,0.46688,0.0906,0.15267999999999998,0.41897,0.19326,64,-1.4728,-0.041384,0.15542,-0.069257,-0.5231600000000001,0.15857000000000002,1.1334,128,-0.068861,-0.021549000000000002,0.31213,4,320,320,600,-0.10007,0,88,-0.055836000000000004,0.072929,0.26019000000000003,112,0.20813,0,192,-0.031160000000000004,0.21205,0,0.22963000000000003,0.2049,16,504,128,256,64,128,normal
673,0.015625,0.015625,0.027344,0.023438,0.015625,0.046875,0.015625,656,0.015625,0.025237,0.023438,0.03125,0.015625,0.039062,224,0.027344,0.039062,0.037677999999999996,0.085938,1.095,0.69339,0.022208000000000002,0.50956,0.8044600000000001,0.01813,0.18949000000000002,0.4905,0.27814,640,-0.69793,0.0085945,0.17502,0.045395,0.12407,0.21957,-0.058274,256,0.019392,0.056420000000000005,0.63379,96,0,448,320,-0.0077583,352,480,0.076463,0.0038648000000000003,0.44217,0,0.37792,0,240,-0.00541,0.32105,0,0.28931,0.30218,128,576,256,64,256,256,abnormal
674,0.023438,0.015625,0.027344,0.015625,0.03125,0.015625,0.046875,128,0.015625,0.074735,0.015625,0.0625,0.039062,0.015625,96,0.03125,0.0625,0.023658000000000002,0.03125,1.4986,0.48608999999999997,0.018694,0.3617,0.49983999999999995,0.006444,0.074619,0.23655,0.10378,736,-0.46586000000000005,0.021946,0.07435499999999999,-0.013534000000000001,0.039813,0.082741,-0.010581,128,0.041413,-0.010512,0.2174,112,0,256,0,0.022924,704,8,-0.029214999999999998,-0.00057232,0.19222999999999998,864,0.18012,0,68,-0.004997,0.14225,640,0.11092,0.12127,16,16,256,32,64,64,normal
675,0.019531,0.015625,0.039062,0.0078125,0.015625,0.015625,0.03125,32,0.015625,0.11884000000000002,0.023438,0.011719,0.015625,0.03125,792,0.03125,0.023438,0.17436,0.046875,2.1049,0.69199,-0.086732,0.47738,0.99274,0.06653400000000001,0.12788,0.46598,0.17597000000000002,832,-0.7267100000000001,0.020516999999999997,0.1117,-0.029646,0.054844000000000004,0.14752,0.047499,256,-0.078421,0.03261,0.36006,16,0,0,192,0.06429299999999999,576,96,0.022045,-0.030907999999999998,0.25012,144,0.21863000000000002,0,608,0.0044713,0.21366,0,0.17506,0.19996,0,96,128,64,128,64,abnormal
676,0.015625,0.015625,0.015625,0.023438,0.015625,0.03125,0.03125,0,0.0,0.012173999999999999,0.015625,0.039062,0.039062,0.011719,952,0.0078125,0.027344,0.040712,0.0078125,3.4417,1.4739,0.009717700000000001,0.73835,2.1695,0.0080408,0.23275,1.0087,0.31139,816,-0.47081000000000006,0.033272,0.21258000000000002,0.036593,0.064858,0.29802,-0.063911,256,-0.012073,0.049020999999999995,0.82585,32,736,160,0,0.002918,8,640,0.050956,-0.005328,0.72968,80,0.71873,16,640,0.008827600000000001,0.63595,128,0.41095,0.49418,0,864,64,256,256,64,normal
677,0.015625,0.015625,0.03125,0.019531,0.046875,0.015625,0.011719,64,0.015625,0.047796,0.015625,0.03125,0.015625,0.015625,0,0.015625,0.0,0.077499,0.046875,3.2753,1.0759999999999998,0.018347,0.64046,1.8232,0.00081536,0.18685,0.57853,0.19347999999999999,8,-0.79595,0.026539999999999998,0.18193,0.019242,0.11335,0.24285,0.009346,256,-0.0069845,0.033152999999999995,0.35867,192,704,688,160,-0.009828700000000001,480,0,0.05145,0.009224799999999998,0.31856999999999996,624,0.33912,0,0,0.020686000000000003,0.18573,68,0.21364,0.22048,0,88,128,128,64,256,normal
678,0.023438,0.03125,0.054688,0.054688,0.039062,0.0625,0.023438,0,0.03125,-0.19255999999999998,0.03125,0.03125,0.039062,0.039062,32,0.03125,0.046875,0.59263,0.019531,0.28311,0.2474,0.27310999999999996,0.14168,0.26266,0.16053,0.0893,0.14173,0.077169,560,-1.8717,-0.03482,0.06701499999999999,-0.10647999999999999,-0.64253,0.069259,1.6515,256,-0.20604,0.066755,0.13335,208,496,96,0,-0.15521,32,32,-0.19091,0.051075999999999996,0.13269,48,0.11454,352,0,-0.0041364,0.10240999999999999,288,0.08407200000000001,0.08756599999999999,480,256,128,128,256,256,normal
679,0.023438,0.023438,0.0625,0.0625,0.023438,0.046875,0.015625,808,0.015625,0.00055148,0.039062,0.011719,0.039062,0.0625,16,0.023438,0.078125,0.34814,0.046875,1.0424,0.67056,0.11997999999999999,0.44813000000000003,0.9370700000000001,0.10388,0.19775,0.4129,0.255,128,-1.3779,0.051432000000000005,0.19227,-0.10686,-0.21618,0.2507,0.95137,128,-0.15473,0.030177,0.37851,688,96,824,96,-0.047519,80,64,-0.18241,0.077918,0.50357,464,0.33987,672,88,0.027492000000000003,0.30635,452,0.25789,0.27778,16,752,256,256,128,64,abnormal
680,0.015625,0.046875,0.0625,0.03125,0.015625,0.046875,0.015625,624,0.03125,0.094251,0.015625,0.046875,0.046875,0.03125,480,0.0,0.011719,0.034486,0.015625,1.2864,0.5837,-0.0043219999999999995,0.68279,0.84362,0.032186,0.17509,0.51365,0.21111,608,-0.29884,0.0335,0.15772,0.0037890000000000003,-0.042649,0.17652,-0.12007999999999999,256,0.044122,0.012491,0.45981000000000005,0,32,0,16,0.059917,16,0,-0.034662,-0.005727,0.42016000000000003,688,0.32328,592,640,0.0082975,0.2926,648,0.17712,0.28915,544,80,128,256,64,256,normal
681,0.015625,0.023438,0.03125,0.039062,0.015625,0.03125,0.015625,640,0.039062,-0.0010490999999999999,0.015625,0.0625,0.03125,0.027344,160,0.027344,0.019531,0.38772,0.03125,1.6958,0.78215,0.14119,0.36645,0.9611200000000001,0.10558,0.15128,0.29452,0.15862,344,-1.1645,0.028526999999999997,0.17018,-0.07488500000000001,-0.24441,0.15666,0.78745,64,-0.14299,0.030139999999999997,0.28998,160,512,416,184,-0.068552,0,32,-0.14132999999999998,0.071291,0.37083,64,0.22860999999999998,624,608,-0.021648,0.21413000000000001,376,0.18877,0.19011,8,0,128,256,128,64,abnormal
682,0.023438,0.023438,0.023438,0.015625,0.023438,0.015625,0.015625,128,0.042969,-0.90185,0.023438,0.035156,0.0,0.019531,0,0.0,0.015625,0.37172,0.023438,0.9611200000000001,0.87274,0.17665,0.6035,0.92561,0.1223,0.14781,0.5334300000000001,0.24527,128,-2.5854,-0.5334300000000001,0.13890999999999998,0.39960999999999997,-2.414,0.13505,3.1749,128,0.5386,-0.42572,0.51768,0,736,576,736,0.32621,0,640,0.9774299999999999,-0.17670999999999998,0.6161800000000001,24,0.45469,80,448,0.039999,0.36949,128,0.14065,0.24495999999999998,0,256,128,256,256,64,normal
683,0.09375,0.015625,0.015625,0.015625,0.25,0.019531,0.03125,80,0.15625,-0.38261,0.03125,0.125,0.17969000000000002,0.15234,32,0.09375,0.0625,0.14062,0.10937999999999999,0.4217,0.24083000000000002,-0.059432000000000006,0.16324,0.3236,-0.12633,0.052961,0.1616,0.064786,0,-1.1243,-0.06995900000000001,0.047637,0.12549000000000002,-1.1857,0.06207000000000001,1.7811,32,0.5835899999999999,0.11169000000000001,0.11397,52,16,192,268,0.36853,12,8,0.81208,-0.07577,0.10165,192,0.093737,16,0,0.088487,0.073377,672,0.06641799999999999,0.06689400000000001,16,256,128,32,32,32,normal
684,0.125,0.15625,0.13280999999999998,0.15625,0.125,0.15625,0.15625,140,0.14062,4.0042,0.125,0.17188,0.17188,0.085938,1532,0.13280999999999998,0.125,3.6671,0.14062,3.0499,2.7558,3.7951,2.5138,3.0051,2.1805,0.80471,2.4366,0.86916,584,1.2037,3.3917,0.78638,0.9791200000000001,2.5804,0.8628100000000001,1.9025,32,4.0583,1.5659999999999998,2.4333,864,824,1024,1232,2.8407,352,584,3.2142,0.5567300000000001,2.3775,1524,1.2049,1308,1584,0.27042,0.9501799999999999,1232,0.9081100000000001,0.91199,1076,1120,32,64,64,32,normal
685,0.023438,0.027344,0.015625,0.019531,0.015625,0.0,0.011719,320,0.015625,0.01014,0.011719,0.015625,0.03125,0.023438,160,0.03125,0.046875,0.11556,0.03125,0.27095,0.16423,0.049851,0.16334,0.21109,0.056737,0.060443,0.14503,0.052204999999999994,88,-1.0481,0.0017289999999999999,0.05719199999999999,-0.012681,0.047186,0.08609,0.32877,128,-0.053011,0.041201,0.13995,152,0,544,896,-0.032543,768,32,-0.076026,0.0044067,0.11888,40,0.11260999999999999,0,824,0.037853,0.11395,688,0.084327,0.087133,736,504,256,64,256,256,normal
686,0.14062,0.125,0.14062,0.14062,0.15625,0.15625,0.14062,472,0.14062,2.2821,0.14062,0.21875,0.21875,0.14062,1504,0.14844000000000002,0.14062,2.1221,0.125,2.4807,2.3061,1.9403,2.2939,2.344,0.85441,1.1863,2.2248,1.2662,1004,0.56984,1.5419,1.091,0.33311999999999997,1.5221,1.2028,1.5686,64,2.1166,0.52567,1.9517,400,1096,648,296,1.2193,1168,1688,2.1516,0.081863,1.7557,396,1.6947,992,208,0.071663,1.4528,832,1.3866,1.4188,304,1336,64,32,64,64,abnormal
687,0.015625,0.015625,0.0,0.015625,0.015625,0.03125,0.046875,576,0.0078125,0.07134800000000001,0.03125,0.015625,0.0,0.015625,0,0.039062,0.015625,0.070211,0.015625,2.4127,0.59907,0.021746,0.44725,1.8554,-0.0061058,0.10327,0.37884,0.18091,0,-0.48158,0.0071589,0.11127000000000001,0.037766,-0.043937000000000004,0.09207,-0.21284,256,0.046597,0.011529000000000001,0.36045,80,144,752,832,-0.0039323,0,16,0.035147000000000005,0.047199,0.26092,80,0.17251,16,192,0.029954,0.18859,0,0.161,0.18585,0,352,64,128,128,128,abnormal
688,0.015625,0.015625,0.015625,0.015625,0.03125,0.03125,0.023438,64,0.03125,-0.011691,0.03125,0.0625,0.03125,0.042969,752,0.011719,0.027344,0.044884,0.03125,1.1512,0.88886,-0.006774,0.9004200000000001,0.9487,-0.0089324,0.23949,0.58518,0.29874,352,-1.0373,0.052952,0.32048000000000004,-0.022793,0.17864000000000002,0.26783,-0.051563,256,-0.050342000000000005,-0.021953999999999998,0.5697800000000001,512,16,384,0,0.034996,4,480,0.10144,-0.012026,0.54591,48,0.5394100000000001,32,576,0.052944000000000005,0.39305999999999996,544,0.30596,0.36803,608,8,128,64,64,128,abnormal
689,0.015625,0.015625,0.015625,0.027344,0.011719,0.015625,0.027344,640,0.015625,0.10518,0.015625,0.015625,0.03125,0.015625,64,0.015625,0.015625,0.13555,0.03125,2.6791,1.1522,0.00029146,0.8559200000000001,2.1616,0.032361,0.28536,0.70324,0.43416000000000005,4,-0.64328,0.023186000000000002,0.273,-0.016602000000000002,-0.047966,0.26516,-0.035526,256,0.00115,-0.011117,0.44736000000000004,320,576,16,936,0.033892,160,816,-0.016092,0.040503,0.4457,784,0.43616000000000005,64,448,0.011097,0.42855,904,0.38774000000000003,0.4257,672,224,256,256,128,256,normal
690,0.015625,0.015625,0.019531,0.078125,0.0,0.015625,0.011719,352,0.015625,-0.19199000000000002,0.019531,0.027344,0.09375,0.015625,128,0.042969,0.015625,0.41786,0.03125,2.3547,0.77673,0.19339,0.60624,0.90907,0.17181,0.15466,0.50934,0.19133,0,-1.2613,-0.095233,0.14916,-0.034644,-0.47728999999999994,0.16407,1.1909,256,-0.062145000000000006,-0.024199000000000002,0.33921,256,8,288,608,-0.052023,608,64,-0.06404800000000001,0.07923,0.40203,112,0.34474,0,88,0.014306999999999999,0.43708,512,0.24211,0.26324000000000003,0,0,128,32,256,256,normal
691,0.015625,0.019531,0.015625,0.015625,0.023438,0.015625,0.03125,0,0.035156,0.09901499999999999,0.015625,0.015625,0.046875,0.019531,0,0.019531,0.0078125,0.097488,0.03125,0.2891,0.15388,0.016233,0.1392,0.2358,0.034852,0.037244,0.1617,0.044775999999999996,576,-0.52789,0.051620000000000006,0.033575,0.012943000000000001,-0.0079709,0.044452,0.021721,128,-0.01938,0.12677,0.076912,512,784,640,160,-0.015096,576,64,-0.062126,-0.10435,0.081028,144,0.063428,576,0,0.019175,0.054995,256,0.049975,0.050218,16,0,256,128,128,32,normal
692,0.14062,0.125,0.25,0.14062,0.125,0.21875,0.15625,1096,0.21875,5.1654,0.15625,0.3125,0.1875,0.23438,1588,0.1875,0.14062,4.7254,0.15625,1.7669,1.2727,4.967,1.073,1.2984,2.7588,0.7057100000000001,1.0169,0.7521,1276,1.4396,4.3975,0.69171,1.187,3.1757,0.72204,2.3396,64,5.2357,1.9417,0.99746,632,752,1096,1200,3.6288,144,956,4.0571,0.61926,0.80107,476,0.78962,144,1640,0.25753000000000004,0.78742,796,0.75663,0.7673300000000001,296,1432,64,128,32,32,abnormal
693,0.125,0.15625,0.125,0.15625,0.4375,0.15625,0.125,1452,0.15625,3.9285,0.13280999999999998,0.125,0.125,0.125,848,0.15625,0.1875,3.6962,0.11719,0.94784,0.80582,3.7729,0.78913,0.87016,2.1725,0.5231,0.71316,0.54738,24,1.2396,3.3139,0.46015,1.0006,2.5448,0.54728,1.9739,64,3.9858,1.5232,0.7006899999999999,236,932,1504,328,2.8242,404,1024,3.2462,0.53238,0.7024100000000001,1320,0.6743600000000001,724,892,0.26744,0.57933,960,0.5632699999999999,0.57605,544,576,32,32,128,128,normal
